Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKL,%_From_52WKH
796,WGS,97.83,101.1,730597.0,Healthcare,Diagnostics & Research,88.0,95.0,97.0,89.0,5.0728,4.9753,726728.0,602150.0,170.87,32.21,,2917539072,NO,89.77,77.96,81.82,82.3,68.66,1475,0.0,730597.0,NO,NO,2026-05-05,11259700.0,203.73,-42.75
533,ETHU,32.32,29.59,8926235.0,ETF,ETF,92.0,97.0,98.0,88.0,2.2961,1.7564,6572528.0,8674270.0,169.45,10.72,,0,NO,26.68,20.69,28.45,23.0,21.05,576,7.4,8926235.0,NO,NO,2026-06-05,26454600.0,201.49,-80.93
346,SITM,638.32,614.27,715329.0,Technology,Semiconductors,94.0,89.0,8.0,96.0,39.1351,33.034,515712.0,513020.0,901.81,243.68,,19121207296,NO,586.95,597.83,515.71,619.99,583.13,1716,2.54,715329.0,NO,NO,2026-03-20,4028500.0,161.95,-29.22
758,PLTU,54.31,51.13,616857.0,ETF,ETF,89.0,90.0,98.0,53.0,4.1554,3.8897,2331147.0,730220.0,128.03,21.04,,0,NO,50.88,43.66,47.86,46.66,41.21,444,1.64,616857.0,NO,NO,2025-05-06,13459300.0,158.13,-57.58
986,WIX,83.53,78.49,1040810.0,Technology,Software - Infrastructure,86.0,73.0,98.0,10.0,5.4761,5.2368,1490295.0,1221890.0,185.99,40.16,,3495689728,NO,81.71,69.85,74.2,72.53,67.81,3236,0.0,1040810.0,NO,NO,2026-05-13,11117900.0,107.99,-55.09
840,ELF,97.79,96.44,1756912.0,Consumer Defensive,Household & Personal Products,87.0,55.0,96.0,86.0,4.4696,4.2956,2375666.0,1538170.0,147.75,48.82,,5770392064,NO,101.91,92.29,77.24,95.7,75.39,2512,1.1,1756912.0,NO,NO,2025-02-07,23546500.0,100.31,-33.81
592,MSFU,38.07,36.82,2405563.0,ETF,ETF,91.0,90.0,97.0,92.0,1.5049,1.3402,5751319.0,2064720.0,58.89,19.47,,0,NO,37.77,33.78,31.18,35.79,29.44,1013,0.92,2405563.0,NO,NO,2026-07-30,23941600.0,95.53,-35.35
654,INSP,75.72,76.78,1075705.0,Healthcare,Medical Devices,90.0,96.0,98.0,89.0,3.7214,3.5964,870577.0,1032690.0,147.03,38.91,,2189093632,NO,66.8,59.75,64.27,62.9,54.17,2107,0.0,1075705.0,NO,NO,2025-08-05,10973600.0,94.6,-48.5
674,SANM,209.47,199.56,771975.0,Technology,Electronic Components,90.0,92.0,6.0,94.0,10.5207,9.4271,834273.0,504770.0,288.68,110.44,,11227038720,NO,197.89,199.51,185.84,201.4,199.48,8417,0.87,771975.0,NO,NO,2009-06-26,15827533.0,89.67,-27.44
851,ZS,207.13,197.31,2532433.0,Technology,Software - Infrastructure,87.0,95.0,97.0,87.0,10.5228,9.4996,2818041.0,4290740.0,336.99,114.62,,33773520896,NO,180.43,168.97,168.14,175.06,153.63,2140,0.0,2532433.0,NO,NO,2026-05-27,31831500.0,80.71,-38.54
1209,NUGT,172.71,176.52,537683.0,ETF,ETF,83.0,4.0,92.0,69.0,12.2903,9.306,678339.0,615470.0,320.79,98.81,,0,NO,188.16,156.74,185.21,167.3,166.07,3969,0.0,537683.0,NO,NO,2018-07-17,16470580.0,74.79,-46.16
1527,NOW,137.68,135.47,10742542.0,Technology,Software - Application,78.0,88.0,96.0,79.0,6.2193,5.1393,20309046.0,13352590.0,194.73,81.24,,142342111232,NO,137.16,123.26,117.26,127.9,110.93,3576,1.0,10742542.0,YES,NO,2019-11-20,189014500.0,69.47,-29.3
1168,SPSC,81.65,79.74,452306.0,Technology,Software - Application,83.0,80.0,96.0,89.0,3.64,3.4671,643492.0,666650.0,114.87,49.04,,2939414528,NO,81.72,75.1,68.78,78.04,64.07,4129,1.22,452306.0,NO,NO,2016-09-22,4884400.0,66.5,-28.92
