Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKL,%_From_52WKH
7,SNDK,1530.9,1551.99,6817861.0,Technology,Computer Hardware,98.0,20.0,3.0,97.0,95.7887,88.093,13910974.0,11773420.0,2354.39,89.56,,224152125440,NO,1584.87,1509.74,1046.85,1484.48,1342.18,398,0.0,6817861.0,NO,NO,2025-11-26,43000900.0,1609.36,-34.98
24,AMDL,54.88,52.64,1770756.0,ETF,ETF,98.0,20.0,3.0,98.0,4.1115,3.3785,3074129.0,1905210.0,83.79,8.88,,0,NO,50.68,55.85,36.05,54.44,45.35,626,3.32,1770756.0,NO,NO,2025-10-06,106498200.0,518.02,-34.5
129,INBX,105.61,110.47,251443.0,Healthcare,Biotechnology,97.0,96.0,86.0,94.0,8.8969,8.7529,317270.0,431570.0,155.29,26.19,,1554332032,NO,114.15,98.98,89.85,99.11,93.78,576,0.0,251600.0,NO,NO,2025-10-24,6079600.0,303.25,-31.99
80,INTC,97.14,97.19,79153928.0,Technology,Semiconductors,97.0,27.0,4.0,97.0,4.9043,3.9821,109706588.0,89556960.0,142.35,24.45,,513492254720,NO,94.03,97.39,76.15,95.71,90.89,11719,0.0,83570756.0,YES,NO,1993-04-19,567708800.0,297.3,-31.76
98,MRVL,221.7,218.82,12619489.0,Technology,Semiconductors,97.0,77.0,3.0,98.0,13.0457,10.57,30717114.0,19815650.0,329.88,67.36,,199242809344,NO,226.95,215.76,156.18,214.62,188.09,6590,0.0,12619489.0,YES,NO,2026-06-18,250989400.0,229.13,-32.79
1508,WGS,94.64,89.74,824614.0,Healthcare,Diagnostics & Research,79.0,96.0,97.0,84.0,4.6615,4.5597,728141.0,461470.0,170.87,32.21,,2822405120,NO,85.99,75.26,83.1,78.21,67.84,1471,0.0,824614.0,NO,NO,2026-05-05,11259700.0,193.82,-44.61
1248,WIX,82.58,83.33,711137.0,Technology,Software - Infrastructure,82.0,94.0,98.0,13.0,5.2257,4.9004,1553824.0,1675980.0,190.93,40.16,,4815582720,NO,81.57,67.35,74.5,69.73,67.51,3232,0.0,711137.0,NO,NO,2026-05-13,11117900.0,105.63,-56.75
417,GRAL,75.89,75.53,1514498.0,Healthcare,Diagnostics & Research,93.0,94.0,93.0,95.0,3.816,3.7746,638491.0,591460.0,118.84,36.98,,3389720320,NO,78.3,73.54,72.66,73.84,63.06,566,0.0,1514498.0,NO,NO,2026-02-20,15444900.0,105.22,-36.14
1026,CVLT,143.3,140.21,627916.0,Technology,Software - Application,85.0,48.0,85.0,96.0,5.7229,5.1214,686967.0,511210.0,198.18,71.75,,5939005952,NO,135.04,138.15,113.88,137.03,116.18,5025,0.0,628006.0,NO,NO,2006-09-22,8587700.0,99.72,-27.69
847,ELF,95.47,96.76,1243739.0,Consumer Defensive,Household & Personal Products,87.0,88.0,97.0,87.0,4.5282,4.3543,2533450.0,1679950.0,150.99,48.82,,5633493504,NO,102.49,90.71,76.85,93.2,75.17,2508,0.0,1243739.0,NO,NO,2025-02-07,23546500.0,95.56,-36.77
1195,MSFU,37.43,38.76,1839699.0,ETF,ETF,83.0,77.0,96.0,90.0,1.6007,1.4611,6049433.0,2384330.0,58.89,19.47,,0,NO,37.45,32.69,31.34,34.48,29.07,1009,0.0,1839699.0,NO,NO,2026-07-30,23941600.0,92.24,-36.44
725,INSP,74.6,74.32,827331.0,Healthcare,Medical Devices,89.0,98.0,98.0,85.0,3.2561,3.1311,855870.0,763020.0,147.03,38.91,,2156713984,NO,64.04,57.84,65.34,60.17,53.73,2103,0.0,828759.0,NO,NO,2025-08-05,10973600.0,91.72,-49.26
1929,NOW,141.9,142.35,14465720.0,Technology,Software - Application,73.0,95.0,95.0,83.0,7.4186,6.0164,21152345.0,15553050.0,194.73,81.24,,146705006592,NO,134.83,120.93,117.76,125.1,110.15,3572,0.0,14465720.0,YES,NO,2019-11-20,189014500.0,74.67,-27.13
1824,HOOD,110.45,114.33,28467103.0,Financial Services,Capital Markets,74.0,95.0,85.0,92.0,6.3922,5.8157,23333791.0,22925330.0,153.86,63.52,,99303636992,NO,108.71,103.32,95.13,102.78,90.25,1288,0.0,28467103.0,YES,NO,2025-09-19,202388400.0,73.88,-28.21
1471,ZS,193.89,191.73,4018135.0,Technology,Software - Infrastructure,79.0,90.0,97.0,85.0,10.8218,9.3179,2996262.0,4357360.0,336.99,114.62,,31614676992,NO,177.1,164.69,169.11,168.99,151.51,2136,0.0,4052891.0,NO,NO,2026-05-27,31831500.0,69.16,-42.46
1484,TEM,68.85,62.21,8171403.0,Healthcare,Health Information Services,79.0,98.0,94.0,90.0,4.3142,4.3021,6264840.0,5439460.0,104.32,40.77,,12422932480,NO,63.95,56.08,56.16,57.24,52.7,564,0.0,8171403.0,NO,NO,2025-05-28,50365400.0,68.87,-34.0
950,SPSC,82.0,83.03,370126.0,Technology,Software - Application,86.0,87.0,97.0,90.0,3.6464,3.41,654996.0,629490.0,114.87,49.04,,2951834624,NO,81.54,73.48,68.81,76.66,63.31,4125,0.0,370126.0,NO,NO,2016-09-22,4884400.0,67.21,-28.61
