Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKL,%_From_52WKH
309,ETHU,30.67,30.33,5423620.0,ETF,ETF,94.0,95.0,98.0,84.0,2.2339,1.7235,6583201.0,8971730.0,169.45,10.72,,0,NO,27.36,21.61,27.99,22.83,21.0,579,0.0,5423620.0,NO,NO,2026-06-05,26454600.0,186.1,-81.9
347,PLTU,59.75,59.3,1058142.0,ETF,ETF,94.0,95.0,98.0,75.0,3.9959,3.838,2184957.0,708180.0,128.03,21.04,,0,NO,51.78,44.77,47.56,47.2,41.39,446,0.0,1058142.0,NO,NO,2025-05-06,13459300.0,183.98,-53.33
319,SITM,643.24,608.91,449476.0,Technology,Semiconductors,94.0,93.0,18.0,95.0,43.0586,36.6804,512800.0,570960.0,901.81,243.68,,19268587520,NO,590.8,598.35,518.48,620.48,583.3,1718,0.0,449476.0,NO,NO,2026-03-20,4028500.0,163.97,-28.67
1627,HOOG,37.2,38.54,169068.0,ETF,ETF,77.0,97.0,93.0,97.0,4.1686,3.6547,426247.0,412870.0,132.19,14.43,,0,NO,33.8,29.65,32.38,30.4,26.16,379,0.0,169068.0,NO,NO,2026-04-29,2566600.0,157.8,-71.86
1501,ROBN,37.29,38.6,427017.0,ETF,ETF,79.0,97.0,93.0,97.0,4.2576,3.7543,810001.0,959890.0,123.06,14.49,,0,NO,33.86,29.72,32.0,30.47,26.25,413,0.0,427017.0,NO,NO,2025-04-04,6933000.0,157.35,-69.7
505,LRCX,307.16,307.28,7551797.0,Technology,Semiconductor Equipment & Materials,92.0,53.0,4.0,87.0,14.7579,11.725,10550490.0,11136280.0,438.5,125.02,,384355762176,NO,296.6,304.7,270.17,305.9,294.67,10680,0.0,7551797.0,NO,NO,2012-06-04,298766000.0,145.69,-29.95
638,ELF,100.57,100.78,1157371.0,Consumer Defensive,Household & Personal Products,90.0,28.0,96.0,92.0,4.5256,4.1903,2314017.0,1471890.0,147.75,48.82,,5934434304,NO,101.39,93.37,77.44,95.98,75.48,2514,0.0,1157371.0,NO,NO,2025-02-07,23546500.0,106.0,-31.93
731,PI,176.57,177.2,343955.0,Technology,Semiconductors,89.0,92.0,94.0,95.0,8.0731,7.5213,418238.0,450080.0,247.06,87.36,,5394992640,NO,173.58,162.99,143.08,167.77,139.24,2558,0.0,343955.0,NO,NO,2018-02-02,11711900.0,102.12,-28.53
1695,WIX,77.53,76.8,2063019.0,Technology,Software - Infrastructure,76.0,15.0,97.0,8.0,5.5568,5.2132,1479887.0,1082270.0,181.11,40.16,,3244592640,NO,80.9,70.83,73.95,71.93,67.61,3238,0.14,2063019.0,NO,NO,2026-05-13,11117900.0,93.05,-57.19
486,MSFU,37.11,37.59,2124089.0,ETF,ETF,92.0,76.0,98.0,94.0,1.5152,1.4009,5585431.0,2366410.0,58.89,19.47,,0,NO,37.83,34.57,31.08,35.69,29.41,1016,0.0,2124089.0,NO,NO,2026-07-30,23941600.0,90.6,-36.98
651,ZS,214.64,214.45,2383555.0,Technology,Software - Infrastructure,90.0,96.0,97.0,93.0,10.2369,9.2491,2817206.0,3575580.0,336.99,114.62,,34998063104,NO,184.66,171.67,167.86,175.81,153.88,2142,0.0,2383555.0,NO,NO,2026-05-27,31831500.0,87.26,-36.31
1037,INSP,68.81,69.06,580634.0,Healthcare,Medical Devices,85.0,93.0,97.0,87.0,4.011,3.6274,880555.0,1100860.0,147.03,38.91,,1989322880,NO,67.57,60.5,63.59,62.21,53.94,2109,0.0,580634.0,NO,NO,2025-08-05,10973600.0,76.84,-53.2
1113,NOW,137.78,140.78,7954430.0,Technology,Software - Application,84.0,91.0,96.0,88.0,5.7237,5.0309,19675641.0,13057450.0,192.97,81.24,,142445510656,NO,138.89,125.15,116.81,127.91,110.93,3579,0.0,7954430.0,NO,NO,2019-11-20,189014500.0,69.6,-28.6
1024,SPSC,82.69,81.29,339229.0,Technology,Software - Application,85.0,79.0,96.0,92.0,3.5629,3.3986,583650.0,620190.0,114.87,49.04,,2976854528,NO,81.83,75.84,68.76,78.14,64.11,4131,0.77,339229.0,NO,NO,2016-09-22,4884400.0,68.62,-28.01
