Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKL,%_From_52WKH
86,CDNL,69.25,71.23,469815,Industrials,Engineering & Construction,97.0,12.0,95.0,98.0,7.2928,7.1904,662185.0,855430.0,96.4,21.98,,1377803776,NO,77.33,66.04,,68.62,46.86,151,0.0,469815,NO,NO,2025-12-10,3595800,215.06,-28.16
344,MRNA,59.49,61.82,4564791,Healthcare,Biotechnology,94.0,20.0,83.0,94.0,5.0429,4.7922,7795881.0,7406210.0,85.6,22.28,,23604815872,NO,68.36,57.3,43.56,59.2,51.26,1912,0.0,4571142,NO,NO,2020-12-01,125130400,167.01,-30.5
1846,DUST,71.14,69.85,520546,ETF,ETF,73.0,98.0,97.0,86.0,4.6329,3.7964,820965.0,631840.0,250.4,34.6,,0,NO,63.58,57.13,66.92,60.06,54.46,3925,1.0,520546,NO,NO,2026-01-30,23143600,105.61,-71.59
