Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKL,%_From_52WKH
7,SNDK,1519.97,1530.895,7293837.0,Technology,Computer Hardware,98.0,6.0,4.0,97.0,95.4073,87.7116,13867261.0,10123370.0,2354.39,90.22,,222552489984,NO,1579.58,1507.79,1053.37,1483.39,1341.81,399,0.0,7293837.0,NO,NO,2025-11-26,43000900.0,1584.74,-35.44
22,AMDL,56.65,54.88,2798462.0,ETF,ETF,98.0,74.0,11.0,98.0,4.2141,3.4568,3047651.0,1986180.0,83.79,8.88,,0,NO,50.91,55.7,36.25,54.62,45.41,627,0.0,2798462.0,NO,NO,2025-10-06,106498200.0,537.95,-32.39
72,INTC,101.05,97.14,117506661.0,Technology,Semiconductors,98.0,52.0,9.0,98.0,5.235,4.1593,108933875.0,91543580.0,142.35,24.45,,534160932864,NO,94.24,97.2,76.47,96.1,91.02,11720,0.0,117913642.0,YES,NO,1993-04-19,567708800.0,313.29,-29.01
153,INBX,101.77,105.61,363474.0,Healthcare,Biotechnology,96.0,94.0,83.0,93.0,8.5976,8.4536,315987.0,417830.0,155.29,26.19,,1497816192,NO,114.5,99.0,89.94,98.73,93.65,577,0.0,363483.0,NO,NO,2025-10-24,6079600.0,288.58,-34.46
132,DOCN,123.76,117.85,1878726.0,Technology,Software - Infrastructure,97.0,15.0,2.0,95.0,8.8508,8.3651,3222587.0,2518500.0,187.5,33.69,,14551645184,NO,117.01,122.42,99.93,120.01,117.97,1377,0.16,1884113.0,NO,NO,2026-04-08,16602000.0,267.35,-33.99
82,MRVL,229.71,221.7,16070604.0,Technology,Semiconductors,97.0,57.0,6.0,98.0,13.3093,10.6279,29968104.0,18726840.0,329.88,68.36,,206441447424,NO,227.64,215.75,156.89,215.42,188.36,6591,2.27,16070604.0,YES,NO,2026-06-18,250989400.0,236.03,-30.37
1070,WGS,97.42,94.64,791863.0,Healthcare,Diagnostics & Research,84.0,97.0,97.0,87.0,4.6614,4.5596,728566.0,494310.0,170.87,32.21,,2905311744,NO,87.04,75.9,82.75,78.49,67.94,1472,0.0,791863.0,NO,NO,2026-05-05,11259700.0,202.45,-42.99
442,GRAL,75.11,75.89,1613136.0,Healthcare,Diagnostics & Research,93.0,92.0,94.0,94.0,3.8542,3.8335,656232.0,687340.0,118.84,36.98,,3354880768,NO,78.51,73.66,72.48,73.76,63.03,567,0.0,1613136.0,NO,NO,2026-02-20,15444900.0,103.11,-36.8
1346,WIX,80.4,82.58,601575.0,Technology,Software - Infrastructure,81.0,94.0,98.0,10.0,5.1854,4.9425,1541548.0,1572050.0,190.93,40.16,,3364700928,NO,81.73,67.95,74.42,69.51,67.44,3233,0.0,601575.0,NO,NO,2026-05-13,11117900.0,100.2,-57.89
1111,ELF,93.41,95.47,1406443.0,Consumer Defensive,Household & Personal Products,84.0,76.0,96.0,85.0,4.561,4.3871,2453859.0,1580420.0,150.99,48.82,,5511937024,NO,102.54,91.07,76.94,92.99,75.1,2509,0.0,1406443.0,NO,NO,2025-02-07,23546500.0,91.34,-38.13
1240,MSFU,36.44,37.43,1799379.0,ETF,ETF,82.0,88.0,96.0,90.0,1.5971,1.445,5991979.0,2252880.0,58.89,19.47,,0,NO,37.5,32.94,31.3,34.39,29.04,1010,0.0,1799379.0,NO,NO,2026-07-30,23941600.0,87.16,-38.12
750,INSP,72.75,74.6,844107.0,Healthcare,Medical Devices,89.0,97.0,98.0,89.0,3.3083,3.1833,858966.0,795360.0,147.03,38.91,,2103229824,NO,64.81,58.3,65.07,59.99,53.66,2104,0.0,845856.0,NO,NO,2025-08-05,10973600.0,86.97,-50.52
1980,NOW,139.82,141.9,9803578.0,Technology,Software - Application,72.0,96.0,95.0,81.0,7.3086,5.92,21113374.0,14429900.0,194.73,81.24,,144554590208,NO,135.85,121.51,117.66,124.89,110.08,3573,0.0,9803578.0,YES,NO,2019-11-20,189014500.0,72.11,-28.2
1060,TEM,69.97,68.85,7468604.0,Healthcare,Health Information Services,84.0,98.0,96.0,91.0,4.3244,4.3123,6284803.0,5546400.0,104.32,40.77,,12625019904,NO,64.98,56.28,56.12,57.35,52.74,565,0.0,7468604.0,NO,NO,2025-05-28,50365400.0,71.62,-32.93
1423,ZS,191.58,193.89,3297626.0,Technology,Software - Infrastructure,80.0,89.0,97.0,84.0,10.67,9.1661,3000745.0,4509700.0,336.99,114.62,,31238021120,NO,177.4,165.53,168.81,168.76,151.43,2137,0.0,3301569.0,NO,NO,2026-05-27,31831500.0,67.14,-43.15
1053,SPSC,80.68,82.0,370094.0,Technology,Software - Application,85.0,91.0,96.0,89.0,3.6429,3.3886,654461.0,617860.0,114.87,49.04,,2904494336,NO,81.7,73.88,68.8,76.53,63.27,4126,0.0,370094.0,NO,NO,2016-09-22,4884400.0,64.52,-29.76
