Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
19,MRNA,Stock,158.83,49046451.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,49046451,YES,1938,3.26,NO,2026-08-19,199252300.0,NO,18.3131,13.0302,13181673.0,45186850.0,176.66,22.28,63410638848,71.57,49.98,81.25,60.46
29,MU,Stock,932.97,18989997.0,Technology,Semiconductors,98.0,60.0,62.0,97.0,18989997,YES,10640,2.04,NO,2013-10-11,153906100.0,NO,55.8358,46.5308,48053987.0,30535670.0,1255.0,114.25,1053689905152,961.91,578.04,942.91,703.55
3,MUU,ETF,29.26,13941205.0,ETF,ETF,98.0,15.0,4.0,98.0,13941205,YES,469,3.58,NO,2026-06-09,109858000.0,NO,3.5267,2.9275,56546960.0,31361200.0,62.64,1.0,0,35.28,18.27,32.76,23.51
108,SOXL,ETF,115.67,46594676.0,ETF,ETF,97.0,5.0,0.0,95.0,46594676,YES,4140,0.0,NO,2025-04-09,787748800.0,NO,13.21,10.7571,64711349.0,56862400.0,302.0,23.8,0,167.73,105.97,149.78,129.51
83,MRVL,Stock,240.38,20064201.0,Technology,Semiconductors,97.0,94.0,84.0,98.0,20064201,YES,6576,3.52,NO,2026-06-18,250989400.0,NO,17.0382,13.9711,41126577.0,23878310.0,329.88,61.44,216030625792,232.03,146.52,223.65,174.11
150,BE,Stock,217.45,14828572.0,Industrials,Electrical Equipment & Parts,97.0,89.0,2.0,88.0,14828572,YES,2032,4.67,NO,2024-11-15,64722200.0,NO,19.3582,16.9489,14489465.0,11855760.0,351.28,48.87,64044974080,240.48,187.33,224.14,213.65
141,KORU,ETF,20.83,14766228.0,ETF,ETF,97.0,92.0,0.0,3.0,14766228,YES,3365,8.42,NO,2024-12-03,107838800.0,NO,2.4221,1.6457,29765965.0,28585100.0,63.98,3.8,0,25.63,22.2,22.31,26.83
122,NBIS,Stock,221.97,13455173.0,Communication Services,Internet Content & Information,97.0,91.0,71.0,97.0,13455173,YES,462,3.34,NO,2025-09-09,88378300.0,NO,23.2734,19.5181,21657579.0,30986850.0,299.86,63.26,56357781504,222.67,150.27,213.82,174.48
112,HPE,Stock,53.44,11196937.0,Technology,Communication Equipment,97.0,85.0,95.0,98.0,11196937,YES,2728,0.0,NO,2026-06-02,153197800.0,NO,2.9909,2.7702,25810153.0,14858550.0,64.25,19.84,70765436928,49.26,32.06,49.37,36.46
156,INTC,Stock,87.48,81194224.0,Technology,Semiconductors,96.0,10.0,2.0,96.0,81194224,YES,11705,0.0,NO,1993-04-19,567708800.0,NO,5.1729,4.4929,119335493.0,113350570.0,142.35,23.68,462428504064,106.85,72.0,101.78,85.68
163,AMD,Stock,479.18,18912693.0,Technology,Semiconductors,96.0,12.0,15.0,97.0,18912693,YES,11705,3.91,NO,2018-08-27,325058400.0,NO,20.6314,17.9193,28547682.0,19008130.0,584.73,149.22,782249361408,508.95,332.01,504.13,382.47
165,UMC,Stock,19.6,10102423.0,Technology,Semiconductors,96.0,52.0,12.0,96.0,10102423,YES,6521,2.36,NO,2025-03-31,50395100.0,NO,0.7921,0.5714,16790723.0,10356190.0,28.96,6.56,49155010560,21.74,13.77,21.0,16.07
281,U,Stock,44.99,9085274.0,Technology,Software - Application,95.0,97.0,97.0,98.0,9085274,YES,1490,0.0,NO,2026-02-11,104917400.0,NO,2.11,2.0392,9653114.0,10615120.0,52.15,16.78,19799601152,34.16,31.94,35.89,27.83
320,DRAM,ETF,56.24,22834347.0,ETF,ETF,94.0,79.0,12.0,,22834347,YES,100,3.12,NO,2026-07-17,136040800.0,NO,3.3225,2.37,61895036.0,50762370.0,81.34,26.14,0,59.58,,57.37,
425,PATH,Stock,16.66,70122731.0,Technology,Software - Infrastructure,93.0,97.0,96.0,95.0,70122731,YES,1343,0.0,NO,2026-07-21,177037000.0,NO,0.8465,0.8186,67256990.0,70784490.0,19.84,9.2,8631883776,12.71,12.75,13.38,11.79
409,HL,Stock,20.92,31824328.0,Basic Materials,Other Precious Metals & Mining,93.0,96.0,88.0,8.0,31824328,YES,11705,0.0,NO,2025-09-19,145814100.0,NO,1.025,0.8421,34622517.0,41258600.0,34.17,7.78,14053396480,16.31,18.73,16.81,18.32
400,FCX,Stock,79.91,15779231.0,Basic Materials,Copper,93.0,94.0,90.0,78.0,15779231,YES,7834,0.0,NO,2012-12-05,153828000.0,NO,2.8043,2.44,14478501.0,14223500.0,79.94,35.15,114752167936,65.13,59.54,66.12,63.7
399,EWY,ETF,180.15,12389446.0,ETF,ETF,93.0,86.0,9.0,85.0,12389446,YES,6610,2.9,NO,2026-03-03,65699600.0,NO,7.2357,4.9207,22330565.0,17089060.0,220.89,71.39,0,178.71,143.97,174.79,162.56
465,MRK,Stock,156.45,13898396.0,Healthcare,Drug Manufacturers - General,92.0,91.0,93.0,86.0,13898396,YES,16270,0.23,NO,2004-09-30,151976244.0,NO,4.6664,3.8878,10863287.0,13128180.0,156.92,77.58,385988984832,129.34,115.99,134.4,123.39
