Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
39,SOXL,ETF,146.25,60463230.0,ETF,ETF,98.0,97.0,1.0,98.0,61043803,YES,4160,0.0,NO,2025-04-09,787748800.0,NO,11.6093,8.095,63336901.0,61187940.0,302.0,28.12,0,127.08,113.87,127.77,137.8
16,SNXX,ETF,18.37,44576847.0,ETF,ETF,98.0,98.0,0.0,98.0,44964942,YES,166,0.0,NO,2026-07-29,221465500.0,NO,2.0137,1.808,87225193.0,58629790.0,49.34,3.14,0,14.06,,14.59,16.94
47,UMC,Stock,24.68,10412835.0,Electronic technology,Semiconductors,98.0,97.0,10.0,98.0,10867437,YES,6541,0.0,NO,2025-03-31,50395100.0,NO,0.9911,0.6889,14262357.0,13230690.0,28.96,6.97,61895184384,20.51,15.22,20.72,17.79
57,HPE,Stock,62.33,14900559.0,Technology,Communication Equipment,97.0,96.0,93.0,98.0,14956866,YES,2748,1.97,NO,2026-06-02,153197800.0,NO,4.1936,3.6089,20759277.0,25703710.0,64.25,19.84,82740887552,53.27,35.51,55.05,41.35
65,CRWD,Stock,262.49,13077806.0,Technology,Software - Infrastructure,97.0,98.0,96.0,98.0,13188006,YES,1830,1.05,NO,2024-06-21,209024000.0,NO,13.1202,12.3138,10143211.0,12838610.0,263.19,85.68,268772655104,209.82,148.23,213.58,165.76
103,KORU,ETF,21.27,18192100.0,ETF,ETF,96.0,95.0,0.0,85.0,18265717,YES,3385,0.0,NO,2024-12-03,107838800.0,NO,2.3029,1.4675,29789777.0,22256050.0,63.98,4.93,0,19.66,23.56,20.08,26.48
125,NBIS,Stock,226.61,10843967.0,Communication Services,Internet Content & Information,96.0,91.0,9.0,97.0,10887468,YES,482,0.0,NO,2025-09-09,88378300.0,NO,15.6649,14.4823,20537042.0,15883330.0,299.86,73.52,61605113856,213.38,162.69,217.32,191.65
187,EWY,ETF,185.65,16580450.0,ETF,ETF,95.0,91.0,19.0,92.0,16580450,YES,6630,0.0,NO,2026-03-03,65699600.0,NO,6.67,4.2271,19213482.0,12781810.0,220.89,78.27,0,174.18,153.05,176.9,168.98
174,ROIV,Stock,36.82,7769754.0,Health technology,Pharmaceuticals: major,95.0,81.0,87.0,88.0,9272879,YES,1453,0.0,NO,2024-03-28,65648400.0,NO,1.8236,1.509,7213111.0,9769620.0,42.5,14.5,26595932160,36.3,29.57,36.48,32.17
223,CVE,Stock,31.08,10750937.0,Energy,Oil & Gas Integrated,94.0,25.0,90.0,84.0,10750983,YES,4236,0.0,NO,2017-03-30,45049000.0,NO,0.9479,0.8357,7098257.0,7203920.0,34.16,15.63,57319133184,30.77,25.42,31.24,28.17
209,U,Stock,44.1,10312727.0,Technology services,Packaged software,94.0,23.0,97.0,97.0,10312727,YES,1509,1.43,NO,2026-02-11,104917400.0,NO,1.8095,1.7756,9336623.0,7916180.0,52.15,16.78,19407921152,39.45,32.14,41.09,30.81
208,SOXX,ETF,565.72,9884956.0,ETF,ETF,94.0,94.0,19.0,95.0,9892606,YES,6336,0.0,NO,2025-10-10,26691200.0,NO,17.1457,11.9014,8903977.0,7179190.0,655.95,260.44,0,525.57,445.96,530.0,495.01
279,PBR,Stock,21.14,27528920.0,Energy minerals,Integrated oil,93.0,94.0,92.0,54.0,27528920,YES,6567,0.0,NO,2021-02-22,207564100.0,NO,0.6257,0.535,17913915.0,21318350.0,22.24,11.43,136233902080,19.14,17.53,19.49,19.18
285,LRCX,Stock,307.28,9075754.0,Technology,Semiconductor Equipment & Materials,93.0,61.0,5.0,86.0,9123960,YES,10679,0.0,NO,2012-06-04,298766000.0,NO,15.2093,12.1807,10587977.0,10728790.0,438.5,125.02,384505905152,305.26,269.43,305.91,294.67
311,HPQ,Stock,32.16,15784588.0,Technology,Computer Hardware,92.0,92.0,94.0,95.0,16109812,YES,16289,0.0,NO,2010-08-09,442012304.0,NO,1.7261,1.6532,15622755.0,18461980.0,36.23,17.56,29001596928,29.46,23.38,30.81,24.88
386,PLTR,Stock,191.79,34908712.0,Technology services,Packaged software,91.0,92.0,97.0,82.0,34908712,YES,1502,0.66,NO,2024-09-20,450290500.0,NO,6.812,6.5749,38438896.0,24551400.0,207.52,106.37,460882575360,161.65,151.93,166.92,147.99
400,SMCI,Stock,41.44,40584266.0,Electronic technology,Computer processing hardware,90.0,96.0,93.0,96.0,40772804,YES,4903,0.0,NO,2024-08-28,369735000.0,NO,2.3829,2.0779,47012133.0,39141040.0,58.78,19.48,26806417408,34.37,31.72,36.4,32.1
403,BMNR,Stock,27.46,35842514.0,Finance,Financial conglomerates,90.0,95.0,98.0,88.0,35938199,YES,327,0.0,NO,2025-08-11,147160700.0,NO,1.9204,1.534,40036939.0,45737930.0,65.6,12.8,16564595712,21.05,22.0,22.0,19.78
399,RIOT,Stock,24.69,16424277.0,Technology services,Information technology services,90.0,97.0,12.0,95.0,16708355,YES,2636,0.0,NO,2025-07-21,127903700.0,NO,1.4602,1.3504,18860433.0,16080720.0,30.32,11.5,9265143808,20.86,19.12,21.28,20.68
421,PR,Stock,21.68,11246988.0,Energy minerals,Integrated oil,90.0,12.0,85.0,52.0,11246988,YES,2624,0.0,NO,2024-06-28,79792400.0,NO,0.7116,0.6233,9826025.0,12090890.0,24.64,11.92,18158237696,22.0,19.11,22.23,20.66
442,TSM,Stock,446.57,10161299.0,Electronic technology,Semiconductors,90.0,92.0,54.0,87.0,10161299,YES,7283,0.0,NO,2025-01-27,68667500.0,NO,10.505,8.4316,12310388.0,10727830.0,479.0,266.82,2316123766784,418.73,381.64,423.39,402.89
528,HOOD,Stock,122.7,18946194.0,Financial Services,Capital Markets,88.0,96.0,92.0,95.0,19001709,YES,1294,0.0,NO,2025-09-19,202388400.0,NO,7.2036,6.3361,22230020.0,24002540.0,153.86,63.52,110317395968,103.87,94.77,105.99,92.13
521,XBI,ETF,155.2,13066152.0,ETF,ETF,88.0,21.0,75.0,86.0,13066152,YES,5189,0.0,NO,2025-04-09,36123800.0,NO,4.175,3.8964,8619752.0,8529580.0,169.89,95.74,0,157.55,137.48,157.23,142.83
526,JHX,Stock,26.85,10560115.0,Basic Materials,Building Materials,88.0,7.0,83.0,90.0,10560115,YES,6269,0.0,NO,2025-08-20,71251500.0,NO,1.1279,1.0729,8775234.0,18287370.0,31.43,16.46,15587028992,28.24,23.67,28.6,24.23
571,ETHA,ETF,20.21,38291356.0,ETF,ETF,87.0,92.0,97.0,85.0,38291356,YES,545,0.0,NO,2025-08-22,135662400.0,NO,0.8139,0.626,37456795.0,51624660.0,36.04,11.53,0,16.51,17.11,17.12,15.79
575,XLE,ETF,62.37,36479755.0,ETF,ETF,87.0,59.0,88.0,36.0,36479755,YES,6980,0.64,NO,2020-11-09,198713400.0,NO,1.3686,1.1793,29550541.0,36428000.0,66.17,42.35,0,61.53,55.98,62.08,58.79
565,CRM,Stock,237.58,11444068.0,Technology,Software - Application,87.0,95.0,96.0,81.0,11560689,YES,5598,0.0,NO,2008-09-12,87332400.0,NO,8.8629,7.5736,14028544.0,12900610.0,269.11,146.32,195528343552,209.72,201.57,218.43,191.28
624,XOM,Stock,161.23,12564657.0,Energy,Oil & Gas Integrated,86.0,48.0,87.0,31.0,12564657,YES,16289,0.83,NO,2010-06-25,118023500.0,NO,3.9478,3.4321,14842642.0,15936980.0,176.41,110.39,662963552256,158.51,147.33,159.76,153.14
626,BITX,ETF,20.13,11724678.0,ETF,ETF,86.0,94.0,98.0,87.0,11763816,YES,814,0.0,NO,2026-02-05,41894400.0,NO,1.2961,0.8952,10665146.0,11962410.0,67.02,10.09,0,14.96,18.12,15.65,15.44
655,HL,Stock,18.27,68825453.0,Basic Materials,Other Precious Metals & Mining,85.0,9.0,92.0,34.0,68826495,YES,11725,0.0,NO,2025-09-19,145814100.0,NO,0.9943,0.8179,38000079.0,39151660.0,34.17,10.91,12273209344,17.92,19.2,18.32,17.75
706,CSCO,Stock,106.43,17442346.0,Technology,Communication Equipment,84.0,37.0,10.0,88.0,17596027,YES,9216,0.0,NO,1990-02-16,940636800.0,NO,2.785,2.4771,20895539.0,19211570.0,130.37,66.81,419609509888,112.6,96.7,112.15,104.73
733,NOW,Stock,140.78,10706569.0,Technology,Software - Application,84.0,93.0,96.0,89.0,10770338,YES,3578,0.16,NO,2019-11-20,189014500.0,NO,6.2057,5.2207,19768939.0,12988060.0,194.73,81.24,145547100160,124.49,116.97,128.21,111.03
744,CSX,Stock,47.19,10278361.0,Industrials,Railroads,84.0,13.0,59.0,80.0,10628988,YES,11563,0.59,NO,2010-11-04,331713900.0,NO,0.9979,0.9629,11631731.0,11803170.0,53.6,33.46,87418290176,50.02,43.9,49.96,46.4
725,BAX,Stock,23.49,9441358.0,Health technology,Medical specialties,84.0,8.0,88.0,91.0,9441358,YES,11316,0.0,NO,2000-12-12,181911787.0,NO,0.79,0.7464,6512358.0,7353680.0,30.0,15.73,12144235520,25.03,20.63,25.12,20.99
775,GDX,ETF,93.56,27772706.0,ETF,ETF,83.0,10.0,92.0,60.0,27772706,YES,5117,0.0,NO,2016-10-04,232153600.0,NO,3.3711,2.5404,21967626.0,19475600.0,117.18,68.13,0,89.22,90.88,91.71,88.45
784,KO,Stock,88.09,12677828.0,Consumer non-durables,Beverages: non-alcoholic,83.0,40.0,82.0,73.0,12965935,YES,16289,0.0,NO,2009-09-18,124169000.0,NO,1.2268,1.0968,16752858.0,15861490.0,92.49,65.35,379011530752,87.2,79.34,87.81,82.04
803,APH,Stock,82.19,11759940.0,Technology,Electronic Components,82.0,88.0,67.0,84.0,13001932,YES,8778,0.0,NO,1997-01-23,440192000.0,NO,2.7853,2.2743,13258420.0,12666240.0,89.26,59.01,202677813248,80.06,73.5,80.86,74.57
914,QCOM,Stock,197.24,9606665.0,Technology,Semiconductors,80.0,97.0,46.0,93.0,9685834,YES,8755,0.0,NO,1998-02-06,242896000.0,NO,9.7224,9.1238,14146558.0,17604390.0,259.92,121.99,210664259584,169.29,168.9,169.88,174.28
962,BMY,Stock,61.15,14268422.0,Health technology,Pharmaceuticals: major,79.0,12.0,83.0,47.0,14450832,YES,13690,0.0,NO,2019-11-20,185413200.0,NO,1.3075,1.1954,11116973.0,11760420.0,68.64,42.52,124912001024,64.14,58.98,64.42,60.24
1009,EEM,ETF,67.71,23500195.0,ETF,ETF,78.0,78.0,52.0,75.0,23817081,YES,5898,0.0,NO,2008-11-21,248682100.0,NO,1.0897,0.684,20717400.0,19637750.0,71.57,51.82,0,65.95,62.48,66.52,64.42
1098,CDE,Stock,19.32,43839532.0,Basic Materials,Gold,76.0,15.0,89.0,49.0,43846398,YES,11724,0.0,NO,2026-06-18,182076200.0,NO,0.9736,0.8364,35901465.0,33229160.0,27.77,13.55,19859703808,18.41,19.19,18.92,18.38
1223,PFE,Stock,28.18,32613293.0,Health technology,Pharmaceuticals: major,74.0,75.0,86.0,43.0,32613293,YES,13690,0.79,NO,2025-03-21,349996500.0,NO,0.4671,0.4057,39745385.0,33857070.0,29.21,23.58,160616808448,26.77,26.3,27.11,26.44
1209,SKHY,Stock,189.28,13849705.0,Technology,Semiconductors,74.0,97.0,,,13849705,YES,53,0.0,NO,2026-07-10,107674700.0,NO,10.115,7.6756,31776532.0,24548760.0,199.87,124.8,1345923710976,162.98,,167.08,
1266,EWZ,ETF,37.37,33376653.0,ETF,ETF,73.0,91.0,82.0,34.0,33376653,YES,6586,0.0,NO,2017-05-18,166606800.0,NO,0.9039,0.7775,21135958.0,21645380.0,42.02,28.66,0,36.12,36.22,36.32,36.59
1250,SCHD,ETF,33.28,23017198.0,ETF,ETF,73.0,24.0,73.0,50.0,23060474,YES,3752,0.0,NO,2025-04-07,50085200.0,NO,0.3271,0.2707,22325347.0,22289310.0,35.31,26.32,0,34.04,31.53,34.11,32.48
1293,B,Stock,42.49,9208309.0,Non-energy minerals,Precious metals,73.0,7.0,88.0,59.0,9208309,YES,10482,0.0,NO,2013-11-01,74458200.0,NO,1.3186,1.0271,9737550.0,8259870.0,54.69,30.35,69933629440,41.66,42.78,42.66,41.09
1350,SLV,ETF,58.16,14780391.0,ETF,ETF,71.0,19.0,85.0,10.0,14859069,YES,5133,0.0,NO,2026-01-30,510687700.0,NO,1.8329,1.1921,16448531.0,16255460.0,109.83,39.64,0,57.2,65.91,57.97,62.43
1412,GOOGL,Stock,337.83,35324218.0,Communication Services,Internet Content & Information,70.0,40.0,34.0,70.0,35324218,YES,5559,0.0,NO,2006-01-20,1643023332.0,NO,9.1114,7.6729,29303677.0,28521270.0,408.61,235.84,4131638738944,345.07,337.95,343.18,345.04
1425,KDP,Stock,31.76,9459635.0,Consumer Defensive,Beverages - Non-Alcoholic,70.0,65.0,63.0,77.0,9459635,YES,4623,3.23,NO,2022-06-17,143326600.0,NO,0.7071,0.6454,12765390.0,11424610.0,33.82,24.88,43219832832,31.15,29.35,31.32,29.92
1485,SCHX,ETF,30.24,12194946.0,ETF,ETF,69.0,73.0,70.0,72.0,12197439,YES,4246,0.0,NO,2024-10-07,103780800.0,NO,0.2857,0.2093,8576992.0,8947920.0,30.77,24.81,0,29.99,28.28,30.11,28.79
1532,AMZN,Stock,249.27,43386392.0,Retail trade,Internet retail,68.0,28.0,77.0,78.0,43691413,YES,7385,0.0,NO,2007-04-25,2086584000.0,NO,5.4543,4.6464,45457984.0,35695320.0,287.2,196.0,2688704315392,256.29,240.63,258.42,247.05
1522,CZR,Stock,29.61,15355256.0,Consumer Cyclical,Resorts & Casinos,68.0,67.0,51.0,60.0,15355278,YES,3018,0.0,NO,2026-05-28,95920300.0,NO,0.0789,0.0768,3958196.0,4614470.0,30.88,17.86,6033847808,29.77,26.91,29.77,28.78
1570,GOOG,Stock,334.98,23055710.0,Communication Services,Internet Content & Information,67.0,42.0,31.0,69.0,23055710,YES,5559,0.0,NO,2006-01-20,1650832619.0,NO,8.8081,7.5067,19554844.0,18806620.0,404.47,236.69,4096783810560,342.88,336.57,340.75,342.82
1554,SCHF,ETF,27.74,9019124.0,ETF,ETF,67.0,46.0,54.0,62.0,9019170,YES,4246,0.0,NO,2025-08-18,73778900.0,NO,0.3511,0.2318,7423338.0,7854490.0,28.69,22.85,0,27.89,26.46,28.02,27.0
1702,SHOP,Stock,142.34,20854829.0,Technology,Software - Application,64.0,27.0,92.0,81.0,20854829,YES,2853,0.0,NO,2017-10-04,208959000.0,NO,7.4771,6.5879,9546577.0,11764040.0,182.19,94.0,184708153344,137.18,130.09,138.37,124.02
1998,EFA,ETF,104.8,11890892.0,ETF,ETF,58.0,41.0,60.0,53.0,12150037,YES,6304,0.0,NO,2020-02-28,122342000.0,NO,1.2007,0.7768,10548922.0,12243380.0,108.89,91.21,0,106.34,102.26,106.7,103.27
2069,GEN,Stock,26.23,10312934.0,Technology,Software - Infrastructure,57.0,11.0,85.0,84.0,10312934,YES,9380,0.0,NO,2003-02-28,180090000.0,NO,0.9982,0.7832,5557439.0,7606690.0,31.65,17.78,15700936704,28.6,24.79,28.7,24.67
2203,IREN,Stock,47.05,32092113.0,Financial Services,Capital Markets,54.0,96.0,17.0,65.0,32093751,YES,1216,0.0,NO,2026-05-11,112561500.0,NO,2.7979,2.6893,43681193.0,35911430.0,76.87,28.93,18540460032,40.86,45.6,41.87,45.38
2218,IWM,ETF,281.92,24267666.0,ETF,ETF,54.0,25.0,21.0,63.0,24267666,YES,6620,0.0,NO,2008-09-18,355117000.0,NO,3.5521,3.0429,20875592.0,24940520.0,305.18,228.9,0,294.56,275.37,293.57,281.92
2206,PYPL,Stock,52.51,11467467.0,Financial Services,Credit Services,54.0,4.0,92.0,75.0,11557867,YES,2822,0.0,NO,2026-02-03,141690600.0,NO,1.5554,1.4754,14999680.0,12969150.0,79.22,38.46,44920250368,56.88,50.53,56.29,49.38
2249,GME,Stock,24.2,11795374.0,Consumer Cyclical,Specialty Retail,53.0,98.0,85.0,44.0,11795374,YES,6192,0.0,NO,2021-01-22,788631600.0,NO,0.8404,0.7596,6346709.0,9894610.0,28.1,17.79,12208924672,20.18,22.2,20.39,22.05
