Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
41,INHD,Stock,39.49,0,Basic Materials,Steel,98.0,46.0,99.0,91.0,278900100,YES,642,0.0,NO,2026-06-08,278900100.0,NO,0.0,0.0,5448280.0,0.0,7651.2,1.01,178522368,18.19,151.21,20.41,20.15
11,SNXX,ETF,21.0,66468885,ETF,ETF,98.0,1.0,98.0,,66468885,YES,115,0.0,NO,2026-05-01,141068800.0,NO,8.0779,5.8434,57464308.0,57843320.0,49.34,3.14,0,26.87,,27.92,
29,SOXL,ETF,165.37,51153188,ETF,ETF,98.0,5.0,98.0,98.0,51153188,YES,4109,0.0,NO,2025-04-09,787748800.0,NO,39.1843,27.8829,61339368.0,56364520.0,302.0,22.57,0,203.21,91.5,203.03,115.73
21,MU,Stock,937.0,35042195,Technology,Semiconductors,98.0,76.0,98.0,98.0,35042195,YES,10609,0.0,NO,2013-10-11,153906100.0,NO,97.985,71.6657,51448265.0,50703370.0,1255.0,103.38,1058241380352,907.42,468.34,945.05,594.14
9,QTTB,Stock,21.38,27564473,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,27564473,YES,2083,63.51,NO,2025-12-01,168133500.0,NO,2.2184,1.774,808221.0,656600.0,22.5,1.57,362528160,10.24,5.55,11.96,7.27
74,AMD,Stock,534.39,22515725,Technology,Semiconductors,98.0,93.0,98.0,98.0,22515725,YES,11674,0.0,NO,2018-08-27,325058400.0,NO,38.4057,30.2936,36670729.0,30150850.0,584.73,141.9,871376683008,485.84,289.53,505.47,331.14
65,UMC,Stock,23.46,18490113,Technology,Semiconductors,98.0,95.0,98.0,98.0,18490113,YES,6490,0.0,NO,2025-03-31,50395100.0,NO,1.7564,1.2813,17066636.0,16004560.0,28.96,6.56,58867863552,20.86,11.88,22.09,14.15
2,SNDK,Stock,1673.97,13665455,Technology,Computer Hardware,98.0,49.0,97.0,98.0,13665455,YES,353,0.0,NO,2025-11-26,43000900.0,NO,246.0468,179.6975,13300078.0,12795360.0,2354.39,40.1,247897817088,1700.44,753.06,1773.1,1044.51
7,AXTI,Stock,50.46,12230392,Technology,Semiconductor Equipment & Materials,98.0,0.0,3.0,96.0,12230392,YES,7078,0.0,NO,2024-02-23,103105600.0,NO,9.205,8.1293,10475991.0,8804410.0,143.16,1.85,3301253888,94.53,43.61,87.3,59.54
69,FCEL,Stock,19.08,9423480,Industrials,Electrical Equipment & Parts,98.0,93.0,98.0,97.0,9423480,YES,8570,0.0,NO,2026-06-26,27123800.0,NO,4.7214,4.3857,12061716.0,17602880.0,37.88,3.78,1525056768,20.77,11.21,21.86,12.85
