Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
10,INHD,Stock,39.49,0,Basic Materials,Steel,98.0,26.0,99.0,92.0,278900100,YES,646,0.0,NO,2026-06-08,278900100,NO,0.0,0.0,5427769.0,0.0,7651.2,1.01,178522368,21.21,129.75,24.2,20.34
45,SOXL,ETF,135.47,104880949,ETF,ETF,98.0,0.0,96.0,98.0,104880949,YES,4113,0.0,NO,2025-04-09,787748800,NO,33.8793,26.4743,61066278.0,61011070.0,302.0,22.57,0,205.03,93.92,200.04,114.73
6,MUU,ETF,27.24,69093142,ETF,ETF,98.0,0.0,98.0,98.0,69093142,YES,442,0.0,NO,2026-06-09,109858000,NO,6.2854,5.1256,59594922.0,45524630.0,62.64,0.84,0,38.19,14.77,37.66,19.21
21,MU,Stock,848.95,62804973,Technology,Semiconductors,98.0,4.0,98.0,98.0,62804973,YES,10613,0.0,NO,2013-10-11,153906100,NO,81.3564,66.085,51569185.0,43376610.0,1255.0,103.38,958798299136,933.69,483.09,936.24,591.2
73,UMC,Stock,21.25,20761250,Technology,Semiconductors,98.0,32.0,98.0,98.0,20761250,YES,6494,0.0,NO,2025-03-31,50395100,NO,1.7093,1.226,17499640.0,16608280.0,28.96,6.56,53322342400,21.65,12.19,21.87,14.08
4,SNDK,Stock,1354.82,19626369,Electronic technology,Computer peripherals,98.0,1.0,96.0,98.0,19626369,YES,357,0.0,NO,2025-11-26,43000900,NO,219.5732,177.5846,13040186.0,13707000.0,2354.39,40.1,200634957824,1724.3,781.73,1741.19,1033.87
44,BE,Stock,214.96,14533705,Industrials,Electrical Equipment & Parts,98.0,2.0,50.0,95.0,14533705,YES,2005,0.0,NO,2024-11-15,64722200,NO,30.8089,27.9664,12059614.0,12942170.0,351.28,24.04,61144055808,276.38,173.33,269.87,197.31
1,MULL,ETF,19.0,13502689,ETF,ETF,98.0,0.0,98.0,98.0,13502689,YES,419,0.0,NO,2026-04-01,23787500,NO,4.4101,3.5619,10456763.0,10271560.0,43.53,0.59,0,26.61,10.33,26.21,13.44
62,FCEL,Stock,18.5,12709732,Industrials,Electrical Equipment & Parts,98.0,15.0,98.0,98.0,12709732,YES,8574,0.0,NO,2026-06-26,27123800,NO,4.3514,3.8686,12713098.0,13477660.0,37.88,3.78,1478297984,21.26,11.44,21.8,12.83
28,WDC,Stock,477.22,11662402,Technology,Computer Hardware,98.0,1.0,93.0,97.0,11662402,YES,12025,0.0,NO,2009-06-30,65696343,NO,53.9956,43.8577,8437498.0,7157250.0,799.87,66.04,164489216000,554.08,312.15,550.37,377.44
85,INTC,Stock,95.04,120108222,Technology,Semiconductors,97.0,3.0,95.0,97.0,120108222,YES,11678,0.0,NO,1993-04-19,567708800,NO,9.2493,7.8921,134395727.0,104730270.0,142.35,18.97,477671030784,117.27,64.17,115.46,75.53
114,KORU,ETF,18.26,40176168,ETF,ETF,97.0,0.0,3.0,92.0,40176168,YES,3338,0.0,NO,2024-12-03,107838800,NO,4.8068,3.3546,20476163.0,35707200.0,63.98,3.72,0,39.48,20.65,36.75,25.68
98,AMD,Stock,495.76,30156030,Technology,Semiconductors,97.0,28.0,97.0,97.0,30156030,YES,11678,0.0,NO,2018-08-27,325058400,NO,40.6964,33.1428,35821724.0,25832690.0,584.73,149.22,808386560000,499.08,296.69,501.61,329.86
139,MRVL,Stock,188.68,29542911,Technology,Semiconductors,97.0,1.0,95.0,98.0,29542911,YES,6549,0.0,NO,2026-06-18,250989400,NO,21.0271,17.8043,42724547.0,26998660.0,329.88,61.44,169348677632,235.55,129.86,236.85,147.4
140,SSPC,ETF,18.26,16622952,ETF,ETF,97.0,,,,16622952,YES,23,5.76,NO,2026-06-16,129144400,NO,1.5939,1.5403,33050009.0,15677070.0,18.77,6.0,0,,,,
94,SNDU,ETF,20.98,15712654,ETF,ETF,97.0,0.0,95.0,,15712654,YES,88,0.0,YES,2026-07-17,15712654,NO,10.1882,8.1918,3223040.0,6427110.0,79.0,5.72,0,43.25,,43.38,
78,ASX,Stock,38.41,9554046,Technology,Semiconductors,97.0,78.0,95.0,97.0,9554046,YES,6485,0.0,NO,2025-04-09,36777100,NO,3.0104,2.3961,10618693.0,11044980.0,45.52,9.3,84269457408,38.09,23.89,38.28,28.08
90,AAOI,Stock,102.41,9532543,Technology,Communication Equipment,97.0,0.0,1.0,98.0,9532543,YES,3220,0.0,NO,2022-09-16,77414200,NO,14.1626,13.0548,11966932.0,9241760.0,233.67,18.5,8217661952,159.8,86.55,151.71,108.52
172,STM,Stock,62.06,14966030,Technology,Semiconductors,96.0,4.0,96.0,97.0,14966030,YES,7953,0.0,NO,1994-12-08,41167800,NO,4.2379,3.3221,12651755.0,11364790.0,81.42,21.11,55382331392,69.49,40.64,69.73,46.88
176,LRCX,Stock,313.3,12781956,Technology,Semiconductor Equipment & Materials,96.0,5.0,89.0,94.0,12781956,YES,10632,0.0,NO,2012-06-04,298766000,NO,29.9636,24.3478,11260026.0,11646170.0,438.5,90.94,391803895808,336.25,233.25,336.15,266.08
159,FSLY,Stock,20.72,12772087,Technology,Software - Application,96.0,95.0,5.0,97.0,12772087,YES,1801,0.0,NO,2026-02-12,116491700,NO,1.4549,1.4449,7808163.0,4416280.0,34.82,6.29,3242679808,18.68,16.12,18.12,18.44
151,HPE,Stock,45.82,11061853,Technology,Communication Equipment,96.0,17.0,97.0,97.0,11061853,YES,2701,0.0,NO,2026-06-02,153197800,NO,2.7918,2.5558,26264427.0,19890290.0,64.25,19.64,60675006464,42.95,28.36,43.78,30.47
156,AMAT,Stock,529.66,10020863,Technology,Semiconductor Equipment & Materials,96.0,14.0,94.0,96.0,10020863,YES,11678,0.0,NO,1997-10-24,245229200,NO,51.7971,43.5007,9431732.0,9511230.0,739.67,154.47,420528521216,525.61,358.39,531.82,409.8
226,DRAM,ETF,52.72,135433208,ETF,ETF,95.0,2.0,96.0,,135433208,YES,73,0.0,YES,2026-07-17,135433208,NO,5.3704,3.6089,46406498.0,78341150.0,81.34,26.14,0,61.56,,61.29,
238,NBIS,Stock,177.71,24812710,Communication Services,Internet Content & Information,95.0,1.0,70.0,96.0,24812710,YES,435,0.0,NO,2025-09-09,88378300,NO,25.3185,22.3014,17639654.0,17611250.0,299.86,49.0,45120249856,224.83,137.85,226.59,150.45
274,GLW,Stock,154.61,14202527,Technology,Electronic Components,95.0,6.0,13.0,96.0,14202527,YES,11225,0.0,NO,2002-07-31,244754000,NO,19.4945,16.728,14699227.0,11579350.0,271.78,53.29,133063213056,192.05,132.27,188.21,150.07
281,KLAC,Stock,212.75,13052355,Technology,Semiconductor Equipment & Materials,95.0,8.0,90.0,93.0,13052355,YES,11535,0.0,NO,2002-10-23,329584000,NO,21.3526,18.509,12488208.0,13160490.0,307.37,83.22,277910061056,217.61,157.95,219.69,175.47
343,EWY,ETF,162.54,38294694,ETF,ETF,94.0,2.0,77.0,93.0,38294694,YES,6583,0.0,NO,2026-03-03,65699600,NO,10.7086,7.575,20257303.0,25325420.0,220.89,70.36,0,190.76,133.18,188.2,150.4
363,WULF,Stock,18.16,36497861,Financial Services,Capital Markets,94.0,0.0,14.0,88.0,36497861,YES,8125,0.0,NO,2025-08-14,289277500,NO,2.306,2.0596,31288870.0,43717790.0,29.84,4.64,8998873088,24.14,17.25,23.69,18.5
301,SOXX,ETF,521.81,15325159,ETF,ETF,94.0,7.0,92.0,95.0,15325159,YES,6289,0.0,NO,2025-10-10,26691200,NO,34.2977,26.767,9590857.0,9596960.0,655.95,232.33,0,566.37,390.98,564.98,431.57
437,CSCO,Stock,111.94,28437113,Technology,Communication Equipment,93.0,15.0,93.0,94.0,28437113,YES,9169,0.0,NO,1990-02-16,940636800,NO,4.0379,3.7557,25104942.0,21814640.0,130.37,65.75,441204211712,115.95,87.27,118.1,93.23
426,SMH,ETF,556.53,21851115,ETF,ETF,93.0,9.0,90.0,92.0,21851115,YES,6568,0.0,NO,2004-12-09,106899600,NO,29.84,23.6057,10810793.0,11050640.0,671.83,279.19,0,597.33,439.72,595.26,477.29
443,VTRS,Stock,17.29,9398774,Healthcare,Drug Manufacturers - Specialty & Generic,93.0,86.0,90.0,89.0,9398774,YES,11678,0.0,NO,2007-11-14,89639200,NO,0.4721,0.4536,11140552.0,8869210.0,17.67,8.63,20135116800,16.35,13.57,16.37,14.8
461,SKDD,ETF,16.5,22570041,ETF,ETF,92.0,,,,22570041,YES,4,0.0,YES,2026-07-17,22570041,NO,,,15109800.0,15109800.0,20.66,11.22,0,,,,
570,EWT,ETF,97.33,11173828,ETF,ETF,91.0,15.0,88.0,93.0,11173828,YES,6554,0.0,NO,2009-04-29,37344000,NO,3.31,2.2879,6309629.0,6613350.0,112.78,57.56,0,101.38,77.56,101.28,82.95
