Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
9,INHD,Stock,39.49,0.0,Basic Materials,Steel,98.0,30.0,98.0,94.0,278900100.0,YES,655,0.0,NO,2026-06-08,278900100.0,NO,0.0,0.0,4796230.0,0.0,7651.2,1.01,178522368,28.03,102.37,31.82,21.19
3,MUU,ETF,26.97,81647604.0,ETF,ETF,98.0,0.0,98.0,98.0,81647604.0,YES,451,14.75,NO,2026-06-09,109858000.0,NO,5.7395,4.4971,61087647.0,51021680.0,62.64,0.84,0,38.79,15.99,38.29,20.78
16,MU,Stock,874.66,59596897.0,Technology,Semiconductors,98.0,3.0,97.0,97.0,59596897.0,YES,10622,7.33,NO,2013-10-11,153906100.0,NO,85.7843,67.1371,53257700.0,48717850.0,1255.0,103.38,0,962.36,514.95,968.24,631.05
7,SNDK,Stock,1279.96,23236972.0,Technology,Computer Hardware,98.0,0.0,88.0,98.0,23236972.0,YES,366,11.79,NO,2025-11-26,43000900.0,NO,193.3735,150.4624,13726827.0,17348070.0,2354.39,40.1,189548969984,1712.58,837.69,1724.21,1106.91
8,AXTI,Stock,46.94,15365666.0,Technology,Semiconductor Equipment & Materials,98.0,1.0,1.0,98.0,15365666.0,YES,7091,11.54,NO,2024-02-23,103105600.0,NO,7.4036,6.1639,9402780.0,7075540.0,143.16,1.85,3070964224,78.57,46.47,69.8,61.46
5,MULL,ETF,18.72,13078062.0,ETF,ETF,98.0,0.0,98.0,98.0,13078062.0,YES,428,14.56,NO,2026-04-01,23787500.0,NO,3.9856,3.1063,10689919.0,9947660.0,43.53,0.59,0,27.01,11.18,26.64,14.53
36,FCEL,Stock,23.62,12338235.0,Industrials,Electrical Equipment & Parts,98.0,1.0,97.0,98.0,12338235.0,YES,8583,8.79,NO,2026-06-26,27123800.0,NO,2.9058,2.5437,12533559.0,9804030.0,37.88,3.78,1888518144,22.04,11.96,21.65,13.77
62,SSPC,ETF,21.65,10633687.0,ETF,ETF,98.0,98.0,,,10633687.0,YES,32,0.0,NO,2026-06-16,129144400.0,NO,2.3754,2.3025,27360735.0,13210800.0,23.75,6.0,0,,,,
2,DFNS,Stock,84.98,9084799.0,Industrials,Aerospace & Defense,98.0,99.0,98.0,98.0,9084799.0,YES,1513,67.38,NO,2026-06-12,369341100.0,NO,9.1249,7.0497,2695019.0,15688212.0,1948.75,3.7,85871872,4.11,3.55,9.1,4.02
98,INTC,Stock,91.13,133597656.0,Technology,Semiconductors,97.0,1.0,16.0,97.0,133597656.0,YES,11687,5.53,NO,1993-04-19,567708800.0,NO,7.9786,6.6361,129880665.0,126884930.0,142.35,18.97,459659673600,113.22,66.77,110.94,79.12
113,SOXL,ETF,114.72,104620210.0,ETF,ETF,97.0,0.0,19.0,96.0,104620210.0,YES,4122,16.73,NO,2025-04-09,787748800.0,NO,24.4779,19.4214,63048259.0,82975640.0,302.0,22.57,0,198.05,98.16,189.72,120.07
127,NBIS,Stock,188.43,40759900.0,Communication Services,Internet Content & Information,97.0,1.0,94.0,97.0,40759900.0,YES,444,16.13,NO,2025-09-09,88378300.0,NO,25.302,21.7998,19018960.0,23842690.0,299.86,50.1,47842033664,223.84,140.91,220.74,157.07
150,AMD,Stock,485.39,35078562.0,Technology,Semiconductors,97.0,5.0,96.0,97.0,35105728.0,YES,11687,6.89,NO,2018-08-27,325058400.0,NO,41.2357,33.7536,33094801.0,29111520.0,584.73,149.22,0,510.97,310.52,513.18,348.82
99,BE,Stock,207.12,34920034.0,Industrials,Electrical Equipment & Parts,97.0,1.0,1.0,87.0,34920034.0,YES,2014,13.74,NO,2024-11-15,64722200.0,NO,27.2896,23.1694,13282198.0,18939900.0,351.28,32.52,61002506240,261.82,178.24,251.22,204.08
126,UMC,Stock,18.94,17413787.0,Technology,Semiconductors,97.0,1.0,96.0,96.0,17418851.0,YES,6503,2.45,NO,2025-03-31,50395100.0,NO,1.5693,1.0879,17822826.0,17405930.0,28.96,6.56,47525892096,22.26,12.73,22.17,14.83
128,HPE,Stock,47.14,14601189.0,Technology,Communication Equipment,97.0,78.0,97.0,98.0,14601189.0,YES,2710,4.16,NO,2026-06-02,153197800.0,NO,2.8321,2.4429,26197003.0,15249810.0,64.25,19.64,62422953984,45.65,29.34,46.19,32.01
123,ASX,Stock,34.77,9123797.0,Technology,Semiconductors,97.0,3.0,83.0,96.0,9123797.0,YES,6494,3.86,NO,2025-04-09,36777100.0,NO,2.6514,2.045,10821818.0,9490890.0,45.52,9.3,76283494400,38.55,25.03,38.58,29.38
216,DRAM,ETF,52.34,119838507.0,ETF,ETF,96.0,2.0,95.0,,119838507.0,YES,82,7.07,NO,2026-07-17,136040800.0,NO,5.1486,3.5814,56712155.0,81947690.0,81.34,26.14,0,61.86,,61.45,
171,CIFR,Stock,22.66,36121123.0,Technology,Information Technology Services,96.0,14.0,94.0,83.0,36121123.0,YES,1450,11.67,NO,2025-09-25,155920100.0,NO,2.9108,2.5572,26171590.0,29563330.0,30.14,4.55,9267009536,23.11,18.63,23.12,18.8
169,MRVL,Stock,183.3,28995831.0,Technology,Semiconductors,96.0,0.0,86.0,98.0,28995831.0,YES,6558,9.16,NO,2026-06-18,250989400.0,NO,17.1421,13.8321,41599716.0,24116730.0,329.88,61.44,164519903232,239.23,134.57,237.28,154.13
203,LRCX,Stock,297.72,21913107.0,Technology,Semiconductor Equipment & Materials,96.0,1.0,88.0,86.0,21913107.0,YES,10641,0.0,NO,2012-06-04,298766000.0,NO,26.1936,20.1836,11507024.0,11346180.0,438.5,90.94,372320010240,337.53,240.3,337.44,274.07
173,AMAT,Stock,501.77,12120342.0,Technology,Semiconductor Equipment & Materials,96.0,1.0,93.0,94.0,12120342.0,YES,11687,10.64,NO,1997-10-24,245229200.0,NO,42.0157,33.3464,9698621.0,7790570.0,739.67,154.47,398385020928,541.57,372.03,548.75,426.71
188,FTNT,Stock,154.25,10681900.0,Technology,Software - Infrastructure,96.0,57.0,98.0,97.0,10681900.0,YES,4198,0.0,NO,2018-10-10,166853000.0,NO,7.0964,7.0964,6294847.0,5426850.0,170.35,70.12,113011015680,148.99,100.16,150.7,108.7
155,AAOI,Stock,90.11,10417773.0,Technology,Communication Equipment,96.0,0.0,0.0,97.0,10417773.0,YES,3229,8.93,NO,2022-09-16,77414200.0,NO,12.9734,10.8049,11840072.0,8613320.0,233.67,18.5,7230675968,144.78,89.7,133.55,112.31
290,KORU,ETF,16.28,67029583.0,ETF,ETF,95.0,0.0,0.0,9.0,67029583.0,YES,3347,16.23,NO,2024-12-03,107838800.0,NO,3.7559,2.5958,24431662.0,36392910.0,63.98,3.72,0,35.12,21.19,32.5,26.18
229,SNDU,ETF,16.4,27873538.0,ETF,ETF,95.0,0.0,5.0,,27873538.0,YES,97,23.88,NO,2026-07-29,36061600.0,NO,6.6254,5.1304,5264826.0,15205950.0,79.0,5.72,0,41.09,,40.74,
297,STM,Stock,53.06,9704124.0,Technology,Semiconductors,95.0,2.0,41.0,96.0,9704124.0,YES,7962,7.18,NO,1994-12-08,41167800.0,NO,4.3914,2.9143,12702588.0,14777810.0,81.42,21.11,47335051264,68.73,41.88,67.36,48.58
329,WULF,Stock,17.82,43698607.0,Financial Services,Capital Markets,94.0,2.0,8.0,81.0,43698607.0,YES,8134,9.01,NO,2025-08-14,289277500.0,NO,1.8482,1.5918,31507850.0,33061070.0,29.84,4.64,8830391296,23.24,17.53,22.8,18.9
371,ARM,Stock,241.54,12599135.0,Technology,Semiconductors,94.0,1.0,88.0,98.0,12602192.0,YES,721,0.0,NO,2023-09-14,130534500.0,NO,23.8942,20.3689,10248565.0,5781460.0,452.7,100.02,257983741952,324.31,189.54,325.82,211.52
