Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
48,INTC,Stock,122.2,85811308,Technology,Semiconductors,98.0,79.0,97.0,98.0,86396800,YES,11669,0.0,NO,1993-04-19,567708800,NO,10.8264,9.2707,137506732.0,128221660.0,142.35,18.97,614177177600,114.52,60.82,119.68,74.0
20,SOXL,ETF,194.65,41148304,ETF,ETF,98.0,1.0,98.0,98.0,41659100,YES,4104,0.0,NO,2025-04-09,787748800,NO,43.1629,30.425,64076362.0,55971760.0,302.0,22.57,0,197.25,87.88,204.42,111.69
12,SNXX,ETF,23.68,37998943,ETF,ETF,98.0,1.0,98.0,,38743100,YES,110,0.0,NO,2026-05-01,141068800,NO,8.2337,6.1316,59002447.0,46380340.0,49.34,3.14,0,25.57,,27.83,
27,MU,Stock,984.75,35948270,Technology,Semiconductors,98.0,9.0,98.0,98.0,36265700,YES,10604,0.0,NO,2013-10-11,153906100,NO,106.0315,77.0543,51461354.0,63100320.0,1255.0,103.38,1112169906176,862.03,448.47,926.57,571.95
73,AMD,Stock,552.05,29556990,Technology,Semiconductors,98.0,59.0,98.0,97.0,30573000,YES,11669,3.39,NO,2018-08-27,325058400,NO,38.4929,31.6743,36952532.0,32389910.0,584.73,133.5,900173004800,465.35,280.14,496.97,320.25
64,UMC,Stock,25.83,9809770,Technology,Semiconductors,98.0,93.0,98.0,98.0,13169500,YES,6485,4.73,NO,2025-03-31,50395100,NO,2.0271,1.3429,16689603.0,21087320.0,28.96,6.56,64814874624,19.64,11.45,21.44,13.69
4,AXTI,Stock,63.52,11875209,Technology,Semiconductor Equipment & Materials,98.0,0.0,78.0,98.0,12008600,YES,7073,8.44,NO,2024-02-23,103105600,NO,11.515,10.1593,10946403.0,10533390.0,143.16,1.85,4155680768,95.99,42.28,94.52,58.56
21,BE,Stock,295.05,8916547,Industrials,Electrical Equipment & Parts,98.0,64.0,97.0,98.0,11590400,YES,1996,3.7,NO,2024-11-15,64722200,NO,35.9303,31.1846,11912503.0,18424970.0,351.28,23.75,83925164032,280.62,165.96,279.52,194.79
28,FCEL,Stock,29.73,9371687,Industrials,Electrical Equipment & Parts,98.0,97.0,98.0,98.0,9404200,YES,8565,2.42,NO,2026-06-26,27123800,NO,4.7914,4.7021,10965309.0,17272220.0,37.88,3.78,2009991040,19.69,10.87,22.19,12.78
91,MRVL,Stock,249.27,25129311,Technology,Semiconductors,97.0,4.0,97.0,97.0,25551300,YES,6540,0.0,NO,2026-06-18,250989400,NO,27.6321,23.42,43155086.0,60496870.0,329.88,61.44,218249134080,225.47,123.53,236.34,144.36
136,MRNA,Stock,81.8,14498568,Healthcare,Biotechnology,97.0,98.0,95.0,97.0,17278800,YES,1902,0.0,NO,2020-12-01,125130400,NO,5.9699,5.8856,7582331.0,11546090.0,85.6,22.28,32457117696,53.18,41.4,58.76,49.83
117,NBIS,Stock,213.02,14598931,Communication Services,Internet Content & Information,97.0,4.0,97.0,97.0,14824900,YES,426,0.0,NO,2025-09-09,88378300,NO,29.3134,25.7141,17928116.0,19568660.0,299.86,43.89,54085394432,216.23,133.55,225.87,147.28
80,ASX,Stock,43.32,8164468,Technology,Semiconductors,97.0,79.0,96.0,97.0,10333400,YES,6476,3.08,NO,2025-04-09,36777100,NO,2.9086,2.1236,10124568.0,14785960.0,45.52,9.3,95041732608,36.43,22.58,37.93,27.32
164,WULF,Stock,22.21,74243972,Financial Services,Capital Markets,96.0,4.0,93.0,96.0,74528100,YES,8116,0.0,NO,2025-08-14,289277500,NO,2.4171,2.2086,30715595.0,30894790.0,29.84,4.52,11005779968,24.29,16.84,24.23,18.32
148,DRAM,ETF,64.76,41609586,ETF,ETF,96.0,11.0,,,41914300,YES,64,0.0,NO,2026-06-25,104823000,NO,6.345,3.8529,36210108.0,70467510.0,81.34,26.14,0,58.06,,61.47,
199,CIFR,Stock,21.73,28103511,Technology,Information Technology Services,96.0,4.0,95.0,91.0,28305600,YES,1432,7.06,NO,2025-09-25,155920100,NO,2.6916,2.4376,25814826.0,26072850.0,30.14,4.55,8888638464,22.48,17.98,23.03,18.26
166,LRCX,Stock,350.2,10908623,Technology,Semiconductor Equipment & Materials,96.0,60.0,94.0,96.0,13561900,YES,10623,0.0,NO,2012-06-04,298766000,NO,30.9286,23.745,10999536.0,17055350.0,438.5,90.94,437949988864,322.77,223.98,334.21,261.37
179,GLW,Stock,194.8,11865008,Technology,Electronic Components,96.0,19.0,87.0,96.0,11877100,YES,11216,0.0,NO,2002-07-31,244754000,NO,22.1157,18.4236,14683975.0,24011860.0,271.78,51.32,167652245504,189.09,127.79,191.83,147.98
195,PL,Stock,30.86,10214620,Industrials,Aerospace & Defense,96.0,1.0,5.0,92.0,10225400,YES,1304,0.0,NO,2025-06-05,68278500,NO,2.6603,2.551,13455219.0,16636070.0,51.76,5.87,10998582272,36.96,24.9,35.71,30.28
221,EWY,ETF,189.85,16553234,ETF,ETF,95.0,7.0,94.0,96.0,16611400,YES,6574,0.0,NO,2026-03-03,65699600,NO,12.1071,7.8579,19154739.0,22210750.0,220.89,69.85,0,187.87,128.92,191.6,148.23
287,HPE,Stock,43.15,16403690,Technology,Communication Equipment,95.0,2.0,96.0,95.0,16417300,YES,2692,1.32,NO,2026-06-02,153197800,NO,2.5824,2.3584,25464396.0,25855170.0,64.25,19.64,57139384320,39.67,27.36,41.79,29.58
218,NVTS,Stock,15.23,14040162,Technology,Semiconductors,95.0,0.0,95.0,96.0,14074800,YES,1180,2.21,NO,2025-05-22,276487800,NO,2.0245,1.9056,34069878.0,22860210.0,34.17,5.44,3709344256,21.28,12.38,21.48,13.76
244,KLAC,Stock,233.31,12010608,Technology,Semiconductor Equipment & Materials,95.0,82.0,93.0,96.0,12108900,YES,11526,0.0,NO,2002-10-23,329584000,NO,22.5564,18.6671,11963300.0,18381640.0,307.37,83.22,304767074304,209.85,152.65,217.29,172.59
339,RKLB,Stock,93.09,19323960,Industrials,Aerospace & Defense,94.0,3.0,90.0,86.0,20265000,YES,1407,0.0,NO,2024-11-13,121001300,NO,8.7211,7.9832,27743547.0,32804300.0,151.0,35.27,58164375552,106.99,76.11,110.73,86.67
344,APLD,Stock,33.5,13613914,Technology,Information Technology Services,94.0,1.0,90.0,88.0,13776500,YES,1059,0.0,NO,2025-06-02,239746500,NO,3.5789,3.3696,23390127.0,20592130.0,50.73,9.02,9573279744,41.37,32.35,41.16,33.92
303,CRWD,Stock,199.38,10102737,Technology,Software - Infrastructure,94.0,76.0,97.0,94.0,10180500,YES,1775,0.0,NO,2024-06-21,209024000,NO,8.7338,8.6465,13790627.0,13280030.0,209.4,85.68,203020533760,156.81,126.08,170.74,128.37
329,SMH,ETF,604.3,9624720,ETF,ETF,94.0,14.0,93.0,93.0,9785900,YES,6559,0.0,NO,2004-12-09,106899600,NO,32.045,22.8793,10501852.0,13250070.0,671.83,278.55,0,582.05,427.59,595.59,470.39
388,TQQQ,ETF,76.42,53732052,ETF,ETF,93.0,7.0,96.0,90.0,53863700,YES,4123,2.99,NO,2011-10-17,1094342400,NO,5.5079,4.3343,76985459.0,74124360.0,88.09,37.32,0,75.19,57.66,76.91,60.05
367,RIOT,Stock,22.87,15215897,Financial Services,Capital Markets,93.0,4.0,96.0,95.0,17596500,YES,2580,3.17,NO,2025-07-21,127903700,NO,2.2732,2.1179,18013640.0,17729950.0,30.32,10.59,8648318976,24.44,18.38,25.21,18.74
401,FPS,Stock,47.5,11133438,Industrials,Electrical Equipment & Parts,93.0,2.0,95.0,,16279100,YES,103,1.2,NO,2026-07-02,32150900,NO,4.4679,4.0979,6216091.0,9415360.0,66.0,25.95,14460372992,49.88,,51.9,
368,ON,Stock,94.69,9883259,Technology,Semiconductors,93.0,1.0,93.0,94.0,9903300,YES,6582,1.97,NO,2022-06-17,93180900,NO,10.0436,7.0143,13037654.0,18106270.0,134.92,44.56,36851986432,110.81,71.27,108.54,80.6
496,CSCO,Stock,113.98,21241387,Technology,Communication Equipment,92.0,8.0,92.0,91.0,22915200,YES,9160,0.32,NO,1990-02-16,940636800,NO,3.4986,3.2957,24485090.0,30660560.0,130.37,65.75,449244725248,111.5,85.15,115.83,91.87
502,TSM,Stock,451.79,12429831,Technology,Semiconductors,92.0,68.0,88.0,91.0,12752700,YES,7227,3.14,NO,2025-01-27,68667500,NO,23.1693,18.5257,13986186.0,16946810.0,479.0,223.7,2343197212672,420.79,344.97,425.85,372.51
540,AAL,Stock,17.75,138669027,Industrials,Airlines,91.0,96.0,95.0,68.0,142846300,YES,5224,0.0,NO,2020-06-05,428617100,NO,0.7379,0.6679,89915672.0,162100540.0,18.79,10.09,11739586560,14.19,13.37,15.22,13.84
573,IREN,Stock,43.91,52965494,Financial Services,Capital Markets,91.0,0.0,84.0,69.0,53629900,YES,1160,8.11,NO,2026-05-11,112561500,NO,4.3854,4.0689,45979147.0,39732960.0,76.87,14.72,15692497920,54.39,49.15,53.85,47.13
602,VTRS,Stock,16.8,11219323,Healthcare,Drug Manufacturers - Specialty & Generic,90.0,78.0,83.0,87.0,11421400,YES,11669,0.0,NO,2007-11-14,89639200,NO,0.5057,0.49,11032270.0,11641290.0,17.53,8.63,19564484608,16.04,13.26,16.41,14.64
663,GOOGL,Stock,366.46,26296118,Communication Services,Internet Content & Information,89.0,61.0,82.0,70.0,26632000,YES,5503,0.46,NO,2006-01-20,1643023332,NO,12.1843,10.715,31740572.0,45764990.0,408.61,172.77,4471754588160,371.51,316.73,372.09,336.58
680,GOOG,Stock,364.9,22087959,Communication Services,Internet Content & Information,89.0,64.0,82.0,69.0,22375500,YES,5503,0.57,NO,2006-01-20,1650832619,NO,11.6834,10.0598,21620937.0,29936560.0,404.47,173.88,4452718739456,368.79,316.13,369.33,335.38
769,CORZ,Stock,22.8,9412421,Technology,Software - Infrastructure,88.0,2.0,91.0,92.0,9433400,YES,613,3.9,NO,2025-07-07,107713800,NO,1.921,1.8099,14386783.0,14069010.0,30.46,12.42,7247783936,25.03,19.27,25.33,19.99
816,C,Stock,143.86,7421123,Financial Services,Banks - Diversified,87.0,83.0,83.0,79.0,14136600,YES,12478,1.36,NO,2009-12-17,377263850,NO,3.4707,3.0471,12087447.0,15644280.0,147.96,85.48,245364310016,132.27,115.56,134.09,122.65
970,HL,Stock,16.46,34724822,Basic Materials,Other Precious Metals & Mining,85.0,26.0,5.0,7.0,38099700,YES,11669,0.0,NO,2025-09-19,145814100,NO,0.9071,0.7636,19576968.0,38899810.0,34.17,5.48,11039925248,16.99,18.01,16.54,19.73
953,HIMS,Stock,38.28,13698944,Healthcare,Drug Manufacturers - Specialty & Generic,85.0,97.0,97.0,72.0,13713100,YES,1710,0.0,NO,2025-06-23,176087900,NO,2.8645,2.7338,25151839.0,18842640.0,70.43,13.74,8860199936,28.54,32.6,30.07,26.68
