Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
13,MRNA,Stock,174.38,185057621,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,185077360,YES,1934,84.63,YES,2026-08-19,185077360,NO,11.6266,7.8413,6881288.0,5812530.0,176.66,22.28,69618761728,63.91,47.59,74.68,57.61
8,MUU,ETF,29.82,27133966,ETF,ETF,98.0,3.0,90.0,98.0,27133966,YES,465,0.0,NO,2026-06-09,109858000,NO,3.9089,3.3532,58168335.0,37609090.0,62.64,0.99,0,36.01,17.74,35.05,22.82
27,MU,Stock,937.1,25693590,Technology,Semiconductors,98.0,13.0,92.0,97.0,25693590,YES,10636,0.0,NO,2013-10-11,153906100,NO,63.3236,54.5328,49202309.0,33409840.0,1255.0,113.46,0,962.32,563.69,960.04,685.29
3,SNDK,Stock,1568.87,15923446,Technology,Computer Hardware,98.0,20.0,78.0,98.0,15923446,YES,380,0.0,NO,2025-11-26,43000900,NO,153.7029,134.0079,13819864.0,16134180.0,2354.39,43.2,229712396288,1656.04,925.26,1636.48,1209.99
7,AXTI,Stock,73.43,15052562,Technology,Semiconductor Equipment & Materials,98.0,96.0,0.0,98.0,15052562,YES,7105,0.0,NO,2024-02-23,103105600,NO,12.6886,11.5414,10450717.0,13006700.0,143.16,2.2,4815041024,68.51,51.4,66.57,67.94
38,AAOI,Stock,122.19,12096882,Technology,Communication Equipment,98.0,55.0,1.0,98.0,12096882,YES,3243,0.0,NO,2022-09-16,77414200,NO,17.9231,16.1926,12189909.0,14969380.0,233.67,18.5,10333515776,130.58,96.49,124.34,122.49
30,MVLL,ETF,30.95,11327012,ETF,ETF,98.0,93.0,87.0,98.0,11327012,YES,365,0.0,NO,2025-08-29,36696300,NO,4.1575,3.3039,6063229.0,3197280.0,77.67,4.32,0,35.31,18.72,33.31,23.23
63,FCEL,Stock,20.3,10732125,Industrials,Electrical Equipment & Parts,98.0,9.0,83.0,98.0,10732125,YES,8597,0.0,NO,2026-06-26,27123800,NO,2.53,2.4443,11764050.0,8126580.0,37.88,3.78,1623070080,21.84,12.83,22.17,14.95
126,INTC,Stock,92.8,108826782,Technology,Semiconductors,97.0,4.0,4.0,97.0,108826782,YES,11701,0.0,NO,1993-04-19,567708800,NO,6.2679,5.4443,120702032.0,109008370.0,142.35,22.78,490550558720,108.84,70.99,106.7,84.4
99,SOXL,ETF,120.74,76357490,ETF,ETF,97.0,1.0,3.0,96.0,76357490,YES,4136,0.0,NO,2025-04-09,787748800,NO,15.9064,13.065,64330061.0,55994490.0,302.0,23.66,0,175.16,104.55,166.16,127.72
