Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
9,INHD,Stock,39.49,0,Basic Materials,Steel,98.0,51.0,98.0,92.0,278900100,YES,654,0.0,NO,2026-06-08,278900100.0,NO,0.0,0.0,5334994.0,0.0,7651.2,1.01,178522368,27.26,105.31,31.82,21.19
17,MU,Stock,820.53,58476265,Technology,Semiconductors,98.0,1.0,97.0,97.0,58476265,YES,10620,0.0,NO,2013-10-11,153906100.0,NO,77.4386,59.6257,52317519.0,44263900.0,1255.0,103.38,0,958.21,508.75,962.82,629.24
2,MUU,ETF,24.55,54382100,ETF,ETF,98.0,0.0,98.0,98.0,54382100,YES,449,0.0,NO,2026-06-09,109858000.0,NO,5.4478,4.1941,59942219.0,44245140.0,62.64,0.84,0,38.81,15.78,38.05,20.7
5,DFNS,Stock,24.0,27960271,Industrials,Aerospace & Defense,98.0,99.0,98.0,98.0,27960271,YES,1511,56.49,NO,2026-06-12,369341100.0,NO,3.5504,2.6337,1861220.0,10629142.0,1948.75,3.7,24251880,1.43,2.95,3.0,1.99
7,SNDK,Stock,1096.1,25404136,Technology,Computer Hardware,98.0,0.0,53.0,98.0,25404136,YES,364,0.0,NO,2025-11-26,43000900.0,NO,193.5803,153.1599,13325744.0,15128960.0,2354.39,40.1,162321186816,1721.48,827.44,1705.83,1100.79
72,SSPC,ETF,20.21,15805437,ETF,ETF,98.0,98.0,,,15805437,YES,30,0.0,NO,2026-06-16,129144400.0,NO,2.1446,2.0561,28264444.0,12586040.0,23.75,6.0,0,,,,
27,WDC,Stock,463.51,9843938,Technology,Computer Hardware,98.0,3.0,86.0,97.0,9844760,YES,12032,0.0,NO,2009-06-30,65696343.0,NO,49.615,39.6443,8482962.0,7048230.0,799.87,69.3,0,558.43,325.91,552.07,397.91
6,MULL,ETF,17.09,9688013,ETF,ETF,98.0,0.0,98.0,98.0,9688013,YES,426,0.0,NO,2026-04-01,23787500.0,NO,3.7763,2.8928,10532560.0,9328360.0,43.53,0.59,0,27.02,11.04,26.47,14.47
46,DELL,Stock,392.1,9173678,Technology,Computer Hardware,98.0,24.0,98.0,98.0,9173678,YES,2499,0.0,NO,2016-09-07,147907159.0,NO,33.8407,29.4714,8766400.0,6577430.0,469.47,110.22,253352443904,389.7,210.75,407.51,248.51
86,INTC,Stock,86.3,148828659,Technology,Semiconductors,97.0,1.0,49.0,97.0,148828659,YES,11685,0.0,NO,1993-04-19,567708800.0,NO,7.4586,6.1986,131350093.0,117457070.0,142.35,18.97,435297189888,114.1,66.28,110.46,78.96
85,SOXL,ETF,109.54,119982290,ETF,ETF,97.0,0.0,9.0,97.0,119982290,YES,4120,0.0,NO,2025-04-09,787748800.0,NO,24.5986,19.4343,60440259.0,67290610.0,302.0,22.57,0,200.23,97.5,189.2,119.9
143,AMD,Stock,454.62,35827897,Technology,Semiconductors,97.0,6.0,95.0,97.0,35827897,YES,11685,0.0,NO,2018-08-27,325058400.0,NO,38.4114,31.6671,33393844.0,27156470.0,584.73,149.22,741303648256,509.57,308.19,510.1,347.79
150,NBIS,Stock,169.69,28399177,Communication Services,Internet Content & Information,97.0,1.0,87.0,97.0,28399177,YES,442,0.0,NO,2025-09-09,88378300.0,NO,22.5278,20.5156,18354893.0,20704610.0,299.86,50.0,43083984896,225.5,140.54,218.87,156.44
149,BE,Stock,166.84,23548093,Industrials,Electrical Equipment & Parts,97.0,0.0,1.0,83.0,23548093,YES,2012,0.0,NO,2024-11-15,64722200.0,NO,25.1403,22.1947,12633493.0,13596450.0,351.28,32.52,47456616448,265.1,177.25,247.2,202.74
144,UMC,Stock,17.36,23323542,Technology,Semiconductors,97.0,1.0,96.0,95.0,23323542,YES,6501,0.0,NO,2025-03-31,50395100.0,NO,1.4871,1.0193,17652416.0,15170420.0,28.96,6.56,43561218048,22.23,12.63,22.01,14.78
125,HPE,Stock,45.59,19103379,Technology,Communication Equipment,97.0,73.0,97.0,98.0,19103379,YES,2708,0.0,NO,2026-06-02,153197800.0,NO,2.9811,2.5947,26151303.0,15629730.0,64.25,19.64,60370440192,45.14,29.13,46.04,31.96
111,AAOI,Stock,88.14,10682020,Technology,Communication Equipment,97.0,0.0,0.0,98.0,10682020,YES,3227,0.0,NO,2022-09-16,77414200.0,NO,12.8533,10.8662,11765827.0,8347340.0,233.67,18.5,7072597504,148.72,89.17,133.36,112.24
167,MRVL,Stock,174.47,28358663,Technology,Semiconductors,96.0,0.0,79.0,98.0,28376631,YES,6556,0.0,NO,2026-06-18,250989400.0,NO,16.8129,13.5057,41374037.0,23395800.0,329.88,61.44,156594585600,239.21,133.72,236.4,153.83
152,SKDD,ETF,20.22,15068174,ETF,ETF,96.0,,,,15068174,YES,11,10.53,NO,2026-07-27,26623900.0,NO,,,16155120.0,16155120.0,20.67,11.22,0,,,,
204,CNC,Stock,63.91,12189801,Healthcare,Healthcare Plans,96.0,20.0,96.0,92.0,12189801,YES,6193,0.0,NO,2025-07-02,93566700.0,NO,2.8186,2.6214,5446016.0,4319230.0,69.36,25.08,31558565888,63.43,46.22,64.28,50.51
212,FLEX,Stock,113.28,10955825,Technology,Electronic Components,96.0,2.0,92.0,97.0,10971110,YES,8143,0.0,NO,2005-10-26,102901552.0,NO,8.5457,7.2929,7126672.0,4145630.0,166.86,47.83,41504608256,140.38,87.39,137.04,98.44
194,AMAT,Stock,476.46,9822234,Technology,Semiconductor Equipment & Materials,96.0,2.0,87.0,94.0,9822234,YES,11685,0.0,NO,1997-10-24,245229200.0,NO,40.7978,33.9986,9569462.0,7254270.0,739.67,154.47,378289913856,539.81,369.49,546.22,425.86
