Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
68,INTC,Stock,121.78,188716510.0,Technology,Semiconductors,98.0,97.0,9.0,98.0,188716510.0,YES,11723,7.36,NO,1993-04-19,567708800.0,NO,6.5419,4.7691,108716785.0,114448010.0,142.35,28.73,643741843456,97.33,77.55,99.53,93.81
40,SNXX,ETF,17.53,69329000.0,ETF,ETF,98.0,94.0,0.0,98.0,69329000.0,YES,164,0.0,NO,2026-07-29,221465500.0,NO,1.8739,1.6681,86044879.0,59474810.0,49.34,3.14,0,14.17,,14.5,16.92
67,SOXL,ETF,141.93,60567682.0,ETF,ETF,98.0,95.0,0.0,98.0,60567682.0,YES,4158,6.79,NO,2025-04-09,787748800.0,NO,10.8707,7.1279,62993836.0,59935770.0,302.0,28.12,0,127.95,112.84,127.34,137.65
60,AMD,Stock,615.52,44156939.0,Technology,Semiconductors,98.0,97.0,83.0,98.0,44156939.0,YES,11723,4.31,NO,2018-08-27,325058400.0,NO,25.5228,19.3307,24950388.0,22954150.0,616.68,154.78,1004821020672,497.0,356.63,510.37,427.11
37,MU,Stock,1043.96,27268696.0,Technology,Semiconductors,98.0,90.0,9.0,97.0,27268696.0,YES,10658,0.0,NO,2013-10-11,153906100.0,NO,44.3664,35.4507,39077752.0,25917470.0,1255.0,154.65,1179041267712,928.55,644.17,954.45,783.7
7,MUU,ETF,35.56,26378013.0,ETF,ETF,98.0,93.0,1.0,98.0,26378013.0,YES,487,0.0,NO,2026-06-09,109858000.0,NO,2.8288,2.2544,41985590.0,21632130.0,62.64,1.77,0,29.98,20.73,30.97,26.72
16,MRNA,Stock,172.94,20952969.0,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,20952969.0,YES,1956,4.55,NO,2026-08-19,199252300.0,NO,11.1828,10.5035,16205276.0,12482280.0,176.86,22.28,69043855360,100.26,61.0,113.1,74.1
11,AXTI,Stock,79.93,12507096.0,Technology,Semiconductor Equipment & Materials,98.0,92.0,9.0,91.0,12507096.0,YES,7127,4.88,NO,2024-02-23,103105600.0,NO,5.9964,5.235,10310457.0,9859630.0,143.16,4.0,5241266688,63.46,57.44,68.36,74.54
75,UMC,Stock,25.43,11254692.0,Technology,Semiconductors,98.0,97.0,15.0,98.0,11254692.0,YES,6539,1.28,NO,2025-03-31,50395100.0,NO,0.985,0.665,14780571.0,13423480.0,28.96,6.97,63776116736,20.45,15.05,20.8,17.81
9,SNDK,Stock,1766.64,10340082.0,Technology,Computer Hardware,98.0,93.0,4.0,97.0,10340082.0,YES,402,0.0,NO,2025-11-26,43000900.0,NO,100.9969,90.0055,13841712.0,10549390.0,2354.39,93.53,258669674496,1501.22,1076.04,1551.76,1388.59
20,INTW,ETF,32.58,9691945.0,ETF,ETF,98.0,98.0,1.0,98.0,9691945.0,YES,402,14.5,NO,2025-09-18,79455200.0,NO,2.9501,2.1276,4606201.0,4799210.0,52.62,3.64,0,22.32,19.28,22.97,24.98
79,MRVL,Stock,257.38,21271745.0,Technology,Semiconductors,97.0,79.0,7.0,98.0,21271745.0,YES,6594,3.02,NO,2026-06-18,250989400.0,NO,12.9364,10.3643,25672392.0,19192540.0,329.88,70.69,231308607488,216.38,159.24,223.75,194.7
94,HPE,Stock,61.75,20142645.0,Technology,Communication Equipment,97.0,95.0,92.0,98.0,20142645.0,YES,2746,0.0,NO,2026-06-02,153197800.0,NO,4.2446,3.6793,20864384.0,27758660.0,64.25,19.84,81970954240,52.74,35.12,54.99,41.33
133,KORU,ETF,22.55,18069337.0,ETF,ETF,97.0,93.0,0.0,89.0,18069337.0,YES,3383,8.73,NO,2024-12-03,107838800.0,NO,2.1893,1.4078,30064925.0,22893170.0,63.98,4.93,0,19.65,23.41,20.21,26.52
149,ASST,Stock,30.33,17439710.0,Financial Services,Asset Management,97.0,98.0,98.0,98.0,17439710.0,YES,910,0.0,NO,2025-10-27,54170565.0,NO,2.1457,1.9496,6051117.0,9801210.0,85.2,7.02,2880402688,17.88,15.04,20.25,15.66
97,BE,Stock,272.89,14493362.0,Industrials,Electrical Equipment & Parts,97.0,97.0,4.0,95.0,14493362.0,YES,2050,1.65,NO,2026-09-18,73384100.0,NO,18.5259,15.9116,16215558.0,20796650.0,351.28,61.37,80373571584,225.99,199.68,231.93,229.47
137,CRWD,Stock,249.35,13270075.0,Technology,Software - Infrastructure,97.0,97.0,96.0,97.0,13270075.0,YES,1829,0.0,NO,2024-06-21,209024000.0,NO,13.4037,12.5973,10157563.0,12250850.0,250.32,85.68,255318163456,208.33,147.57,212.27,165.33
