Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
32,MU,Stock,868.52,29137529.0,Technology,Semiconductors,98.0,6.0,75.0,97.0,29137529,YES,10630,0.0,NO,2013-10-11,153906100.0,NO,78.1643,66.8193,51456388.0,46132180.0,1255.0,113.46,980900577280,967.65,541.67,954.18,663.94
7,MUU,ETF,25.98,28764155.0,ETF,ETF,98.0,1.0,6.0,98.0,28764155,YES,459,0.0,NO,2026-06-09,109858000.0,NO,4.8516,4.1374,60872891.0,56701820.0,62.64,0.99,0,37.71,16.91,35.59,21.93
71,QMCO,Stock,19.4,16440234.0,Technology,Computer Hardware,98.0,98.0,98.0,98.0,16440234,YES,6798,23.26,NO,2024-11-22,39483900.0,NO,1.6086,1.4357,1137333.0,1059310.0,19.6,4.19,763865280,12.06,8.38,12.5,8.8
6,SNDK,Stock,1271.05,9197659.0,Technology,Computer Hardware,98.0,1.0,5.0,97.0,9197659,YES,374,1.78,NO,2025-11-26,43000900.0,NO,165.4244,142.6965,13499770.0,18643840.0,2354.39,42.82,185573310464,1671.54,883.31,1640.59,1161.15
93,INTC,Stock,97.71,163634859.0,Technology,Semiconductors,97.0,9.0,3.0,97.0,163634859,YES,11695,0.0,NO,1993-04-19,567708800.0,NO,7.2514,6.3643,122126472.0,111812550.0,142.35,20.76,492849201152,109.84,69.18,109.4,82.65
77,SOXL,ETF,133.0,37426472.0,ETF,ETF,97.0,1.0,1.0,97.0,37426472,YES,4130,0.0,NO,2025-04-09,787748800.0,NO,19.5386,16.5143,65829508.0,88265100.0,302.0,23.66,0,187.09,101.76,176.36,125.35
131,MRVL,Stock,212.31,11982254.0,Technology,Semiconductors,97.0,14.0,90.0,98.0,11992312,YES,6566,1.71,NO,2026-06-18,250989400.0,NO,17.2207,14.3114,41666085.0,24071200.0,329.88,61.44,190557667328,241.11,139.42,233.96,163.18
100,HPE,Stock,54.38,10806399.0,Technology,Communication Equipment,97.0,91.0,98.0,97.0,10806399,YES,2718,0.0,NO,2026-06-02,153197800.0,NO,3.0519,2.7807,26579225.0,17813690.0,64.25,19.84,72010186752,48.13,30.48,47.81,34.17
213,NBIS,Stock,193.23,19726706.0,Communication Services,Internet Content & Information,96.0,6.0,55.0,97.0,19739205,YES,452,1.74,NO,2025-09-09,88378300.0,NO,24.1988,21.2916,20035754.0,26807120.0,299.86,62.01,49060745216,221.93,144.24,213.17,162.95
190,AMD,Stock,474.32,17265042.0,Technology,Semiconductors,96.0,4.0,54.0,97.0,17265042,YES,11695,0.0,NO,2018-08-27,325058400.0,NO,36.1743,30.1414,30620780.0,32554500.0,584.73,149.22,774315573248,512.28,320.67,509.78,365.93
286,KORU,ETF,17.64,22039252.0,ETF,ETF,95.0,2.0,0.0,13.0,22039252,YES,3355,7.31,NO,2024-12-03,107838800.0,NO,2.8257,2.1843,28254798.0,48621920.0,63.98,3.76,0,30.59,21.61,27.37,26.43
