Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
47,INTC,Stock,122.2,85811308,Technology,Semiconductors,98.0,79.0,97.0,98.0,85811308,YES,11669,0.0,NO,1993-04-19,567708800.0,NO,10.8264,9.27,137506732.0,128221660.0,142.35,18.97,614177177600,114.52,60.82,119.68,74.0
20,SOXL,ETF,194.65,41148304,ETF,ETF,98.0,1.0,98.0,98.0,41148304,YES,4104,0.0,NO,2025-04-09,787748800.0,NO,43.1629,30.425,64076362.0,55971760.0,302.0,22.57,0,197.25,87.88,204.42,111.69
12,SNXX,ETF,23.68,37998943,ETF,ETF,98.0,1.0,98.0,,37998943,YES,110,0.0,NO,2026-05-01,141068800.0,NO,8.2337,6.1316,59002447.0,46380340.0,49.34,3.14,0,25.57,,27.83,
26,MU,Stock,984.75,35948270,Technology,Semiconductors,98.0,9.0,98.0,98.0,35948270,YES,10604,0.0,NO,2013-10-11,153906100.0,NO,106.0315,77.0543,51461354.0,63100320.0,1255.0,103.38,1112169906176,862.03,448.47,926.57,571.95
73,AMD,Stock,552.05,29556990,Technology,Semiconductors,98.0,60.0,98.0,97.0,29556990,YES,11669,3.36,NO,2018-08-27,325058400.0,NO,38.4929,31.6714,36952532.0,32389910.0,584.73,133.5,900173004800,465.35,280.14,496.97,320.25
5,AXTI,Stock,63.52,11875209,Technology,Semiconductor Equipment & Materials,98.0,0.0,78.0,98.0,11890270,YES,7073,7.98,NO,2024-02-23,103105600.0,NO,11.515,10.1471,10946403.0,10533390.0,143.16,1.85,4155680768,95.99,42.28,94.52,58.56
63,UMC,Stock,25.83,9809770,Technology,Semiconductors,98.0,93.0,98.0,98.0,9809770,YES,6485,4.73,NO,2025-03-31,50395100.0,NO,2.0271,1.3421,16689603.0,21087320.0,28.96,6.56,64814874624,19.64,11.45,21.44,13.69
27,FCEL,Stock,29.73,9371687,Industrials,Electrical Equipment & Parts,98.0,97.0,98.0,98.0,9371687,YES,8565,2.42,NO,2026-06-26,27123800.0,NO,4.7914,4.7021,10965309.0,17272220.0,37.88,3.78,2009991040,19.69,10.87,22.19,12.78
91,MRVL,Stock,249.27,25129311,Technology,Semiconductors,97.0,4.0,97.0,97.0,25129311,YES,6540,0.0,NO,2026-06-18,250989400.0,NO,27.6321,23.4161,43155086.0,60496870.0,329.88,61.44,218249134080,225.47,123.53,236.34,144.36
117,NBIS,Stock,213.02,14598931,Communication Services,Internet Content & Information,97.0,4.0,97.0,97.0,14600128,YES,426,0.0,NO,2025-09-09,88378300.0,NO,29.3134,25.7141,17928116.0,19568660.0,299.86,43.89,54085394432,216.23,133.55,225.87,147.28
136,MRNA,Stock,81.8,14498568,Healthcare,Biotechnology,97.0,98.0,95.0,97.0,14498568,YES,1902,0.0,NO,2020-12-01,125130400.0,NO,5.9699,5.8856,7582331.0,11546090.0,85.6,22.28,32457117696,53.18,41.4,58.76,49.83
164,WULF,Stock,22.21,74243972,Financial Services,Capital Markets,96.0,4.0,93.0,96.0,74243972,YES,8116,0.0,NO,2025-08-14,289277500.0,NO,2.4093,2.2007,30715595.0,30894790.0,29.84,4.52,11005779968,24.29,16.84,24.23,18.32
148,DRAM,ETF,64.76,41609586,ETF,ETF,96.0,11.0,,,41609586,YES,64,0.0,NO,2026-06-25,104823000.0,NO,6.345,3.8529,36210108.0,70467510.0,81.34,26.14,0,58.06,,61.47,
199,CIFR,Stock,21.73,28103511,Technology,Information Technology Services,96.0,4.0,95.0,91.0,28103511,YES,1432,7.14,NO,2025-09-25,155920100.0,NO,2.6916,2.4376,25814826.0,26072850.0,30.14,4.55,8888638464,22.48,17.98,23.03,18.26
179,GLW,Stock,194.8,11865008,Technology,Electronic Components,96.0,19.0,87.0,96.0,11865008,YES,11216,0.0,NO,2002-07-31,244754000.0,NO,22.1146,18.4225,14683975.0,24011860.0,271.78,51.32,167652245504,189.09,127.79,191.83,147.98
166,LRCX,Stock,350.2,10908623,Technology,Semiconductor Equipment & Materials,96.0,60.0,94.0,96.0,10908623,YES,10623,0.0,NO,2012-06-04,298766000.0,NO,30.9214,23.7379,10999536.0,17055350.0,438.5,90.94,437949988864,322.77,223.98,334.21,261.37
195,PL,Stock,30.86,10214620,Industrials,Aerospace & Defense,96.0,1.0,5.0,92.0,10214620,YES,1304,0.0,NO,2025-06-05,68278500.0,NO,2.6601,2.5509,13455219.0,16636070.0,51.76,5.87,10998582272,36.96,24.9,35.71,30.28
221,EWY,ETF,189.85,16553234,ETF,ETF,95.0,7.0,94.0,96.0,16553234,YES,6574,0.0,NO,2026-03-03,65699600.0,NO,12.105,7.8529,19154739.0,22210750.0,220.89,69.85,0,187.87,128.92,191.6,148.23
287,HPE,Stock,43.15,16403690,Technology,Communication Equipment,95.0,2.0,96.0,95.0,16403690,YES,2692,1.32,NO,2026-06-02,153197800.0,NO,2.5824,2.3584,25464396.0,25855170.0,64.25,19.64,57139384320,39.67,27.36,41.79,29.58
