Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
23,SNXX,ETF,19.06,108390742.0,ETF,ETF,98.0,97.0,14.0,98.0,108390742,YES,140,7.23,NO,2026-07-29,221465500,NO,2.5411,2.1668,75135803.0,111490030.0,49.34,3.14,0,22.47,,21.26,15.18
64,SOXL,ETF,151.53,42554931.0,ETF,ETF,98.0,86.0,9.0,97.0,42554931,YES,4134,3.9,NO,2025-04-09,787748800,NO,15.9889,13.2046,64832414.0,58967040.0,302.0,23.66,0,178.04,103.79,169.24,128.75
7,MUU,ETF,35.01,39608588.0,ETF,ETF,98.0,95.0,94.0,98.0,39608588,YES,463,5.7,NO,2026-06-09,109858000,NO,4.2724,3.6902,59180829.0,39922030.0,62.64,0.99,0,36.27,17.48,35.57,22.99
22,MU,Stock,1011.75,33067341.0,Technology,Semiconductors,98.0,92.0,94.0,97.0,33067341,YES,10634,2.78,NO,2013-10-11,153906100,NO,71.7164,61.7171,50030500.0,34369730.0,1255.0,113.46,0,961.03,556.55,967.51,687.78
74,NBIS,Stock,268.85,19591625.0,Communication Services,Internet Content & Information,98.0,97.0,87.0,98.0,19591625,YES,456,0.0,NO,2025-09-09,88378300,NO,27.0045,23.0613,20812900.0,28272090.0,299.86,62.01,73088278528,222.42,147.19,225.27,171.58
5,SNDK,Stock,1786.85,17676423.0,Technology,Computer Hardware,98.0,96.0,90.0,98.0,17676423,YES,378,3.59,NO,2025-11-26,43000900,NO,157.4565,134.4579,13668727.0,15420220.0,2354.39,43.2,260880089088,1656.17,911.29,1658.28,1217.25
1,AXTI,Stock,95.97,15238161.0,Technology,Semiconductor Equipment & Materials,98.0,98.0,2.0,98.0,15238161,YES,7103,5.21,NO,2024-02-23,103105600,NO,12.0812,10.7198,10289529.0,13992900.0,143.16,2.06,6293061120,68.99,50.7,68.83,68.7
16,AAOI,Stock,154.89,12727609.0,Technology,Communication Equipment,98.0,97.0,3.0,98.0,12727609,YES,3241,1.58,NO,2022-09-16,77414200,NO,16.9017,14.971,12105664.0,15534070.0,233.67,18.5,13098929152,132.98,95.58,127.61,123.58
50,SNDU,ETF,29.75,9746365.0,ETF,ETF,98.0,97.0,11.0,,9746365,YES,109,8.18,NO,2026-07-29,36061600,NO,3.985,3.3886,7486733.0,12892570.0,79.0,5.72,0,35.8,,33.68,
96,INTC,Stock,103.49,86440747.0,Technology,Semiconductors,97.0,81.0,11.0,97.0,86440747,YES,11699,0.0,NO,1993-04-19,567708800,NO,6.535,5.7179,122085245.0,110083270.0,142.35,22.78,547059007488,109.24,70.45,107.77,84.76
