Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
10,INHD,Stock,39.49,0,Basic Materials,Steel,98.0,26.0,99.0,92.0,278900100,YES,645,0.0,NO,2026-06-08,278900100.0,NO,0.0,0.0,5433220.0,0.0,7651.2,1.01,178522368,20.45,133.51,24.2,20.34
63,INTC,Stock,96.98,105837548,Technology,Semiconductors,98.0,2.0,96.0,97.0,105837548,YES,11677,0.0,NO,1993-04-19,567708800.0,NO,9.1714,7.6971,134584259.0,105307880.0,142.35,18.97,487421476864,117.53,63.87,115.65,75.59
28,SOXL,ETF,142.48,72232837,ETF,ETF,98.0,0.0,97.0,98.0,72232837,YES,4112,0.0,NO,2025-04-09,787748800.0,NO,34.7779,25.8457,60927347.0,59471080.0,302.0,22.57,0,205.21,93.42,200.74,114.97
15,MU,Stock,853.2,45784925,Technology,Semiconductors,98.0,2.0,98.0,98.0,45784925,YES,10612,0.0,NO,2013-10-11,153906100.0,NO,80.8043,64.4722,51357159.0,43875560.0,1255.0,103.38,963598221312,929.51,479.66,936.67,591.34
5,MUU,ETF,27.51,42685612,ETF,ETF,98.0,0.0,98.0,98.0,42685612,YES,441,0.0,NO,2026-06-09,109858000.0,NO,6.4291,5.1783,59722257.0,47861370.0,62.64,0.84,0,38.05,14.64,37.69,19.22
48,UMC,Stock,22.29,20879308,Technology,Semiconductors,98.0,21.0,98.0,98.0,20879308,YES,6493,0.0,NO,2025-03-31,50395100.0,NO,1.7614,1.2007,17500016.0,16493360.0,28.96,6.56,55932002304,21.5,12.12,21.98,14.11
2,SNDK,Stock,1411.08,17014812,Technology,Computer Hardware,98.0,1.0,97.0,98.0,17014812,YES,356,0.0,NO,2025-11-26,43000900.0,NO,226.4154,178.7918,13177880.0,13087010.0,2354.39,40.1,208966483968,1725.33,775.53,1746.82,1035.75
3,MULL,ETF,19.24,11363287,ETF,ETF,98.0,0.0,98.0,98.0,11363287,YES,418,0.0,NO,2026-04-01,23787500.0,NO,4.536,3.6054,10402063.0,10194160.0,43.53,0.59,0,26.52,10.25,26.24,13.45
59,FCEL,Stock,17.26,10705771,Industrials,Electrical Equipment & Parts,98.0,33.0,98.0,98.0,10705771,YES,8573,0.0,NO,2026-06-26,27123800.0,NO,4.5971,4.1143,12562334.0,13920930.0,37.88,3.78,1379584896,21.16,11.38,21.67,12.79
19,WDC,Stock,466.81,10446080,Technology,Computer Hardware,98.0,1.0,92.0,98.0,10446080,YES,12024,0.0,NO,2009-06-30,65696343.0,NO,56.3864,44.2507,8356954.0,6896600.0,799.87,66.04,160901070848,553.84,310.34,549.32,377.1
52,SNDU,ETF,22.71,9394148,ETF,ETF,98.0,0.0,97.0,,9394148,YES,87,0.0,NO,2026-07-15,9504700.0,NO,10.9829,8.6314,3099596.0,5781490.0,79.0,5.72,0,43.48,,43.55,
117,MRVL,Stock,188.3,34563237,Technology,Semiconductors,97.0,0.0,95.0,98.0,34563237,YES,6548,0.0,NO,2026-06-18,250989400.0,NO,21.2514,17.5154,42586762.0,26906310.0,329.88,61.44,169007628288,235.15,129.33,236.81,147.39
90,BTSG,Stock,68.16,32682563,Healthcare,Health Information Services,97.0,82.0,96.0,97.0,32682563,YES,619,0.0,YES,2026-07-16,32682563.0,NO,2.3929,2.325,3283690.0,2981420.0,72.22,19.01,13376974848,62.71,44.37,64.26,49.67
119,HPE,Stock,45.13,27213370,Technology,Communication Equipment,97.0,11.0,98.0,97.0,27213370,YES,2700,0.0,NO,2026-06-02,153197800.0,NO,2.8257,2.4933,26110096.0,19203240.0,64.25,19.64,59761307648,42.63,28.25,43.71,30.45
84,KORU,ETF,18.65,25027673,ETF,ETF,97.0,0.0,5.0,95.0,25027673,YES,3337,0.0,NO,2024-12-03,107838800.0,NO,4.9119,3.3213,20375322.0,36701870.0,63.98,3.72,0,39.85,20.59,36.79,25.69
133,STM,Stock,62.77,13785197,Technology,Semiconductors,97.0,2.0,96.0,98.0,13785197,YES,7952,0.0,NO,1994-12-08,41167800.0,NO,4.1636,3.0736,12747819.0,11413830.0,81.42,21.11,56009900032,69.39,40.47,69.8,46.9
83,PSNL,Stock,15.58,12571546,Healthcare,Diagnostics & Research,97.0,98.0,98.0,97.0,12571546,YES,1777,0.0,NO,2024-07-19,22803000.0,NO,1.261,1.2389,3339936.0,4869340.0,16.15,3.84,1631554688,10.45,8.76,11.34,8.86
135,LRCX,Stock,320.96,10331242,Technology,Semiconductor Equipment & Materials,97.0,4.0,89.0,94.0,10331242,YES,10631,0.0,NO,2012-06-04,298766000.0,NO,30.2557,23.7871,11224445.0,12452520.0,438.5,90.94,401383260160,335.5,232.33,336.92,266.33
