Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
19,INHD,Stock,39.49,0.0,Basic Materials,Steel,98.0,33.0,99.0,93.0,278900100,YES,644,0.0,NO,2026-06-08,278900100.0,NO,0.0,0.0,5442218.0,0.0,7651.2,1.01,178522368,19.69,137.15,24.2,20.34
10,SNXX,ETF,22.93,48192174.0,ETF,ETF,98.0,0.0,98.0,,48192174,YES,116,0.0,NO,2026-05-01,141068800.0,NO,7.3693,5.6915,57178085.0,60678570.0,49.34,3.14,0,27.07,,28.11,
29,SOXL,ETF,176.66,48162818.0,ETF,ETF,98.0,1.0,98.0,98.0,48162818,YES,4110,0.0,NO,2025-04-09,787748800.0,NO,35.2761,27.0397,61181965.0,56371320.0,302.0,22.57,0,204.2,92.22,204.16,116.11
22,MU,Stock,983.12,30470097.0,Technology,Semiconductors,98.0,25.0,98.0,98.0,30470097,YES,10610,0.0,NO,2013-10-11,153906100.0,NO,89.765,68.6821,51167021.0,45600740.0,1255.0,103.38,1110328999936,916.74,472.44,949.66,595.67
72,AMD,Stock,548.13,21085850.0,Technology,Semiconductors,98.0,91.0,98.0,98.0,21085850,YES,11675,0.0,NO,2018-08-27,325058400.0,NO,38.0514,30.7079,36624954.0,27174430.0,584.73,149.22,893781082112,489.71,291.47,506.85,331.6
49,FCEL,Stock,21.35,19506753.0,Industrials,Electrical Equipment & Parts,98.0,95.0,98.0,98.0,19506753,YES,8571,11.11,NO,2026-06-26,27123800.0,NO,4.7493,4.3071,12160101.0,15838190.0,37.88,3.78,1706497024,20.94,11.27,22.08,12.92
62,UMC,Stock,23.84,13168833.0,Technology,Semiconductors,98.0,93.0,98.0,98.0,13168833,YES,6491,0.0,NO,2025-03-31,50395100.0,NO,1.7086,1.2829,17332093.0,16239900.0,28.96,6.56,59821395968,21.08,11.96,22.13,14.17
9,ERAS,Stock,19.5,10425876.0,Healthcare,Biotechnology,98.0,98.0,86.0,98.0,10425876,YES,1253,3.3,NO,2026-04-28,51259600.0,NO,1.2372,1.2108,6838722.0,4679320.0,24.28,1.33,6064198656,13.73,9.82,14.65,13.17
6,AXTI,Stock,57.57,10231568.0,Technology,Semiconductor Equipment & Materials,98.0,0.0,6.0,97.0,10231568,YES,7079,8.01,NO,2024-02-23,103105600.0,NO,8.6393,7.6864,10565852.0,8373300.0,143.16,1.85,3766412800,94.1,43.87,88.01,59.78
65,AAOI,Stock,125.45,9888238.0,Technology,Communication Equipment,98.0,1.0,4.0,98.0,9888238,YES,3217,6.67,NO,2022-09-16,77414200.0,NO,14.1141,13.2206,11947355.0,8647560.0,233.67,18.5,10066454528,164.3,85.38,154.02,109.29
