Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
66,INTC,Stock,108.8,147245737.0,Technology,Semiconductors,98.0,94.0,11.0,98.0,147854414.0,YES,11721,3.69,NO,1993-04-19,567708800.0,NO,5.6357,4.315,108997530.0,96074520.0,142.35,28.73,575128272896,97.17,76.81,96.88,91.28
75,AMD,Stock,545.09,28150974.0,Technology,Semiconductors,98.0,94.0,76.0,98.0,28330537.0,YES,11721,4.12,NO,2018-08-27,325058400.0,NO,21.9764,17.3843,25085579.0,19597420.0,584.73,149.85,889845841920,495.59,352.92,496.92,412.78
36,MU,Stock,977.5,21670977.0,Technology,Semiconductors,98.0,86.0,16.0,97.0,21883599.0,YES,10656,3.07,NO,2013-10-11,153906100.0,NO,42.885,35.0557,39816369.0,24686510.0,1255.0,154.65,1103981838336,926.77,636.27,931.12,761.37
8,MUU,ETF,31.28,19330998.0,ETF,ETF,98.0,86.0,2.0,98.0,19448647.0,YES,485,6.12,NO,2026-06-09,109858000.0,NO,2.7191,2.2197,42887854.0,22410410.0,62.64,1.77,0,30.11,20.43,29.89,25.77
15,MRNA,Stock,158.07,19079947.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,19120510.0,YES,1954,4.72,NO,2026-08-19,199252300.0,NO,10.2853,9.681,16218990.0,11524260.0,176.66,22.28,63107223552,96.62,59.6,102.39,70.25
64,UMC,Stock,24.47,17699723.0,Technology,Semiconductors,98.0,97.0,84.0,98.0,17704062.0,YES,6537,4.35,NO,2025-03-31,50395100.0,NO,1.0154,0.6604,14681091.0,10119370.0,28.96,6.9,61368520704,20.43,14.88,20.36,17.31
28,DELL,Stock,588.4,9132060.0,Technology,Computer Hardware,98.0,97.0,95.0,98.0,9164982.0,YES,2535,1.26,NO,2016-09-07,147907159.0,NO,36.795,32.6936,7805466.0,13452070.0,593.98,110.22,374112223232,460.38,270.31,476.19,338.65
113,SOXL,ETF,114.82,55527137.0,ETF,ETF,97.0,7.0,0.0,97.0,55751188.0,YES,4156,9.0,NO,2025-04-09,787748800.0,NO,10.0243,6.7071,63141393.0,59852240.0,302.0,28.12,0,130.34,111.94,125.81,134.72
87,HPE,Stock,61.04,24790483.0,Technology,Communication Equipment,97.0,93.0,93.0,98.0,24803692.0,YES,2744,1.01,NO,2026-06-02,153197800.0,NO,4.1229,3.5256,21217069.0,35809150.0,64.25,19.84,81028456448,52.24,34.73,53.42,40.0
77,MRVL,Stock,240.76,20540091.0,Technology,Semiconductors,97.0,94.0,6.0,98.0,20750889.0,YES,6592,4.51,NO,2026-06-18,250989400.0,NO,13.5921,10.1757,29414887.0,18129200.0,329.88,70.69,216372117504,215.93,157.65,216.53,188.72
