Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
42,DELL,Stock,492.0,34995636.0,Technology,Computer Hardware,98.0,84.0,86.0,98.0,35832489.0,YES,2525,8.72,NO,2016-09-07,147907159.0,NO,27.3071,26.1803,7154280.0,5874770.0,514.0,110.22,317902061568,435.51,249.53,440.36,307.05
7,MUU,ETF,30.47,22269989.0,ETF,ETF,98.0,90.0,1.0,98.0,22383328.0,YES,475,0.0,NO,2026-06-09,109858000.0,NO,2.9907,2.5264,51436071.0,22219980.0,62.64,1.05,0,32.81,19.04,30.69,24.23
22,MU,Stock,956.08,20963502.0,Technology,Semiconductors,98.0,86.0,9.0,98.0,20995040.0,YES,10646,0.0,NO,2013-10-11,153906100.0,NO,46.5459,39.4566,44670842.0,24381000.0,1255.0,117.3,1079790206976,944.03,599.05,925.27,722.26
15,MRNA,Stock,150.81,16192441.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,16499865.0,YES,1944,0.0,NO,2026-08-19,199252300.0,NO,21.6806,15.899,15339760.0,58403980.0,176.66,22.28,60208766976,82.01,53.6,87.52,63.43
10,DLLL,ETF,28.33,13123860.0,ETF,ETF,98.0,95.0,76.0,98.0,13218706.0,YES,388,17.42,NO,2026-05-28,15772800.0,NO,3.0345,2.8976,1693474.0,1350820.0,32.1,2.17,0,23.99,10.89,24.42,14.79
117,INTC,Stock,90.05,53866475.0,Technology,Semiconductors,97.0,7.0,5.0,97.0,54550295.0,YES,11711,0.0,NO,1993-04-19,567708800.0,NO,4.2557,3.8407,115397247.0,86779880.0,142.35,23.72,476013789184,102.15,73.57,98.15,87.06
120,SOXL,ETF,106.36,42808758.0,ETF,ETF,97.0,1.0,0.0,96.0,44027241.0,YES,4146,0.0,NO,2025-04-09,787748800.0,NO,11.0143,8.695,64881680.0,54602820.0,302.0,23.98,0,150.37,108.08,138.42,130.86
118,MRVL,Stock,206.48,14371659.0,Technology,Semiconductors,97.0,16.0,2.0,98.0,14794139.0,YES,6582,0.0,NO,2026-06-18,250989400.0,NO,15.9207,12.0671,38671793.0,29183010.0,329.88,61.44,185564528640,223.18,150.46,215.24,177.53
112,KORU,ETF,20.17,14225297.0,ETF,ETF,97.0,84.0,0.0,19.0,14294364.0,YES,3371,1.56,NO,2024-12-03,107838800.0,NO,2.06,1.5021,30441858.0,22182290.0,63.98,4.0,0,22.38,22.57,20.63,26.89
139,ALM,Stock,17.69,9738210.0,Basic Materials,Other Industrial Metals & Mining,97.0,97.0,8.0,11.0,9790164.0,YES,3323,0.0,NO,2026-06-26,18932600.0,NO,1.2469,1.0984,6468974.0,5864520.0,24.41,3.98,5103224320,15.2,14.79,15.49,17.17
132,BE,Stock,217.23,8011507.0,Industrials,Electrical Equipment & Parts,97.0,19.0,3.0,90.0,9082552.0,YES,2038,0.0,NO,2024-11-15,64722200.0,NO,15.2999,14.2634,14606165.0,11523340.0,351.28,50.05,63980175360,229.42,189.91,219.99,215.9
154,HPE,Stock,51.83,44087402.0,Technology,Communication Equipment,96.0,50.0,15.0,98.0,49725041.0,YES,2734,0.0,NO,2026-06-02,153197800.0,NO,2.3911,2.3184,20848511.0,14735030.0,64.25,19.84,68633468928,49.79,32.95,50.07,37.36
159,AMD,Stock,457.06,11445822.0,Technology,Semiconductors,96.0,6.0,7.0,97.0,11651857.0,YES,11711,0.0,NO,2018-08-27,325058400.0,NO,18.66,15.7579,27086600.0,15914520.0,584.73,149.22,746139025408,501.65,338.77,496.32,390.3
158,NBIS,Stock,204.09,9681124.0,Communication Services,Internet Content & Information,96.0,9.0,5.0,97.0,10536379.0,YES,468,0.0,NO,2025-09-09,88378300.0,NO,16.0764,13.7187,21044633.0,19069850.0,299.86,63.26,55482933248,214.66,153.45,208.92,177.99
296,DRAM,ETF,56.21,19408632.0,ETF,ETF,95.0,78.0,5.0,,20807984.0,YES,106,0.71,NO,2026-07-17,136040800.0,NO,2.645,1.9943,60544373.0,30119790.0,81.34,26.14,0,57.61,,55.76,
275,PANW,Stock,328.48,13050631.0,Technology,Software - Infrastructure,95.0,13.0,80.0,97.0,13123460.0,YES,3549,0.0,NO,2017-03-01,130718400.0,NO,19.8707,17.3479,6814141.0,6109230.0,398.88,139.57,267711201280,345.95,230.95,350.56,253.17
