Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
18,MRNA,Stock,137.99,25736829.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,25736829,YES,1941,0.0,NO,2026-08-19,199252300.0,NO,19.8191,14.0376,14514790.0,52686940.0,176.66,22.28,55090565120,76.79,51.76,79.16,59.77
24,MU,Stock,932.86,22761175.0,Technology,Semiconductors,98.0,79.0,17.0,97.0,22761175,YES,10643,0.0,NO,2013-10-11,153906100.0,NO,51.2664,41.9614,45729582.0,26929110.0,1255.0,114.25,1053565648896,955.0,588.42,942.9,703.54
8,MUU,ETF,29.18,22355374.0,ETF,ETF,98.0,83.0,2.0,98.0,22355374,YES,472,0.0,NO,2026-06-09,109858000.0,NO,3.2557,2.6564,53192198.0,25984880.0,62.64,1.0,0,34.22,18.65,32.75,23.51
53,MVLL,ETF,25.06,10511940.0,ETF,ETF,98.0,95.0,3.0,98.0,10511940,YES,372,0.0,NO,2025-08-29,36696300.0,NO,4.2211,3.2018,6066911.0,5394300.0,77.67,4.32,0,32.11,19.48,29.34,23.86
126,INTC,Stock,89.47,85801756.0,Technology,Semiconductors,97.0,17.0,4.0,97.0,85801756,YES,11708,0.0,NO,1993-04-19,567708800.0,NO,4.6907,4.1107,117518138.0,94863400.0,142.35,23.68,472947818496,104.92,72.78,101.98,85.75
117,SOXL,ETF,111.34,60148740.0,ETF,ETF,97.0,14.0,0.0,96.0,60148740,YES,4143,0.0,NO,2025-04-09,787748800.0,NO,11.8468,9.1846,64661966.0,56322170.0,302.0,23.8,0,160.1,107.08,149.35,129.37
100,MRVL,Stock,216.62,48739012.0,Technology,Semiconductors,97.0,92.0,70.0,98.0,48739012,YES,6579,0.0,NO,2026-06-18,250989400.0,NO,16.5271,12.5621,40114370.0,25848700.0,329.88,61.44,194677391360,228.56,148.65,221.27,173.32
134,UMC,Stock,19.79,19841030.0,Technology,Semiconductors,97.0,71.0,9.0,96.0,19841030,YES,6524,0.0,NO,2025-03-31,50395100.0,NO,0.8171,0.58,16111700.0,10374540.0,28.96,6.56,49631514624,21.57,13.94,21.02,16.07
125,KORU,ETF,20.77,17660456.0,ETF,ETF,97.0,95.0,0.0,1.0,17660456,YES,3368,0.0,NO,2024-12-03,107838800.0,NO,2.2157,1.495,30327972.0,26113940.0,63.98,3.8,0,24.05,22.39,22.3,26.83
145,AMD,Stock,465.58,15283714.0,Technology,Semiconductors,97.0,11.0,9.0,97.0,15283714,YES,11708,0.0,NO,2018-08-27,325058400.0,NO,19.1421,16.43,27742543.0,18447410.0,584.73,149.22,760047665152,506.08,335.55,502.77,382.02
