Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
72,INTC,Stock,100.86,117064891.0,Technology,Semiconductors,98.0,2.0,52.0,97.0,117064891,YES,11690,4.75,NO,1993-04-19,567708800,NO,7.9564,6.6743,129428093.0,128451700.0,142.35,19.6,508737814528,111.9,67.63,109.47,80.94
55,SOXL,ETF,139.9,75646978.0,ETF,ETF,98.0,0.0,71.0,97.0,75646978,YES,4125,12.68,NO,2025-04-09,787748800,NO,22.7764,18.1864,65139283.0,86255130.0,302.0,22.95,0,195.41,99.43,181.27,122.93
3,MUU,ETF,27.57,38200853.0,ETF,ETF,98.0,0.0,97.0,98.0,38200853,YES,454,8.17,NO,2026-06-09,109858000,NO,5.5021,4.4142,62479459.0,56667630.0,62.64,0.89,0,38.77,16.32,36.39,21.35
23,MU,Stock,892.67,35997655.0,Technology,Semiconductors,98.0,6.0,97.0,97.0,35997655,YES,10625,4.33,NO,2013-10-11,153906100,NO,86.3807,69.4907,53783908.0,49547190.0,1255.0,106.75,0,969.41,524.82,955.24,647.58
5,AXTI,Stock,65.27,23124189.0,Technology,Semiconductor Equipment & Materials,98.0,67.0,0.0,98.0,23124189,YES,7094,0.0,NO,2024-02-23,103105600,NO,9.0571,7.49,9673337.0,10153200.0,143.16,1.96,4270170880,75.69,47.37,67.36,63.31
41,AAOI,Stock,131.63,20335284.0,Technology,Communication Equipment,98.0,84.0,2.0,98.0,20335284,YES,3232,16.61,NO,2022-09-16,77414200,NO,14.0764,11.5479,11796732.0,8726170.0,233.67,18.5,10562356224,141.23,90.93,131.3,115.7
2,SNDK,Stock,1427.62,13745599.0,Technology,Computer Hardware,98.0,2.0,80.0,97.0,13745599,YES,369,5.41,NO,2025-11-26,43000900,NO,185.0833,151.4829,13807611.0,18212750.0,2354.39,40.53,211415908352,1704.83,855.31,1690.96,1139.75
16,BLZE,Stock,19.79,11701383.0,Technology,Software - Infrastructure,98.0,97.0,98.0,98.0,11701383,YES,1185,0.0,NO,2026-05-05,37172900,NO,1.7942,1.4014,3550126.0,1758510.0,23.99,3.26,1187691648,11.88,6.85,13.0,7.52
125,AMD,Stock,518.58,37243667.0,Technology,Semiconductors,97.0,9.0,96.0,97.0,37266340,YES,11690,4.04,NO,2018-08-27,325058400,NO,41.3,33.8779,32886704.0,29549110.0,584.73,149.22,0,514.33,314.56,512.51,359.02
100,MRVL,Stock,218.59,33061182.0,Technology,Semiconductors,97.0,4.0,93.0,98.0,33061182,YES,6561,8.27,NO,2026-06-18,250989400,NO,17.6229,13.6043,42078704.0,23345500.0,329.88,61.44,196194238464,240.15,136.25,239.07,158.78
102,HPE,Stock,52.39,25590434.0,Technology,Communication Equipment,97.0,96.0,98.0,97.0,25590434,YES,2713,0.0,NO,2026-06-02,153197800,NO,2.8878,2.5909,26433245.0,14778150.0,64.25,19.64,69375025152,46.66,29.72,47.21,33.04
89,NBIS,Stock,225.74,20834984.0,Communication Services,Internet Content & Information,97.0,83.0,92.0,98.0,20834984,YES,447,1.67,NO,2025-09-09,88378300,NO,26.9924,23.3281,19475767.0,25361680.0,299.86,53.54,57314979840,224.22,142.11,220.41,161.4
96,UMC,Stock,20.63,20060279.0,Technology,Semiconductors,97.0,1.0,97.0,97.0,20060279,YES,6506,5.83,NO,2025-03-31,50395100,NO,1.6214,1.1343,18214247.0,17391780.0,28.96,6.56,51738152960,22.36,12.91,22.03,15.23
95,BE,Stock,228.11,16283899.0,Industrials,Electrical Equipment & Parts,97.0,1.0,3.0,93.0,16283899,YES,2017,3.23,NO,2024-11-15,64722200,NO,28.5388,24.51,13906031.0,21348560.0,351.28,35.85,67184635904,257.84,179.8,245.4,207.17
101,ASX,Stock,38.7,10689142.0,Technology,Semiconductors,97.0,5.0,87.0,97.0,10689142,YES,6497,3.05,NO,2025-04-09,36777100,NO,2.6079,2.0257,11000980.0,9476320.0,45.52,9.52,85094162432,38.85,25.41,38.66,30.09
