Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
9,INHD,Stock,39.49,0,Basic Materials,Steel,98.0,51.0,99.0,90.0,278900100,YES,651,0.0,NO,2026-06-08,278900100,NO,0.0,0.0,5397104.0,0.0,7651.2,1.01,178522368,24.98,114.25,28.01,20.74
43,SOXL,ETF,136.81,68601940,ETF,ETF,98.0,0.0,91.0,98.0,68601940,YES,4118,0.0,NO,2025-04-09,787748800,NO,24.8314,18.9812,60532363.0,60140320.0,302.0,22.57,0,202.89,96.72,197.3,117.82
12,MU,Stock,920.95,40289721,Technology,Semiconductors,98.0,5.0,98.0,98.0,40289721,YES,10618,0.0,NO,2013-10-11,153906100,NO,74.6072,57.444,52281885.0,42165420.0,1255.0,103.38,0,955.39,502.06,955.87,612.41
3,MUU,ETF,31.27,38824042,ETF,ETF,98.0,0.0,98.0,98.0,38824042,YES,447,0.0,NO,2026-06-09,109858000,NO,5.3436,4.102,59941755.0,42537510.0,62.64,0.84,0,38.92,15.53,38.27,20.09
1,SNDK,Stock,1436.56,13833149,Technology,Computer Hardware,98.0,1.0,97.0,98.0,13833149,YES,362,0.0,NO,2025-11-26,43000900,NO,188.9967,147.4656,13193177.0,14100240.0,2354.39,40.1,212739833856,1730.59,816.83,1744.08,1073.42
72,BE,Stock,184.89,13738726,Industrials,Electrical Equipment & Parts,98.0,0.0,3.0,88.0,13738726,YES,2010,0.0,NO,2024-11-15,64722200,NO,26.3163,23.7754,12481780.0,12927560.0,351.28,32.52,52590825472,269.86,176.35,260.76,200.47
25,INTW,ETF,20.74,12411901,ETF,ETF,98.0,0.0,96.0,97.0,12411901,YES,362,0.0,NO,2025-09-18,79455200,NO,4.0797,3.275,6187350.0,4716210.0,52.62,1.72,0,35.92,16.14,34.79,20.3
18,MXL,Stock,71.59,10368639,Technology,Semiconductors,98.0,3.0,98.0,98.0,10368639,YES,4109,0.0,NO,2026-04-24,29044000,NO,10.9129,9.2279,4903090.0,3753510.0,128.3,12.77,6410594816,89.93,39.73,87.07,49.94
61,SNDU,ETF,22.79,9515745,ETF,ETF,98.0,0.0,97.0,,9515745,YES,93,0.0,NO,2026-07-17,16223600,NO,7.4507,5.7614,3999068.0,9106880.0,79.0,5.72,0,42.41,,42.5,
90,INTC,Stock,92.32,179108323,Technology,Semiconductors,97.0,0.0,95.0,96.0,179108323,YES,11683,0.0,NO,1993-04-19,567708800,NO,7.6993,6.2721,131460934.0,102657370.0,142.35,18.97,464000319488,115.27,65.76,113.81,77.4
