Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
53,INTC,Stock,139.63,114824318,Technology,Semiconductors,98.0,94.0,98.0,98.0,114824318,YES,11666,0.35,NO,1993-04-19,567708800,NO,10.7,9.2578,136371638.0,131013610.0,142.34,18.97,701780393984,111.07,59.34,119.35,71.83
30,MU,Stock,1154.29,40238445,Technology,Semiconductors,98.0,93.0,98.0,98.0,40238445,YES,10601,0.0,NO,2013-10-11,153906100,NO,102.5786,77.8129,52014904.0,61253310.0,1255.0,103.38,1303647223808,829.88,435.88,900.19,553.12
7,SNXX,ETF,42.05,38892230,ETF,ETF,98.0,98.0,98.0,,38892230,YES,107,5.17,NO,2026-05-01,141068800,NO,7.7616,5.9737,61655838.0,36493860.0,49.34,3.14,0,24.52,,28.74,
19,SOXL,ETF,266.71,35737124,ETF,ETF,98.0,93.0,98.0,98.0,35737124,YES,4101,2.08,NO,2025-04-09,787748800,NO,41.05,29.8356,66993150.0,51523830.0,302.0,22.57,0,191.37,85.36,206.52,109.43
31,FCEL,Stock,36.01,26380326,Industrials,Electrical Equipment & Parts,98.0,98.0,98.0,98.0,26380326,YES,8562,0.0,NO,2026-06-26,27123800,NO,4.1671,4.0778,9982827.0,15132180.0,37.88,3.78,2434570240,18.5,10.52,21.34,12.34
32,BE,Stock,302.7,11256643,Industrials,Electrical Equipment & Parts,98.0,78.0,97.0,98.0,11256643,YES,1993,1.71,NO,2024-11-15,64722200,NO,32.6914,28.2836,11524961.0,16911000.0,351.28,21.52,86101164032,276.89,162.73,282.24,189.18
6,SNDK,Stock,2273.73,11230102,Technology,Computer Hardware,98.0,97.0,98.0,98.0,11230102,YES,345,2.87,NO,2025-11-26,43000900,NO,218.9221,169.6818,13980227.0,11648350.0,2354.39,40.1,336716136448,1571.24,685.35,1741.92,957.27
38,WDC,Stock,638.72,9212347,Technology,Computer Hardware,98.0,93.0,97.0,98.0,9212347,YES,12013,0.0,NO,2009-06-30,65696343,NO,65.0093,50.0014,8423077.0,14006500.0,799.87,62.94,220155363328,522.04,285.87,545.51,357.35
76,MRVL,Stock,297.89,34335123,Technology,Semiconductors,97.0,97.0,98.0,98.0,34355492,YES,6537,0.21,NO,2026-06-18,250989400,NO,26.9998,23.0234,42972953.0,65987750.0,329.88,61.44,260594188288,219.26,120.72,233.17,140.62
94,AMD,Stock,580.91,33116703,Technology,Semiconductors,97.0,89.0,97.0,97.0,33116703,YES,11666,1.32,NO,2018-08-27,325058400,NO,35.7743,29.9843,37346919.0,32187860.0,584.73,133.5,947232112640,450.4,274.49,484.12,310.98
146,WULF,Stock,24.7,24191307,Financial Services,Capital Markets,97.0,19.0,94.0,96.0,24191307,YES,8113,0.0,NO,2025-08-14,289277500,NO,2.1746,2.0825,30245459.0,30188660.0,29.84,4.24,12239656960,24.17,16.67,24.5,18.18
83,VSH,Stock,53.78,19707404,Technology,Semiconductors,97.0,69.0,98.0,98.0,19707404,YES,11666,0.0,NO,2010-11-04,49052300,NO,6.245,5.2996,5963408.0,7344260.0,69.47,11.77,7319771136,45.5,24.07,49.2,28.85
116,GLW,Stock,255.43,18891370,Technology,Electronic Components,97.0,97.0,95.0,97.0,18891370,YES,11213,0.0,NO,2002-07-31,244754000,NO,18.3071,15.65,14129846.0,20760350.0,271.78,51.32,219832713216,186.84,125.9,194.04,146.38
123,LRCX,Stock,433.33,16833431,Technology,Semiconductor Equipment & Materials,97.0,97.0,96.0,97.0,16833431,YES,10620,1.31,NO,2012-06-04,298766000,NO,28.8564,21.9186,10478709.0,15241810.0,438.5,90.94,541909909504,316.66,220.3,333.06,257.78
120,AMAT,Stock,723.0,15213946,Technology,Semiconductor Equipment & Materials,97.0,98.0,96.0,97.0,15213946,YES,11666,0.41,NO,1997-10-24,245229200,NO,47.2664,35.4971,8384087.0,14265050.0,739.67,154.47,574032642048,480.83,334.77,513.06,393.25
