Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
7,MUU,ETF,23.99,53654046.0,ETF,ETF,98.0,0.0,97.0,98.0,53654046.0,YES,453,0.0,NO,2026-06-09,109858000.0,NO,5.7965,4.8135,62169370.0,56667630.0,62.64,0.87,0,38.77,16.2,36.03,21.23
20,MU,Stock,829.5,42015788.0,Technology,Semiconductors,98.0,3.0,97.0,97.0,42015788.0,YES,10624,0.0,NO,2013-10-11,153906100.0,NO,88.9886,73.8329,53659066.0,49547190.0,1255.0,105.46,0,966.8,521.31,948.92,645.47
2,AXTI,Stock,68.67,17162031.0,Technology,Semiconductor Equipment & Materials,98.0,96.0,1.0,98.0,17162031.0,YES,7093,0.0,NO,2024-02-23,103105600.0,NO,8.9843,7.4171,9705877.0,10153200.0,143.16,1.9,4492610048,76.8,47.07,67.7,63.43
1,SNDK,Stock,1288.03,14317240.0,Technology,Computer Hardware,98.0,1.0,75.0,97.0,14317240.0,YES,368,0.0,NO,2025-11-26,43000900.0,NO,193.7014,161.7902,13872859.0,18212750.0,2354.39,40.53,190744051712,1707.12,848.89,1677.0,1135.1
3,DFNS,Stock,61.5,13686043.0,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,13686043.0,YES,1515,51.41,NO,2026-06-12,369341100.0,NO,16.6469,10.543,2884733.0,16978040.0,1948.75,3.7,62145444,5.88,3.88,9.48,4.03
70,AAOI,Stock,110.21,11928510.0,Technology,Communication Equipment,98.0,7.0,0.0,98.0,11928510.0,YES,3231,0.0,NO,2022-09-16,77414200.0,NO,13.5971,11.945,11770654.0,8726170.0,233.67,18.5,8843555840,142.14,90.44,129.16,114.98
49,FCEL,Stock,21.34,10360814.0,Industrials,Electrical Equipment & Parts,98.0,1.0,97.0,98.0,10367816.0,YES,8585,0.0,NO,2026-06-26,27123800.0,NO,2.9496,2.6961,12497279.0,9507240.0,37.88,3.78,1706222464,22.15,12.07,21.42,14.16
8,MULL,ETF,16.71,9928744.0,ETF,ETF,98.0,0.0,97.0,98.0,9928744.0,YES,430,0.0,NO,2026-04-01,23787500.0,NO,4.0226,3.328,10779253.0,10184120.0,43.53,0.62,0,26.99,11.33,25.05,14.84
102,INTC,Stock,91.0,93454443.0,Technology,Semiconductors,97.0,1.0,10.0,97.0,93454443.0,YES,11689,0.0,NO,1993-04-19,567708800.0,NO,7.9575,6.9125,129264640.0,128451700.0,142.35,19.35,459003985920,112.25,67.31,108.48,80.61
95,SOXL,ETF,116.71,79358862.0,ETF,ETF,97.0,0.0,9.0,97.0,79358862.0,YES,4124,0.0,NO,2025-04-09,787748800.0,NO,23.3686,19.7036,64837935.0,86255130.0,302.0,22.95,0,196.18,98.93,178.95,122.16
