Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
68,INTC,Stock,112.54,98791391.0,Technology,Semiconductors,98.0,57.0,97.0,98.0,98791391,YES,11672,0.0,NO,1993-04-19,567708800,NO,10.6564,8.8214,135255337.0,112056120.0,142.35,18.97,565626011648,116.5,62.06,118.72,73.68
9,SNXX,ETF,26.4,61369909.0,ETF,ETF,98.0,76.0,98.0,,61369909,YES,113,12.35,NO,2026-05-01,141068800,NO,8.1983,5.8652,58078918.0,55139800.0,49.34,3.14,0,26.33,,28.1,
25,SOXL,ETF,192.45,50297507.0,ETF,ETF,98.0,6.0,98.0,98.0,50297507,YES,4107,0.0,NO,2025-04-09,787748800,NO,40.9786,27.9993,62203249.0,58739400.0,302.0,22.57,0,200.61,90.06,204.2,111.61
27,MU,Stock,991.64,40544835.0,Technology,Semiconductors,98.0,73.0,98.0,98.0,40544835,YES,10607,0.0,NO,2013-10-11,153906100,NO,102.645,72.87,51454273.0,58508640.0,1255.0,103.38,1119951388672,889.55,460.41,927.26,572.18
76,AMD,Stock,546.72,26670194.0,Technology,Semiconductors,98.0,88.0,98.0,97.0,26670194,YES,11672,3.85,NO,2018-08-27,325058400,NO,38.6457,29.975,36861796.0,30748420.0,584.73,141.6,891481882624,477.2,285.67,496.43,320.07
48,FCEL,Stock,23.0,17716053.0,Industrials,Electrical Equipment & Parts,98.0,98.0,98.0,98.0,17716053,YES,8568,0.0,NO,2026-06-26,27123800,NO,4.98,4.6671,11603372.0,18206910.0,37.88,3.78,1554988032,20.44,11.1,21.52,12.56
1,SNDK,Stock,1858.27,13159812.0,Technology,Computer Hardware,98.0,90.0,98.0,98.0,13159812,YES,351,6.28,NO,2025-11-26,43000900,NO,243.1221,175.2861,13449319.0,12893060.0,2354.39,40.1,275190775808,1669.97,736.16,1756.18,994.71
63,UMC,Stock,24.86,11957070.0,Technology,Semiconductors,98.0,94.0,98.0,98.0,11957070,YES,6488,0.0,NO,2025-03-31,50395100,NO,2.0561,1.3511,16985309.0,18664340.0,28.96,6.56,62380867584,20.39,11.71,21.34,13.66
2,MULL,ETF,26.48,10593466.0,ETF,ETF,98.0,12.0,98.0,98.0,10593466,YES,413,0.0,NO,2026-04-01,23787500,NO,6.2109,4.2894,10538290.0,11620820.0,43.53,0.59,0,25.2,9.7,26.28,12.94
75,ASX,Stock,43.25,10483358.0,Technology,Semiconductors,98.0,94.0,96.0,97.0,10483358,YES,6479,0.0,NO,2025-04-09,36777100,NO,3.3293,2.2336,10372188.0,13736330.0,45.52,9.3,94888157184,37.04,23.03,37.92,27.32
