Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
63,SOXL,ETF,142.16,54905451,ETF,ETF,98.0,1.0,5.0,97.0,54905451,YES,4131,0.0,NO,2025-04-09,787748800,NO,19.6907,16.0311,64971479.0,79581990.0,302.0,23.66,0,185.4,102.26,177.27,125.66
7,MUU,ETF,28.53,37968458,ETF,ETF,98.0,1.0,40.0,98.0,37966001,YES,460,0.0,NO,2026-06-09,109858000,NO,4.8774,4.0538,60052853.0,53671540.0,62.64,0.99,0,37.3,17.04,35.84,22.01
29,MU,Stock,911.29,35803171,Technology,Semiconductors,98.0,7.0,87.0,97.0,35803171,YES,10631,0.0,NO,2013-10-11,153906100,NO,79.3871,66.1779,50742712.0,42977760.0,1255.0,113.46,1029204672512,965.16,545.19,958.46,665.36
30,AAOI,Stock,138.08,12892129,Technology,Communication Equipment,98.0,86.0,2.0,98.0,12892129,YES,3238,0.0,NO,2022-09-16,77414200,NO,16.0265,13.6301,12047159.0,14558470.0,233.67,18.5,11677321216,136.06,93.94,127.81,119.2
48,FCEL,Stock,21.67,12538030,Industrials,Electrical Equipment & Parts,98.0,46.0,91.0,98.0,12538030,YES,8592,4.79,NO,2026-06-26,27123800,NO,2.6729,2.4036,12075156.0,7954030.0,37.88,3.78,1732607360,21.71,12.49,21.76,14.58
1,SNDK,Stock,1344.29,11762326,Technology,Computer Hardware,98.0,1.0,11.0,98.0,11762326,YES,375,0.0,NO,2025-11-26,43000900,NO,164.0322,138.6271,13375451.0,16924190.0,2354.39,42.82,196266344448,1663.2,889.2,1647.92,1163.59
33,LITE,Stock,932.47,11738891,Technology,Communication Equipment,98.0,91.0,13.0,95.0,11738891,YES,2780,9.68,NO,2026-03-20,22868800,NO,89.2114,78.0699,5272230.0,5273320.0,1085.68,111.2,72546164736,816.89,628.44,815.13,764.85
5,AXTI,Stock,78.47,11043505,Technology,Semiconductor Equipment & Materials,98.0,97.0,1.0,98.0,11043505,YES,7100,0.0,NO,2024-02-23,103105600,NO,11.375,9.8871,10227508.0,16774390.0,143.16,2.05,5133757440,70.36,49.51,68.63,65.97
95,INTC,Stock,100.95,161584069,Technology,Semiconductors,97.0,7.0,5.0,97.0,161584069,YES,11696,0.0,NO,1993-04-19,567708800,NO,7.2871,6.2276,121990977.0,112789460.0,142.35,21.36,509191749632,109.67,69.5,109.72,82.76
83,NBIS,Stock,259.2,62364592,Communication Services,Internet Content & Information,97.0,97.0,95.0,98.0,62364592,YES,453,16.96,NO,2025-09-09,88378300,NO,27.7795,23.238,20202225.0,26121320.0,299.86,62.01,65810415616,221.83,145.01,219.77,165.15
84,HPE,Stock,58.79,22124311,Technology,Communication Equipment,97.0,93.0,98.0,98.0,22124311,YES,2719,2.45,NO,2026-06-02,153197800,NO,3.2419,2.9221,26573666.0,16803070.0,64.25,19.84,77849927680,48.37,30.66,48.25,34.32
117,MRVL,Stock,217.08,20181532,Technology,Semiconductors,97.0,14.0,93.0,98.0,20181532,YES,6567,0.0,NO,2026-06-18,250989400,NO,17.58,14.3443,41570406.0,22695920.0,329.88,61.44,194838953984,241.07,140.09,234.44,163.34
97,BE,Stock,237.16,14371370,Industrials,Electrical Equipment & Parts,97.0,13.0,5.0,94.0,14371370,YES,2023,12.07,NO,2024-11-15,64722200,NO,27.3958,23.3647,14251850.0,19680390.0,351.28,40.56,69850112000,249.73,183.33,241.88,209.8
153,KORU,ETF,20.32,24340575,ETF,ETF,96.0,2.0,0.0,69.0,24340575,YES,3356,13.66,NO,2024-12-03,107838800,NO,2.8654,2.0825,28135174.0,45074840.0,63.98,3.76,0,29.74,21.67,27.64,26.52
192,AMD,Stock,482.93,17829871,Technology,Semiconductors,96.0,4.0,70.0,97.0,17829871,YES,11696,0.0,NO,2018-08-27,325058400,NO,35.1664,28.665,30281243.0,30731830.0,584.73,149.22,788371144704,511.73,321.91,510.64,366.22
173,NBIL,ETF,34.85,11159260,ETF,ETF,96.0,97.0,90.0,98.0,11159260,YES,213,35.2,YES,2026-08-12,11159260,NO,6.2463,5.278,2627135.0,5503200.0,68.49,6.37,0,35.57,21.26,33.47,24.19
222,COHR,Stock,355.64,10344122,Technology,Scientific & Technical Instruments,96.0,91.0,14.0,94.0,10344122,YES,9788,0.0,NO,2026-03-20,51484800,NO,37.3779,30.12,5744940.0,7260170.0,440.0,84.35,69577170944,341.14,263.61,337.07,303.91
317,DRAM,ETF,54.8,50594945,ETF,ETF,94.0,4.0,67.0,,50594945,YES,91,7.3,NO,2026-07-17,136040800,NO,4.3164,3.22,59367958.0,68790890.0,81.34,26.14,0,60.74,,59.9,
367,KLAC,Stock,208.25,9672911,Technology,Semiconductor Equipment & Materials,94.0,5.0,84.0,92.0,9649623,YES,11553,0.0,NO,2002-10-23,329584000,NO,13.035,10.8729,12830188.0,12560200.0,307.37,83.22,272088367104,221.88,165.91,224.23,183.72
383,EWY,ETF,175.87,16515932,ETF,ETF,93.0,24.0,26.0,91.0,16515932,YES,6601,4.56,NO,2026-03-03,65699600,NO,9.4011,6.8318,22316827.0,25536800.0,220.89,70.93,0,181.77,140.3,180.21,158.49
436,ANET,Stock,210.5,9978720,Technology,Computer Hardware,93.0,91.0,96.0,92.0,9978720,YES,3064,3.85,NO,2018-08-27,178592000,NO,11.706,10.1991,8740914.0,9329270.0,214.89,114.52,265487794176,172.84,147.8,175.96,154.7
463,CSCO,Stock,123.88,34417633,Technology,Communication Equipment,92.0,77.0,90.0,92.0,34417633,YES,9187,2.12,NO,1990-02-16,940636800,NO,3.945,3.5257,25004088.0,19745880.0,130.37,65.75,488264925184,118.01,91.55,117.58,98.97
