Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
25,SNXX,ETF,17.24,91233867.0,ETF,ETF,98.0,98.0,2.0,98.0,94300022.0,YES,154,3.77,NO,2026-07-29,221465500.0,NO,2.0259,1.7894,82548931.0,63999130.0,49.34,3.14,0,16.87,,15.95,15.74
23,MU,Stock,1013.3,31032254.0,Technology,Semiconductors,98.0,92.0,86.0,98.0,34186906.0,YES,10648,1.35,NO,2013-10-11,153906100.0,NO,46.6779,40.955,43883553.0,23733810.0,1255.0,125.66,1145322995712,938.28,606.48,931.33,724.27
5,MUU,ETF,34.13,31815602.0,ETF,ETF,98.0,96.0,49.0,98.0,32714933.0,YES,477,2.54,NO,2026-06-09,109858000.0,NO,2.9879,2.6121,50054557.0,21404350.0,62.64,1.22,0,32.02,19.32,31.07,24.35
74,KORU,ETF,23.23,23415312.0,ETF,ETF,98.0,97.0,2.0,88.0,24921599.0,YES,3373,1.16,NO,2024-12-03,107838800.0,NO,1.9858,1.5158,30698344.0,19030410.0,63.98,4.08,0,21.69,22.71,20.96,27.01
3,BIAF,Stock,15.6,18534144.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,18783867.0,YES,1006,0.0,NO,2026-03-13,240989600.0,NO,2.2068,1.5232,1992047.0,11213814.0,202.5,4.56,9317896,2.01,1.83,2.5,2.16
8,SNDK,Stock,1732.54,14154472.0,Technology,Computer Hardware,98.0,97.0,79.0,98.0,15712660.0,YES,392,1.97,NO,2025-11-26,43000900.0,NO,109.8264,97.9014,13974153.0,10932720.0,2354.39,63.74,253806379008,1550.25,1003.97,1534.15,1279.25
17,MRNA,Stock,145.51,13502412.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,14845483.0,YES,1946,0.0,NO,2026-08-19,199252300.0,NO,22.7497,16.9246,15597834.0,31519040.0,176.66,22.28,58212585472,85.5,54.82,86.99,63.25
41,DELL,Stock,524.48,10139917.0,Technology,Computer Hardware,98.0,94.0,93.0,98.0,10531108.0,YES,2527,0.0,NO,2016-09-07,147907159.0,NO,29.9671,28.84,7647492.0,10562760.0,534.96,110.22,338933972992,439.45,253.45,443.53,308.11
13,AXTI,Stock,61.92,9258063.0,Technology,Semiconductor Equipment & Materials,98.0,1.0,1.0,96.0,10322689.0,YES,7117,2.4,NO,2024-02-23,103105600.0,NO,7.1286,6.3414,10293739.0,7169710.0,143.16,2.98,4059637504,62.91,54.62,62.86,70.44
100,INTC,Stock,95.29,78822185.0,Technology,Semiconductors,97.0,14.0,14.0,97.0,89987674.0,YES,11713,0.75,NO,1993-04-19,567708800.0,NO,4.25,3.8207,114527544.0,81333880.0,142.35,24.05,503977803776,100.61,74.15,98.72,87.25
