Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
49,INTC,Stock,131.72,105041639,Technology,Semiconductors,98.0,85.0,98.0,98.0,105041639,YES,11665,0.0,NO,1993-04-19,567708800.0,NO,10.9557,9.5136,136012869.0,135446580.0,141.45,18.97,662024683520,109.65,58.77,118.56,71.57
25,MU,Stock,1145.28,59870891,Technology,Semiconductors,98.0,95.0,98.0,98.0,59870891,YES,10600,0.0,NO,2013-10-11,153906100.0,NO,109.0629,84.2971,52227241.0,59265000.0,1255.0,103.38,1293471449088,815.9,430.86,899.29,552.82
17,SOXL,ETF,236.52,48364261,ETF,ETF,98.0,77.0,98.0,98.0,48364261,YES,4100,0.35,NO,2025-04-09,787748800.0,NO,43.7631,32.8402,68456035.0,51661010.0,302.0,22.57,0,187.93,84.18,203.5,108.42
7,SNXX,ETF,34.79,45177850,ETF,ETF,98.0,97.0,98.0,,45177850,YES,106,0.0,NO,2026-05-01,141068800.0,NO,7.7994,6.0337,62410088.0,35944550.0,49.34,3.14,0,23.86,,28.01,
23,SLS,Stock,15.45,31937746,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,31947603,YES,4603,7.59,NO,2020-12-10,147659000.0,NO,1.0364,0.9593,7788748.0,8944310.0,15.67,1.39,3037973248,7.23,4.17,8.61,5.6
35,FCEL,Stock,29.8,20998917,Industrials,Electrical Equipment & Parts,98.0,95.0,98.0,98.0,20998917,YES,8561,6.42,NO,2026-06-26,27068400.0,NO,3.8236,3.6514,9661341.0,13716550.0,30.8,3.78,2014723584,17.92,10.37,20.72,12.14
30,BE,Stock,275.01,16678048,Industrials,Electrical Equipment & Parts,98.0,16.0,96.0,97.0,16678048,YES,1992,8.11,NO,2024-11-15,64722200.0,NO,33.0493,28.955,11454979.0,16011500.0,351.28,21.52,78224908288,275.0,161.55,279.48,188.26
27,WDC,Stock,651.88,11223777,Technology,Computer Hardware,98.0,95.0,97.0,98.0,11223777,YES,12012,2.38,NO,2009-06-30,65696343.0,NO,67.2136,52.2057,8387270.0,13506670.0,799.87,62.94,224691404800,516.71,283.16,546.82,357.79
1,SNDK,Stock,2050.39,10808419,Technology,Computer Hardware,98.0,95.0,98.0,98.0,10808419,YES,344,0.0,NO,2025-11-26,43000900.0,NO,221.5357,173.6961,14128935.0,11712830.0,2354.39,40.1,303641755648,1544.18,674.4,1719.59,949.82
9,MULL,ETF,36.34,10634941,ETF,ETF,98.0,97.0,98.0,98.0,10634941,YES,406,0.0,NO,2026-04-01,23787500.0,NO,6.6628,5.0041,11187679.0,10168110.0,43.53,0.59,0,22.5,8.78,25.73,12.49
63,AAOI,Stock,150.1,9934510,Technology,Communication Equipment,98.0,8.0,92.0,98.0,9934510,YES,3207,0.0,NO,2022-09-16,77414200.0,NO,20.8014,19.2068,13011500.0,13934120.0,233.67,18.5,12044439552,169.97,80.61,165.64,104.2
148,DRAM,ETF,71.94,60371191,ETF,ETF,97.0,91.0,,,60371191,YES,60,0.0,NO,2026-06-25,104823000.0,NO,6.3957,4.4114,32953184.0,58893080.0,81.34,26.14,0,55.62,,60.17,
83,MRVL,Stock,277.75,31025441,Technology,Semiconductors,97.0,97.0,98.0,98.0,31025441,YES,6536,2.12,NO,2026-06-18,250989400.0,NO,29.4207,25.4443,42807291.0,67019060.0,329.88,61.44,242975703040,216.1,119.56,231.16,139.95
97,AMD,Stock,539.49,26361008,Technology,Semiconductors,97.0,74.0,97.0,97.0,26361008,YES,11665,0.24,NO,2018-08-27,325058400.0,NO,37.3836,32.0586,37578872.0,32675950.0,562.99,133.5,879692677120,444.35,272.37,479.98,309.6
130,WULF,Stock,25.58,25399289,Financial Services,Capital Markets,97.0,22.0,94.0,96.0,25399289,YES,8112,0.0,NO,2025-08-14,289277500.0,NO,2.3264,2.2371,30326935.0,29777090.0,29.84,4.23,12675725312,24.09,16.59,24.58,18.21
101,GLW,Stock,255.69,21793293,Technology,Electronic Components,97.0,97.0,95.0,97.0,21793293,YES,11212,2.65,NO,2002-07-31,244754000.0,NO,18.5311,15.8739,13968830.0,19262140.0,258.8,51.32,220056485888,185.02,125.0,194.07,146.39
147,CIFR,Stock,24.83,19537629,Technology,Information Technology Services,97.0,59.0,95.0,92.0,19569692,YES,1428,0.0,NO,2025-09-25,155920100.0,NO,2.7658,2.6429,25779929.0,25845210.0,30.14,4.29,10156691456,22.22,17.75,23.04,18.26
115,AMAT,Stock,694.64,13955235,Technology,Semiconductor Equipment & Materials,97.0,98.0,96.0,97.0,13955235,YES,11665,1.16,NO,1997-10-24,245229200.0,NO,48.2979,36.6264,8261816.0,13655740.0,708.99,154.47,551515979776,474.3,332.01,510.22,392.3
91,NBIS,Stock,261.15,13758123,Communication Services,Internet Content & Information,97.0,92.0,97.0,97.0,13758123,YES,422,3.58,NO,2025-09-09,88378300.0,NO,27.1873,25.618,17558612.0,18581060.0,299.86,43.89,66305511424,210.13,130.68,224.57,144.62
132,LRCX,Stock,410.91,13704138,Technology,Semiconductor Equipment & Materials,97.0,96.0,96.0,97.0,13704138,YES,10619,1.36,NO,2012-06-04,298766000.0,NO,29.9629,23.2464,10444446.0,14762610.0,414.98,90.94,513872134144,313.34,218.71,330.81,257.03
111,ASX,Stock,42.13,11163050,Technology,Semiconductors,97.0,72.0,96.0,97.0,11163050,YES,6472,0.0,NO,2025-04-09,36777100.0,NO,2.7439,2.0482,9539596.0,13072890.0,44.47,9.3,92430942208,35.32,21.94,36.78,26.41
77,UMC,Stock,26.84,9247984,Technology,Semiconductors,97.0,93.0,98.0,98.0,9247984,YES,6481,0.47,NO,2025-03-31,50395100.0,NO,1.9739,1.3246,16041337.0,20617010.0,28.96,6.56,67349254144,18.57,11.07,20.39,13.17
178,NVTS,Stock,17.74,17490166,Technology,Semiconductors,96.0,0.0,97.0,97.0,17490166,YES,1176,0.29,NO,2025-05-22,276487800.0,NO,2.3863,2.3095,33743164.0,25813790.0,34.17,5.44,4320667648,21.19,12.18,22.04,13.65
