Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
10,INHD,Stock,39.49,0,Basic Materials,Steel,98.0,52.0,99.0,90.0,278900100,YES,649,0.0,NO,2026-06-08,278900100,NO,0.0,0.0,5415502.0,0.0,7651.2,1.01,178522368,23.47,120.24,28.01,20.74
65,INTC,Stock,102.62,76785571,Technology,Semiconductors,98.0,1.0,97.0,97.0,76785571,YES,11681,0.0,NO,1993-04-19,567708800,NO,8.0536,6.5429,135113186.0,101765470.0,142.35,18.97,515768123392,116.42,65.16,114.84,77.74
13,SNXX,ETF,18.02,70366649,ETF,ETF,98.0,0.0,98.0,,70366649,YES,122,0.0,NO,2026-07-17,151571300,NO,5.2201,4.2434,61396219.0,84510160.0,49.34,3.14,0,26.72,,26.98,
34,SOXL,ETF,160.99,44551166,ETF,ETF,98.0,0.0,97.0,98.0,44551166,YES,4116,0.0,NO,2025-04-09,787748800,NO,28.3564,21.8121,61758155.0,61228030.0,302.0,22.57,0,204.26,95.65,199.72,118.63
5,MUU,ETF,34.29,32579660,ETF,ETF,98.0,0.0,98.0,98.0,32579660,YES,445,0.0,NO,2026-06-09,109858000,NO,5.5219,4.3931,60111924.0,44389740.0,62.64,0.84,0,38.75,15.22,38.57,20.19
17,MU,Stock,959.48,30291568,Technology,Semiconductors,98.0,2.0,98.0,98.0,30291568,YES,10616,0.0,NO,2013-10-11,153906100,NO,75.9857,60.445,52308381.0,43380260.0,1255.0,103.38,1083630092288,948.4,494.4,959.72,613.69
2,SNDK,Stock,1599.27,10126175,Technology,Computer Hardware,98.0,1.0,97.0,98.0,10126175,YES,360,0.0,NO,2025-11-26,43000900,NO,199.526,160.6713,13201436.0,14299870.0,2354.39,40.1,236835520512,1729.65,802.84,1760.36,1078.85
36,SNDU,ETF,28.8,9402369,ETF,ETF,98.0,0.0,98.0,,9402369,YES,91,0.0,NO,2026-07-17,16223600,NO,8.3,6.7271,3729054.0,8341180.0,79.0,5.72,0,42.81,,43.1,
72,AMD,Stock,552.33,24428871,Technology,Semiconductors,97.0,50.0,98.0,97.0,24428871,YES,11681,0.0,NO,2018-08-27,325058400,NO,38.6675,30.9189,35195557.0,25497620.0,584.73,149.22,900629659648,505.39,302.21,514.43,341.1
95,KORU,ETF,20.76,17230685,ETF,ETF,97.0,0.0,9.0,94.0,17230685,YES,3341,0.0,NO,2024-12-03,107838800,NO,4.1142,2.8902,21277575.0,34749410.0,63.98,3.72,0,38.15,20.87,35.07,26.08
105,MRVL,Stock,210.99,16411919,Technology,Semiconductors,97.0,1.0,95.0,98.0,16411919,YES,6552,0.0,NO,2026-06-18,250989400,NO,18.4993,14.8607,42311609.0,24671000.0,329.88,61.44,189372907520,237.78,131.66,240.26,151.56
98,NBIS,Stock,218.16,16267207,Communication Services,Internet Content & Information,97.0,2.0,95.0,97.0,16267207,YES,438,0.0,NO,2025-09-09,88378300,NO,22.3653,20.6917,18158462.0,18679820.0,299.86,50.0,55390429184,226.05,139.17,226.42,154.8
128,HPE,Stock,48.13,14776440,Technology,Communication Equipment,97.0,40.0,97.0,97.0,14776440,YES,2704,1.05,NO,2026-06-02,153197800,NO,2.8471,2.5604,25998808.0,18701430.0,64.25,19.64,63733915648,43.91,28.69,45.28,31.26
87,SSPC,ETF,20.78,11255600,ETF,ETF,97.0,98.0,,,11255600,YES,26,0.11,NO,2026-06-16,129144400,NO,1.7357,1.675,30806944.0,12482230.0,20.78,6.0,0,,,,
150,DRAM,ETF,57.77,37720643,ETF,ETF,96.0,1.0,97.0,,37720643,YES,76,0.0,NO,2026-07-17,136040800,NO,5.0543,3.3914,50257267.0,82273410.0,81.34,26.14,0,61.99,,61.96,
