Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1,MGRT,98.7,98.05,17890.0,Technology,Information Technology Services,98.0,41.0,68.0,98.0,4.2493,4.0557,16620.0,24130.0,170.0,3.08,1357124992,NO,96.39,88.19,51.38,90.76,69.28,,282,0.0,17890,NO,NO,2025-12-17,3760600.0
25,ANRO,36.3,36.53,359567.0,Healthcare,Biotechnology,98.0,94.0,98.0,96.0,2.1074,2.0603,533555.0,572720.0,37.48,3.41,1424488320,NO,31.75,28.47,21.57,29.11,23.94,,644,0.0,359567,NO,NO,2025-10-03,61880600.0
36,ETON,62.67,62.62,445866.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,93.0,98.0,98.0,4.3225,3.4454,532311.0,878910.0,66.37,14.27,1791305088,NO,53.19,44.53,26.99,47.07,32.11,,1956,0.0,445866,NO,NO,2023-08-11,15757000.0
38,EDRY,49.34,48.6,99286.0,Industrials,Marine Shipping,98.0,98.0,98.0,97.0,4.3686,4.2979,83104.0,154390.0,53.93,10.7,141437600,NO,38.8,29.32,20.43,30.63,23.68,,2071,0.0,99286,NO,NO,2020-11-12,15683900.0
52,SYRE,93.61,93.605,1165294.0,Healthcare,Biotechnology,98.0,9.0,93.0,97.0,5.6147,4.7276,1288982.0,1048570.0,110.17,14.51,8254386176,NO,103.27,98.41,60.03,98.16,71.98,,2613,0.01,1165294,NO,NO,2023-06-22,10228380.0
59,FTH,33.74,32.97,198583.0,Healthcare,Biotechnology,98.0,87.0,98.0,68.0,3.2306,3.2021,216922.0,325700.0,37.9,7.45,871855936,NO,30.06,28.09,20.88,28.58,25.59,,1397,2.18,198583,NO,NO,2026-02-18,12540600.0
63,MXL,63.42,63.0,1909213.0,Technology,Semiconductors,98.0,80.0,1.0,98.0,6.1186,5.2757,3718192.0,2294740.0,128.3,12.77,5751761920,NO,70.19,80.19,46.07,78.11,58.74,,4133,0.0,1909213,NO,NO,2026-04-24,29044000.0
65,PRAX,367.85,377.37,242856.0,Healthcare,Biotechnology,98.0,92.0,63.0,59.0,18.5141,17.9526,504652.0,374520.0,392.7,37.19,10270367744,NO,359.35,332.81,302.8,339.02,323.31,,1472,0.0,242856,NO,NO,2025-10-16,13741900.0
67,TRAX,44.74,44.19,375316.0,Healthcare,Biotechnology,98.0,70.0,98.0,,2.9162,2.9162,763941.0,589320.0,49.91,14.72,1598598016,NO,44.9,35.21,,36.49,,,101,0.0,375316,NO,NO,2026-07-09,4512600.0
70,SPRB,63.3,61.48,80297.0,Healthcare,Biotechnology,98.0,97.0,92.0,59.0,3.7389,3.7039,67261.0,74900.0,240.0,7.0,181925024,NO,51.17,49.59,65.18,50.15,55.52,,1477,0.85,80297,NO,NO,2025-10-06,24947100.0
