Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,95,36,96,95,"RACC,CCXIU,CCXI"
2,Medical specialties,Health technology,95,83,97,95,SI
3,Copper,Basic Materials,90,87,84,46,"HBM,SCCO,TECK,FCX,ERO"
4,REIT - Hotel & Motel,Real Estate,90,61,91,92,"PEB,XHR,PK,HST,APLE,RHP"
5,Electronics & Computer Distribution,Technology,88,93,91,81,"ARW,NSIT,SNX,AVT,SCSC,CNXN,CLMB"
6,Staffing & Employment Services,Industrials,87,85,96,81,"MAN,KFRC,KELYB,NSP,KELYA,RHI,TNET,KFY,BBSI"
7,Semiconductor Equipment & Materials,Technology,85,29,49,78,"AXTI,AEHR,ICHR,UCTT,TER,AMAT,FORM,ACMR,ASYS,LRCX,KLIC,COHU,ONTO,VECO,ASML,KLAC,ACLS,AMKR,ENTG,Q,AMBA,CAMT,NVMI,PLAB,IPGP"
8,Silver,Basic Materials,84,52,48,49,"AYA,AG"
9,Trucking,Industrials,83,35,71,77,"PAMT,ARCB,CVLG,SNDR,KNX,RXO,TFII,ODFL,XPO,WERN,MRTN,ULH,SAIA"
10,Oil & Gas Refining & Marketing,Energy,83,88,77,86,"DK,PBF,PARR,VLO,DINO,MPC,WKC,PSX,SUN,DKL,APC,CVI,CAPL"
11,Marine Shipping,Industrials,83,82,63,78,"EDRY,SHIP,HSHP,MATX,ECO,NMM,CMDB,ZIM,DAC,GNK,SBLK,ESEA,GSL,ASC,KEX,CMRE,CCEC"
12,Publishing,Communication Services,82,51,71,80,"WLY,WLYB,SCHL,PSO,NYT"
13,Banks - Diversified,Financial Services,81,58,83,73,"BBVA,BMO,HSBC,SMFG,MUFG,BNY,ING,RY,TD,CM,UBS,BNS,BCS,C,NTB,BAC,JPM,WFC,FRBT"
14,Department Stores,Consumer Cyclical,81,93,89,57,"M,KSS,DDS"
15,Electronic Components,Technology,80,51,53,77,"VICR,MEI,OUST,FLEX,RELL,ALNT,TTMI,KN,BHE,BELFB,GLW,PLXS,MPTI,LFUS,RAL,BELFA,CTS,ROG,SANM,APH,JBL,CLS,LYTS,DAKT,FN,TEL,OSIS,OLED"
16,Healthcare Plans,Healthcare,79,22,68,78,"OSCR,CNC,PGNY,HUM,CVS,UNH,ELV,MOH,CI"
17,Aluminum,Basic Materials,78,25,16,52,"KALU,CSTM,CENX,AA"
18,Tools & Accessories,Industrials,76,48,60,66,"TKR,SWK,KMT,SNA,TTC,RBC,EML,LECO"
19,Business Equipment & Supplies,Industrials,75,81,68,69,EBF
20,Railroads,Industrials,75,64,66,76,"FSTR,WAB,CSX,CNI,UNP,CP,NSC,TRN,GBX"
21,Communication Equipment,Technology,74,62,53,77,"LITE,AAOI,VSAT,OCC,HPE,SILC,CIEN,VIAV,EXTR,FEIM,DGII,TSAT,CSCO,ZBRA,WATT,BKTI,BDC,CLFD,MSI,ASTS,NTGR,AVNW,UI"
22,Airlines,Industrials,74,34,90,50,"ALGT,DAL,UAL,AAL,LUV,SKYW,CPA,ALK,RJET,LTM,RYAAY,AERO"
23,Electrical Equipment & Parts,Industrials,74,38,41,67,"FCEL,BE,PLPC,POWL,AEIS,NVT,ENS,ATKR,VRT,FPS,ESP,AYI,KE,HAYW,HUBB,ENR"
24,Semiconductors,Technology,74,22,46,84,"MU,MXL,TSEM,INTC,UMC,ALAB,MRVL,ASX,SIMO,AIP,AMD,LASR,AMBQ,IMOS,VSH,ARM,NVEC,SITM,LSCC,SMTC,CRDO,STM,MRAM,CEVA,SLAB,MTSI,SYNA,TXN,DIOD,ADI,TSM,POWI,ON,AVGO,MPWR,AOSL,ALGM,GFS,NVDA,WOLF,PI,QRVO,MCHP,MCHPP,QCOM,RMBS,CRUS,NXPI,SWKS,ALMU,SKHY,CBRS"
25,Security & Protection Services,Industrials,74,71,74,58,"GEO,CXW,MG,CIX,BRC,MSA,BCO,ALLE,NSSC"
26,Biotechnology,Healthcare,73,44,60,61,"ERAS,QTTB,FBRX,SYRE,DMRA,ORKA,ALMS,ANRO,MBX,DFTX,RLAY,TNGX,DNTH,RVMD,NVCT,NBTX,KOD,SLGL,RLYB,TRAX,ARWR,APGE,ELVN,CRNX,MANE,MNPR,PVLA,LBRX,PRAX,CORT,EWTX,COGT,FTH,QURE,FBIOP,SEPN,TVTX,URGN,FTRE,GHRS,ROIV,ANAB,PTGX,TRVI,XNCR,NRIX,RAPP,IMVT,STRO,ELOX,JBIO,CGEM,JAZZ,TYRA,RCUS,LGND,KYMR,DYN,BCAX,NKTR,SION,YARW,MRNA,CGON,COAG,ZBIO,CTNM,APLM,XENE,INBX,AVTX,CLDX,TGTX,GPCR,KRYS,IMNM,GLUE,CYTK,BLTE,NGNE,DNLI,CUE,AVBP,EXEL,RPRX,PHVS,AXSM,RIGL,DRUG,INCY,VTVT,BBIO,VCEL,MIRM,HALO,STOK,TECX,TECH,ABVX,IDYA,VOR,CBIO,SNDX,ARQT,ODTX,SRRK,SRZN,HRMY,MDGL,ASND,ACAD,SPTX,PCVX,ZYME,PBLS,REGN,VRDN,BEAM,CELC,RYTM,TBPH,IRON,AKTS,BMRN,VRTX,IMCR,ARGX,PTCT,GMAB,MLTX,MAZE,PTHS,AVLN,ONC,MLYS,ASMB,TARS,APMD,SCTX,INVA,AGIO,VKTX,CRSP,VERA,RARE,NAMS,SGP,KARD,JANX,BNTX,LKFT,IONS,ZLAB,SRPT,LEGN,KLRA,CAI,INSM,AAPG,QNCX,ALNY,SPRB"
27,Packaging & Containers,Consumer Cyclical,72,69,81,66,"MYE,KRT,GEF,SON,SW,PKG,CCK,REYN,AMCR,IP,BALL,TRS,SLGN,AVY"
28,Diagnostics & Research,Healthcare,72,61,86,47,"CDNA,BDSX,TWST,GH,NEO,ADPT,ILMN,BLLN,VCYT,NTRA,CSTL,CRL,DGX,GRAL,WAT,IQV,RVTY,MEDP,SHC,LH,A,TMO,ICLR,MTD,RDNT,PRPO,QGEN,IDXX,DHR,FLGT,WGS"
29,Insurance - Life,Financial Services,72,77,75,62,"CNO,GL,JXN,MFC,MET,LNC,PRU,UNM,PRI,AFL,BHF,PUK,FG"
30,Insurance - Reinsurance,Financial Services,72,44,56,75,"HG,RGA,RNR,SPNT,GLRE,EG"
31,Oil & Gas Drilling,Energy,71,82,4,60,"NBR,HP,VAL,SDRL,NE,PDS"
