Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,97,88,96,97,"AG,EXK"
2,Aluminum,Basic Materials,96,82,96,96,"AA,CENX,CSTM"
3,Gold,Basic Materials,95,85,91,90,"NEM,AEM,B,AU,FNV,GFI,PAAS,RGLD,AGI,CDE,IAG,EQX,NGD,OR,BTG,AUGO,SSRM,ORLA,NG,HYMC,AAUC,CGAU,SA,FSM,DRD,CNL,DC,IDR,CMCL,CTGO"
4,Other Precious Metals & Mining,Basic Materials,95,64,91,94,"SBSW,BVN,TFPM,SLSR,MUX,MTA"
5,Copper,Basic Materials,94,34,78,94,"SCCO,FCX,ERO,TGB,IE"
6,Oil & Gas Drilling,Energy,94,91,95,81,"NE,RIG,SDRL,SOC,BORR,PDS,NBR"
7,Other Industrial Metals & Mining,Basic Materials,94,66,82,88,"BHP,RIO,TECK,MP,ALM,SKE,MTRN,IPX,UAMY,NEXA,SGML,CRML,LAR,ALOY,CMP,SCZM,BMM,NVA"
8,Publishing,Communication Services,92,90,92,91,"NYT,TDAY,SCHL,LEE"
9,Marine Shipping,Industrials,88,81,85,83,"MATX,HAFN,ZIM,SBLK,BWLP,DAC,CMRE,NMM,SFL,GSL,CCEC,GNK,SB,PANL,ESEA,CMDB,GASS,SHIP,SMHI"
10,Semiconductor Equipment & Materials,Technology,87,56,81,85,"AMAT,LRCX,TER,NVMI,AMKR,ONTO,CAMT,FORM,IPGP,ACMR,ACLS,UCTT,AXTI,AMBA,PLAB,DQ,ICHR,COHU,AEHR,INTT,TRT"
11,Thermal Coal,Energy,86,30,79,87,"CNR,BTU,NRP,NC"
12,Medical Distribution,Healthcare,86,32,82,86,"MCK,COR,CAH,YI"
13,Oil & Gas Equipment & Services,Energy,85,80,80,85,"SLB,BKR,TS,FTI,NOV,LB,LBRT,SEI,TDW,OII,FLOC,NESR,XPRO,INVX,AESI,NEXT,RES,NPKI,ACDC,CLB,OIS,FET,FTK,NOA,NGS,RNGR,NCSM,GEOS"
14,Tools & Accessories,Industrials,85,48,87,85,"SNA,LECO,TTC,TKR,KMT,CVR"
15,Oil & Gas Integrated,Energy,82,82,80,83,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,IMO,CVE,EC,YPF,NFG,TGS,DEC"
16,Oil & Gas Midstream,Energy,81,88,85,80,"EPD,KMI,TRP,ET,MPLX,OKE,LNG,TRGP,CQP,PBA,PAA,DTM,AM,FRO,SOBO,PAGP,GLNG,STNG,CMBT,INSW,DHT,KNTK,TRMD,GEL,FLNG,NGL,TEN,NAT,TK,IMPPP,GLP,LPG,NVGS,SBR,PBT,SMC,KNOP"
17,Electronic Components,Technology,80,35,67,72,"GLW,TEL,CLS,FLEX,FN,TTMI,LFUS,SANM,PLXS,OSIS,OLED,BELFB,BELFA,KN,BHE,ROG,OUST,CTS,ALNT,DAKT,LYTS,LPTH,OPTX,MEI,MPTI,RELL"
18,Uranium,Energy,79,55,65,78,"CCJ,NXE,UEC,LEU,ISOU,NUCL,AEC"
19,Banks - Diversified,Financial Services,78,25,58,73,"BAC,RY,MUFG,C,SAN,TD,SMFG,BBVA,UBS,BMO,CM,BNS,BK,ING,BCS,NTB"
20,Chemicals,Basic Materials,78,56,86,78,"DOW,CE,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,RYAM,ACNT"
21,Coking Coal,Basic Materials,76,6,30,33,"AMR,METC,METCB"
