Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,97,63,95,97,"AG,EXK,SVM"
2,Aluminum,Basic Materials,95,67,95,96,"AA,CENX,CSTM,KALU"
3,Copper,Basic Materials,94,14,79,94,"SCCO,FCX,HBM,ERO,TGB,IE"
4,Oil & Gas Drilling,Energy,94,82,94,84,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
5,Gold,Basic Materials,93,56,84,89,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,AGI,CDE,IAG,EQX,HMY,NGD,OR,EGO,BTG,AUGO,SSRM,ORLA,NG,AAUC,ARIS,CGAU,HYMC,SA,FSM,DRD,CNL,DC,IDR,CMCL,CTGO,USAU"
6,Other Precious Metals & Mining,Basic Materials,93,50,88,94,"HL,SBSW,BVN,TFPM,PPTA,ELE,SLSR,MUX,ASM,VMET,MTA,VOXR"
7,Real Estate - Diversified,Real Estate,92,76,92,92,"JOE,STRS"
8,Other Industrial Metals & Mining,Basic Materials,89,54,78,87,"BHP,RIO,VALE,TECK,MP,ALM,EMAT,USAR,SKE,TMC,MTRN,USAS,NEXA,IPX,UAMY,SGML,CRML,LAR,CMP,ELVR,SCZM,ALOY,BMM,NVA,USGO,ATLX"
9,Semiconductor Equipment & Materials,Technology,88,44,80,87,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,CAMT,FORM,IPGP,KLIC,ACMR,ACLS,AXTI,UCTT,AMBA,PLAB,VECO,DQ,ICHR,COHU,AEHR,ASYS,INTT,TRT"
10,Thermal Coal,Energy,86,71,76,86,"CNR,BTU,ARLP,NRP,HNRG,NC"
11,Oil & Gas Integrated,Energy,85,89,85,84,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
12,Oil & Gas Equipment & Services,Energy,84,73,81,85,"SLB,BKR,HAL,TS,FTI,NOV,VAL,AROC,WFRD,LB,LBRT,KGS,USAC,SEI,TDW,OII,WHD,EFXT,FLOC,NESR,WTTR,XPRO,PUMP,AESI,INVX,NEXT,RES,HLX,ACDC,VTOL,NPKI,WBI,CLB,OIS,FET,FTK,NGS,RNGR,NOA,NCSM,GEOS"
13,Uranium,Energy,82,40,73,80,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL,AEC"
14,Oil & Gas Midstream,Energy,81,80,86,76,"ENB,WMB,EPD,KMI,TRP,ET,MPLX,LNG,OKE,TRGP,VG,CQP,PBA,WES,VNOM,PAA,DTM,AM,HESM,SOBO,FRO,PAGP,GLNG,EE,CMBT,STNG,INSW,SUNC,KNTK,DHT,TNK,TRMD,GEL,FLNG,NGL,LPG,NVGS,SBR,TEN,PBT,TK,SMC,KNOP,MARPS,IMPPP,GLP"
15,Medical Distribution,Healthcare,80,48,81,83,"MCK,COR,CAH,HSIC,YI"
16,Marine Shipping,Industrials,80,68,75,79,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,DAC,CMRE,NMM,ECO,GSL,SFL,CCEC,GNK,SB,HSHP,ASC,ESEA,PANL,CMDB,GASS,SMHI,HTCO,EDRY,EHLD"
17,Business Equipment & Supplies,Industrials,79,87,90,83,EBF
18,Electronic Components,Technology,77,40,63,70,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,VICR,SANM,PLXS,RAL,OSIS,OLED,BELFB,BELFA,KN,BHE,ROG,OUST,CTS,ALNT,DAKT,LYTS,LPTH,OPTX,MPTI,MEI,RELL,ELTK"
19,Solar,Technology,75,14,52,62,"FSLR,NXT,ENPH,RUN,SEDG,JKS,CSIQ,ARRY,SHLS,TOYO,ASTI"
20,Communication Equipment,Technology,75,63,66,66,"CSCO,MSI,CIEN,UI,NOK,LITE,ERIC,ASTS,HPE,ZBRA,AAOI,VIAV,VSAT,ONDS,BDC,VISN,EXTR,DGII,TSAT,GILT,HLIT,ADTN,NTGR,FEIM,CLFD,AVNW,BKTI,LTRX,AUDC,INSG,SILC,OCC,FIEE,WATT"
21,Utilities - Regulated Gas,Utilities,75,74,74,78,"ATO,NI,UGI,SWX,BIPC,NJR,OGS,SR,BKH,MDU,CPK,CTRI,NWN,SPH,RGCO"
22,Oil & Gas Refining & Marketing,Energy,73,74,76,71,"VLO,PSX,MPC,SUN,DINO,PBF,IEP,CVI,DKL,PARR,DK,APC,WKC,CAPL,SGU"
23,Oil & Gas E&P,Energy,73,87,81,76,"COP,CNQ,EOG,OXY,FANG,WDS,EQT,TPL,DVN,EXE,CTRA,PR,OVV,AR,APA,RRC,CHRD,MTDR,VIST,CRK,SM,CNX,CRC,MGY,MUR,CRGY,GPOR,BSM,BKV,NOG,TALO,MNR,VET,KRP,DMLP,GFR,VTS,REPX,HPK,TXO,GRNT,TBN,SD,EGY,OBE,GPRK,BATL,PNRG,INR,GTE,AMPY,SJT,KGEI,EPSN,NRT,CRT,MXC,CKX,MTR"
