IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,CAAP,23.46,Industrials,Airports & Air Services,13.0,8.0,10.0,4.0,0.9271,0.8989,0.34,NO,NO
2,OMAB,102.87,Industrials,Airports & Air Services,9.0,17.0,20.0,3.0,2.9393,2.8174,0.63,NO,NO
3,PAC,212.18,Industrials,Airports & Air Services,4.0,16.0,6.0,2.0,5.2643,5.0868,0.0,NO,NO
4,ASR,262.58,Industrials,Airports & Air Services,3.0,13.0,5.0,1.0,6.7811,6.5739,0.0,NO,NO
1,KALU,154.16,Basic Materials,Aluminum,89.0,3.0,8.0,81.0,9.8579,8.7007,0.0,NO,NO
2,CSTM,27.04,Basic Materials,Aluminum,86.0,5.0,4.0,53.0,1.1514,1.03,1.77,NO,NO
3,CENX,43.92,Basic Materials,Aluminum,76.0,9.0,2.0,5.0,3.3871,3.1307,0.0,NO,NO
4,AA,51.85,Basic Materials,Aluminum,63.0,87.0,3.0,7.0,2.35,1.8588,0.0,NO,NO
1,KTB,82.01,Consumer Cyclical,Apparel Manufacturing,74.0,16.0,86.0,79.0,3.5018,3.0718,0.65,NO,NO
2,GIII,33.78,Consumer Cyclical,Apparel Manufacturing,73.0,15.0,78.0,52.0,0.8443,0.7922,1.45,NO,NO
3,RL,372.59,Consumer Cyclical,Apparel Manufacturing,49.0,30.0,27.0,21.0,12.9757,12.4036,0.0,NO,NO
4,COLM,60.33,Consumer Cyclical,Apparel Manufacturing,39.0,14.0,20.0,14.0,1.4175,1.2975,0.91,NO,NO
5,LEVI,21.49,Consumer Cyclical,Apparel Manufacturing,29.0,4.0,22.0,14.0,0.6189,0.5925,1.08,NO,NO
1,VSXY,85.39,Consumer Cyclical,Apparel Retail,97.0,53.0,97.0,89.0,4.307,4.0941,0.0,NO,NO
2,CTRN,71.71,Consumer Cyclical,Apparel Retail,96.0,89.0,98.0,94.0,3.1436,3.0693,0.81,NO,NO
3,JILL,20.21,Consumer Cyclical,Apparel Retail,92.0,92.0,97.0,77.0,0.7802,0.7662,0.0,NO,NO
4,ANF,109.01,Consumer Cyclical,Apparel Retail,89.0,91.0,95.0,73.0,4.8093,4.7168,2.11,NO,NO
5,ROST,239.04,Consumer Cyclical,Apparel Retail,87.0,51.0,76.0,81.0,5.9686,5.4071,0.0,NO,NO
1,MAAS,15.62,Financial Services,Asset Management,98.0,7.0,95.0,98.0,1.774,1.7663,0.0,NO,NO
2,AAMI,92.3,Financial Services,Asset Management,95.0,88.0,91.0,95.0,2.5809,2.4527,1.01,NO,NO
3,VCTR,115.63,Financial Services,Asset Management,94.0,91.0,93.0,94.0,3.7046,3.5304,0.73,NO,NO
4,WT,23.51,Financial Services,Asset Management,94.0,91.0,89.0,92.0,0.8621,0.815,1.24,NO,NO
5,TWN,97.62,Financial Services,Asset Management,93.0,86.0,72.0,94.0,2.9089,2.2954,0.0,NO,NO
1,KMX,62.13,Consumer Cyclical,Auto & Truck Dealerships,93.0,74.0,97.0,91.0,2.0771,2.0536,0.98,NO,NO
2,PAG,216.87,Consumer Cyclical,Auto & Truck Dealerships,88.0,35.0,93.0,88.0,2.7932,2.7368,0.0,NO,NO
3,RUSHB,79.16,Consumer Cyclical,Auto & Truck Dealerships,88.0,72.0,88.0,81.0,2.0136,1.9421,0.79,NO,NO
4,LAD,370.73,Consumer Cyclical,Auto & Truck Dealerships,86.0,84.0,93.0,86.0,10.9609,10.4802,0.0,NO,NO
5,RUSHA,78.78,Consumer Cyclical,Auto & Truck Dealerships,85.0,64.0,81.0,53.0,2.1371,2.1071,0.44,NO,NO
1,GM,87.93,Consumer Cyclical,Auto Manufacturers,83.0,81.0,83.0,58.0,2.0764,2.0107,0.0,NO,NO
2,RIVN,16.97,Consumer Cyclical,Auto Manufacturers,80.0,53.0,88.0,68.0,0.6479,0.6054,0.44,NO,NO
3,HMC,33.37,Consumer Cyclical,Auto Manufacturers,71.0,91.0,91.0,65.0,0.6193,0.4093,1.23,NO,NO
4,RACE,436.54,Consumer Cyclical,Auto Manufacturers,69.0,92.0,91.0,81.0,6.8571,5.4936,1.2,NO,NO
5,TM,197.35,Consumer Cyclical,Auto Manufacturers,17.0,84.0,56.0,5.0,3.0357,1.9792,2.28,NO,NO
1,VGNT,49.23,Consumer Cyclical,Auto Parts,92.0,91.0,88.0,,2.1421,2.0421,0.41,NO,NO
2,MLR,57.2,Consumer Cyclical,Auto Parts,89.0,84.0,90.0,89.0,2.0486,1.9757,0.0,NO,NO
3,ALSN,133.23,Consumer Cyclical,Auto Parts,89.0,84.0,89.0,70.0,4.7243,4.6779,0.68,NO,NO
4,MGA,73.05,Consumer Cyclical,Auto Parts,88.0,84.0,84.0,71.0,1.9336,1.7821,1.05,NO,NO
5,GTX,26.62,Consumer Cyclical,Auto Parts,88.0,2.0,3.0,91.0,1.0293,1.0071,0.15,NO,NO
1,BBVA,29.04,Financial Services,Banks - Diversified,89.0,88.0,92.0,85.0,0.37,0.3218,0.94,NO,NO
2,BNY,158.49,Financial Services,Banks - Diversified,88.0,18.0,83.0,90.0,2.7529,2.5579,0.0,NO,NO
3,HSBC,104.15,Financial Services,Banks - Diversified,87.0,47.0,82.0,80.0,1.535,1.1364,1.58,NO,NO
4,BMO,174.43,Financial Services,Banks - Diversified,85.0,17.0,74.0,81.0,3.2657,3.1571,0.87,NO,NO
5,MUFG,22.04,Financial Services,Banks - Diversified,84.0,14.0,82.0,74.0,0.5,0.2839,0.0,NO,NO
1,CIB,101.43,Financial Services,Banks - Regional,94.0,89.0,96.0,87.0,3.4686,3.1086,1.06,NO,NO
2,HFBL,26.83,Financial Services,Banks - Regional,94.0,93.0,94.0,92.0,0.5879,0.4793,3.65,NO,NO
3,MSBI,32.85,Financial Services,Banks - Regional,94.0,73.0,87.0,91.0,0.7461,0.7372,0.0,NO,NO
4,GCBC,34.8,Financial Services,Banks - Regional,92.0,74.0,94.0,94.0,0.897,0.897,0.14,NO,NO
5,CARE,31.25,Financial Services,Banks - Regional,92.0,6.0,85.0,92.0,0.9771,0.9743,0.0,NO,NO
1,FMX,120.68,Consumer Defensive,Beverages - Brewers,69.0,9.0,27.0,53.0,2.5257,2.4382,1.01,NO,NO
2,BUD,78.92,Consumer Defensive,Beverages - Brewers,52.0,15.0,12.0,37.0,1.4771,1.0907,0.14,NO,NO
3,TAP,42.94,Consumer Defensive,Beverages - Brewers,9.0,77.0,40.0,7.0,1.2857,1.1586,0.0,NO,NO
4,SAM,185.95,Consumer Defensive,Beverages - Brewers,8.0,75.0,33.0,4.0,6.5479,5.8418,0.0,NO,NO
5,STZ,135.66,Consumer Defensive,Beverages - Brewers,7.0,68.0,7.0,7.0,3.3993,3.1143,0.11,NO,NO
1,KO,91.1,Consumer Defensive,Beverages - Non-Alcoholic,77.0,85.0,80.0,75.0,1.3521,1.2607,0.39,NO,NO
2,COKE,189.1,Consumer Defensive,Beverages - Non-Alcoholic,77.0,73.0,69.0,46.0,7.3321,7.2514,0.16,NO,NO
3,COCO,63.35,Consumer Defensive,Beverages - Non-Alcoholic,76.0,6.0,3.0,79.0,2.6896,2.6431,0.0,NO,NO
4,KOF,112.19,Consumer Defensive,Beverages - Non-Alcoholic,68.0,82.0,59.0,31.0,2.1814,1.9807,0.0,NO,NO
5,CCEP,108.0,Consumer Defensive,Beverages - Non-Alcoholic,67.0,63.0,83.0,41.0,2.2414,1.9177,0.48,NO,NO
1,DEO,94.62,Consumer Defensive,Beverages - Wineries & Distilleries,29.0,88.0,76.0,14.0,2.2479,1.5286,0.0,NO,NO
2,MGPI,18.06,Consumer Defensive,Beverages - Wineries & Distilleries,3.0,47.0,31.0,1.0,0.7413,0.7041,0.39,NO,NO
1,MRNA,145.13,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,16.1045,10.9349,0.0,NO,NO
2,XNCR,27.8,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,1.3435,1.3217,1.39,NO,NO
3,FBRX,76.92,Healthcare,Biotechnology,98.0,94.0,98.0,98.0,0.1057,0.095,0.0,NO,NO
4,SLS,15.46,Healthcare,Biotechnology,98.0,93.0,98.0,98.0,1.0521,1.0193,2.16,NO,NO
5,ORKA,107.96,Healthcare,Biotechnology,98.0,90.0,98.0,98.0,5.3127,5.2641,0.0,NO,NO
1,BBGI,20.23,Communication Services,Broadcasting,98.0,8.0,94.0,98.0,2.6107,2.5307,0.0,NO,NO
2,NXST,186.14,Communication Services,Broadcasting,9.0,50.0,20.0,4.0,7.4886,7.2814,0.0,NO,NO
1,JHX,30.43,Basic Materials,Building Materials,93.0,90.0,95.0,83.0,0.9979,0.8286,0.0,NO,NO
2,RMIX,17.54,Basic Materials,Building Materials,90.0,16.0,74.0,,1.2443,1.235,0.0,NO,NO
3,USLM,118.89,Basic Materials,Building Materials,51.0,84.0,80.0,62.0,3.4418,3.4104,0.0,NO,NO
4,VMC,276.04,Basic Materials,Building Materials,22.0,33.0,62.0,10.0,6.1407,5.9571,0.8,NO,NO
5,EXP,207.03,Basic Materials,Building Materials,17.0,24.0,56.0,8.0,5.98,5.6246,0.97,NO,NO
1,GFF,100.55,Industrials,Building Products & Equipment,86.0,86.0,87.0,74.0,4.0893,3.6343,0.41,NO,NO
2,OC,148.06,Industrials,Building Products & Equipment,82.0,75.0,92.0,69.0,5.3129,4.7721,0.0,NO,NO
3,NX,20.28,Industrials,Building Products & Equipment,77.0,84.0,86.0,9.0,0.9379,0.8107,1.52,NO,NO
4,TREX,46.83,Industrials,Building Products & Equipment,72.0,83.0,88.0,71.0,2.0621,1.98,0.0,NO,NO
5,JCI,143.05,Industrials,Building Products & Equipment,68.0,22.0,63.0,32.0,4.1657,3.9364,0.0,NO,NO
1,EBF,21.57,Industrials,Business Equipment & Supplies,68.0,39.0,70.0,51.0,0.4647,0.4647,0.0,NO,NO
1,HUT,80.86,Financial Services,Capital Markets,96.0,0.0,2.0,93.0,8.8958,8.3726,0.0,NO,NO
2,MRX,72.99,Financial Services,Capital Markets,95.0,86.0,93.0,95.0,3.5361,3.2304,2.37,NO,NO
3,VIRT,67.93,Financial Services,Capital Markets,94.0,87.0,92.0,95.0,3.1817,3.1259,0.0,NO,NO
4,OPY,115.99,Financial Services,Capital Markets,92.0,71.0,88.0,89.0,3.9779,3.8086,0.84,NO,NO
5,GOLD,46.21,Financial Services,Capital Markets,89.0,89.0,78.0,4.0,2.0217,1.7353,0.0,NO,NO
1,GPRE,16.25,Basic Materials,Chemicals,91.0,9.0,71.0,77.0,0.72,0.6743,0.0,NO,NO
2,MEOH,60.1,Basic Materials,Chemicals,89.0,57.0,40.0,83.0,2.2129,2.0243,1.16,NO,NO
3,VHI,16.79,Basic Materials,Chemicals,83.0,93.0,93.0,76.0,0.8757,0.8629,0.0,NO,NO
4,REX,44.67,Basic Materials,Chemicals,81.0,16.0,9.0,88.0,1.2029,1.1821,0.0,NO,NO
5,DOW,32.35,Basic Materials,Chemicals,68.0,66.0,7.0,52.0,1.0841,1.0052,0.0,NO,NO
1,HCC,106.73,Basic Materials,Coking Coal,91.0,95.0,91.0,86.0,4.9576,4.5066,1.78,NO,NO
2,AMR,210.01,Basic Materials,Coking Coal,86.0,97.0,89.0,82.0,9.6694,8.8309,3.32,NO,NO
1,LITE,866.71,Technology,Communication Equipment,98.0,60.0,7.0,88.0,83.6886,76.275,0.0,NO,NO
2,AAOI,124.82,Technology,Communication Equipment,98.0,84.0,1.0,97.0,17.0522,15.3874,0.0,NO,NO
3,HPE,53.45,Technology,Communication Equipment,97.0,85.0,96.0,98.0,3.0299,2.8394,0.78,NO,NO
4,SILC,43.94,Technology,Communication Equipment,97.0,60.0,49.0,97.0,3.8636,3.6386,3.7,NO,NO
5,VIAV,38.9,Technology,Communication Equipment,96.0,7.0,3.0,92.0,3.2307,2.7664,0.0,NO,NO
1,QMCO,22.25,Technology,Computer Hardware,98.0,98.0,98.0,98.0,2.4629,2.2179,1.51,NO,NO
2,ALOT,28.92,Technology,Computer Hardware,98.0,37.0,98.0,98.0,0.0579,0.0557,0.0,NO,NO
3,DELL,442.08,Technology,Computer Hardware,98.0,35.0,97.0,98.0,29.7586,26.6364,1.05,NO,NO
4,STX,850.0,Technology,Computer Hardware,98.0,7.0,60.0,97.0,64.275,59.225,0.0,NO,NO
5,SNDK,1596.08,Technology,Computer Hardware,98.0,18.0,53.0,98.0,132.8797,113.1847,0.0,NO,NO
1,MDLZ,64.45,Consumer Defensive,Confectioners,47.0,77.0,60.0,63.0,1.2525,1.1354,0.25,NO,NO
2,TR,40.99,Consumer Defensive,Confectioners,38.0,79.0,41.0,40.0,0.9621,0.9229,0.0,NO,NO
3,HSY,186.46,Consumer Defensive,Confectioners,13.0,80.0,19.0,6.0,3.5825,3.4261,0.0,NO,NO
1,RCMT,40.86,Industrials,Conglomerates,97.0,97.0,98.0,97.0,1.8714,1.5643,0.0,NO,NO
2,AIRT,28.75,Industrials,Conglomerates,88.0,64.0,94.0,85.0,2.1607,1.8457,0.0,NO,NO
3,MMM,178.96,Industrials,Conglomerates,67.0,71.0,86.0,56.0,3.415,3.415,0.0,NO,NO
4,VMI,485.83,Industrials,Conglomerates,59.0,19.0,14.0,44.0,12.0536,11.345,0.0,NO,NO
5,GHC,1166.93,Industrials,Conglomerates,49.0,45.0,67.0,54.0,32.8529,32.8021,0.52,NO,NO
1,HURN,161.64,Industrials,Consulting Services,87.0,97.0,96.0,84.0,6.0175,5.7789,0.0,NO,NO
2,EFTY,15.02,Industrials,Consulting Services,85.0,38.0,20.0,31.0,0.0,0.0,0.0,NO,NO
3,ICFI,89.01,Industrials,Consulting Services,73.0,88.0,92.0,72.0,3.5643,3.3386,0.0,NO,NO
4,CRAI,176.9,Industrials,Consulting Services,51.0,72.0,88.0,53.0,6.8529,6.6621,0.0,NO,NO
5,EFX,192.62,Industrials,Consulting Services,32.0,88.0,86.0,24.0,6.2736,5.9886,0.0,NO,NO
1,AAPL,309.35,Technology,Consumer Electronics,69.0,11.0,43.0,79.0,6.4071,6.0343,0.0,NO,NO
2,SONO,15.83,Technology,Consumer Electronics,48.0,81.0,70.0,43.0,0.6975,0.6732,0.0,NO,NO
3,SONY,23.92,Technology,Consumer Electronics,17.0,88.0,65.0,62.0,0.4829,0.3143,0.76,NO,NO
1,ERO,39.42,Basic Materials,Copper,96.0,97.0,95.0,88.0,2.0004,1.6289,4.5,NO,NO
2,HBM,30.06,Basic Materials,Copper,95.0,95.0,89.0,82.0,1.3139,0.9925,2.49,NO,NO
3,SCCO,216.0,Basic Materials,Copper,94.0,86.0,90.0,69.0,8.9493,6.5238,4.08,NO,NO
4,FCX,76.66,Basic Materials,Copper,93.0,92.0,89.0,81.0,2.9157,2.3063,4.55,NO,NO
5,TECK,69.2,Basic Materials,Copper,92.0,88.0,76.0,78.0,2.2115,1.6137,3.26,NO,NO
1,PMTS,28.04,Financial Services,Credit Services,97.0,97.0,97.0,97.0,1.8478,1.8039,0.0,NO,NO
2,ENVA,242.93,Financial Services,Credit Services,96.0,84.0,96.0,95.0,8.0611,7.685,0.81,NO,NO
3,ECPG,101.21,Financial Services,Credit Services,96.0,90.0,90.0,95.0,4.5164,4.0636,1.29,NO,NO
4,SEZL,119.11,Financial Services,Credit Services,94.0,1.0,81.0,96.0,12.8621,9.1479,0.15,NO,NO
5,BFH,105.91,Financial Services,Credit Services,93.0,46.0,90.0,91.0,3.1686,3.0243,1.32,NO,NO
1,KSS,17.6,Consumer Cyclical,Department Stores,82.0,12.0,94.0,14.0,0.9191,0.8809,1.04,NO,NO
2,M,22.82,Consumer Cyclical,Department Stores,82.0,15.0,78.0,40.0,0.7757,0.7511,0.0,NO,NO
3,DDS,621.63,Consumer Cyclical,Department Stores,54.0,83.0,81.0,12.0,29.785,27.4829,1.06,NO,NO
1,TWST,145.59,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,9.8557,8.4407,1.54,NO,NO
2,PSNL,18.38,Healthcare,Diagnostics & Research,98.0,97.0,98.0,97.0,0.8429,0.7704,0.0,NO,NO
3,CDNA,48.61,Healthcare,Diagnostics & Research,98.0,95.0,98.0,98.0,1.9086,1.8888,0.0,NO,NO
4,BDSX,26.63,Healthcare,Diagnostics & Research,98.0,91.0,97.0,97.0,2.2436,2.1972,0.92,NO,NO
5,NEO,16.98,Healthcare,Diagnostics & Research,97.0,91.0,98.0,95.0,0.6254,0.5911,0.42,NO,NO
1,TBBB,50.66,Consumer Defensive,Discount Stores,94.0,94.0,94.0,90.0,2.2012,2.003,0.46,NO,NO
2,TGT,165.44,Consumer Defensive,Discount Stores,93.0,92.0,93.0,92.0,4.8557,4.64,1.78,NO,NO
3,PSMT,172.87,Consumer Defensive,Discount Stores,84.0,7.0,61.0,71.0,6.5664,6.3586,1.27,NO,NO
4,DLTR,131.48,Consumer Defensive,Discount Stores,82.0,84.0,94.0,25.0,3.4471,3.2764,1.39,NO,NO
5,DG,123.41,Consumer Defensive,Discount Stores,52.0,77.0,86.0,5.0,3.4993,3.2093,0.95,NO,NO
1,MRK,152.55,Healthcare,Drug Manufacturers - General,92.0,89.0,93.0,86.0,4.4971,3.7921,0.09,NO,NO
2,LLY,1255.4,Healthcare,Drug Manufacturers - General,88.0,72.0,88.0,85.0,45.2464,40.81,0.0,NO,NO
3,AMGN,439.33,Healthcare,Drug Manufacturers - General,87.0,90.0,92.0,79.0,11.9957,11.335,0.0,NO,NO
4,JNJ,270.24,Healthcare,Drug Manufacturers - General,84.0,63.0,85.0,69.0,5.4082,5.0982,0.17,NO,NO
5,BIIB,216.78,Healthcare,Drug Manufacturers - General,83.0,79.0,83.0,72.0,5.8771,5.5693,0.0,NO,NO
1,AMLX,38.66,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,2.756,2.2541,0.0,NO,NO
2,ETON,63.47,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,97.0,98.0,98.0,4.1586,3.2814,0.0,NO,NO
3,ANIK,21.78,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,97.0,95.0,97.0,1.2436,1.2286,0.19,NO,NO
4,KNSA,79.03,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,93.0,95.0,95.0,2.5436,2.4629,0.0,NO,NO
5,LQDA,68.62,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,1.0,78.0,97.0,5.0554,4.7504,0.0,NO,NO
1,BWET,468.41,ETF,ETF,98.0,98.0,98.0,98.0,23.3573,20.01,1.34,NO,NO
2,MRNX,87.53,ETF,ETF,98.0,98.0,98.0,98.0,17.75,11.3343,0.0,NO,NO
3,UNX,117.69,ETF,ETF,98.0,98.0,98.0,98.0,7.2121,5.7111,0.0,NO,NO
4,SNOU,67.77,ETF,ETF,98.0,97.0,98.0,98.0,4.6351,4.4737,0.95,NO,NO
5,PALU,54.23,ETF,ETF,98.0,90.0,98.0,98.0,4.6393,4.51,0.29,NO,NO
1,DAO,18.34,Consumer Defensive,Education & Training Services,96.0,93.0,97.0,96.0,1.1751,1.1515,0.12,NO,NO
2,LAUR,37.46,Consumer Defensive,Education & Training Services,81.0,47.0,82.0,75.0,0.9075,0.8643,0.0,NO,NO
3,CVSA,132.35,Consumer Defensive,Education & Training Services,76.0,88.0,67.0,90.0,6.5271,6.3429,0.16,NO,NO
4,APEI,45.61,Consumer Defensive,Education & Training Services,67.0,9.0,6.0,47.0,2.7101,2.6543,0.0,NO,NO
5,FC,20.29,Consumer Defensive,Education & Training Services,62.0,13.0,8.0,90.0,0.8868,0.8289,0.1,NO,NO
1,ELC,19.68,Utilities,Electric utilities,10.0,19.0,16.0,13.0,0.096,0.096,0.0,NO,NO
1,OESX,19.83,Industrials,Electrical Equipment & Parts,97.0,98.0,98.0,95.0,2.16,1.93,0.89,NO,NO
2,FCEL,19.54,Industrials,Electrical Equipment & Parts,97.0,2.0,2.0,98.0,2.3671,2.2728,3.54,NO,NO
3,PLPC,429.3,Industrials,Electrical Equipment & Parts,96.0,95.0,91.0,95.0,32.1493,29.7964,1.65,NO,NO
4,BE,201.45,Industrials,Electrical Equipment & Parts,96.0,7.0,1.0,90.0,19.3532,17.1875,0.0,NO,NO
5,ATKR,93.6,Industrials,Electrical Equipment & Parts,90.0,94.0,89.0,91.0,0.2382,0.2211,0.0,NO,NO
1,VICR,200.54,Technology,Electronic Components,96.0,3.0,2.0,80.0,16.6487,14.5187,0.0,NO,NO
2,ALNT,95.84,Technology,Electronic Components,95.0,79.0,96.0,91.0,6.9157,6.095,0.0,NO,NO
3,FLEX,110.45,Technology,Electronic Components,93.0,3.0,4.0,95.0,6.6232,5.9004,0.0,NO,NO
4,OUST,38.42,Technology,Electronic Components,92.0,44.0,75.0,97.0,4.3439,4.0032,0.0,NO,NO
5,MPTI,81.01,Technology,Electronic Components,90.0,9.0,45.0,84.0,5.0827,4.9766,0.0,NO,NO
1,GRVY,71.17,Communication Services,Electronic Gaming & Multimedia,70.0,90.0,83.0,65.0,2.8479,2.5329,0.94,NO,NO
2,TTWO,239.62,Communication Services,Electronic Gaming & Multimedia,42.0,61.0,39.0,82.0,9.0836,8.8721,0.0,NO,NO
3,NTES,128.17,Communication Services,Electronic Gaming & Multimedia,41.0,75.0,80.0,59.0,3.9579,2.2907,0.0,NO,NO
4,RBLX,38.37,Communication Services,Electronic Gaming & Multimedia,0.0,1.0,4.0,1.0,1.7957,1.7707,0.0,NO,NO
1,NSIT,147.38,Technology,Electronics & Computer Distribution,94.0,94.0,96.0,95.0,6.8714,6.8064,0.65,NO,NO
2,SNX,250.14,Technology,Electronics & Computer Distribution,91.0,37.0,72.0,94.0,7.6729,7.2571,0.0,NO,NO
3,AVT,88.64,Technology,Electronics & Computer Distribution,91.0,17.0,66.0,89.0,4.6,4.2864,1.5,NO,NO
4,ARW,210.85,Technology,Electronics & Computer Distribution,91.0,15.0,24.0,90.0,9.1836,7.5507,0.9,NO,NO
5,SCSC,54.35,Technology,Electronics & Computer Distribution,89.0,37.0,91.0,92.0,3.1671,2.6886,0.0,NO,NO
1,PHOE,22.36,Industrials,Engineering & Construction,96.0,18.0,96.0,92.0,2.5094,2.3537,0.0,NO,NO
2,IESC,685.04,Industrials,Engineering & Construction,93.0,54.0,64.0,89.0,42.9361,40.7325,0.0,NO,NO
3,FIX,1655.61,Industrials,Engineering & Construction,91.0,5.0,7.0,73.0,85.7017,75.5853,0.0,NO,NO
4,CDNL,43.5,Industrials,Engineering & Construction,89.0,0.0,6.0,87.0,5.1346,4.5825,1.68,NO,NO
5,TPC,91.27,Industrials,Engineering & Construction,88.0,62.0,89.0,50.0,4.7636,4.095,0.0,NO,NO
1,STRZ,27.46,Communication Services,Entertainment,97.0,86.0,91.0,98.0,2.0121,1.9214,1.22,NO,NO
2,SPHR,158.36,Communication Services,Entertainment,97.0,90.0,89.0,91.0,8.3078,7.8314,0.06,NO,NO
3,MCS,29.57,Communication Services,Entertainment,96.0,93.0,97.0,96.0,1.0629,1.0579,0.0,NO,NO
4,IMAX,52.74,Communication Services,Entertainment,95.0,91.0,96.0,91.0,1.9836,1.9279,0.0,NO,NO
5,ROKU,157.49,Communication Services,Entertainment,94.0,84.0,91.0,96.0,2.1926,1.9384,0.18,NO,NO
1,MTW,19.68,Industrials,Farm & Heavy Construction Machinery,95.0,96.0,97.0,90.0,1.0936,0.8564,1.2,NO,NO
2,GENC,19.02,Industrials,Farm & Heavy Construction Machinery,88.0,94.0,93.0,84.0,1.0457,0.9207,0.0,NO,NO
3,CAT,827.9,Industrials,Farm & Heavy Construction Machinery,86.0,7.0,13.0,61.0,33.1571,27.8707,0.0,NO,NO
4,TEX,66.48,Industrials,Farm & Heavy Construction Machinery,82.0,13.0,85.0,24.0,2.3886,2.275,1.53,NO,NO
5,DE,647.47,Industrials,Farm & Heavy Construction Machinery,81.0,73.0,89.0,25.0,19.8407,19.4229,0.37,NO,NO
1,ADM,80.3,Consumer Defensive,Farm Products,76.0,7.0,57.0,80.0,2.5586,2.5443,0.0,NO,NO
2,ALCO,40.31,Consumer Defensive,Farm Products,49.0,52.0,22.0,25.0,1.0514,1.0029,0.35,NO,NO
3,BG,113.11,Consumer Defensive,Farm Products,47.0,7.0,11.0,12.0,3.2907,3.1921,0.0,NO,NO
4,CHSCN,25.18,Consumer Defensive,Farm Products,24.0,37.0,33.0,30.0,0.1519,0.1469,0.0,NO,NO
5,CHSCL,25.4,Consumer Defensive,Farm Products,21.0,28.0,22.0,31.0,0.0968,0.0932,0.08,NO,NO
1,BANFP,27.69,Finance,Finance/Rental/Leasing,42.0,69.0,59.0,51.0,0.5643,0.4793,0.0,NO,NO
2,GJT,23.25,Finance,Finance/Rental/Leasing,33.0,25.0,30.0,36.0,0.11,0.085,0.0,NO,NO
3,KTH,28.74,Finance,Finance/Rental/Leasing,32.0,42.0,44.0,34.0,0.1671,0.1079,0.0,NO,NO
4,DDT,26.36,Finance,Finance/Rental/Leasing,32.0,36.0,38.0,37.0,0.1223,0.1194,0.04,NO,NO
5,NEWTG,25.64,Finance,Finance/Rental/Leasing,32.0,27.0,36.0,35.0,0.1288,0.1003,0.0,NO,NO
