Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
2,MGRT,120.43,120.7,3792.0,Technology,Information Technology Services,98.0,97.0,98.0,98.0,7.0704,6.7171,17812.0,16560.0,170.0,3.6,1655843840,NO,103.85,94.99,56.57,98.32,76.68,,292,0.0,3792.0,NO,NO,2025-12-17,3760600.0
12,AXTI,64.77,64.7,6448318.0,Technology,Semiconductor Equipment & Materials,98.0,2.0,2.0,90.0,5.8786,5.1229,10392583.0,8321060.0,143.16,3.29,4247176704,NO,68.01,62.69,55.77,63.67,71.79,,7121,0.0,6448318.0,NO,NO,2024-02-23,103105600.0
40,CDNA,50.26,50.02,662615.0,Healthcare,Diagnostics & Research,98.0,90.0,98.0,98.0,2.434,2.4261,1160956.0,1173840.0,53.67,13.23,2600162048,NO,49.07,42.41,25.74,44.06,28.71,,3057,0.24,662615.0,NO,NO,2025-07-17,16111000.0
91,PBRG,47.57,48.492,6993.0,ETF,ETF,97.0,98.0,95.0,78.0,2.2956,1.3304,2043.0,2640.0,52.49,14.83,0,NO,39.76,36.34,,37.33,38.14,,183,0.0,6993.0,NO,NO,2026-03-30,38900.0
101,ANDG,53.65,53.19,301693.0,Consumer Cyclical,Personal Services,97.0,91.0,97.0,97.0,1.9161,1.84,457762.0,397170.0,57.62,18.12,6056408576,NO,52.66,47.9,,49.19,37.74,,184,0.0,301693.0,NO,NO,2025-12-17,7670200.0
102,SKHA,39.96,38.88,1065.0,ETF,ETF,97.0,98.0,,,2.7614,1.7536,9128.0,7930.0,43.62,19.25,0,NO,31.84,,,,,,33,0.82,1065.0,NO,NO,2026-07-29,28600.0
114,AAOI,105.36,103.29,4933884.0,Technology,Communication Equipment,97.0,1.0,0.0,27.0,7.6453,6.0367,10586590.0,6205680.0,233.67,18.5,8945726464,NO,115.75,114.74,103.24,114.47,128.74,,3259,1.66,4933884.0,NO,NO,2022-09-16,77414200.0
137,IRDM,47.3,47.03,617928.0,Communication Services,Telecom Services,97.0,21.0,16.0,96.0,0.9143,0.8629,1868850.0,710130.0,57.18,15.65,5012927488,NO,47.76,48.21,34.7,48.01,41.22,,4649,0.02,617928.0,NO,NO,2021-02-11,24324300.0
148,PKOH,46.45,45.78,49105.0,Industrials,Specialty Industrial Machinery,97.0,17.0,95.0,96.0,1.6286,1.61,93479.0,80290.0,53.3,18.06,673060992,NO,46.15,42.62,30.65,43.87,34.21,,13503,0.0,49105.0,NO,NO,2009-06-26,1219900.0
155,HBB,30.0,30.08,94469.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",96.0,10.0,97.0,96.0,1.3639,1.3289,62095.0,80590.0,34.26,13.56,403269952,NO,32.11,27.46,20.83,27.99,22.31,,2252,0.0,94469.0,NO,NO,2022-06-24,1353100.0
158,RCMT,40.11,39.12,68151.0,Industrials,Conglomerates,96.0,98.0,97.0,97.0,1.6129,1.5843,71248.0,87150.0,43.09,17.26,285212544,NO,40.59,33.13,25.31,33.98,27.39,,10835,1.12,68151.0,NO,NO,2021-02-11,63555000.0
164,TEAM,179.7,179.57,1791001.0,Technology,Software - Application,96.0,95.0,98.0,98.0,9.4319,8.6612,4532401.0,4014070.0,198.6,56.01,45489045504,NO,177.61,133.8,109.91,141.28,100.66,,2704,0.0,1791001.0,NO,NO,2026-05-01,27384500.0
