IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,ZD,58.75,Communication Services,Advertising Agencies,94.0,93.0,94.0,91.0,1.4721,1.4443,0.0,NO,NO
2,MGNI,23.78,Communication Services,Advertising Agencies,93.0,61.0,94.0,97.0,0.9221,0.9007,0.0,NO,NO
3,QNST,18.4,Communication Services,Advertising Agencies,92.0,14.0,96.0,94.0,0.7757,0.7521,0.0,NO,NO
4,WPP,25.37,Communication Services,Advertising Agencies,90.0,59.0,95.0,95.0,0.7607,0.5507,0.0,NO,NO
5,ADV,33.45,Communication Services,Advertising Agencies,78.0,92.0,11.0,96.0,1.7199,1.7031,0.0,NO,NO
1,SIF,20.96,Industrials,Aerospace & Defense,97.0,29.0,25.0,93.0,1.1536,1.126,0.0,NO,NO
2,DCO,171.52,Industrials,Aerospace & Defense,94.0,5.0,78.0,90.0,6.7929,6.6536,0.1,NO,NO
3,ATRO,66.28,Industrials,Aerospace & Defense,91.0,1.0,10.0,79.0,3.0607,2.8321,0.0,NO,NO
4,NPK,152.84,Industrials,Aerospace & Defense,89.0,91.0,91.0,71.0,4.9114,4.7782,0.0,NO,NO
5,EMBJ,74.01,Industrials,Aerospace & Defense,88.0,35.0,92.0,86.0,2.1155,2.052,0.0,NO,NO
1,CF,131.99,Basic Materials,Agricultural Inputs,92.0,95.0,93.0,53.0,5.8293,5.4611,0.0,NO,NO
2,UAN,132.78,Basic Materials,Agricultural Inputs,89.0,93.0,91.0,43.0,2.9436,2.7414,0.0,NO,NO
3,NTR,77.68,Basic Materials,Agricultural Inputs,84.0,95.0,90.0,25.0,2.2841,2.1027,0.0,NO,NO
4,IPI,38.17,Basic Materials,Agricultural Inputs,83.0,89.0,85.0,11.0,1.8621,1.8479,0.0,NO,NO
5,CTVA,81.01,Basic Materials,Agricultural Inputs,72.0,92.0,78.0,38.0,2.5664,2.4671,0.0,NO,NO
1,DAL,77.87,Industrials,Airlines,73.0,10.0,20.0,81.0,2.2068,2.0261,0.0,NO,NO
2,CPA,128.21,Industrials,Airlines,43.0,34.0,12.0,62.0,3.3114,2.9979,0.0,NO,NO
3,SKYW,97.13,Industrials,Airlines,40.0,16.0,78.0,49.0,2.6939,2.4039,0.57,NO,NO
4,UAL,106.3,Industrials,Airlines,34.0,7.0,13.0,72.0,3.6264,3.135,0.0,NO,NO
5,ALGT,78.64,Industrials,Airlines,23.0,21.0,6.0,28.0,3.2921,3.0893,0.0,NO,NO
1,CAAP,23.54,Industrials,Airports & Air Services,17.0,57.0,8.0,12.0,0.8104,0.7775,0.0,NO,NO
2,OMAB,97.17,Industrials,Airports & Air Services,8.0,26.0,10.0,10.0,2.5879,2.5729,0.0,NO,NO
3,PAC,201.7,Industrials,Airports & Air Services,5.0,57.0,5.0,8.0,5.3379,5.23,0.0,NO,NO
4,ASR,248.29,Industrials,Airports & Air Services,3.0,26.0,6.0,3.0,5.1064,5.1064,0.0,NO,NO
1,KALU,152.38,Basic Materials,Aluminum,89.0,4.0,7.0,86.0,6.6211,6.0796,0.0,NO,NO
2,CSTM,25.93,Basic Materials,Aluminum,78.0,7.0,4.0,43.0,0.9428,0.8542,1.21,NO,NO
3,CENX,39.8,Basic Materials,Aluminum,37.0,5.0,3.0,2.0,2.3129,2.0936,0.0,NO,NO
4,AA,46.26,Basic Materials,Aluminum,11.0,11.0,3.0,2.0,1.9349,1.7284,0.0,NO,NO
1,COLM,57.09,Consumer Cyclical,Apparel Manufacturing,24.0,78.0,10.0,44.0,1.4361,1.3975,0.19,NO,NO
2,PVH,71.7,Consumer Cyclical,Apparel Manufacturing,15.0,16.0,10.0,70.0,2.7886,2.7014,0.0,NO,NO
3,GIII,28.17,Consumer Cyclical,Apparel Manufacturing,13.0,5.0,6.0,59.0,1.1593,1.1407,0.0,NO,NO
4,KTB,68.37,Consumer Cyclical,Apparel Manufacturing,12.0,5.0,11.0,29.0,2.4916,2.4269,0.48,NO,NO
5,RL,338.36,Consumer Cyclical,Apparel Manufacturing,12.0,10.0,7.0,23.0,9.9009,9.6823,0.0,NO,NO
1,ANF,139.89,Consumer Cyclical,Apparel Retail,95.0,98.0,97.0,95.0,6.465,6.2343,0.26,NO,NO
2,JILL,23.94,Consumer Cyclical,Apparel Retail,95.0,97.0,97.0,94.0,1.2361,1.1557,0.0,NO,NO
3,VSXY,73.96,Consumer Cyclical,Apparel Retail,95.0,9.0,20.0,95.0,4.3071,3.7164,0.37,NO,NO
4,CTRN,58.2,Consumer Cyclical,Apparel Retail,88.0,2.0,76.0,69.0,3.2471,3.1486,1.73,NO,NO
5,ROST,224.8,Consumer Cyclical,Apparel Retail,80.0,32.0,28.0,54.0,4.7986,4.6814,0.0,NO,NO
1,MAAS,16.83,Financial Services,Asset Management,98.0,76.0,79.0,98.0,1.0884,1.0698,0.0,NO,NO
2,ASST,27.41,Financial Services,Asset Management,95.0,98.0,98.0,98.0,2.2104,2.0636,0.0,NO,NO
3,AAMI,89.21,Financial Services,Asset Management,95.0,35.0,82.0,96.0,3.2019,3.1016,0.72,NO,NO
4,PS,41.01,Financial Services,Asset Management,94.0,89.0,91.0,,3.0414,2.9943,0.0,NO,NO
5,WT,22.26,Financial Services,Asset Management,94.0,39.0,91.0,93.0,1.1518,1.1425,0.0,NO,NO
1,PAG,214.15,Consumer Cyclical,Auto & Truck Dealerships,89.0,60.0,90.0,93.0,2.6386,2.5229,0.0,NO,NO
2,RUSHB,53.9,Consumer Cyclical,Auto & Truck Dealerships,89.0,83.0,86.0,89.0,2.0748,2.0533,0.0,NO,NO
3,KMX,58.8,Consumer Cyclical,Auto & Truck Dealerships,86.0,82.0,86.0,91.0,1.6171,1.5271,0.0,NO,NO
4,RUSHA,49.01,Consumer Cyclical,Auto & Truck Dealerships,83.0,11.0,76.0,79.0,1.3971,1.326,0.0,NO,NO
5,LAD,339.23,Consumer Cyclical,Auto & Truck Dealerships,75.0,16.0,84.0,90.0,11.885,11.7607,0.0,NO,NO
1,HMC,32.11,Consumer Cyclical,Auto Manufacturers,78.0,82.0,91.0,86.0,0.6504,0.3911,0.0,NO,NO
2,GM,84.29,Consumer Cyclical,Auto Manufacturers,78.0,77.0,70.0,72.0,2.2629,2.2436,0.0,NO,NO
3,RACE,412.34,Consumer Cyclical,Auto Manufacturers,70.0,68.0,86.0,83.0,7.8929,5.4796,0.48,NO,NO
4,TM,192.21,Consumer Cyclical,Auto Manufacturers,35.0,85.0,81.0,10.0,3.6157,2.4079,0.0,NO,NO
5,RIVN,15.23,Consumer Cyclical,Auto Manufacturers,23.0,87.0,26.0,21.0,0.6457,0.6102,0.0,NO,NO
1,GTX,26.13,Consumer Cyclical,Auto Parts,91.0,15.0,3.0,93.0,0.8625,0.8136,1.37,NO,NO
2,VGNT,45.42,Consumer Cyclical,Auto Parts,90.0,45.0,43.0,,1.8068,1.6854,0.0,NO,NO
3,MLR,54.49,Consumer Cyclical,Auto Parts,88.0,37.0,85.0,85.0,1.8289,1.7932,0.0,NO,NO
4,BWA,62.27,Consumer Cyclical,Auto Parts,80.0,10.0,9.0,80.0,1.7286,1.5971,0.0,NO,NO
5,DAN,29.96,Consumer Cyclical,Auto Parts,78.0,32.0,57.0,11.0,0.9193,0.8236,0.0,NO,NO
1,MUFG,23.18,Financial Services,Banks - Diversified,91.0,82.0,87.0,91.0,0.4814,0.315,0.0,NO,NO
2,ING,36.36,Financial Services,Banks - Diversified,90.0,86.0,89.0,91.0,0.5832,0.4046,0.0,NO,NO
3,SMFG,26.29,Financial Services,Banks - Diversified,90.0,80.0,82.0,90.0,0.5518,0.3554,0.0,NO,NO
4,BBVA,28.1,Financial Services,Banks - Diversified,89.0,51.0,88.0,90.0,0.4889,0.3454,0.0,NO,NO
