Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Other Precious Metals & Mining,Basic Materials,94,87,71,51,"SBSW,TFPM,HL,BVN,PPTA,SLSR,MUX"
2,Silver,Basic Materials,94,93,47,70,"AG,MAG,EXK"
3,Gold,Basic Materials,89,84,88,74,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,PAAS,RGLD,AGI,HMY,CDE,EQX,OR,IAG,EGO,NGD,SSRM,ORLA,SAND,NG,AUGO,FSM,SA,AAUC,CGAU,ARMN,DRD,CNL,CMCL,IDR,BGL,CTGO,USAU"
4,Airports & Air Services,Industrials,85,64,79,70,"JOBY,PAC,ASR,OMAB,CAAP,ASLE"
5,Financial Conglomerates,Financial Services,84,63,24,24,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
6,Banks - Diversified,Financial Services,84,82,83,83,"JPM,BAC,WFC,HSBC,RY,MUFG,C,SAN,TD,UBS,BBVA,SMFG,BMO,ING,BK,BCS,BNS,CM,NTB"
7,Utilities - Independent Power Producers,Utilities,82,85,84,94,"VST,NRG,TLN,PAM,TAC,KEN"
8,Pharmaceutical Retailers,Healthcare,81,46,71,25,WBA
9,Uranium,Energy,81,80,38,22,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
10,Solar,Technology,80,79,34,17,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,JKS,SHLS,CSIQ,FTCI,VVPR"
11,Pollution & Treatment Controls,Industrials,80,70,58,40,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
12,Tobacco,Consumer Defensive,77,77,90,83,"PM,BTI,MO,TPB,UVV"
13,Travel Services,Consumer Cyclical,76,71,55,81,"BKNG,RCL,ABNB,TCOM,CCL,CUK,VIK,EXPE,NCLH,MMYT,TNL,GBTG,TRIP,PRSU,LIND"
14,Engineering & Construction,Industrials,76,77,71,43,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,STN,BLD,TTEK,STRL,DY,FLR,IESC,KBR,ROAD,PRIM,GVA,ACA,ECG,EXPO,TPC,AGX,MYRG,CDLR,WLDN,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,MSGY,PHOE,ESOA,ONEG"
15,Electrical Equipment & Parts,Industrials,75,72,50,55,"VRT,HUBB,NVT,BE,AYI,AEIS,ENS,HAYW,POWL,ENVX,ATKR,ENR,EOSE,PLPC,AMPX,KE,ADSE,LTBR,TGEN,ESP,ULBI,RFIL"
16,Consumer Electronics,Technology,71,47,31,62,"AAPL,SONY,SONO,ZEPP,TBCH,KOSS,AXIL,FOXX"
17,Utilities - Renewable,Utilities,71,78,50,42,"CEG,EBR,BEP,BEPC,CWEN,ORA,ENLT,RNW,FLNC,XIFR,ELLO,STEM,WAVE"
18,Communication Equipment,Technology,70,75,63,77,"CSCO,MSI,HPE,ERIC,UI,ASTS,ZBRA,CIEN,LITE,BDC,VSAT,COMM,EXTR,VIAV,AAOI,DGII,TSAT,HLIT,NTGR,ADTN,GILT,CLFD,AVNW,AUDC,FEIM,BKTI,INSG,SILC,OCC"
19,Metal Fabrication,Industrials,69,77,76,59,"CRS,MLI,ATI,ESAB,WOR,CMPO,PRLB,IIIN,RYI,MEC,TG,GIFI,MTEN,TPCS,CMPOW"
20,Computer Hardware,Technology,69,76,51,74,"ANET,DELL,STX,WDC,SMCI,HPQ,PSTG,LOGI,IONQ,SNDK,QBTS,RGTI,QUBT,CRCT,SSYS,CRSR,UMAC,ALOT,QMCO,RGTIW"
21,Aerospace & Defense,Industrials,68,72,73,57,"GE,RTX,BA,AXON,POWWP,LMT,GD,NOC,TDG,HWM,LHX,HEI,ESLT,RKLB,CW,BWXT,WWD,TXT,AVAV,DRS,KTOS,HII,ERJ,SARO,CAE,LOAR,FLY,KRMN,ACHR,HXL,SPR,MRCY,VSEC,AIR,PL,VVX,VOYG,DCO,RDW,EH,CDRE,ATRO,LUNR,RCAT,NPK,AIRO,RGR,TATT,BYRN,PKE,SWBI,ISSC,PEW,VWAV,CODA,OPXS,SIF"
22,Auto Parts,Consumer Cyclical,68,61,46,39,"ORLY,AZO,GPC,APTV,MGA,MBLY,ALV,BWA,LKQ,ALSN,MOD,GNTX,LEA,DORM,QS,ATMU,AAP,HSAI,VC,GTX,DAN,GT,PHIN,ADNT,FOXF,THRM,XPEL,SMP,PLOW,AXL,CPS,MLR,MNRO,STRT,MPAA,SRI"
23,Airlines,Industrials,66,65,49,75,"DAL,RYAAY,UAL,LUV,LTM,AAL,ALK,CPA,SKYW,JBLU,ALGT,VLRS,SNCY"
24,Industrial Distribution,Industrials,65,56,43,34,"FAST,GWW,FERG,WSO,CNM,POOL,WCC,AIT,SITE,MSM,REZI,DXPE,DNOW,DSGR,GIC,BXC,TITN,EVI"
25,Capital Markets,Financial Services,64,75,59,69,"MS,GS,SCHW,IBKR,HOOD,CRCL,LPLA,TW,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,VIRT,BMNR,XP,PJT,MKTX,PIPR,MARA,MC,LAZ,SNEX,BGC,IREN,RIOT,ETOR,WULF,MIAX,CLSK,MRX,HUT,CIFR,PWP,TIGR,OPY,AMRK,FRGE,NCTY,DOMH,SRL,COHN,ZBAI"
26,Luxury Goods,Consumer Cyclical,64,65,63,58,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA,SORA"
