IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,QMMM,119.4,Communication Services,Advertising Agencies,98.0,47.0,42.0,38.0,0.0,0.0,0.0,NO,NO
2,ZD,52.72,Communication Services,Advertising Agencies,92.0,21.0,84.0,94.0,1.955,1.8486,0.0,NO,NO
3,MGNI,20.67,Communication Services,Advertising Agencies,91.0,43.0,97.0,96.0,0.8336,0.7886,0.0,NO,NO
4,QNST,15.47,Communication Services,Advertising Agencies,58.0,9.0,79.0,90.0,0.6736,0.6314,0.0,NO,NO
5,OMC,81.71,Communication Services,Advertising Agencies,57.0,46.0,57.0,82.0,3.2594,2.7472,0.0,NO,NO
1,DFNS,45.91,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,19.4101,13.1497,0.0,NO,NO
2,SIF,27.06,Industrials,Aerospace & Defense,98.0,80.0,97.0,98.0,2.0232,2.0032,0.0,NO,NO
3,DCO,191.72,Industrials,Aerospace & Defense,95.0,83.0,94.0,94.0,8.0532,7.7025,0.0,NO,NO
4,ATRO,77.14,Industrials,Aerospace & Defense,95.0,89.0,93.0,82.0,3.1779,2.9621,1.22,NO,NO
5,ARXS,59.6,Industrials,Aerospace & Defense,94.0,98.0,97.0,,3.4379,3.3171,0.07,NO,NO
1,UAN,126.6,Basic Materials,Agricultural Inputs,71.0,89.0,13.0,84.0,3.3243,3.1014,0.0,NO,NO
2,CF,116.71,Basic Materials,Agricultural Inputs,70.0,50.0,10.0,86.0,4.2968,3.5539,0.0,NO,NO
3,SMG,66.13,Basic Materials,Agricultural Inputs,58.0,21.0,76.0,42.0,2.9636,2.75,0.0,NO,NO
4,CTVA,78.67,Basic Materials,Agricultural Inputs,44.0,5.0,13.0,45.0,2.6373,2.1559,0.0,NO,NO
5,NTR,66.92,Basic Materials,Agricultural Inputs,32.0,59.0,7.0,14.0,1.8221,1.6693,0.0,NO,NO
1,ALGT,103.99,Industrials,Airlines,94.0,7.0,95.0,68.0,5.6493,4.7671,0.0,NO,NO
2,DAL,93.14,Industrials,Airlines,93.0,79.0,93.0,89.0,2.7682,2.3025,0.0,NO,NO
3,UAL,132.76,Industrials,Airlines,91.0,70.0,95.0,81.0,4.7357,4.01,0.0,NO,NO
4,LUV,48.79,Industrials,Airlines,89.0,20.0,90.0,14.0,1.7846,1.5432,0.14,NO,NO
5,AAL,16.58,Industrials,Airlines,88.0,12.0,94.0,80.0,0.71,0.5793,0.0,NO,NO
1,CAAP,26.0,Industrials,Airports & Air Services,53.0,71.0,56.0,8.0,0.7631,0.7345,0.0,NO,NO
2,OMAB,109.61,Industrials,Airports & Air Services,36.0,58.0,48.0,10.0,2.8475,2.7068,0.0,NO,NO
3,PAC,217.52,Industrials,Airports & Air Services,7.0,6.0,7.0,3.0,5.7579,5.7221,0.0,NO,NO
4,ASR,272.93,Industrials,Airports & Air Services,6.0,8.0,8.0,3.0,7.8014,7.6121,0.0,NO,NO
1,KALU,178.05,Basic Materials,Aluminum,94.0,75.0,42.0,87.0,9.6671,8.3321,1.46,NO,NO
2,CSTM,29.67,Basic Materials,Aluminum,92.0,27.0,9.0,82.0,1.2961,1.2004,0.0,NO,NO
3,CENX,46.9,Basic Materials,Aluminum,85.0,71.0,2.0,11.0,2.1396,1.8868,0.0,NO,NO
4,AA,47.69,Basic Materials,Aluminum,41.0,14.0,2.0,4.0,1.8282,1.5886,0.0,NO,NO
1,ZGN,15.21,Consumer Cyclical,Apparel Manufacturing,93.0,91.0,91.0,95.0,0.51,0.4944,0.0,NO,NO
2,GIII,36.47,Consumer Cyclical,Apparel Manufacturing,86.0,85.0,86.0,83.0,0.9375,0.8518,0.0,NO,NO
3,KTB,83.65,Consumer Cyclical,Apparel Manufacturing,83.0,9.0,86.0,90.0,2.9354,2.7575,0.0,NO,NO
4,LEVI,24.75,Consumer Cyclical,Apparel Manufacturing,78.0,39.0,78.0,87.0,0.7407,0.7007,0.2,NO,NO
5,PVH,87.07,Consumer Cyclical,Apparel Manufacturing,66.0,92.0,23.0,92.0,3.1661,2.9039,0.0,NO,NO
1,DBGI,16.28,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,97.0,5.7824,4.3523,0.0,NO,NO
2,LVLU,17.89,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,51.0,2.4984,2.4399,0.0,NO,NO
3,VSXY,89.86,Consumer Cyclical,Apparel Retail,98.0,93.0,98.0,93.0,4.2688,3.9684,0.27,NO,NO
4,CTRN,72.77,Consumer Cyclical,Apparel Retail,96.0,97.0,97.0,94.0,2.8371,2.6271,0.0,NO,NO
5,ROST,253.22,Consumer Cyclical,Apparel Retail,91.0,95.0,78.0,89.0,5.1855,4.8248,0.3,NO,NO
1,MAAS,18.48,Financial Services,Asset Management,98.0,91.0,98.0,98.0,2.2367,2.2117,0.0,NO,NO
2,AAMI,91.41,Financial Services,Asset Management,96.0,94.0,94.0,96.0,3.4538,3.3038,0.0,NO,NO
3,WT,22.03,Financial Services,Asset Management,93.0,95.0,89.0,90.0,0.9961,0.9425,0.0,NO,NO
4,STT,187.05,Financial Services,Asset Management,92.0,74.0,91.0,92.0,4.5743,4.3257,0.71,NO,NO
5,VCTR,99.97,Financial Services,Asset Management,91.0,91.0,90.0,92.0,3.083,2.9705,0.0,NO,NO
1,KMX,56.67,Consumer Cyclical,Auto & Truck Dealerships,89.0,90.0,97.0,86.0,2.1014,1.9593,0.0,NO,NO
2,RUSHA,81.8,Consumer Cyclical,Auto & Truck Dealerships,89.0,93.0,84.0,82.0,2.6529,2.6157,0.0,NO,NO
3,RUSHB,79.3,Consumer Cyclical,Auto & Truck Dealerships,88.0,81.0,86.0,87.0,2.48,2.3364,0.0,NO,NO
4,PAG,215.76,Consumer Cyclical,Auto & Truck Dealerships,87.0,94.0,92.0,90.0,6.6129,5.305,0.0,NO,NO
5,OPLN,38.22,Consumer Cyclical,Auto & Truck Dealerships,87.0,7.0,70.0,88.0,1.4311,1.3096,0.0,NO,NO
1,CYD,48.92,Consumer Cyclical,Auto Manufacturers,91.0,77.0,89.0,36.0,2.2954,2.0486,0.04,NO,NO
2,GM,89.16,Consumer Cyclical,Auto Manufacturers,85.0,94.0,86.0,43.0,3.1546,2.9732,0.17,NO,NO
3,RACE,406.8,Consumer Cyclical,Auto Manufacturers,67.0,79.0,91.0,84.0,10.15,7.8579,0.97,NO,NO
4,RIVN,15.56,Consumer Cyclical,Auto Manufacturers,63.0,8.0,64.0,54.0,0.8829,0.8289,0.0,NO,NO
5,HMC,30.6,Consumer Cyclical,Auto Manufacturers,56.0,85.0,92.0,33.0,0.7013,0.5091,0.0,NO,NO
1,GTX,31.41,Consumer Cyclical,Auto Parts,95.0,14.0,88.0,96.0,1.3641,1.242,0.0,NO,NO
2,MGA,71.76,Consumer Cyclical,Auto Parts,91.0,91.0,88.0,91.0,2.1743,1.9886,0.03,NO,NO
3,BWA,66.78,Consumer Cyclical,Auto Parts,91.0,75.0,85.0,91.0,2.3686,2.225,2.51,NO,NO
4,VGNT,45.03,Consumer Cyclical,Auto Parts,90.0,92.0,88.0,,2.1546,2.0925,0.0,NO,NO
5,THRM,41.67,Consumer Cyclical,Auto Parts,87.0,96.0,95.0,89.0,2.6739,2.5739,0.0,NO,NO
1,BBVA,28.07,Financial Services,Banks - Diversified,90.0,85.0,93.0,58.0,0.7061,0.3575,0.0,NO,NO
2,MUFG,22.42,Financial Services,Banks - Diversified,90.0,80.0,92.0,83.0,0.5614,0.3293,0.0,NO,NO
3,BNY,158.74,Financial Services,Banks - Diversified,90.0,73.0,88.0,89.0,3.0886,2.7607,0.45,NO,NO
4,BMO,180.94,Financial Services,Banks - Diversified,90.0,50.0,88.0,87.0,3.3393,3.28,0.11,NO,NO
5,SMFG,25.4,Financial Services,Banks - Diversified,90.0,39.0,88.0,81.0,0.6836,0.4207,0.0,NO,NO
1,CARE,35.11,Financial Services,Banks - Regional,95.0,87.0,94.0,95.0,1.0729,1.0457,0.0,NO,NO
2,MSBI,34.24,Financial Services,Banks - Regional,95.0,92.0,92.0,92.0,1.0114,0.9645,0.0,NO,NO
3,GCBC,34.9,Financial Services,Banks - Regional,93.0,54.0,96.0,92.0,0.9861,0.9368,0.0,NO,NO
4,CIB,90.14,Financial Services,Banks - Regional,93.0,90.0,95.0,57.0,2.7752,2.7345,0.0,NO,NO
