Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
5,SNDK,1237.92,1212.21,10437261.0,Technology,Computer Hardware,98.0,0.0,3.0,97.0,169.9465,147.5144,13590595.0,19682830.0,2354.39,42.82,180736327680,NO,1371.25,1680.02,877.69,1637.28,1160.05,,373,0.0,10437914,YES,NO,2025-11-26,43000900
13,FBRX,76.82,76.79,759273.0,Health technology,Biotechnology,98.0,98.0,98.0,98.0,3.319,1.7504,1054032.0,3649200.0,77.2,9.91,1574041216,NO,64.7,38.47,28.34,45.51,33.14,,2343,0.0,763705,NO,NO,2024-11-20,29599400
30,MU,861.0,877.57,26174340.0,Technology,Semiconductors,98.0,4.0,85.0,97.0,79.1821,67.8371,52152882.0,48112270.0,1255.0,113.46,972407504896,NO,884.46,969.7,538.31,953.43,663.69,,10629,0.0,26187104,YES,NO,2013-10-11,153906100
44,MBX,66.15,67.82,310465.0,Healthcare,Biotechnology,98.0,85.0,97.0,96.0,4.696,4.6353,837027.0,525680.0,72.64,9.63,3185790464,NO,63.21,52.14,36.55,57.45,41.15,,477,0.0,310465,NO,NO,2025-09-22,28303500
50,BAND,52.71,49.96,935072.0,Technology,Software - Infrastructure,98.0,0.0,64.0,98.0,5.8504,4.8639,1364004.0,1602590.0,79.08,12.5,1696249344,NO,55.83,60.01,30.4,58.41,38.72,,2197,0.0,935072,NO,NO,2022-11-02,11116300
52,PRAX,366.96,360.76,447700.0,Healthcare,Biotechnology,98.0,90.0,81.0,76.0,20.3984,18.4234,499127.0,485440.0,382.54,37.19,10230394880,NO,320.09,306.31,290.45,319.54,319.37,,1459,0.0,447700,NO,NO,2025-10-16,13741900
69,STX,800.99,812.76,4057809.0,Technology,Computer Hardware,98.0,4.0,50.0,96.0,78.3732,68.8389,4675932.0,6249030.0,1145.0,151.23,181539979264,NO,831.22,890.55,536.67,874.09,653.61,,5952,0.0,4057809,NO,NO,2012-06-29,89629700
74,WDC,438.34,434.3,6431359.0,Technology,Computer Hardware,98.0,1.0,10.0,94.0,51.4924,41.5681,8512719.0,9757930.0,799.87,73.14,151087972352,NO,505.61,559.34,342.79,543.17,415.64,,12041,0.07,6431359,NO,NO,2009-06-30,65696343
77,PLSE,41.51,42.41,486679.0,Healthcare,Medical Instruments & Supplies,97.0,98.0,98.0,97.0,3.0526,3.0469,384670.0,456580.0,45.9,12.56,2960601344,NO,33.48,29.24,21.01,31.19,24.53,,2571,0.0,486679,NO,NO,2022-09-26,4339700
81,APGE,134.65,134.84,744113.0,Healthcare,Biotechnology,97.0,46.0,97.0,97.0,0.2643,0.2529,2705970.0,1366410.0,134.88,34.4,10123486208,NO,134.24,119.23,85.32,124.97,92.87,2026-08-10,771,0.0,744113,NO,NO,2026-06-22,61663500
