Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
2,AXTI,70.15,16354193,Technology,Semiconductor Equipment & Materials,99.0,1.0,80.0,99.0,12.8979,11.9629,11704298.0,11015410.0,143.16,1.85,,4589436416,No,97.52,40.72,99.72,55.43
16,MXL,96.6,7470681,Technology,Semiconductors,99.0,22.0,99.0,99.0,9.1857,8.5364,4757322.0,3001100.0,106.28,12.77,,8650139648,No,79.04,32.65,87.25,41.4
54,INTC,128.32,98046468,Technology,Semiconductors,99.0,80.0,99.0,99.0,10.9529,8.9757,135541179.0,144364910.0,141.45,18.97,,644936368128,No,108.39,58.23,113.64,68.55
55,DFTX,44.95,9633533,Healthcare,Biotechnology,99.0,99.0,98.0,99.0,3.5294,2.5494,2570140.0,5742570.0,47.01,6.4,,5966809600,No,24.52,17.07,25.16,19.44
62,UCTT,118.82,2602750,Technology,Semiconductor Equipment & Materials,99.0,97.0,98.0,99.0,9.9193,8.1968,1115459.0,1315260.0,125.0,21.28,,5326504960,No,89.65,52.07,93.13,63.06
82,AIP,43.29,2552399,Technology,Semiconductors,99.0,94.0,98.0,98.0,3.1094,2.9708,912238.0,1024260.0,45.3,8.42,,1998785280,No,33.96,19.63,35.61,22.83
110,KOD,35.94,2085296,Healthcare,Biotechnology,98.0,72.0,11.0,88.0,2.6956,2.6771,897029.0,710550.0,47.84,3.6,,2249069056,No,38.3,27.03,37.7,31.45
111,RVMD,182.08,7554451,Healthcare,Biotechnology,98.0,94.0,97.0,98.0,6.9999,6.7899,3284082.0,3075550.0,184.39,34.0,,38709563392,No,151.23,98.5,151.95,116.45
124,ACMR,104.5,3414637,Technology,Semiconductor Equipment & Materials,98.0,94.0,98.0,98.0,10.0948,8.9019,1540016.0,1870090.0,111.41,23.03,,7221941248,No,73.65,51.42,77.63,58.47
135,CIEN,479.5,8730826,Technology,Communication Equipment,98.0,7.0,84.0,97.0,32.7443,32.4629,2812987.0,3505040.0,637.51,76.89,,67874627584,No,520.03,318.93,516.45,379.49
148,INBX,94.81,548297,Healthcare,Biotechnology,98.0,15.0,92.0,82.0,6.4052,6.3906,440277.0,325510.0,155.29,13.97,,1390975104,No,106.06,76.71,107.32,85.88
171,MKSI,388.61,1891265,Technology,Scientific & Technical Instruments,98.0,94.0,96.0,98.0,26.3629,20.5329,1204188.0,1472330.0,421.58,88.49,,26248323072,No,319.8,218.26,327.39,253.02
176,LRCX,379.09,19520350,Technology,Semiconductor Equipment & Materials,98.0,94.0,97.0,97.0,29.35,21.7971,10263432.0,14288390.0,409.75,90.94,,474078969856,No,310.35,217.19,316.5,248.62
177,AMAT,626.84,27518637,Technology,Semiconductor Equipment & Materials,98.0,98.0,97.0,98.0,45.6207,33.0321,7904675.0,12085760.0,669.22,154.47,,497685561344,No,468.21,329.35,482.46,378.08
197,TVTX,58.85,4035354,Healthcare,Biotechnology,98.0,96.0,98.0,95.0,2.3625,2.3432,2474912.0,2567340.0,60.1,14.36,,5472632320,No,46.05,34.52,47.33,36.89
199,WOLF,45.97,7559706,Technology,Semiconductors,98.0,3.0,99.0,98.0,7.3522,6.9741,7128566.0,6505380.0,80.82,8.05,,2389157376,No,47.93,,50.75,29.3
224,IMOS,60.54,89277,Technology,Semiconductors,97.0,83.0,96.0,97.0,4.3136,3.0093,98472.0,114340.0,72.91,15.06,,2105030528,No,55.36,36.69,57.03,43.19
229,AMA,44.66,214148,ETF,ETF,97.0,99.0,,,6.04,4.2554,245352.0,222650.0,51.73,19.25,,0,No,,,,
259,VSAT,61.95,4067679,Technology,Communication Equipment,97.0,3.0,88.0,96.0,5.4964,5.4321,2184250.0,2897410.0,89.79,14.0,,8460447232,No,67.85,46.97,68.52,52.53
278,ELVN,50.08,5876733,Healthcare,Biotechnology,97.0,95.0,86.0,99.0,3.7141,3.4309,1298151.0,3168410.0,50.55,14.79,,3577629184,No,42.11,28.94,42.52,32.89
288,RCUS,31.0,4352591,Healthcare,Biotechnology,97.0,97.0,93.0,90.0,1.6641,1.6334,1241541.0,1809700.0,31.44,7.91,,3898968064,No,24.88,21.39,25.14,22.92
293,BTSGU,227.96,3511,Healthcare,Health Information Services,97.0,91.0,95.0,96.0,7.1071,4.7996,34501.0,4980.0,255.51,68.14,,0,No,188.79,139.25,194.66,154.27
327,LGN,80.51,5692466,Industrials,Engineering & Construction,96.0,14.0,94.0,96.0,5.3656,5.1091,1766238.0,1174550.0,107.24,26.96,,13223558144,No,85.51,,85.58,62.63
333,GHM,121.66,326916,Industrials,Specialty Industrial Machinery,96.0,95.0,94.0,96.0,8.3925,7.4182,221741.0,313350.0,124.03,46.08,,1422344192,No,100.54,76.64,102.72,85.17
371,ALGM,57.89,12163915,Technology,Semiconductors,96.0,94.0,97.0,97.0,4.2614,3.6375,2403679.0,3107760.0,61.67,22.41,,10785431552,No,48.18,35.43,49.27,38.55
376,OUST,42.02,5030768,Technology,Electronic Components,96.0,20.0,98.0,96.0,5.5811,5.2768,4040396.0,4753700.0,51.5,16.4,,2675537408,No,35.23,27.22,36.59,26.73
388,PLPC,395.66,167220,Industrials,Electrical Equipment & Parts,96.0,77.0,93.0,96.0,21.5304,19.4861,132548.0,93410.0,407.25,139.04,,1933990784,No,357.21,265.65,362.46,290.93
401,FRD,34.43,173521,Basic Materials,Steel,96.0,98.0,97.0,95.0,2.5414,2.1921,42975.0,116610.0,37.97,14.51,,244710912,No,24.41,20.99,25.84,21.35
411,GRC,89.25,120541,Industrials,Specialty Industrial Machinery,95.0,94.0,92.0,96.0,2.9796,2.7136,165687.0,220310.0,91.38,36.41,,2357114368,No,77.16,58.92,78.98,64.8
471,JETU,41.06,1515,ETF,ETF,95.0,96.0,96.0,88.0,2.4572,1.6537,11585.0,9110.0,43.4,20.1,,0,No,29.97,28.4,30.91,30.97
517,NBR,82.61,155866,Energy,Oil & Gas Drilling,94.0,8.0,12.0,94.0,5.0157,4.4307,321009.0,292640.0,112.9,27.33,,1222290048,No,95.68,68.8,95.88,78.24
529,EZPW,32.52,1320911,Financial Services,Credit Services,94.0,28.0,87.0,94.0,1.695,1.6871,835817.0,1204660.0,37.13,13.08,,2001149952,No,32.15,24.12,32.32,26.63
539,KYMR,108.12,3640437,Healthcare,Biotechnology,94.0,98.0,90.0,87.0,7.4065,6.85,686495.0,1420420.0,130.05,36.65,,8893689856,No,84.71,75.08,85.31,81.73
575,SBIT,67.46,746666,ETF,ETF,94.0,99.0,80.0,94.0,4.8819,3.3849,1054924.0,927370.0,76.52,23.6,,0,No,49.37,44.83,51.24,50.36
592,BRKR,60.91,2093326,Healthcare,Medical Devices,94.0,96.0,96.0,86.0,2.5829,2.4607,2410535.0,2293000.0,64.54,28.53,,9272062976,No,47.91,42.55,49.37,44.54
642,STLD,245.49,1547574,Basic Materials,Steel,93.0,20.0,92.0,90.0,10.0714,9.0407,1180717.0,1541790.0,288.74,119.89,,35402797056,No,243.76,186.89,246.73,202.43
650,KNX,76.61,4167607,Industrials,Trucking,93.0,75.0,91.0,91.0,2.9192,2.775,4110541.0,4826610.0,82.86,38.63,,12448665600,No,70.68,56.24,71.89,61.8
654,TWLO,191.57,1233008,Technology,Software - Infrastructure,93.0,80.0,94.0,90.0,10.8782,10.7054,2740183.0,2301020.0,238.48,91.84,,29075318784,No,186.13,137.86,191.34,148.03
664,TPOR,42.86,9748,ETF,ETF,93.0,84.0,94.0,90.0,2.4153,2.0593,23206.0,21830.0,44.31,22.6,,0,No,37.32,32.17,37.84,34.33
696,JAZZ,230.02,812963,Healthcare,Biotechnology,93.0,25.0,82.0,89.0,6.6966,6.5638,933238.0,888100.0,243.32,105.0,,14449310720,No,223.34,177.52,225.39,192.27
708,INOD,73.9,2157718,Technology,Information Technology Services,93.0,7.0,97.0,90.0,9.7286,9.6993,1942582.0,1413000.0,125.14,34.23,,2413231104,No,80.17,63.23,84.01,60.69
716,GTEK,59.63,10418,ETF,ETF,92.0,69.0,93.0,93.0,1.9837,1.4235,20612.0,28160.0,63.22,34.56,,0,No,55.82,44.55,56.43,46.68
731,SION,42.18,851779,Healthcare,Biotechnology,92.0,27.0,64.0,25.0,2.8229,2.7821,421020.0,436490.0,48.45,14.67,,1904440832,No,39.87,37.64,39.64,39.37
781,VAC,101.3,323292,Consumer Cyclical,Resorts & Casinos,92.0,95.0,92.0,95.0,4.0421,3.8107,514632.0,451080.0,102.0,44.58,,3478952448,No,81.66,67.17,83.55,69.13
802,HZO,37.74,109432,Consumer Cyclical,Specialty Retail,92.0,85.0,92.0,93.0,1.5079,1.4893,331203.0,300370.0,38.14,21.41,,831342592,No,32.81,27.89,33.58,29.18
842,UAL,136.11,5971335,Industrials,Airlines,91.0,95.0,93.0,81.0,6.0236,5.2886,6809325.0,6784860.0,138.44,77.36,,44177186816,No,104.13,102.81,106.84,105.14
895,XNTK,367.86,47864,ETF,ETF,91.0,71.0,93.0,88.0,15.1493,11.5938,59985.0,53850.0,391.92,230.0,,0,No,344.69,292.31,349.95,299.74
898,GKOS,144.42,858908,Healthcare,Medical Devices,91.0,97.0,90.0,84.0,5.4309,5.1748,941451.0,779070.0,148.11,73.16,,8482351616,No,127.79,108.95,128.97,118.28
902,URI,1121.66,947974,Industrials,Rental & Leasing Services,91.0,91.0,94.0,90.0,32.2149,29.1264,548161.0,571170.0,1143.69,701.59,,70268141568,No,983.63,888.46,1009.66,885.61
929,AZZ,156.64,180877,Industrials,Specialty Business Services,90.0,89.0,86.0,91.0,6.5011,5.9439,227537.0,341280.0,162.2,92.9,,4701803008,No,143.64,122.73,145.14,130.56
944,XBIX,36.47,30319,ETF,ETF,90.0,,,,1.5664,0.5715,1112.0,670.0,40.66,25.13,,0,No,,,,
958,UFOX,88.05,33270,ETF,ETF,90.0,9.0,86.0,89.0,3.4176,3.131,45830.0,54650.0,106.59,51.93,,0,No,91.64,72.38,92.73,76.01
961,BEN,33.21,4363395,Financial Services,Asset Management,90.0,79.0,92.0,90.0,0.9782,0.9261,4856838.0,4865230.0,34.42,21.11,,17257148416,No,30.85,25.95,31.16,27.16
999,HXL,96.52,1418526,Industrials,Aerospace & Defense,90.0,87.0,80.0,86.0,3.3614,3.2807,1067566.0,1143690.0,101.51,56.2,,7280231424,No,91.83,80.06,92.26,85.53
1004,SN,145.1,1776077,Consumer Cyclical,"Furnishings, Fixtures & Appliances",90.0,96.0,91.0,86.0,6.5896,5.957,2023220.0,1582710.0,145.88,83.12,,20534607872,No,120.28,111.19,122.12,117.54
1030,TGT,140.39,6307040,Consumer Defensive,Discount Stores,89.0,87.0,80.0,93.0,4.2623,3.9573,5148830.0,5016110.0,142.82,83.44,,63763890176,No,128.01,108.6,128.65,116.92
1050,AMG,341.98,178621,Financial Services,Asset Management,89.0,89.0,84.0,78.0,10.2929,10.0179,337332.0,297070.0,363.89,193.99,,9032404992,No,314.31,285.22,316.63,300.93
1057,IRM,132.44,1985518,Real Estate,REIT - Specialty,89.0,78.0,89.0,95.0,3.8286,3.6179,1533332.0,1680110.0,134.68,77.77,,39404167168,No,125.34,104.54,126.4,107.09
1090,TRGP,272.61,2122750,Energy,Oil & Gas Midstream,89.0,75.0,58.0,92.0,7.645,7.1421,1242280.0,1314130.0,280.0,144.14,,58514071552,No,259.13,209.57,261.48,229.08
1115,OBK,51.88,127609,Financial Services,Banks - Regional,88.0,87.0,86.0,89.0,1.1634,1.1073,163251.0,120450.0,52.0,32.12,,1603304320,No,47.57,40.91,48.07,43.49
1117,NGS,43.99,80356,Energy,Oil & Gas Equipment & Services,88.0,84.0,63.0,89.0,1.7619,1.6933,106003.0,164090.0,44.61,22.72,,566433792,No,41.04,34.94,41.22,37.75
1146,MSM,118.18,527369,Industrials,Industrial Distribution,88.0,88.0,89.0,90.0,3.0425,2.7893,688103.0,753990.0,120.2,78.8,,6598498816,No,108.28,93.62,109.43,96.07
1159,CIB,79.27,299374,Financial Services,Banks - Regional,88.0,90.0,66.0,85.0,2.7771,2.6779,380885.0,544130.0,87.68,43.2,,18808014848,No,71.51,67.1,71.32,71.15
1166,VSEC,219.99,1219299,Industrials,Aerospace & Defense,88.0,97.0,86.0,84.0,11.905,11.39,505050.0,526820.0,232.61,123.69,,6172293120,No,187.94,186.55,188.54,194.7
1171,HP,33.8,1097840,Energy,Oil & Gas Drilling,88.0,10.0,12.0,81.0,1.68,1.4914,1169545.0,1258960.0,41.82,15.08,,3377666048,No,38.08,31.78,37.96,34.64
1191,XPO,201.46,759006,Industrials,Trucking,88.0,19.0,48.0,92.0,9.9943,9.2357,1502888.0,1645630.0,232.05,116.68,,23653416960,No,212.65,171.62,211.31,187.17
1210,SNDA,39.03,700558,Healthcare,Medical Care Facilities,88.0,79.0,84.0,82.0,1.6257,1.6071,664483.0,887020.0,40.22,23.78,,1847924352,No,36.22,32.43,36.63,34.2
1225,COPA,47.72,391,ETF,ETF,87.0,17.0,77.0,70.0,1.7661,1.1706,3403.0,2110.0,57.75,26.45,,0,No,50.11,44.41,49.8,47.27
1243,FCLD,37.69,17129,ETF,ETF,87.0,78.0,91.0,85.0,1.1784,1.0494,20648.0,22960.0,41.71,26.01,,0,No,35.26,30.76,35.9,31.18
1268,JETS,33.28,2085556,ETF,ETF,87.0,92.0,89.0,77.0,1.0496,0.8829,3891127.0,3461670.0,33.66,22.56,,0,No,27.82,26.93,28.3,27.8
1273,XES,113.08,72719,ETF,ETF,87.0,14.0,15.0,90.0,3.4314,3.0596,130208.0,104720.0,135.35,62.71,,0,No,123.18,99.32,122.6,108.58
1288,GWW,1353.61,318298,Industrials,Industrial Distribution,87.0,86.0,86.0,88.0,32.2929,31.6386,286696.0,415290.0,1390.96,906.52,,63908151296,No,1245.73,1085.67,1261.97,1141.54
1296,BCHI,39.53,108,ETF,ETF,87.0,46.0,85.0,86.0,0.9206,0.3241,1208.0,1060.0,41.94,27.24,,0,No,38.81,33.16,39.25,34.75
1303,XTN,115.93,15503,ETF,ETF,87.0,79.0,85.0,85.0,2.7345,2.3738,76741.0,137590.0,120.9,79.18,,0,No,108.85,96.11,109.08,101.03
1309,RZG,71.41,18895,ETF,ETF,87.0,88.0,86.0,86.0,1.2493,0.9136,8575.0,11970.0,71.62,48.69,,0,No,65.04,58.32,65.64,60.17
1327,MHO,163.0,252605,Consumer Cyclical,Residential Construction,86.0,96.0,89.0,87.0,5.0864,4.7457,240427.0,314450.0,163.66,110.95,,4200136704,No,135.0,134.4,136.91,133.97
1332,RYTM,109.84,2345756,Healthcare,Biotechnology,86.0,95.0,90.0,26.0,5.2295,5.0886,794569.0,1197000.0,122.2,61.0,,7534318080,No,90.37,97.88,90.98,95.36
1361,KMT,35.78,584561,Industrials,Tools & Accessories,86.0,74.0,26.0,83.0,1.3675,1.2489,1300609.0,1120630.0,43.81,17.62,,2726797312,No,36.21,31.8,35.7,35.13
1382,CHRW,179.33,3875989,Industrials,Integrated Freight & Logistics,86.0,68.0,53.0,64.0,6.0286,5.7843,1761979.0,1303170.0,203.34,93.47,,21138171904,No,179.21,165.02,179.04,175.42
1390,CNO,52.52,929158,Financial Services,Insurance - Life,86.0,91.0,87.0,81.0,0.9961,0.9104,716403.0,771420.0,53.03,35.24,,4902663680,No,47.11,42.63,47.61,43.82
1401,GIII,34.06,1400355,Consumer Cyclical,Apparel Manufacturing,86.0,80.0,86.0,71.0,1.3743,1.3157,533064.0,684730.0,36.53,22.26,,1437010944,No,32.02,29.53,32.44,30.48
1430,ASND,260.75,3461801,Healthcare,Biotechnology,85.0,89.0,78.0,85.0,11.3819,11.3176,708146.0,871320.0,271.89,160.86,,17098975232,No,231.87,218.91,232.06,225.15
1441,COPP,37.74,108639,ETF,ETF,85.0,14.0,71.0,61.0,1.788,1.4251,157985.0,163770.0,47.46,20.81,,0,No,40.31,35.67,39.92,38.25
1448,TRS,44.58,879056,Consumer Cyclical,Packaging & Containers,85.0,85.0,82.0,85.0,1.2475,1.1896,504169.0,672220.0,44.89,27.98,,1597198208,No,40.07,36.93,40.61,37.44
1452,ASTE,61.07,577538,Industrials,Farm & Heavy Construction Machinery,85.0,95.0,73.0,89.0,2.4729,2.2993,206606.0,192980.0,65.69,37.82,,1404159872,No,54.3,51.02,54.15,52.97
1458,SWK,91.98,1274447,Industrials,Tools & Accessories,85.0,93.0,88.0,84.0,3.5725,3.2082,1942109.0,1961980.0,93.5,61.9,,14298803200,No,79.31,76.11,80.81,78.74
1476,IDYA,36.74,3039909,Healthcare,Biotechnology,85.0,96.0,72.0,51.0,2.0486,1.9532,1305864.0,1422670.0,39.28,20.5,,3537136384,No,30.12,31.48,29.93,32.17
1482,TSNF,31.52,1964,ETF,ETF,85.0,20.0,89.0,,0.9801,0.7279,6735.0,6010.0,34.31,22.34,,0,No,30.83,,31.13,
1485,WAR,31.75,8043,ETF,ETF,85.0,17.0,89.0,81.0,1.2284,1.0561,28351.0,18980.0,36.16,22.4,,0,No,31.87,26.9,32.22,27.52
1498,CENT,44.91,228529,Consumer Defensive,Packaged Foods,85.0,92.0,80.0,91.0,1.26,1.1879,65966.0,85630.0,45.78,28.77,,2810053632,No,39.47,35.44,39.89,36.89
1525,CPAI,50.86,113821,ETF,ETF,84.0,69.0,82.0,85.0,1.1593,1.0443,60229.0,85030.0,52.08,35.06,,0,No,48.66,43.07,49.0,44.64
1532,VOYA,91.14,629262,Financial Services,Financial Conglomerates,84.0,91.0,89.0,81.0,2.4191,2.3473,1295537.0,1469660.0,93.05,64.5,,8263327744,No,83.43,75.46,84.91,76.55
1533,SETH,58.76,20199,ETF,ETF,84.0,96.0,76.0,91.0,2.6853,1.7949,48379.0,39700.0,65.06,29.2,,0,No,48.2,44.02,49.78,47.77
1534,ICOP,48.89,56517,ETF,ETF,84.0,13.0,62.0,64.0,1.9362,1.3966,129251.0,127770.0,60.08,28.51,,0,No,52.55,46.46,52.14,49.8
1538,SPIT,33.7,4919,ETF,ETF,84.0,76.0,87.0,87.0,0.6098,0.4907,5448.0,8640.0,33.95,23.69,,0,No,32.03,,32.31,29.01
1545,IEX,227.19,540113,Industrials,Specialty Industrial Machinery,84.0,84.0,80.0,86.0,5.7429,5.5107,706843.0,772120.0,230.18,157.25,,16815480832,No,213.81,190.3,214.99,200.4
1563,BKEM,93.7,3069,ETF,ETF,84.0,40.0,81.0,85.0,2.7536,1.8355,2050.0,2690.0,100.54,66.04,,0,No,92.47,81.26,92.77,84.28
1564,VAL,76.36,695502,Energy,Oil & Gas Drilling,84.0,7.0,4.0,93.0,3.4859,3.0416,929961.0,997810.0,114.12,41.23,,5288065536,No,93.08,72.89,92.11,80.5
1581,PRKS,47.12,533843,Consumer Cyclical,Leisure,84.0,94.0,94.0,89.0,2.0243,1.9529,1030035.0,978690.0,56.95,28.77,,2221026048,No,39.11,39.36,40.1,36.83
1583,ENPH,47.58,7987141,Technology,Solar,84.0,2.0,78.0,92.0,4.4343,4.2514,7924566.0,6823620.0,73.74,25.78,,6270959616,No,47.94,39.49,50.19,41.96
1584,YPF,45.33,794027,Energy,Oil & Gas Integrated,84.0,10.0,44.0,86.0,2.0093,1.7657,2286441.0,2132450.0,57.49,22.82,,17775112192,No,47.68,38.24,47.85,41.4
1586,PFG,107.75,2940779,Financial Services,Asset Management,84.0,74.0,81.0,81.0,2.5871,2.4379,1282919.0,1540130.0,112.45,75.0,,23275333632,No,103.11,91.42,104.26,95.32
1620,COPX,76.18,2482830,ETF,ETF,84.0,10.0,54.0,49.0,3.5686,2.645,3961514.0,3992400.0,99.99,41.94,,0,No,83.9,74.92,83.02,80.55
