IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MGNI,23.55,Communication Services,Advertising Agencies,94.0,32.0,97.0,96.0,0.9303,0.9146,0.0,NO,NO
2,QNST,18.03,Communication Services,Advertising Agencies,92.0,4.0,96.0,94.0,0.8,0.7764,0.51,NO,NO
3,ZD,55.29,Communication Services,Advertising Agencies,92.0,85.0,90.0,90.0,1.2357,1.2079,0.0,NO,NO
4,WPP,24.77,Communication Services,Advertising Agencies,87.0,12.0,94.0,93.0,0.7961,0.5732,0.0,NO,NO
5,ADV,32.63,Communication Services,Advertising Agencies,72.0,91.0,5.0,96.0,1.6897,1.6729,0.0,NO,NO
1,SIF,20.91,Industrials,Aerospace & Defense,97.0,74.0,57.0,93.0,1.1386,1.1143,0.0,NO,NO
2,ATRO,73.49,Industrials,Aerospace & Defense,95.0,44.0,83.0,86.0,2.9586,2.8714,0.0,NO,NO
3,DCO,167.14,Industrials,Aerospace & Defense,93.0,3.0,78.0,87.0,6.205,6.125,0.0,NO,NO
4,ARXS,51.98,Industrials,Aerospace & Defense,90.0,9.0,93.0,,1.9846,1.9846,0.0,NO,NO
5,AIR,124.47,Industrials,Aerospace & Defense,89.0,4.0,71.0,73.0,4.2896,4.0954,0.0,NO,NO
1,CF,135.11,Basic Materials,Agricultural Inputs,92.0,94.0,91.0,67.0,5.495,5.0264,0.0,NO,NO
2,UAN,135.83,Basic Materials,Agricultural Inputs,89.0,94.0,87.0,48.0,2.8443,2.6275,1.38,NO,NO
3,IPI,40.28,Basic Materials,Agricultural Inputs,86.0,92.0,89.0,10.0,1.8559,1.8274,0.0,NO,NO
4,NTR,78.74,Basic Materials,Agricultural Inputs,85.0,95.0,90.0,31.0,2.395,2.1307,0.0,NO,NO
5,CTVA,84.49,Basic Materials,Agricultural Inputs,78.0,93.0,85.0,53.0,2.4775,2.3818,0.0,NO,NO
1,DAL,78.24,Industrials,Airlines,79.0,5.0,49.0,89.0,2.0689,1.8782,0.0,NO,NO
2,UAL,106.49,Industrials,Airlines,50.0,3.0,57.0,78.0,3.4557,3.0314,0.0,NO,NO
3,CPA,128.56,Industrials,Airlines,50.0,23.0,38.0,47.0,3.1975,3.0032,0.0,NO,NO
4,LTM,50.68,Industrials,Airlines,45.0,23.0,74.0,36.0,1.4968,1.3236,0.0,NO,NO
5,SKYW,95.78,Industrials,Airlines,41.0,7.0,84.0,48.0,2.695,2.3729,0.0,NO,NO
1,CAAP,24.78,Industrials,Airports & Air Services,46.0,75.0,32.0,18.0,0.8319,0.7898,0.0,NO,NO
2,OMAB,98.13,Industrials,Airports & Air Services,17.0,10.0,49.0,8.0,2.6561,2.6325,0.0,NO,NO
3,PAC,204.56,Industrials,Airports & Air Services,7.0,24.0,11.0,7.0,5.9018,5.8375,0.0,NO,NO
4,ASR,251.16,Industrials,Airports & Air Services,4.0,13.0,9.0,3.0,5.3104,5.1675,0.0,NO,NO
1,KALU,158.42,Basic Materials,Aluminum,91.0,2.0,9.0,85.0,6.4582,6.0532,0.0,NO,NO
2,CSTM,25.99,Basic Materials,Aluminum,83.0,5.0,3.0,40.0,0.9529,0.88,0.0,NO,NO
3,CENX,44.36,Basic Materials,Aluminum,77.0,3.0,2.0,3.0,2.205,2.0536,0.0,NO,NO
4,AA,48.3,Basic Materials,Aluminum,18.0,8.0,2.0,2.0,2.2214,1.9677,0.0,NO,NO
1,COLM,56.42,Consumer Cyclical,Apparel Manufacturing,18.0,73.0,6.0,38.0,1.4704,1.3989,0.0,NO,NO
2,RL,336.67,Consumer Cyclical,Apparel Manufacturing,17.0,3.0,8.0,31.0,10.0282,9.8704,0.0,NO,NO
3,LEVI,20.12,Consumer Cyclical,Apparel Manufacturing,12.0,7.0,6.0,60.0,0.5644,0.5266,0.0,NO,NO
4,PVH,69.35,Consumer Cyclical,Apparel Manufacturing,11.0,2.0,7.0,70.0,3.0686,2.9186,0.0,NO,NO
5,KTB,66.16,Consumer Cyclical,Apparel Manufacturing,8.0,7.0,6.0,32.0,2.8943,2.7964,0.0,NO,NO
1,ANF,142.93,Consumer Cyclical,Apparel Retail,95.0,96.0,98.0,95.0,9.095,7.3357,0.0,NO,NO
2,VSXY,73.39,Consumer Cyclical,Apparel Retail,95.0,1.0,30.0,95.0,4.5228,3.9307,0.0,NO,NO
3,JILL,22.77,Consumer Cyclical,Apparel Retail,94.0,96.0,98.0,93.0,1.1858,1.1054,1.7,NO,NO
4,CTRN,63.96,Consumer Cyclical,Apparel Retail,94.0,3.0,95.0,88.0,3.5768,3.3654,0.0,NO,NO
5,ROST,225.48,Consumer Cyclical,Apparel Retail,78.0,9.0,21.0,49.0,5.8211,5.3111,0.0,NO,NO
1,MAAS,15.67,Financial Services,Asset Management,98.0,0.0,94.0,98.0,1.2671,1.255,0.0,NO,NO
2,ASST,26.9,Financial Services,Asset Management,96.0,98.0,98.0,98.0,2.3408,2.1433,0.0,NO,NO
3,WT,24.26,Financial Services,Asset Management,96.0,93.0,96.0,95.0,1.0425,1.0161,0.0,NO,NO
4,AAMI,92.05,Financial Services,Asset Management,96.0,76.0,90.0,96.0,2.8218,2.6721,0.0,NO,NO
5,VCTR,111.06,Financial Services,Asset Management,94.0,39.0,92.0,95.0,3.8524,3.8366,0.0,NO,NO
1,KMX,60.52,Consumer Cyclical,Auto & Truck Dealerships,89.0,86.0,92.0,92.0,1.6821,1.6178,0.35,NO,NO
2,PAG,216.61,Consumer Cyclical,Auto & Truck Dealerships,88.0,72.0,90.0,93.0,2.6343,2.5214,0.0,NO,NO
3,LAD,366.15,Consumer Cyclical,Auto & Truck Dealerships,82.0,31.0,89.0,91.0,10.035,9.98,0.0,NO,NO
4,RUSHB,49.21,Consumer Cyclical,Auto & Truck Dealerships,82.0,15.0,68.0,84.0,1.8217,1.7817,0.0,NO,NO
5,RUSHA,48.19,Consumer Cyclical,Auto & Truck Dealerships,79.0,7.0,74.0,65.0,1.4095,1.3455,0.0,NO,NO
1,GM,86.12,Consumer Cyclical,Auto Manufacturers,81.0,28.0,78.0,74.0,2.2066,2.1887,0.05,NO,NO
2,HMC,31.62,Consumer Cyclical,Auto Manufacturers,69.0,69.0,90.0,73.0,0.6911,0.3893,0.77,NO,NO
3,RACE,408.64,Consumer Cyclical,Auto Manufacturers,63.0,68.0,88.0,81.0,8.3686,5.6168,1.51,NO,NO
4,RIVN,16.05,Consumer Cyclical,Auto Manufacturers,45.0,44.0,78.0,20.0,0.6586,0.6196,0.0,NO,NO
5,TM,192.48,Consumer Cyclical,Auto Manufacturers,37.0,80.0,83.0,8.0,3.4336,2.2821,0.54,NO,NO
1,GTX,27.19,Consumer Cyclical,Auto Parts,92.0,15.0,5.0,94.0,0.8034,0.7941,0.0,NO,NO
2,VGNT,46.4,Consumer Cyclical,Auto Parts,90.0,77.0,25.0,,2.0377,1.9206,0.0,NO,NO
3,MLR,54.51,Consumer Cyclical,Auto Parts,88.0,70.0,85.0,84.0,1.7086,1.6729,0.0,NO,NO
4,ALSN,127.54,Consumer Cyclical,Auto Parts,85.0,82.0,83.0,68.0,4.1368,4.1175,0.0,NO,NO
5,BWA,65.69,Consumer Cyclical,Auto Parts,85.0,18.0,11.0,84.0,1.8596,1.7118,0.0,NO,NO
1,BBVA,28.84,Financial Services,Banks - Diversified,91.0,79.0,94.0,89.0,0.3932,0.2832,0.0,NO,NO
2,ING,36.67,Financial Services,Banks - Diversified,91.0,86.0,93.0,90.0,0.4739,0.3125,0.0,NO,NO
3,MUFG,23.29,Financial Services,Banks - Diversified,91.0,88.0,88.0,91.0,0.4343,0.265,0.0,NO,NO
4,BNY,162.59,Financial Services,Banks - Diversified,91.0,80.0,87.0,91.0,2.6179,2.5436,0.0,NO,NO
5,SMFG,26.55,Financial Services,Banks - Diversified,91.0,88.0,86.0,89.0,0.4586,0.2943,0.0,NO,NO
1,CIB,103.12,Financial Services,Banks - Regional,95.0,88.0,95.0,94.0,3.4129,3.2193,0.0,NO,NO
2,HFBL,25.02,Financial Services,Banks - Regional,94.0,89.0,92.0,89.0,0.7729,0.42,0.0,NO,NO
3,VBNK,22.3,Financial Services,Banks - Regional,94.0,95.0,85.0,94.0,0.8679,0.8301,0.0,NO,NO
4,MSBI,33.31,Financial Services,Banks - Regional,94.0,70.0,84.0,95.0,0.7709,0.7501,0.0,NO,NO
5,SHG,81.23,Financial Services,Banks - Regional,93.0,93.0,92.0,89.0,2.045,1.1893,0.0,NO,NO
1,BUD,77.65,Consumer Defensive,Beverages - Brewers,70.0,28.0,16.0,51.0,1.2436,1.1121,0.0,NO,NO
2,FMX,117.57,Consumer Defensive,Beverages - Brewers,64.0,66.0,14.0,54.0,2.4056,2.357,0.0,NO,NO
3,TAP,38.44,Consumer Defensive,Beverages - Brewers,6.0,12.0,13.0,7.0,1.0679,1.03,0.0,NO,NO
4,SAM,169.52,Consumer Defensive,Beverages - Brewers,5.0,18.0,16.0,2.0,6.6729,6.2136,0.41,NO,NO
5,STZ,123.81,Consumer Defensive,Beverages - Brewers,5.0,13.0,6.0,5.0,3.1579,3.0007,0.71,NO,NO
1,KO,87.83,Consumer Defensive,Beverages - Non-Alcoholic,78.0,81.0,67.0,69.0,1.235,1.1789,0.0,NO,NO
2,KOF,110.62,Consumer Defensive,Beverages - Non-Alcoholic,76.0,78.0,72.0,54.0,2.3975,2.3675,0.0,NO,NO
3,COKE,188.8,Consumer Defensive,Beverages - Non-Alcoholic,69.0,86.0,30.0,10.0,6.0179,5.8764,0.0,NO,NO
4,MNST,43.09,Consumer Defensive,Beverages - Non-Alcoholic,67.0,19.0,13.0,63.0,0.9932,0.8832,0.0,NO,NO
5,CCEP,102.88,Consumer Defensive,Beverages - Non-Alcoholic,57.0,29.0,69.0,38.0,1.9639,1.5639,0.0,NO,NO
1,DEO,86.31,Consumer Defensive,Beverages - Wineries & Distilleries,37.0,11.0,77.0,55.0,1.6757,1.3536,0.0,NO,NO
2,MGPI,15.11,Consumer Defensive,Beverages - Wineries & Distilleries,2.0,2.0,10.0,5.0,0.6279,0.6029,0.0,NO,NO
1,MRNA,136.62,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,12.88,12.1177,0.0,NO,NO
2,OMER,18.59,Healthcare,Biotechnology,98.0,98.0,98.0,95.0,0.8636,0.8321,0.0,NO,NO
3,FTH,39.0,Healthcare,Biotechnology,98.0,97.0,98.0,89.0,3.3348,3.3184,0.0,NO,NO
4,NVCT,22.49,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,1.5704,1.5611,0.0,NO,NO
5,TWST,126.85,Healthcare,Biotechnology,98.0,84.0,98.0,98.0,9.1482,8.9339,0.0,NO,NO
1,BBGI,15.9,Communication Services,Broadcasting,98.0,0.0,1.0,98.0,1.4325,1.4168,0.0,NO,NO
2,NXST,169.97,Communication Services,Broadcasting,6.0,13.0,26.0,1.0,6.3479,6.3279,0.18,NO,NO
1,JHX,28.19,Basic Materials,Building Materials,92.0,10.0,93.0,91.0,0.8779,0.8211,0.0,NO,NO
2,USLM,115.89,Basic Materials,Building Materials,40.0,27.0,82.0,27.0,3.3711,3.2996,0.0,NO,NO
3,VMC,250.6,Basic Materials,Building Materials,8.0,5.0,10.0,13.0,7.0136,6.4957,0.0,NO,NO
4,EXP,183.77,Basic Materials,Building Materials,6.0,4.0,6.0,18.0,5.2903,5.2168,0.0,NO,NO
5,MLM,502.47,Basic Materials,Building Materials,5.0,10.0,9.0,6.0,12.3268,11.6218,0.0,NO,NO
1,NX,21.09,Industrials,Building Products & Equipment,91.0,28.0,94.0,80.0,1.1427,0.9831,0.0,NO,NO
2,GFF,95.3,Industrials,Building Products & Equipment,80.0,8.0,67.0,87.0,2.4293,2.2536,0.0,NO,NO
3,JCI,142.81,Industrials,Building Products & Equipment,75.0,13.0,50.0,49.0,2.8921,2.7943,0.0,NO,NO
4,OC,127.49,Industrials,Building Products & Equipment,58.0,1.0,82.0,79.0,4.4214,4.2843,0.0,NO,NO
5,PPIH,29.37,Industrials,Building Products & Equipment,51.0,93.0,86.0,34.0,1.2054,1.1725,0.0,NO,NO
1,CXT,50.37,Industrials,Business Equipment & Supplies,66.0,49.0,94.0,71.0,1.4304,1.4304,0.0,NO,NO
1,MRX,74.09,Financial Services,Capital Markets,96.0,97.0,89.0,97.0,3.2493,3.2007,0.0,NO,NO
2,HUT,90.6,Financial Services,Capital Markets,96.0,82.0,5.0,96.0,7.2547,6.9533,0.0,NO,NO
3,OPY,123.83,Financial Services,Capital Markets,94.0,92.0,91.0,93.0,4.2011,3.9718,0.22,NO,NO
4,VIRT,61.57,Financial Services,Capital Markets,93.0,93.0,82.0,94.0,2.7265,2.6587,0.0,NO,NO
5,GOLD,45.88,Financial Services,Capital Markets,90.0,89.0,84.0,10.0,2.6568,2.3859,0.0,NO,NO
1,MEOH,62.72,Basic Materials,Chemicals,90.0,95.0,74.0,77.0,2.0657,1.9496,0.0,NO,NO
2,VHI,18.15,Basic Materials,Chemicals,89.0,93.0,93.0,89.0,0.9164,0.9029,0.0,NO,NO
3,GPRE,15.34,Basic Materials,Chemicals,85.0,52.0,52.0,24.0,0.8296,0.8204,0.0,NO,NO
4,REX,42.13,Basic Materials,Chemicals,74.0,34.0,17.0,50.0,1.7514,1.7286,0.0,NO,NO
5,DOW,29.64,Basic Materials,Chemicals,41.0,20.0,6.0,7.0,1.0136,0.9375,0.0,NO,NO
1,HCC,101.65,Basic Materials,Coking Coal,88.0,86.0,74.0,81.0,4.5211,4.2991,0.0,NO,NO
2,AMR,217.73,Basic Materials,Coking Coal,86.0,98.0,83.0,75.0,12.4411,11.5654,0.0,NO,NO
1,LITE,935.7,Technology,Communication Equipment,98.0,94.0,80.0,91.0,60.9603,56.9649,0.0,NO,NO
2,HPE,55.22,Technology,Communication Equipment,97.0,80.0,90.0,98.0,3.115,2.9352,0.0,NO,NO
3,SILC,40.47,Technology,Communication Equipment,97.0,7.0,8.0,97.0,3.3711,3.1896,0.0,NO,NO
4,AAOI,103.29,Technology,Communication Equipment,97.0,1.0,0.0,5.0,8.106,6.5539,0.0,NO,NO
5,VSAT,74.18,Technology,Communication Equipment,96.0,6.0,90.0,95.0,3.8836,3.85,0.0,NO,NO
1,QMCO,23.03,Technology,Computer Hardware,98.0,96.0,98.0,98.0,1.8304,1.8061,0.0,NO,NO
2,DELL,506.62,Technology,Computer Hardware,98.0,95.0,95.0,98.0,29.6271,28.1571,0.0,NO,NO
3,STX,862.33,Technology,Computer Hardware,98.0,88.0,70.0,98.0,43.83,39.81,0.0,NO,NO
4,SNDK,1692.59,Technology,Computer Hardware,98.0,97.0,53.0,98.0,97.1064,87.4414,0.0,NO,NO
5,WDC,460.93,Technology,Computer Hardware,98.0,88.0,13.0,96.0,24.7764,23.0563,0.0,NO,NO
1,MDLZ,62.47,Consumer Defensive,Confectioners,46.0,79.0,22.0,68.0,1.2079,1.1743,0.0,NO,NO
2,TR,38.36,Consumer Defensive,Confectioners,24.0,33.0,21.0,13.0,0.8821,0.8179,0.0,NO,NO
3,HSY,174.34,Consumer Defensive,Confectioners,11.0,25.0,29.0,4.0,3.9293,3.5093,1.0,NO,NO
1,RCMT,39.12,Industrials,Conglomerates,96.0,98.0,97.0,97.0,1.58,1.5714,0.0,NO,NO
2,AIRT,29.2,Industrials,Conglomerates,90.0,14.0,94.0,88.0,1.8914,1.8229,0.0,NO,NO
3,PAM,88.45,Industrials,Conglomerates,73.0,93.0,70.0,45.0,2.3373,2.2916,0.29,NO,NO
4,VMI,477.03,Industrials,Conglomerates,58.0,30.0,12.0,63.0,11.1929,11.1857,0.0,NO,NO
5,DLX,23.64,Industrials,Conglomerates,48.0,62.0,45.0,7.0,0.6196,0.5718,0.09,NO,NO
1,EFTY,15.02,Industrials,Consulting Services,86.0,64.0,42.0,30.0,0.0,0.0,0.0,NO,NO
2,HURN,149.43,Industrials,Consulting Services,78.0,41.0,95.0,62.0,4.6661,4.5118,0.0,NO,NO
3,ICFI,85.75,Industrials,Consulting Services,66.0,19.0,89.0,80.0,2.0021,1.9079,0.0,NO,NO
4,CRAI,163.46,Industrials,Consulting Services,23.0,32.0,80.0,28.0,4.4518,4.3889,0.0,NO,NO
5,FCN,150.31,Industrials,Consulting Services,10.0,48.0,13.0,11.0,3.3814,3.2107,0.0,NO,NO
1,AAPL,326.57,Technology,Consumer Electronics,84.0,90.0,83.0,85.0,7.5157,7.3214,0.42,NO,NO
2,SONY,23.52,Technology,Consumer Electronics,36.0,68.0,85.0,59.0,0.5107,0.3329,0.0,NO,NO
1,ERO,34.98,Basic Materials,Copper,95.0,28.0,95.0,85.0,2.2475,1.8132,0.0,NO,NO
2,SCCO,194.14,Basic Materials,Copper,92.0,70.0,88.0,42.0,9.7506,7.8885,0.0,NO,NO
3,HBM,26.65,Basic Materials,Copper,92.0,28.0,77.0,79.0,1.5029,1.1939,0.0,NO,NO
4,FCX,71.21,Basic Materials,Copper,91.0,85.0,86.0,75.0,3.4779,2.6843,0.0,NO,NO
5,TECK,65.9,Basic Materials,Copper,90.0,68.0,80.0,84.0,2.47,1.845,0.0,NO,NO
1,PMTS,26.94,Financial Services,Credit Services,95.0,7.0,96.0,96.0,1.1324,1.0664,0.0,NO,NO
2,ENVA,223.06,Financial Services,Credit Services,95.0,5.0,91.0,95.0,7.2675,6.83,0.0,NO,NO
3,ECPG,97.94,Financial Services,Credit Services,95.0,88.0,90.0,93.0,3.6211,3.4939,0.0,NO,NO
4,EZPW,32.47,Financial Services,Credit Services,93.0,96.0,83.0,84.0,1.5825,1.5646,0.0,NO,NO
5,BFH,106.86,Financial Services,Credit Services,91.0,59.0,82.0,93.0,3.3904,3.1389,0.0,NO,NO
1,DDS,624.33,Consumer Cyclical,Department Stores,45.0,30.0,75.0,43.0,21.9464,21.0393,0.0,NO,NO
2,KSS,16.79,Consumer Cyclical,Department Stores,39.0,10.0,70.0,83.0,1.0514,0.9932,0.0,NO,NO
3,M,20.5,Consumer Cyclical,Department Stores,37.0,3.0,7.0,77.0,0.8021,0.7593,0.0,NO,NO
1,BDSX,26.04,Healthcare,Diagnostics & Research,98.0,90.0,98.0,90.0,2.314,2.3019,0.0,NO,NO
