Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Other Precious Metals & Mining,Basic Materials,95,85,74,49,"SBSW,TFPM,HL,BVN,PPTA,SLSR,MUX"
2,Silver,Basic Materials,95,92,59,68,"AG,MAG,EXK"
3,Gold,Basic Materials,90,82,89,73,"NEM,AEM,B,WPM,FNV,AU,GFI,KGC,AGI,PAAS,RGLD,HMY,CDE,EQX,OR,IAG,EGO,NGD,SSRM,ORLA,SAND,NG,AUGO,FSM,SA,AAUC,CGAU,DRD,ARMN,CNL,CMCL,IDR,BGL,CTGO,USAU"
4,Airports & Air Services,Industrials,88,66,79,73,"PAC,JOBY,ASR,OMAB,CAAP,ASLE"
5,Financial Conglomerates,Financial Services,86,66,24,28,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
6,Banks - Diversified,Financial Services,85,85,83,84,"JPM,BAC,WFC,HSBC,RY,MUFG,C,SAN,TD,UBS,BBVA,SMFG,BMO,ING,BK,BCS,BNS,CM,NTB"
7,Pharmaceutical Retailers,Healthcare,84,48,67,25,WBA
8,Utilities - Independent Power Producers,Utilities,82,90,88,94,"VST,NRG,TLN,PAM,TAC,KEN"
9,Pollution & Treatment Controls,Industrials,81,71,61,43,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
10,Uranium,Energy,80,80,64,22,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
11,Travel Services,Consumer Cyclical,79,70,58,79,"BKNG,RCL,ABNB,TCOM,CCL,CUK,VIK,EXPE,NCLH,MMYT,TNL,GBTG,TRIP,PRSU,LIND"
12,Tobacco,Consumer Defensive,79,77,91,84,"PM,BTI,MO,TPB,UVV"
13,Electrical Equipment & Parts,Industrials,77,71,51,52,"VRT,HUBB,NVT,BE,AYI,AEIS,ENS,HAYW,POWL,ENVX,ENR,ATKR,EOSE,PLPC,AMPX,KE,ADSE,LTBR,TGEN,ESP,ULBI,RFIL"
14,Engineering & Construction,Industrials,77,78,73,40,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,STN,BLD,TTEK,STRL,DY,FLR,ROAD,IESC,KBR,PRIM,GVA,ACA,ECG,EXPO,TPC,AGX,MYRG,CDLR,WLDN,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,ONEG,MSGY,PHOE,ESOA"
15,Solar,Technology,77,77,35,8,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,JKS,SHLS,CSIQ,TOYO,FTCI,VVPR"
16,Computer Hardware,Technology,71,73,52,66,"ANET,DELL,STX,WDC,SMCI,HPQ,PSTG,LOGI,IONQ,SNDK,QBTS,RGTI,QUBT,CRCT,SSYS,CRSR,UMAC,OSS,ALOT,QMCO,RGTIW"
17,Utilities - Renewable,Utilities,70,77,51,40,"CEG,EBR,BEP,BEPC,CWEN,ORA,ENLT,RNW,FLNC,XIFR,ELLO,STEM,WAVE"
18,Aerospace & Defense,Industrials,69,72,72,59,"GE,RTX,BA,HWM,AXON,POWWP,LMT,NOC,GD,TDG,LHX,HEI,ESLT,RKLB,CW,BWXT,WWD,TXT,AVAV,KTOS,DRS,ERJ,HII,SARO,CAE,KRMN,LOAR,FLY,ACHR,HXL,SPR,MRCY,VSEC,AIR,PL,VVX,VOYG,DCO,EH,RDW,ATRO,CDRE,LUNR,RCAT,NPK,AIRO,RGR,TATT,BYRN,PKE,SWBI,ISSC,PEW,VWAV,CODA,SPAI,OPXS,SIF"
19,Metal Fabrication,Industrials,69,77,77,59,"CRS,MLI,ATI,ESAB,WOR,CMPO,PRLB,IIIN,RYI,MEC,TG,GIFI,MTEN,TPCS,CMPOW"
20,Communication Equipment,Technology,69,73,63,76,"CSCO,MSI,HPE,ERIC,UI,ASTS,ZBRA,CIEN,LITE,BDC,VSAT,COMM,EXTR,VIAV,AAOI,DGII,TSAT,HLIT,NTGR,ADTN,GILT,CLFD,AVNW,AUDC,FEIM,BKTI,INSG,SILC,OCC"
21,Auto Parts,Consumer Cyclical,68,62,47,39,"ORLY,AZO,GPC,APTV,MGA,MBLY,ALV,BWA,LKQ,ALSN,MOD,GNTX,LEA,DORM,QS,ATMU,AAP,VC,HSAI,GTX,DAN,GT,PHIN,ADNT,FOXF,THRM,XPEL,SMP,PLOW,AXL,CPS,MLR,MNRO,MPAA,STRT,SRI"
22,Luxury Goods,Consumer Cyclical,66,62,62,57,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA,SORA"
23,Industrial Distribution,Industrials,66,62,46,35,"FAST,GWW,FERG,WSO,QXO,CNM,POOL,WCC,AIT,SITE,MSM,REZI,DXPE,DNOW,DSGR,GIC,BXC,TITN,EVI"
24,Capital Markets,Financial Services,66,74,60,72,"MS,GS,SCHW,IBKR,HOOD,CRCL,LPLA,TW,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,VIRT,XP,BMNR,MKTX,PJT,MARA,PIPR,MC,LAZ,SNEX,IREN,BGC,RIOT,ETOR,WULF,MIAX,MRX,CLSK,CIFR,HUT,TIGR,PWP,OPY,AMRK,FRGE,NCTY,DOMH,SRL,COHN,ZBAI"
25,Consumer Electronics,Technology,65,51,32,60,"AAPL,SONY,SONO,ZEPP,TBCH,KOSS,AXIL,FOXX"
26,Medical Distribution,Healthcare,65,50,73,55,"MCK,COR,CAH,HSIC,OMI,YI,EMPG"
27,Electronic Gaming & Multimedia,Communication Services,64,64,59,47,"NTES,RBLX,EA,TTWO,SOHU,DDI,GRVY,GDEV,SKLZ"
28,Steel,Basic Materials,64,53,34,36,"NUE,MT,STLD,PKX,RS,TX,CMC,CLF,WS,MTUS,NWPX,MSB,ZEUS,LUD,FRD,ACNT"
29,Entertainment,Communication Services,62,70,62,66,"NFLX,DIS,LYV,WBD,FOXA,FOX,FWONA,FWONK,NWS,NWSA,PSKY,WMG,TKO,ROKU,LLYVA,LLYVK,SIRI,MSGS,CNK,MANU,BATRA,BATRK,SPHR,IMAX,PLAY,RSVR,MCS,AMCX,AENT,STRZ,GAIA,RDIB,BREA"
30,Electronic Components,Technology,62,60,53,58,"APH,TEL,GLW,JBL,CLS,FLEX,FN,OLED,LFUS,SANM,RAL,TTMI,OSIS,PLXS,VICR,KN,OUST,BELFA,BELFB,BHE,ROG,CTS,DAKT,ALNT,LYTS,NEON,MEI,RELL,MPTI,GAUZ,LINK,ELTK"
