Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Medical specialties,Health technology,96,93,98,96,SI
2,REIT - Hotel & Motel,Real Estate,92,56,92,93,"PEB,XHR,RHP,HST,PK,APLE"
3,Copper,Basic Materials,88,62,67,27,"TECK,HBM,SCCO,FCX,ERO"
4,Staffing & Employment Services,Industrials,87,96,94,89,"KELYB,MAN,KFRC,KELYA,TNET,RHI,NSP,KFY,BBSI"
5,Publishing,Communication Services,86,73,69,83,"WLY,WLYB,SCHL,PSO,NYT"
6,Oil & Gas Refining & Marketing,Energy,86,90,86,88,"PBF,DK,PARR,DINO,VLO,MPC,WKC,PSX,SUN,CVI,DKL,APC,CAPL"
7,Electronics & Computer Distribution,Technology,86,64,87,82,"ARW,SNX,NSIT,SCSC,AVT,CNXN,CLMB"
8,Marine Shipping,Industrials,86,83,65,79,"EDRY,SHIP,HSHP,ECO,MATX,NMM,CMDB,DAC,SBLK,GNK,ESEA,GSL,ASC,ZIM,CMRE,KEX,CCEC"
9,Textile Manufacturing,Consumer Cyclical,85,47,92,90,AIN
10,Banks - Diversified,Financial Services,83,75,84,78,"SMFG,MUFG,HSBC,BBVA,RY,BMO,TD,BNY,ING,CM,BNS,UBS,NTB,BCS,BAC,C,JPM,FRBT,WFC"
11,Trucking,Industrials,81,23,53,82,"PAMT,ARCB,CVLG,KNX,XPO,SNDR,ODFL,TFII,RXO,WERN,SAIA"
12,Department Stores,Consumer Cyclical,79,88,86,66,"M,KSS,DDS"
13,Railroads,Industrials,79,66,75,82,"FSTR,WAB,CSX,CNI,UNP,TRN,NSC,CP,GBX"
14,Insurance - Reinsurance,Financial Services,77,70,58,83,"HG,RGA,RNR,GLRE,SPNT,EG"
15,Business Equipment & Supplies,Industrials,76,67,60,77,EBF
16,Semiconductor Equipment & Materials,Technology,76,2,40,71,"AXTI,AEHR,ICHR,TER,UCTT,ACMR,AMAT,LRCX,FORM,KLIC,COHU,VECO,ASML,ONTO,KLAC,ACLS,Q,AMKR,AMBA,ENTG,NVMI,CAMT,PLAB,IPGP"
17,Oil & Gas Integrated,Energy,76,93,40,78,"EC,CVE,EQNR,YPF,SU,E,IMO,PBR,TTE,XOM,BP,SHEL,CVX,TGS,NFG"
18,Biotechnology,Healthcare,76,47,68,66,"ERAS,QTTB,FBRX,ALMS,ORKA,SYRE,ANRO,DMRA,DFTX,MBX,NVCT,RLYB,RLAY,DNTH,RVMD,SLGL,TNGX,NBTX,FTH,TRAX,ARWR,KOD,APGE,CORT,CRNX,QURE,TVTX,PVLA,MNPR,MANE,PRAX,CUE,ELVN,GLUE,EWTX,URGN,FTRE,FBIOP,COGT,LBRX,XNCR,ROIV,ANAB,PTGX,SEPN,IMVT,GHRS,TRVI,RAPP,KRYS,CGEM,KYMR,AVTX,DYN,JAZZ,ZBIO,TYRA,CTNM,NRIX,RCUS,STRO,CGON,TGTX,LGND,NKTR,AXSM,BCAX,TENX,MRNA,JBIO,CYTK,GPCR,XENE,INBX,SION,MIRM,BLTE,APLM,CLDX,DNLI,RPRX,COAG,NGNE,ARQT,RIGL,VTVT,EXEL,PHVS,VCEL,INCY,ABVX,IMNM,AVBP,HALO,BBIO,TECX,IDYA,TECH,SNDX,STOK,ASND,SRRK,SRZN,DRUG,PTCT,VOR,PCVX,AUPH,ARGX,RYTM,MLTX,ACAD,REGN,MDGL,VRDN,CELC,AKTS,TBPH,ODTX,IRON,ZYME,YARW,BMRN,HRMY,IMCR,VRTX,MAZE,MLYS,GMAB,INVA,ASMB,VERA,TARS,CBIO,ONC,PTHS,VKTX,SPTX,AGIO,PBLS,BEAM,AVLN,NAMS,RARE,SCTX,KARD,SGP,JANX,LKFT,CRSP,BNTX,IONS,ZLAB,SRPT,LEGN,INSM,CAI,KLRA,AAPG,ALNY,SPRB,QNCX"
19,Healthcare Plans,Healthcare,75,45,64,74,"OSCR,CNC,HUM,PGNY,CVS,UNH,ELV,MOH,ALHC,CI"
20,Silver,Basic Materials,75,50,47,18,"AYA,AG"
21,Shell Companies,Financial Services,74,84,72,63,"RACC,KVACU"
22,Insurance - Life,Financial Services,74,82,75,68,"CNO,GL,MFC,MET,PRU,LNC,PRI,AFL,JXN,BHF,UNM,PUK,FG"
23,Electronic Components,Technology,74,13,45,70,"VICR,FLEX,BHE,RELL,ALNT,MPTI,RAL,TTMI,LFUS,KN,PLXS,GLW,OUST,BELFB,CTS,ROG,BELFA,APH,JBL,SANM,CLS,LYTS,DAKT,TEL,FN,OSIS,OLED"
24,REIT - Healthcare Facilities,Real Estate,74,68,70,76,"DOC,WELL,NHP,HR,AHR,NHPAP,NHPBP,VTR,OHI,CTRE,CHCT,SBRA,UHT,LTC,XRN,NHI"
25,Diagnostics & Research,Healthcare,72,69,87,48,"BDSX,CDNA,GH,TWST,VCYT,NEO,ILMN,ADPT,BLLN,NTRA,GRAL,CRL,DGX,IQV,RVTY,MEDP,LH,WAT,SHC,CSTL,TMO,A,ICLR,FLGT,MTD,RDNT,DHR,QGEN,PRPO,IDXX,WGS"
26,Oil & Gas Drilling,Energy,72,69,4,67,"NBR,HP,SDRL,NE,VAL,PDS"
