Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
7,MUU,30.47,29.16,22269989.0,ETF,ETF,98.0,90.0,1.0,98.0,2.9907,2.5264,51436071.0,22219980.0,62.64,1.05,0,NO,29.55,32.81,19.04,30.69,24.23,,475,0.0,22383328.0,YES,NO,2026-06-09,109858000.0
22,MU,956.08,933.44,20963502.0,Technology,Semiconductors,98.0,86.0,9.0,98.0,46.5459,39.4566,44670842.0,24381000.0,1255.0,117.3,1079790206976,NO,932.52,944.03,599.05,925.27,722.26,,10646,0.0,20995040.0,YES,NO,2013-10-11,153906100.0
33,PLSE,52.68,52.09,975551.0,Healthcare,Medical Instruments & Supplies,98.0,97.0,98.0,98.0,2.8672,2.8565,399068.0,440800.0,54.39,12.56,3757275136,NO,46.74,36.86,23.68,38.72,28.0,,2588,0.1,977698.0,NO,NO,2022-09-26,4339700.0
44,MRVU,93.05,96.62,65990.0,ETF,ETF,98.0,4.0,0.0,98.0,16.06,11.9086,306326.0,240120.0,308.77,20.8,0,NO,113.45,121.18,,109.52,97.38,,140,0.0,66141.0,NO,NO,2026-06-03,1251400.0
86,INBX,124.97,124.66,187768.0,Healthcare,Biotechnology,97.0,98.0,94.0,96.0,8.7618,8.6475,301560.0,328690.0,155.29,26.19,1839266048,NO,105.56,96.13,88.53,97.06,91.89,,568,0.0,189885.0,NO,NO,2025-10-24,6079600.0
118,MRVL,206.48,210.39,14371659.0,Technology,Semiconductors,97.0,16.0,2.0,98.0,15.9207,12.0671,38671793.0,29183010.0,329.88,61.44,185564528640,NO,224.42,223.18,150.46,215.24,177.53,,6582,0.0,14794139.0,YES,NO,2026-06-18,250989400.0
121,SIMO,242.51,237.35,577217.0,Technology,Semiconductors,97.0,17.0,5.0,97.0,16.1414,14.765,1004285.0,743380.0,355.0,77.91,8222968832,NO,249.46,272.72,181.9,269.69,219.12,,5326,0.0,597074.0,NO,NO,2023-07-26,17771600.0
134,DK,71.46,73.34,1554952.0,Energy,Oil & Gas Refining & Marketing,97.0,85.0,97.0,96.0,4.4789,4.4196,1341871.0,1753340.0,77.4,25.85,4375651328,NO,66.79,61.78,44.5,63.96,49.88,,5114,0.0,1808760.0,NO,NO,2014-05-15,9035100.0
157,PKOH,44.69,44.19,88077.0,Industrials,Specialty Industrial Machinery,96.0,88.0,95.0,96.0,1.6307,1.6129,91358.0,77740.0,53.3,18.06,647558528,NO,46.97,41.64,29.85,42.68,33.53,,13497,1.02,88355.0,NO,NO,2009-06-26,1219900.0
192,CHEF,113.43,115.52,764817.0,Consumer Defensive,Food Distribution,96.0,66.0,96.0,96.0,4.0379,4.0064,630990.0,651450.0,117.65,53.2,4627500032,NO,110.69,103.53,76.64,105.33,83.94,,3796,0.0,916470.0,NO,NO,2011-07-28,6574100.0
197,CIR,37.53,43.06,164.0,ETF,ETF,96.0,98.0,,,4.0279,2.7521,1529.0,1990.0,43.06,18.46,0,NO,30.14,,,,,,40,0.0,400.0,NO,NO,2026-07-07,11500.0
206,CXW,32.62,32.72,683435.0,Industrials,Security & Protection Services,96.0,84.0,97.0,96.0,1.3354,1.3054,1445871.0,1621430.0,34.86,15.74,3225905408,NO,32.97,31.63,22.8,32.03,24.81,,7329,0.0,846151.0,NO,NO,2016-08-18,39922800.0
209,PENG,47.59,47.59,1337428.0,Technology,Information Technology Services,96.0,3.0,2.0,98.0,3.1823,2.8916,3227582.0,1569730.0,89.86,16.04,2438640128,NO,54.4,59.52,36.3,57.87,43.14,,2332,0.0,1374204.0,NO,NO,2019-01-09,15604200.0
215,INSW,101.21,99.76,499631.0,Energy,Oil & Gas Midstream,96.0,89.0,93.0,90.0,3.1132,2.9229,553344.0,508330.0,102.36,42.26,5013311488,NO,96.79,91.34,73.59,93.51,82.46,,2461,0.06,601119.0,NO,NO,2024-12-27,7364100.0
239,ECPG,96.55,93.01,422687.0,Financial Services,Credit Services,95.0,44.0,91.0,90.0,3.5164,3.105,353523.0,332530.0,104.98,39.95,2047764352,NO,99.12,94.31,73.56,96.24,82.58,,6829,1.15,519772.0,NO,NO,2005-01-20,6711200.0
276,CTRN,67.5,67.87,117502.0,Consumer Cyclical,Apparel Retail,95.0,17.0,96.0,93.0,3.3986,3.1543,179392.0,209290.0,77.91,29.6,562264768,NO,71.65,65.89,50.53,66.13,53.48,,5356,0.0,139292.0,NO,NO,2007-08-09,3897700.0
296,DRAM,56.21,55.06,19408632.0,ETF,ETF,95.0,78.0,5.0,,2.645,1.9943,60544373.0,30119790.0,81.34,26.14,0,NO,55.26,57.61,,55.76,,,106,0.71,20807984.0,YES,NO,2026-07-17,136040800.0
299,BHYP,45.55,46.5,386492.0,ETF,ETF,95.0,98.0,79.0,,2.7143,2.2257,433860.0,668020.0,48.84,24.18,0,NO,38.76,36.29,,36.5,,,76,0.0,388561.0,NO,NO,2026-06-12,1405900.0
321,ZETA,30.43,31.56,7798472.0,Technology,Software - Infrastructure,94.0,96.0,93.0,95.0,1.3121,1.2664,8838053.0,7400150.0,32.05,14.37,7586155520,NO,28.86,24.31,19.95,25.03,20.26,,1314,0.0,8612576.0,NO,NO,2025-08-06,47365300.0
331,CVE,32.81,33.13,4119845.0,Energy,Oil & Gas Integrated,94.0,89.0,82.0,93.0,0.9793,0.8786,7568374.0,6614100.0,33.4,15.63,60500459520,NO,31.11,28.72,24.39,29.52,27.19,,4222,0.0,4413958.0,NO,NO,2017-03-30,45049000.0
344,EWY,178.89,175.8,5788604.0,ETF,ETF,94.0,83.0,6.0,90.0,5.9679,4.3677,21754822.0,12220730.0,220.89,72.58,0,NO,175.59,175.19,146.53,172.95,164.36,,6616,0.57,7122564.0,NO,NO,2026-03-03,65699600.0
347,FLKR,59.01,58.07,331048.0,ETF,ETF,94.0,83.0,7.0,91.0,1.8285,1.3382,823525.0,539650.0,72.49,24.61,0,NO,57.96,57.57,47.86,56.86,53.53,,2188,0.48,332535.0,NO,NO,2024-07-25,4655000.0
373,SMTC,133.85,132.27,1497915.0,Technology,Semiconductors,94.0,81.0,5.0,94.0,11.1486,10.1328,3361892.0,4050410.0,177.35,57.09,12491635712,NO,133.81,133.59,106.68,130.9,119.11,,11711,0.55,1640048.0,NO,NO,2023-10-19,23292100.0
379,TBBB,49.4,49.9,366739.0,Consumer Defensive,Discount Stores,94.0,94.0,91.0,92.0,1.7025,1.6925,693357.0,912260.0,51.62,23.81,5955801088,NO,47.32,43.63,37.59,44.45,39.67,,643,0.0,457862.0,NO,NO,2024-02-09,15493600.0
386,CHPS,80.28,79.87,11477.0,ETF,ETF,93.0,40.0,7.0,93.0,2.3437,1.7964,41025.0,24800.0,107.97,33.98,0,NO,83.69,86.74,68.3,84.87,76.42,,786,0.29,11507.0,NO,NO,2026-06-23,145100.0
411,BLFS,35.92,35.47,964477.0,Healthcare,Medical Instruments & Supplies,93.0,89.0,94.0,96.0,1.0693,1.0136,1100757.0,934230.0,38.1,17.86,1756728704,NO,35.76,31.81,25.27,32.66,25.81,,9260,0.31,967461.0,NO,NO,2016-07-11,17866600.0
430,ALNT,88.69,86.45,197242.0,Technology,Electronic Components,93.0,25.0,66.0,92.0,5.1982,4.7589,280371.0,228140.0,118.67,41.75,1507420672,NO,102.13,94.99,72.77,94.37,79.8,,11559,1.54,201709.0,NO,NO,2000-01-31,1607100.0
431,NHC,217.87,218.97,98190.0,Healthcare,Medical Care Facilities,93.0,82.0,86.0,86.0,7.1521,7.14,130541.0,107200.0,239.29,111.24,3412147968,NO,224.02,220.03,175.31,222.13,192.39,,9993,0.0,117260.0,NO,NO,2023-12-15,2662000.0
437,SAFT,103.12,103.16,138664.0,Financial Services,Insurance - Property & Casualty,93.0,40.0,96.0,91.0,0.2579,0.225,216473.0,122880.0,103.8,67.04,1513851392,NO,103.5,90.85,79.03,95.11,80.94,,5980,0.0,140808.0,NO,NO,2026-07-27,1966100.0
443,ARCB,133.93,132.72,203938.0,Industrials,Trucking,93.0,20.0,16.0,87.0,5.8769,5.7619,399569.0,257640.0,176.69,59.43,2993516800,NO,138.48,144.38,112.62,143.93,126.98,,8636,0.59,206180.0,NO,NO,1992-05-13,9338300.0
454,CBL,54.63,53.8,281408.0,Real Estate,REIT - Retail,93.0,10.0,83.0,93.0,1.5109,1.4959,285165.0,199590.0,60.4,28.04,1690557440,NO,56.03,55.26,43.7,55.6,47.29,,1212,0.86,318652.0,NO,NO,2022-06-24,3600200.0
459,NP,33.26,32.7,262819.0,Financial Services,Insurance Brokers,92.0,82.0,95.0,94.0,1.2884,1.1984,747550.0,395260.0,35.15,14.78,4564372480,NO,32.61,31.95,26.92,32.24,27.51,,232,1.25,345330.0,NO,NO,2025-10-01,13034000.0
463,CBZ,54.48,54.41,1494672.0,Industrials,Specialty Business Services,92.0,29.0,97.0,96.0,0.3114,0.3104,1225893.0,855790.0,64.14,24.29,2956296192,NO,54.63,46.27,39.51,48.58,36.15,,7889,0.04,1578836.0,NO,NO,2026-07-29,16958900.0
