Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
4,MGRT,95.5,94.33,14629.0,Technology,Information Technology Services,98.0,96.0,1.0,98.0,7.0343,6.5564,16501.0,24240.0,170.0,2.65,1313124992,NO,89.68,82.61,44.49,83.41,60.07,,267,0.0,14629,NO,NO,2025-12-17,3760600
21,SYRE,103.42,104.35,405241.0,Healthcare,Biotechnology,98.0,85.0,96.0,98.0,6.0615,5.7401,1319193.0,859050.0,106.75,14.51,9118929920,NO,99.68,89.93,53.98,91.91,65.05,,2598,0.0,444248,NO,NO,2023-06-22,10228380
23,ORKA,98.42,97.19,639769.0,Healthcare,Biotechnology,98.0,94.0,96.0,98.0,4.9921,4.8414,1374663.0,781570.0,99.5,12.84,5935916544,NO,91.77,80.95,50.41,84.48,59.81,,7293,0.0,639769,NO,NO,2026-04-29,7921000
41,TWST,109.08,115.01,1832334.0,Healthcare,Diagnostics & Research,98.0,96.0,98.0,97.0,8.6164,8.0643,1733168.0,1456580.0,113.35,23.3,6840125952,NO,93.97,87.24,54.1,90.74,63.87,,1950,0.0,1832334,NO,NO,2022-11-15,7568500
80,ELVN,60.27,59.7,1488460.0,Healthcare,Biotechnology,97.0,95.0,96.0,97.0,2.96,2.9343,1378838.0,924890.0,61.86,14.79,4305585152,NO,54.14,47.95,33.57,49.82,39.85,,1609,0.0,1488460,NO,NO,2022-09-07,25749275
113,TVTX,62.45,62.76,2586748.0,Healthcare,Biotechnology,97.0,82.0,95.0,97.0,3.1326,2.7666,2023131.0,1330520.0,65.45,15.6,5886604288,NO,56.93,54.27,39.0,55.78,41.15,,3455,0.0,2586748,NO,NO,2021-08-16,31010800
120,SEPN,39.53,38.76,192913.0,Healthcare,Biotechnology,97.0,85.0,97.0,94.0,2.1485,2.075,398875.0,229260.0,40.12,10.62,1781835776,NO,34.67,34.05,27.55,35.1,28.98,,445,0.18,192913,NO,NO,2025-05-14,37815800
141,MTRN,278.26,297.08,517016.0,Basic Materials,Other Industrial Metals & Mining,97.0,90.0,96.0,96.0,20.8543,17.2482,367491.0,421910.0,298.87,104.63,5788220928,NO,240.49,247.14,172.45,252.83,194.41,,11692,0.0,517016,NO,NO,2007-06-20,4251800
145,MCS,30.63,30.79,343363.0,Communication Services,Entertainment,97.0,98.0,97.0,97.0,1.3793,1.1636,244995.0,375760.0,32.42,12.85,944389056,NO,25.44,23.32,18.03,24.31,19.51,,11692,0.0,343363,NO,NO,2024-06-21,8186900
165,ENLT,84.39,82.39,231274.0,Utilities,Utilities - Renewable,96.0,45.0,10.0,92.0,4.9329,3.482,242150.0,183470.0,108.65,23.19,11798358016,NO,87.12,89.92,67.88,87.28,78.8,,901,0.29,231274,NO,NO,2023-02-10,4633700
