SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
2,Energy,1,TNK,98.02,Extended Near High,Normal,100.83,0.08,3.45,96.0,97.0,96.0,94.0,NO,0.0,NO,81.25,71.55,83.4,76.93,Oil & Gas Midstream
2,Energy,2,FRO,97.4,Extended Near High,Normal,49.21,0.71,3.2,96.0,97.0,95.0,94.0,NO,0.0,NO,40.85,34.05,41.74,37.89,Oil & Gas Midstream
2,Energy,3,LPG,97.21,Extended Near High,Normal,55.18,0.56,3.24,96.0,97.0,93.0,96.0,NO,0.2,NO,46.23,36.79,47.82,40.96,Oil & Gas Midstream
2,Energy,4,TEN,97.05,Extended Near High,Normal,47.9,0.7,2.96,96.0,96.0,94.0,89.0,NO,1.43,NO,40.63,35.06,41.43,39.27,Oil & Gas Midstream
2,Energy,5,VLO,96.73,Extended Near High,Normal,390.42,2.21,2.79,97.0,96.0,97.0,95.0,NO,0.67,NO,324.85,243.86,330.81,270.46,Oil & Gas Refining & Marketing
3,Healthcare,1,TXG,97.73,Extended Near High,Loose,68.59,1.55,5.3,98.0,96.0,98.0,98.0,NO,1.46,NO,53.2,29.95,54.6,34.89,Medical Devices
3,Healthcare,2,ATRC,96.8,Extended Near High,Normal,54.54,2.12,3.8,96.0,97.0,98.0,96.0,NO,1.52,NO,42.02,34.91,43.13,33.85,Medical Instruments & Supplies
3,Healthcare,3,NUTX,96.14,Near Breakout,Loose,200.24,1.84,4.94,96.0,95.0,95.0,97.0,NO,0.41,NO,176.75,142.59,175.82,139.61,Medical Care Facilities
3,Healthcare,4,HTFL,96.04,Near Breakout,Loose,49.88,3.67,4.83,97.0,98.0,97.0,97.0,NO,1.36,NO,35.1,30.31,36.82,30.99,Health Information Services
3,Healthcare,5,ROIV,94.71,Near Breakout,Loose,40.82,3.95,4.2,97.0,94.0,95.0,91.0,NO,0.0,NO,35.79,28.91,35.87,31.48,Biotechnology
4,Technology,1,DELL,98.32,Extended Near High,Loose,567.29,0.08,5.8,98.0,95.0,96.0,98.0,NO,2.26,NO,448.9,261.76,460.85,323.11,Computer Hardware
4,Technology,2,NSIT,96.63,Extended Near High,Normal,165.37,0.25,2.96,96.0,90.0,97.0,97.0,NO,0.96,NO,137.67,99.09,141.47,106.15,Electronics & Computer Distribution
4,Technology,3,IBTA,95.87,Extended Near High,Loose,41.14,1.53,4.16,95.0,95.0,94.0,96.0,NO,0.85,NO,34.05,29.1,34.42,32.04,Software - Application
4,Technology,4,HPQ,95.62,Extended Near High,Loose,35.48,2.07,4.98,94.0,96.0,96.0,96.0,NO,0.67,NO,28.05,23.07,29.06,23.91,Computer Hardware
4,Technology,5,FEIM,95.31,Extended Near High,Loose,88.38,1.54,5.71,97.0,94.0,87.0,96.0,NO,33.12,NO,66.09,56.77,67.8,61.26,Communication Equipment
5,Financial Services,1,ARX,97.15,Extended Near High,Very Tight,19.84,0.3,0.39,93.0,98.0,97.0,96.0,NO,0.0,NO,15.83,14.24,16.33,14.34,Insurance Brokers
5,Financial Services,2,SLDE,96.78,Breakout Zone,Normal,24.84,1.0,2.78,95.0,96.0,96.0,91.0,NO,0.0,NO,21.84,18.84,22.08,19.46,Insurance - Property & Casualty
5,Financial Services,3,KB,95.15,Breakout Zone,Tight,132.01,0.8,2.43,92.0,94.0,94.0,87.0,NO,0.0,NO,120.41,105.18,122.46,111.37,Banks - Regional
5,Financial Services,4,SHG,94.99,Near Breakout,Tight,84.06,1.76,2.45,93.0,95.0,94.0,91.0,NO,2.77,NO,74.41,64.95,75.67,68.6,Banks - Regional
5,Financial Services,5,ASIC,94.25,Near Breakout,Normal,27.47,1.54,3.56,91.0,94.0,94.0,90.0,NO,0.0,NO,25.02,21.21,25.13,22.24,Insurance - Property & Casualty
