Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,59,88,96,"AA,CENX,CSTM,KALU"
2,Semiconductors,Technology,91,68,93,89,"MCHPP,NVDA,TSM,AVGO,MU,AMD,INTC,ARM,TXN,MRVL,QCOM,ADI,NXPI,ASX,MPWR,STM,ALAB,UMC,MCHP,ON,CBRS,GFS,CRDO,TSEM,MTSI,LSCC,SITM,RMBS,SMTC,SWKS,SIMO,QRVO,ALGM,CRUS,VSH,MXL,SLAB,NVTS,SYNA,DIOD,POWI,LASR,PI,HIMX,WOLF,POET,IMOS,SKYT,AMBQ,AIP,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,MX,IPWR,WKEY,PXLW"
3,Semiconductor Equipment & Materials,Technology,91,37,84,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,ACMR,KLIC,IPGP,ACLS,UCTT,VECO,AEHR,AMBA,COHU,ICHR,PLAB,DQ,ASYS,ATOM,INTT,TRT"
4,Trucking,Industrials,88,95,92,92,"ODFL,XPO,TFII,KNX,SAIA,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
5,Oil & Gas Drilling,Energy,87,31,59,92,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,NBR,PDS"
6,REIT - Hotel & Motel,Real Estate,87,94,90,88,"HST,RHP,APLE,PK,DRH,SHO,PEB,XHR,RLJ,INN,CLDT"
7,Electronic Components,Technology,84,62,82,82,"APH,GLW,TEL,FLEX,CLS,JBL,FN,TTMI,SANM,VICR,LFUS,PLXS,RAL,OLED,BELFB,OSIS,KN,BHE,BELFA,OUST,ROG,CTS,ALNT,KOPN,LPTH,DAKT,LYTS,OPTX,MEI,MPTI,RELL,CPSH,ELTK"
8,Copper,Basic Materials,84,40,36,69,"SCCO,FCX,HBM,ERO,TGB,IE"
9,Publishing,Communication Services,84,80,75,88,"NYT,PSO,WLYB,WLY,TDAY,SCHL,LEE"
10,Silver,Basic Materials,83,12,11,65,"AG,AYA,EXK,SVM"
11,Textile Manufacturing,Consumer Cyclical,82,96,90,92,"AIN,SMJF"
12,Solar,Technology,81,82,82,66,"FSLR,NXT,ENPH,SEDG,RUN,SHLS,ARRY,CSIQ,JKS,TOYO,ASTI"
13,Marine Shipping,Industrials,80,38,52,75,"KEX,MATX,HAFN,SBLK,ZIM,DAC,NMM,CMRE,ECO,SFL,GSL,CCEC,GNK,HSHP,ASC,SB,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,EHLD,SVRN"
14,Banks - Diversified,Financial Services,79,72,78,72,"JPM,BAC,HSBC,RY,WFC,C,MUFG,TD,SAN,UBS,SMFG,BBVA,BMO,CM,BNS,BNY,ING,BCS,NTB"
15,Oil & Gas Equipment & Services,Energy,79,41,58,82,"SLB,BKR,HAL,TS,FTI,NOV,WFRD,KGS,SEI,AROC,LB,LBRT,USAC,WHD,OII,TDW,EFXT,WTTR,FLOC,NESR,NEXT,AESI,INVX,PUMP,XPRO,RES,WBI,HLX,ACDC,VTOL,HMH,FTK,CLB,EROK,FET,NGS,OIS,NINE,NOA,RNGR,SND,NCSM,GEOS"
16,Computer Hardware,Technology,79,82,84,69,"DELL,SNDK,ANET,STX,WDC,SMCI,P,HPQ,IONQ,LOGI,QBTS,RGTI,QUBT,BRAI,UMAC,CRSR,SSYS,VELO,OSS,DPRO,QMCO,ALOT"
17,Communication Equipment,Technology,78,54,73,78,"CSCO,NOK,CIEN,MSI,LITE,HPE,ERIC,ASTS,UI,AAOI,VIAV,ZBRA,VSAT,ONDS,BDC,EXTR,VISN,DGII,TSAT,HLIT,ADTN,GILT,FEIM,NTGR,CLFD,BKTI,LTRX,AUDC,AVNW,SILC,INSG,WATT,AMPG,OCC,AIRG"
18,Coking Coal,Basic Materials,78,85,80,60,"HCC,AMR,METC,METCB,SXC"
19,Steel,Basic Materials,77,65,80,72,"NUE,MT,STLD,RS,PKX,TX,CLF,WS,NWPX,MTUS,MSB,FRD,LUD"
20,Healthcare Plans,Healthcare,76,78,83,75,"UNH,CVS,ELV,CI,HUM,CNC,MOH,OSCR,ALHC,PGNY"
21,Real Estate - Diversified,Real Estate,76,30,16,69,"JOE,STRS"
22,Electronics & Computer Distribution,Technology,76,94,90,79,"SNX,ARW,AVT,NSIT,CNXN,SCSC,CLMB"
23,Oil & Gas Integrated,Energy,75,43,58,76,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
24,Oil & Gas Refining & Marketing,Energy,74,69,62,74,"MPC,VLO,PSX,DINO,SUN,PBF,IEP,CVI,DK,PARR,DKL,APC,WKC,CAPL,SGU"
25,Electrical Equipment & Parts,Industrials,74,53,74,62,"VRT,BE,NVT,HUBB,FPS,AEIS,POWL,AYI,ENS,HAYW,AMPX,ATKR,TE,EOSE,PLPC,ENVX,ENR,FCEL,ADSE,KE,ELVA,LTBR,STI,EAF,RFIL,TGEN,ESP,ULBI,OESX"
26,Financial Conglomerates,Financial Services,73,67,73,76,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
