Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
8,SNDK,1212.21,1258.58,13568672.0,Technology,Computer Hardware,98.0,0.0,9.0,97.0,178.5139,149.0322,13543808.0,18440150.0,2354.39,41.0,176982654976,NO,1393.06,1688.09,872.25,1669.42,1132.57,,372,0.0,13568672,YES,NO,2025-11-26,43000900
22,SYRE,104.91,103.42,518598.0,Healthcare,Biotechnology,98.0,80.0,96.0,98.0,5.8908,5.5536,1325900.0,859050.0,106.67,14.51,9250309120,NO,100.03,90.58,54.39,92.06,65.1,,2599,0.0,518598,NO,NO,2023-06-22,10228380
23,MU,877.57,881.47,33885278.0,Technology,Semiconductors,98.0,4.0,95.0,97.0,84.6636,69.6679,53494650.0,50065450.0,1255.0,111.67,991121571840,NO,888.26,970.95,535.02,953.73,647.08,,10628,0.0,33885278,YES,NO,2013-10-11,153906100
26,AEHR,103.07,99.74,1572292.0,Technology,Semiconductor Equipment & Materials,98.0,97.0,82.0,98.0,12.3814,11.0228,2545145.0,2730820.0,126.62,16.38,3362189824,NO,85.03,91.5,54.92,89.7,67.19,,7289,1.93,1572292,NO,NO,2021-07-19,139700300
53,DNTH,108.92,109.92,570169.0,Healthcare,Biotechnology,98.0,86.0,92.0,97.0,5.725,5.635,1044598.0,854650.0,114.55,18.08,6092371968,NO,104.82,94.85,68.48,95.77,80.28,,2043,0.0,570169,NO,NO,2025-09-08,5974200
64,PRAX,360.76,370.16,444455.0,Healthcare,Biotechnology,98.0,85.0,72.0,77.0,20.5391,18.5641,486801.0,335810.0,380.96,37.19,10057546752,NO,317.47,306.02,289.57,308.25,317.72,,1458,0.0,452114,NO,NO,2025-10-16,13741900
71,PACS,48.44,46.67,968193.0,Healthcare,Medical Care Facilities,98.0,88.0,96.0,87.0,2.4851,2.3976,968086.0,867410.0,48.55,7.5,7669776896,NO,45.78,41.62,34.59,42.69,37.81,,583,0.11,968193,NO,NO,2024-11-04,13886700
75,WDC,434.3,451.52,11550885.0,Technology,Computer Hardware,98.0,1.0,12.0,95.0,54.1986,42.1607,8310008.0,7550040.0,799.87,73.14,149695447040,NO,511.47,561.2,341.21,550.51,408.42,,12040,0.0,11550885,YES,NO,2009-06-30,65696343
84,FTK,35.42,36.43,529163.0,Energy,Oil & Gas Equipment & Services,97.0,98.0,98.0,97.0,2.6943,2.2086,328079.0,360870.0,37.0,10.95,0,NO,27.07,24.69,18.75,25.17,19.83,,5291,0.0,529163,NO,NO,2021-12-29,6681450
86,ELVN,60.46,60.27,569318.0,Healthcare,Biotechnology,97.0,93.0,96.0,97.0,2.9582,2.9325,1394394.0,924890.0,61.77,14.79,4429949952,NO,54.61,48.33,33.76,49.84,39.85,,1610,0.0,590331,NO,NO,2022-09-07,25749275
94,ETON,44.6,46.18,277113.0,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,95.0,96.0,98.0,2.5879,2.5443,460094.0,570740.0,50.18,14.27,1221699072,NO,43.39,37.21,24.33,37.89,27.45,,1942,0.0,277113,NO,NO,2023-08-11,15757000
100,PVLA,157.77,154.93,182299.0,Healthcare,Biotechnology,97.0,72.0,95.0,97.0,9.9082,9.5539,261671.0,177280.0,161.38,38.95,2273214464,NO,146.05,133.25,111.43,136.24,119.63,,2916,0.0,182299,NO,NO,2024-07-24,5845900
118,CDNL,64.0,62.62,204351.0,Industrials,Engineering & Construction,97.0,6.0,91.0,98.0,4.9474,4.7078,691132.0,458720.0,96.4,21.98,1273349376,NO,66.0,69.35,,70.54,49.33,,165,0.0,204351,NO,NO,2025-12-10,3595800
