Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
12,AGL,125.78,122.1,166275,Healthcare,Medical Care Facilities,98.0,89.0,98.0,98.0,9.9396,9.8454,410370.0,323290.0,133.04,7.48,2098486528,NO,115.47,100.95,39.52,110.3,52.29,,1322,0.0,166275,NO,NO,2025-08-05,7008856
24,ATEX,105.82,101.9,280201,Communication Services,Telecom Services,98.0,98.0,98.0,98.0,8.2746,8.1032,453524.0,397490.0,113.0,17.58,2063328256,NO,99.02,79.09,41.63,85.32,52.89,,2882,0.94,280201,NO,NO,2020-12-21,3077900
25,ABVX,134.09,131.5,747278,Healthcare,Biotechnology,98.0,98.0,88.0,76.0,5.5429,5.0685,2086372.0,1132160.0,148.83,9.96,11687373824,NO,127.03,117.42,115.33,120.46,119.31,,688,0.21,747278,NO,NO,2025-07-23,27831900
34,DMRA,32.99,32.99,430616,Healthcare,Biotechnology,98.0,98.0,92.0,89.0,2.8104,2.8104,559529.0,504210.0,38.33,2.45,2030639872,NO,28.22,25.15,23.0,26.15,25.67,,1436,0.0,430616,NO,NO,2025-10-07,77432200
39,ORKA,94.32,91.71,570781,Healthcare,Biotechnology,98.0,98.0,95.0,98.0,5.4764,5.2573,1810081.0,1150930.0,97.78,12.84,5688637440,NO,87.82,73.16,46.21,77.11,55.25,,7281,1.56,571023,NO,NO,2026-04-29,7921000
41,LQDA,80.89,77.08,1160361,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,93.0,98.0,97.0,4.5421,4.3307,1887185.0,1261990.0,82.96,15.12,7193393664,NO,77.78,68.28,42.41,72.29,49.71,,2006,2.1,1160361,NO,NO,2022-07-19,30246200
49,KOD,42.42,40.87,442392,Healthcare,Biotechnology,98.0,95.0,11.0,94.0,3.2221,3.1807,724778.0,696850.0,47.84,5.0,2654577408,NO,39.34,37.01,29.25,37.5,33.48,,1957,0.91,442392,NO,NO,2022-02-23,26802500
64,DNTH,105.72,101.0,621297,Healthcare,Biotechnology,98.0,97.0,86.0,98.0,6.355,6.2936,963863.0,1040570.0,107.99,18.08,5779314176,NO,96.76,89.57,63.83,92.32,75.75,,2030,1.06,621297,NO,NO,2025-09-08,5974200
85,MANE,109.49,106.04,513286,Healthcare,Biotechnology,97.0,94.0,96.0,,10.6089,9.98,709568.0,671740.0,131.24,32.0,4574348288,NO,117.51,106.69,,108.12,,,115,0.91,513286,NO,NO,2026-06-26,4047300
87,IMOS,66.0,63.08,88259,Technology,Semiconductors,97.0,36.0,96.0,94.0,5.6543,4.1675,118445.0,151670.0,78.35,15.06,2294879744,NO,66.34,61.63,40.57,64.25,48.5,,5798,2.39,88837,NO,NO,2013-04-19,2513512
106,BTSG,72.56,70.5,2582479,Healthcare,Health Information Services,97.0,88.0,96.0,97.0,2.6846,2.601,3856216.0,6010850.0,73.4,19.01,14240509952,NO,69.72,63.84,45.0,65.98,50.91,,622,1.42,2582479,NO,NO,2026-07-16,32760800
113,VSAT,73.69,69.51,1638608,Technology,Communication Equipment,97.0,93.0,86.0,95.0,6.2329,6.0329,2623986.0,2360810.0,93.03,14.0,10063766528,NO,72.62,71.77,50.58,72.04,57.95,,7453,2.68,1639216,NO,NO,2024-06-28,18455500
122,SEZL,179.35,171.76,355235,Financial Services,Credit Services,97.0,88.0,98.0,98.0,13.2193,12.3482,680586.0,690100.0,195.71,49.5,6031006208,NO,173.19,140.48,87.25,152.01,98.67,,715,2.05,355235,NO,NO,2023-09-19,10405200
152,ARWR,74.52,71.65,1596495,Healthcare,Biotechnology,96.0,9.0,75.0,79.0,4.0438,3.859,2116347.0,2271160.0,87.83,14.3,10496664576,NO,78.68,77.18,63.18,77.04,69.36,,8202,1.62,1597313,NO,NO,2014-10-08,54778100
159,MNPR,113.57,105.9,247517,Healthcare,Biotechnology,96.0,98.0,98.0,95.0,8.4516,8.3691,176137.0,241830.0,115.0,29.18,760812480,NO,98.98,76.8,70.57,83.16,67.12,,1653,0.0,247517,NO,NO,2024-09-12,40971400
164,QURE,40.09,39.7,848374,Healthcare,Biotechnology,96.0,5.0,98.0,96.0,2.4456,2.4135,2154021.0,1307110.0,71.5,8.73,2756359680,NO,43.57,34.68,29.28,36.53,25.75,,3132,0.0,848374,NO,NO,2025-09-24,70079700
168,CSCL,56.18,54.78,13355,ETF,ETF,96.0,5.0,96.0,97.0,3.7206,3.1214,44668.0,17180.0,77.9,23.17,0,NO,60.01,62.34,38.48,62.64,43.37,,269,1.81,13355,NO,NO,2026-05-14,492500
182,EWTX,39.58,38.81,539765,Healthcare,Biotechnology,96.0,84.0,87.0,92.0,2.8121,2.6896,1485181.0,1182100.0,48.4,12.3,4258531328,NO,41.3,37.22,28.73,37.99,32.67,,1335,0.0,539765,NO,NO,2025-04-02,16114400
196,DVA,237.28,234.1,416730,Healthcare,Medical Care Facilities,96.0,93.0,97.0,97.0,6.5636,6.3271,873090.0,692070.0,239.64,101.0,15229816832,NO,228.22,210.57,152.28,216.06,168.54,,7729,0.26,416730,NO,NO,1999-02-18,56235600
205,MPLT,37.44,35.99,557120,Healthcare,Biotechnology,96.0,97.0,94.0,97.0,2.8856,2.8706,420606.0,666100.0,40.43,12.24,1697742080,NO,35.9,31.66,,32.76,25.09,,183,3.64,557120,NO,NO,2025-12-19,3294600
