Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,97,90,97,97,"AG,EXK,SVM"
2,Copper,Basic Materials,96,74,95,95,"SCCO,FCX,HBM,ERO,TGB,IE"
3,Other Precious Metals & Mining,Basic Materials,96,68,93,94,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,ASM,ELE,MTA,VOXR"
4,Aluminum,Basic Materials,96,72,96,95,"AA,CENX,CSTM,KALU"
5,Gold,Basic Materials,95,76,92,93,"NEM,AEM,B,WPM,AU,GFI,FNV,KGC,PAAS,RGLD,AGI,CDE,HMY,IAG,EQX,EGO,NGD,OR,BTG,AUGO,ORLA,SSRM,NG,ARMN,CGAU,AAUC,SA,FSM,DRD,HYMC,CNL,DC,IDR,CMCL,CTGO,USAU"
6,Real Estate - Diversified,Real Estate,90,80,88,91,"JOE,STRS"
7,Uranium,Energy,90,54,66,80,"CCJ,NXE,UEC,UUUU,LEU,ISOU,AEC"
8,Other Industrial Metals & Mining,Basic Materials,90,56,79,87,"RIO,BHP,VALE,TECK,MP,USAR,EMAT,SKE,ALM,TMC,MTRN,USAS,NEXA,SGML,IPX,CRML,LAR,UAMY,SCZM,GSM,CMP,ELVR,NB,NVA,USGO"
9,Solar,Technology,89,63,56,92,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,SHLS,JKS,CSIQ,TOYO,FTCI,ASTI"
10,Semiconductor Equipment & Materials,Technology,89,76,85,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,ACMR,KLIC,AMBA,ACLS,UCTT,PLAB,VECO,DQ,ICHR,COHU,AXTI,AEHR,ASYS,INTT,TRT"
11,Medical Distribution,Healthcare,84,78,62,85,"MCK,COR,CAH,HSIC,EMPG,YI"
12,Steel,Basic Materials,83,74,77,82,"MT,NUE,STLD,PKX,RS,CMC,TX,CLF,SIM,WS,MTUS,NWPX,ZEUS,ASTL,MSB,LUD,FRD"
13,Oil & Gas Drilling,Energy,83,85,94,83,"NE,RIG,HP,PTEN,SDRL,BORR,SOC,PDS,NBR"
14,Banks - Diversified,Financial Services,82,56,74,78,"JPM,BAC,HSBC,WFC,RY,MUFG,C,SAN,TD,SMFG,BBVA,UBS,BMO,BNS,CM,BCS,ING,BK,NTB"
15,Metal Fabrication,Industrials,82,83,82,75,"ATI,CRS,MLI,ESAB,GPGI,WOR,PRLB,RYI,IIIN,MEC,TG,AP"
16,Electronic Components,Technology,80,66,67,77,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,SANM,VICR,OLED,PLXS,RAL,OSIS,BELFA,BELFB,KN,BHE,ROG,CTS,DAKT,OUST,ALNT,LYTS,LPTH,MEI,OPTX,RELL,MPTI,ELTK"
17,Farm & Heavy Construction Machinery,Industrials,79,90,89,67,"CAT,DE,PCAR,CNH,OSK,AGCO,TEX,ALG,BLBD,LNN,ASTE,AEBI,TWI,HY,CMCO,MTW,WNC,GENC"
18,Integrated Freight & Logistics,Industrials,79,65,84,72,"UPS,FDX,CHRW,EXPD,JBHT,ZTO,GXO,LSTR,HUBG,PBI,FWRD,CYRX,RLGT,PAL,PSIG,NCEW"
19,Marine Shipping,Industrials,77,74,72,77,"KEX,MATX,HAFN,SBLK,BWLP,ZIM,CMRE,DAC,NMM,ECO,GSL,SFL,CCEC,GNK,SB,PANL,HSHP,ASC,CMDB,ESEA,GASS,SHIP,SMHI,HTCO,EDRY,EHLD"
20,Oil & Gas Equipment & Services,Energy,77,83,78,79,"SLB,BKR,HAL,FTI,TS,WFRD,NOV,VAL,AROC,LB,KGS,LBRT,WHD,SEI,TDW,OII,USAC,EFXT,NESR,FLOC,AESI,XPRO,INVX,WTTR,NEXT,PUMP,VTOL,HLX,RES,NPKI,WBI,ACDC,CLB,FET,OIS,FTK,NGS,NOA,RNGR,GEOS,NCSM"
21,Luxury Goods,Consumer Cyclical,77,52,61,81,"TPR,SIG,CPRI,REAL,LUXE,MOV,ELA"
