IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MGNI,25.63,Communication Services,Advertising Agencies,94.0,87.0,95.0,97.0,1.0963,1.0141,0.0,NO,NO
2,ZD,59.13,Communication Services,Advertising Agencies,93.0,91.0,94.0,90.0,1.56,1.5321,0.09,NO,NO
3,WPP,25.74,Communication Services,Advertising Agencies,91.0,37.0,95.0,95.0,0.7746,0.5646,0.0,NO,NO
4,QNST,17.67,Communication Services,Advertising Agencies,90.0,4.0,95.0,92.0,0.7707,0.7471,0.0,NO,NO
5,ADV,33.01,Communication Services,Advertising Agencies,75.0,77.0,9.0,94.0,1.7033,1.6865,0.0,NO,NO
1,SIF,20.97,Industrials,Aerospace & Defense,97.0,52.0,31.0,93.0,1.1336,1.1093,0.0,NO,NO
2,DCO,166.56,Industrials,Aerospace & Defense,92.0,2.0,58.0,88.0,7.255,7.1157,0.0,NO,NO
3,ATRO,64.94,Industrials,Aerospace & Defense,88.0,1.0,5.0,74.0,3.3539,3.1254,0.0,NO,NO
4,ARXS,49.7,Industrials,Aerospace & Defense,87.0,6.0,91.0,,2.2061,2.1975,0.0,NO,NO
5,NPK,152.08,Industrials,Aerospace & Defense,87.0,85.0,88.0,65.0,4.7129,4.6143,0.0,NO,NO
1,CF,133.82,Basic Materials,Agricultural Inputs,92.0,94.0,93.0,44.0,5.7807,5.4129,0.0,NO,NO
2,UAN,136.21,Basic Materials,Agricultural Inputs,88.0,94.0,91.0,37.0,3.0647,2.8625,0.17,NO,NO
3,NTR,78.92,Basic Materials,Agricultural Inputs,86.0,94.0,91.0,34.0,2.3104,2.15,0.0,NO,NO
4,IPI,39.47,Basic Materials,Agricultural Inputs,85.0,92.0,84.0,24.0,1.8736,1.8492,1.02,NO,NO
5,CTVA,81.53,Basic Materials,Agricultural Inputs,70.0,88.0,74.0,37.0,2.5768,2.4775,0.48,NO,NO
1,DAL,79.43,Industrials,Airlines,76.0,13.0,24.0,83.0,2.1979,1.9457,0.0,NO,NO
2,CPA,131.05,Industrials,Airlines,51.0,78.0,13.0,76.0,3.4043,2.9814,2.07,NO,NO
3,UAL,107.64,Industrials,Airlines,40.0,9.0,15.0,72.0,3.6929,3.1271,0.0,NO,NO
4,SKYW,95.65,Industrials,Airlines,36.0,13.0,71.0,48.0,2.7836,2.5243,0.0,NO,NO
5,LUV,40.34,Industrials,Airlines,33.0,21.0,8.0,31.0,1.1911,1.0339,2.17,NO,NO
1,CAAP,23.92,Industrials,Airports & Air Services,26.0,87.0,9.0,16.0,0.7625,0.7246,1.53,NO,NO
2,OMAB,97.55,Industrials,Airports & Air Services,8.0,31.0,9.0,8.0,2.6164,2.6014,0.0,NO,NO
3,PAC,199.56,Industrials,Airports & Air Services,4.0,37.0,5.0,6.0,5.5375,5.4296,0.0,NO,NO
4,ASR,245.74,Industrials,Airports & Air Services,3.0,19.0,5.0,3.0,5.3047,5.3047,0.0,NO,NO
1,KALU,155.08,Basic Materials,Aluminum,89.0,28.0,8.0,88.0,6.7743,6.1264,0.0,NO,NO
2,CSTM,26.19,Basic Materials,Aluminum,79.0,16.0,4.0,45.0,0.9779,0.8807,0.0,NO,NO
3,CENX,40.75,Basic Materials,Aluminum,42.0,7.0,3.0,2.0,2.24,1.9829,2.24,NO,NO
4,AA,46.97,Basic Materials,Aluminum,13.0,17.0,3.0,2.0,1.8692,1.6205,0.0,NO,NO
1,PVH,73.54,Consumer Cyclical,Apparel Manufacturing,33.0,15.0,23.0,76.0,2.7871,2.6936,1.51,NO,NO
2,COLM,57.05,Consumer Cyclical,Apparel Manufacturing,24.0,47.0,10.0,40.0,1.3936,1.355,0.0,NO,NO
3,LEVI,19.85,Consumer Cyclical,Apparel Manufacturing,10.0,8.0,7.0,48.0,0.5216,0.4951,0.0,NO,NO
4,RL,333.08,Consumer Cyclical,Apparel Manufacturing,10.0,6.0,6.0,21.0,10.1243,9.9293,0.0,NO,NO
5,GIII,27.67,Consumer Cyclical,Apparel Manufacturing,10.0,2.0,5.0,45.0,1.1679,1.1493,0.0,NO,NO
1,ANF,138.6,Consumer Cyclical,Apparel Retail,95.0,98.0,97.0,94.0,6.045,5.8143,0.0,NO,NO
2,JILL,24.13,Consumer Cyclical,Apparel Retail,95.0,96.0,97.0,94.0,1.2146,1.1342,0.17,NO,NO
3,VSXY,77.48,Consumer Cyclical,Apparel Retail,95.0,12.0,37.0,94.0,4.4184,3.8119,1.1,NO,NO
4,CTRN,58.55,Consumer Cyclical,Apparel Retail,88.0,2.0,65.0,76.0,3.1821,3.0836,0.0,NO,NO
5,ROST,229.48,Consumer Cyclical,Apparel Retail,81.0,34.0,35.0,57.0,4.7904,4.665,0.88,NO,NO
1,MAAS,16.2,Financial Services,Asset Management,98.0,75.0,11.0,98.0,1.0249,1.0091,0.0,NO,NO
2,ASST,28.28,Financial Services,Asset Management,96.0,98.0,98.0,98.0,2.1471,2.0111,2.28,NO,NO
3,PS,43.83,Financial Services,Asset Management,95.0,93.0,93.0,,3.2036,3.1564,1.19,NO,NO
4,AAMI,90.54,Financial Services,Asset Management,95.0,47.0,81.0,96.0,3.1762,3.0209,0.0,NO,NO
5,WT,22.24,Financial Services,Asset Management,94.0,35.0,91.0,94.0,1.1436,1.1343,0.0,NO,NO
1,RUSHB,57.0,Consumer Cyclical,Auto & Truck Dealerships,91.0,92.0,91.0,91.0,2.1638,2.0985,1.52,NO,NO
2,PAG,214.75,Consumer Cyclical,Auto & Truck Dealerships,90.0,60.0,92.0,93.0,2.7371,2.6214,0.0,NO,NO
3,KMX,58.38,Consumer Cyclical,Auto & Truck Dealerships,87.0,80.0,91.0,90.0,1.6743,1.5843,0.0,NO,NO
4,RUSHA,49.68,Consumer Cyclical,Auto & Truck Dealerships,84.0,17.0,81.0,74.0,1.4338,1.3381,0.0,NO,NO
5,OPLN,34.26,Consumer Cyclical,Auto & Truck Dealerships,68.0,82.0,14.0,85.0,0.8656,0.8306,0.0,NO,NO
1,GM,86.62,Consumer Cyclical,Auto Manufacturers,82.0,85.0,80.0,75.0,2.4314,2.2775,2.25,NO,NO
2,HMC,32.53,Consumer Cyclical,Auto Manufacturers,79.0,80.0,92.0,87.0,0.6893,0.4004,0.0,NO,NO
3,RACE,414.0,Consumer Cyclical,Auto Manufacturers,72.0,73.0,88.0,83.0,7.9307,5.5254,0.0,NO,NO
4,TM,193.91,Consumer Cyclical,Auto Manufacturers,39.0,85.0,84.0,11.0,3.7771,2.455,0.0,NO,NO
5,RIVN,15.4,Consumer Cyclical,Auto Manufacturers,16.0,87.0,18.0,27.0,0.6614,0.6216,0.0,NO,NO
1,VGNT,47.52,Consumer Cyclical,Auto Parts,92.0,80.0,74.0,,1.8411,1.6925,1.28,NO,NO
2,GTX,26.26,Consumer Cyclical,Auto Parts,91.0,17.0,4.0,93.0,0.86,0.8054,0.0,NO,NO
3,MLR,55.5,Consumer Cyclical,Auto Parts,88.0,43.0,86.0,84.0,1.9204,1.8846,1.56,NO,NO
4,DAN,30.5,Consumer Cyclical,Auto Parts,82.0,55.0,78.0,12.0,0.9586,0.8261,0.0,NO,NO
5,BWA,63.76,Consumer Cyclical,Auto Parts,82.0,16.0,12.0,81.0,1.8021,1.6039,1.5,NO,NO
1,ING,36.92,Financial Services,Banks - Diversified,90.0,87.0,89.0,91.0,0.5889,0.4054,1.46,NO,NO
2,BBVA,28.83,Financial Services,Banks - Diversified,90.0,71.0,89.0,90.0,0.5214,0.3471,2.06,NO,NO
3,MUFG,23.5,Financial Services,Banks - Diversified,90.0,85.0,85.0,91.0,0.4886,0.3079,0.0,NO,NO
4,SMFG,26.72,Financial Services,Banks - Diversified,90.0,86.0,80.0,90.0,0.5704,0.3485,0.0,NO,NO
5,BNS,94.1,Financial Services,Banks - Diversified,87.0,87.0,80.0,89.0,1.6064,1.5543,0.85,NO,NO
1,VBNK,23.47,Financial Services,Banks - Regional,95.0,95.0,91.0,95.0,0.9411,0.9133,0.75,NO,NO
2,CIB,98.23,Financial Services,Banks - Regional,94.0,75.0,91.0,91.0,3.3443,3.22,0.0,NO,NO
3,MSBI,33.63,Financial Services,Banks - Regional,94.0,79.0,87.0,94.0,0.7273,0.7066,0.0,NO,NO
4,GCBC,35.59,Financial Services,Banks - Regional,93.0,86.0,92.0,95.0,0.8852,0.8287,0.0,NO,NO
5,HFBL,24.45,Financial Services,Banks - Regional,93.0,77.0,92.0,90.0,0.61,0.3264,0.0,NO,NO
1,BUD,78.77,Consumer Defensive,Beverages - Brewers,75.0,80.0,30.0,62.0,1.3621,1.1486,0.0,NO,NO
2,FMX,120.39,Consumer Defensive,Beverages - Brewers,70.0,83.0,21.0,66.0,2.575,2.575,0.0,NO,NO
3,TAP,39.08,Consumer Defensive,Beverages - Brewers,10.0,21.0,47.0,11.0,1.0321,1.0156,0.0,NO,NO
4,SAM,172.0,Consumer Defensive,Beverages - Brewers,7.0,28.0,47.0,2.0,6.0223,5.9016,0.0,NO,NO
5,STZ,122.45,Consumer Defensive,Beverages - Brewers,7.0,15.0,10.0,4.0,3.1764,3.1614,0.0,NO,NO
1,COKE,198.97,Consumer Defensive,Beverages - Non-Alcoholic,83.0,89.0,79.0,11.0,5.8729,5.6843,0.0,NO,NO
2,KO,88.06,Consumer Defensive,Beverages - Non-Alcoholic,82.0,56.0,82.0,71.0,1.2254,1.1204,0.0,NO,NO
3,KOF,112.51,Consumer Defensive,Beverages - Non-Alcoholic,79.0,84.0,72.0,74.0,2.0707,2.0421,0.0,NO,NO
4,MNST,44.51,Consumer Defensive,Beverages - Non-Alcoholic,76.0,17.0,26.0,78.0,0.8679,0.8243,0.0,NO,NO
5,KDP,31.43,Consumer Defensive,Beverages - Non-Alcoholic,63.0,82.0,57.0,71.0,0.6386,0.6257,0.0,NO,NO
1,DEO,86.72,Consumer Defensive,Beverages - Wineries & Distilleries,48.0,23.0,82.0,69.0,1.5964,1.2814,0.0,NO,NO
1,MRNA,158.07,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,10.2853,9.681,4.72,NO,NO
2,TWST,155.56,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,9.9511,9.2982,5.84,NO,NO
3,OMER,18.45,Healthcare,Biotechnology,98.0,91.0,98.0,95.0,0.8093,0.7821,1.04,NO,NO
4,FTH,35.13,Healthcare,Biotechnology,98.0,90.0,98.0,68.0,3.6013,3.5849,1.93,NO,NO
5,DRTS,15.49,Healthcare,Biotechnology,98.0,92.0,97.0,97.0,0.7139,0.7139,0.73,NO,NO
1,BBGI,17.09,Communication Services,Broadcasting,98.0,1.0,3.0,98.0,1.38,1.38,0.0,NO,NO
2,NXST,162.34,Communication Services,Broadcasting,6.0,7.0,32.0,2.0,6.2518,6.1996,0.0,NO,NO
1,JHX,25.91,Basic Materials,Building Materials,83.0,6.0,74.0,85.0,1.1079,1.0357,0.0,NO,NO
2,USLM,114.43,Basic Materials,Building Materials,20.0,33.0,68.0,14.0,3.1479,3.0279,0.0,NO,NO
3,VMC,244.5,Basic Materials,Building Materials,6.0,8.0,6.0,13.0,6.6693,6.1629,0.0,NO,NO
4,MLM,494.44,Basic Materials,Building Materials,5.0,19.0,6.0,7.0,13.2254,12.4039,0.0,NO,NO
