Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
438,CLMT,32.32,1114134.0,Basic Materials,Specialty Chemicals,95.0,13.0,90.0,94.0,1360413.0,1101030.0,36.94,12.64,2813150976.0,No,,31.63,22.56,31.83,25.2
475,TWLO,198.59,1975240.0,Technology,Software - Infrastructure,94.0,98.0,97.0,92.0,2477401.0,3596600.0,203.71,91.84,30140770304.0,No,,139.33,123.75,148.47,133.52
476,SYNA,126.55,1027552.0,Technology,Semiconductors,94.0,98.0,95.0,96.0,790075.0,1112810.0,129.78,57.54,4889598976.0,No,,81.78,75.6,88.41,80.86
502,CGNX,67.26,2963963.0,Technology,Scientific & Technical Instruments,94.0,92.0,96.0,94.0,2422305.0,3457110.0,71.9,29.0,11193372672.0,No,,53.25,45.08,54.6,46.35
505,AVGX,64.73,269699.0,ETF,ETF,94.0,93.0,95.0,78.0,683426.0,394460.0,70.31,22.67,,No,,47.89,48.15,50.9,49.04
538,COCO,72.46,1197375.0,Consumer Defensive,Beverages - Non-Alcoholic,94.0,95.0,90.0,95.0,1537650.0,2085550.0,72.98,31.79,4138382080.0,No,,54.72,48.03,56.7,53.29
595,AVGG,37.61,89609.0,ETF,ETF,93.0,93.0,95.0,79.0,171673.0,133750.0,40.73,14.13,,No,,27.82,27.86,29.57,28.44
621,ENTG,149.15,3158516.0,Technology,Semiconductor Equipment & Materials,93.0,78.0,89.0,95.0,2583353.0,3599520.0,159.15,66.32,22715543552.0,No,,130.41,103.27,133.08,111.92
632,XMTR,80.74,682654.0,Industrials,Industrial Distribution,93.0,99.0,82.0,85.0,1062091.0,1178190.0,82.53,29.6,4246564096.0,No,,46.08,52.3,50.8,55.23
693,AVL,61.13,229763.0,ETF,ETF,92.0,93.0,95.0,46.0,448450.0,303360.0,74.75,24.59,,No,,45.19,49.05,48.0,48.22
729,STNG,85.15,1422361.0,Energy,Oil & Gas Midstream,92.0,84.0,91.0,87.0,1283505.0,1332280.0,87.39,37.96,4293091072.0,No,,76.13,61.78,76.72,66.57
733,MIRM,106.17,464226.0,Healthcare,Biotechnology,92.0,80.0,69.0,93.0,882821.0,1099080.0,112.0,42.89,6474376704.0,No,,94.36,81.28,95.63,87.12
761,ASTH,37.97,543367.0,Healthcare,Medical Care Facilities,91.0,95.0,98.0,69.0,490215.0,514370.0,39.9,18.08,2115442816.0,No,,28.6,26.78,30.27,26.34
768,FROG,69.01,3927294.0,Technology,Software - Application,91.0,97.0,93.0,91.0,3560180.0,3203820.0,72.06,34.05,8361065984.0,No,,46.26,50.97,49.93,53.68
792,AVGU,48.29,51929.0,ETF,ETF,91.0,93.0,95.0,82.0,72451.0,41860.0,50.71,22.99,,No,,35.67,35.02,37.95,36.02
836,NMM,73.2,90392.0,Industrials,Marine Shipping,91.0,66.0,87.0,91.0,182495.0,164770.0,77.9,36.62,2089568000.0,No,,68.81,55.59,68.73,60.25
857,TNK,81.56,275984.0,Energy,Oil & Gas Midstream,90.0,78.0,89.0,87.0,560685.0,345080.0,83.99,41.05,2825552896.0,No,,74.19,60.6,75.02,66.26
870,TPC,82.79,728498.0,Industrials,Engineering & Construction,90.0,22.0,32.0,80.0,601551.0,614460.0,100.0,32.82,4370604544.0,No,,79.7,69.97,80.42,74.58
880,BETR,31.05,494769.0,Financial Services,Mortgage Finance,90.0,11.0,81.0,3.0,540748.0,695510.0,94.06,10.81,585876288.0,No,,36.19,38.5,35.21,39.62
931,PKOH,30.77,86335.0,Industrials,Specialty Industrial Machinery,90.0,88.0,88.0,93.0,43178.0,103550.0,31.92,15.52,443031680.0,No,,26.29,22.56,26.75,24.02
938,ESTA,71.5,308830.0,Healthcare,Medical Devices,90.0,88.0,60.0,61.0,539450.0,660740.0,83.31,33.35,2101016960.0,No,,65.1,58.69,64.67,67.05
963,MLI,140.71,429204.0,Industrials,Metal Fabrication,89.0,86.0,89.0,86.0,735376.0,556600.0,141.51,72.16,15558391808.0,No,,120.97,111.05,123.04,118.76
969,ALNT,65.48,342338.0,Technology,Electronic Components,89.0,6.0,22.0,85.0,185171.0,214590.0,80.39,29.25,1112931712.0,No,,67.12,56.19,67.6,61.6
973,SEZL,101.1,608147.0,Financial Services,Credit Services,89.0,98.0,95.0,95.0,808881.0,879900.0,186.74,49.5,3399691776.0,No,,74.03,77.43,75.98,69.84
986,AVGO,428.43,16711896.0,Technology,Semiconductors,89.0,85.0,90.0,78.0,24219768.0,19498440.0,437.68,215.88,2028473942016.0,No,,361.04,344.24,372.85,355.54
1060,MUR,37.62,1881657.0,Energy,Oil & Gas E&P,88.0,15.0,85.0,87.0,2442758.0,1799320.0,43.34,20.31,5392810496.0,No,,38.37,31.41,38.87,34.14
1074,VCLN,32.97,2904.0,ETF,ETF,88.0,81.0,83.0,82.0,1905.0,3020.0,34.09,17.61,,No,,29.25,26.13,29.77,27.87
1100,CPRX,31.15,3678482.0,Healthcare,Biotechnology,88.0,91.0,91.0,91.0,1749743.0,4027130.0,32.56,19.05,3811998976.0,No,2026-05-11,25.76,22.99,26.37,24.31
1117,GH,96.71,2027388.0,Healthcare,Diagnostics & Research,88.0,90.0,17.0,37.0,2021290.0,2064560.0,120.74,36.36,12823739392.0,No,,88.73,84.98,88.7,97.05
1158,FAI,50.99,28562.0,ETF,ETF,87.0,92.0,91.0,80.0,10768.0,22530.0,51.28,30.41,,No,,41.66,40.43,42.87,41.57
1173,CM,110.93,629729.0,Financial Services,Banks - Diversified,87.0,71.0,83.0,86.0,1463913.0,1301460.0,113.28,63.53,102094430208.0,No,,102.54,89.46,103.36,95.44
1175,HASI,40.98,1226017.0,Financial Services,Asset Management,87.0,64.0,81.0,90.0,996835.0,1075470.0,44.13,24.29,5237287424.0,No,,38.6,33.11,39.03,35.5
1193,CTS,61.49,316303.0,Technology,Electronic Components,87.0,81.0,80.0,91.0,230870.0,325140.0,62.02,36.03,1758178048.0,No,,52.11,46.11,53.52,49.0
1204,DAVE,249.42,472284.0,Technology,Software - Application,87.0,94.0,93.0,64.0,592606.0,506610.0,287.69,152.21,3171187456.0,No,,222.52,210.96,225.86,213.19
1211,USE,33.55,348.0,ETF,ETF,87.0,69.0,95.0,87.0,3526.0,1230.0,35.34,21.56,,No,,30.49,26.81,31.1,26.07
1235,XCEM,50.43,315355.0,ETF,ETF,86.0,84.0,86.0,86.0,230276.0,206970.0,50.65,31.56,,No,,43.95,39.59,44.7,41.62
1265,ODC,76.47,33154.0,Basic Materials,Specialty Chemicals,86.0,64.0,87.0,87.0,61645.0,46990.0,77.88,45.61,1107286144.0,No,,68.62,60.77,70.19,61.39
1293,MEMX,48.25,275.0,ETF,ETF,86.0,82.0,83.0,86.0,4091.0,2210.0,48.27,29.9,,No,,42.44,38.28,43.05,40.3
1305,HZO,33.29,406600.0,Consumer Cyclical,Specialty Retail,86.0,90.0,82.0,89.0,404611.0,406490.0,34.43,20.52,733317248.0,No,,28.22,26.4,28.78,27.05
1320,IBRN,35.66,706.0,ETF,ETF,86.0,68.0,78.0,83.0,1531.0,1250.0,37.0,21.11,,No,,33.2,30.08,33.52,32.15
1329,PTCT,76.85,3115723.0,Healthcare,Biotechnology,85.0,81.0,63.0,50.0,1223341.0,1938970.0,87.5,43.17,6374656512.0,No,,67.87,67.15,68.87,72.28
1330,RRX,211.33,1310009.0,Industrials,Specialty Industrial Machinery,85.0,45.0,29.0,92.0,1151541.0,1417160.0,236.35,127.96,14068148224.0,No,,200.46,165.56,199.37,175.03
1352,EMCS,45.38,1637.0,ETF,ETF,85.0,84.0,84.0,84.0,2910.0,2390.0,45.5,29.07,,No,,39.68,36.41,40.32,38.12
1371,AAPB,35.65,81185.0,ETF,ETF,85.0,92.0,79.0,53.0,120758.0,152080.0,37.89,18.2,,No,,29.14,29.52,29.93,31.04
1401,CCSI,30.51,279608.0,Technology,Software - Infrastructure,85.0,92.0,93.0,80.0,162900.0,150820.0,37.3,19.42,561321472.0,No,,27.28,25.49,27.53,25.57
1416,EGGQ,57.97,14476.0,ETF,ETF,85.0,93.0,91.0,78.0,3763.0,6680.0,65.79,38.94,,No,,46.82,47.13,48.33,47.05
1452,TRS,41.59,576463.0,Consumer Cyclical,Packaging & Containers,84.0,72.0,85.0,85.0,522605.0,629790.0,43.72,23.65,1490073344.0,No,,37.38,36.27,37.7,36.03
1461,NTSE,47.54,1213.0,ETF,ETF,84.0,82.0,82.0,83.0,6846.0,3260.0,47.6,31.03,,No,,42.26,38.83,42.78,40.56
1462,SOBO,35.39,454337.0,Energy,Oil & Gas Midstream,84.0,68.0,89.0,88.0,1057405.0,1036270.0,35.56,24.51,7402660352.0,No,,33.38,29.07,33.65,30.02
1463,FLY,38.24,7872389.0,Industrials,Aerospace & Defense,84.0,48.0,96.0,97.0,5561065.0,5599300.0,73.8,16.0,6127394816.0,No,,30.68,,33.14,26.45
1496,UGL,62.07,1857454.0,ETF,ETF,84.0,18.0,10.0,84.0,3575826.0,2030480.0,90.4,32.11,,No,,64.02,55.39,62.04,61.46
1514,SENEB,137.98,15.0,Consumer Defensive,Packaged Foods,84.0,3.0,85.0,82.0,206.0,410.0,164.98,88.99,934597312.0,No,,142.7,120.73,144.5,127.59
1519,CRWV,114.7,27076930.0,Technology,Software - Infrastructure,83.0,82.0,87.0,54.0,28120850.0,30772490.0,187.0,52.9,60584550400.0,No,,96.5,100.34,99.65,92.99
1553,TRST,48.51,77505.0,Financial Services,Banks - Regional,83.0,61.0,72.0,82.0,119401.0,80070.0,49.21,30.17,859136896.0,No,,45.27,41.34,45.85,43.57
1558,ISRA,69.75,4556.0,ETF,ETF,83.0,74.0,78.0,82.0,9518.0,10880.0,73.55,45.43,,No,,64.35,58.58,64.77,61.53
1560,FLNG,32.71,365981.0,Energy,Oil & Gas Midstream,83.0,81.0,90.0,81.0,633991.0,415210.0,33.4,21.72,1769361536.0,No,,30.53,26.96,30.82,27.76
1586,AAPU,36.79,2047323.0,ETF,ETF,83.0,91.0,77.0,43.0,2206110.0,3743790.0,40.7,19.84,,No,,30.26,31.24,31.02,32.49
1589,ALSN,123.72,554718.0,Consumer Cyclical,Auto Parts,83.0,14.0,75.0,92.0,889461.0,989850.0,137.62,76.01,10260840448.0,No,,122.65,101.24,122.67,108.23
1602,RWEM,35.86,2574.0,ETF,ETF,83.0,85.0,82.0,80.0,22096.0,65940.0,38.86,23.9,,No,,31.79,29.84,32.62,30.89
1607,NP,30.68,424757.0,Financial Services,Insurance Brokers,83.0,91.0,92.0,79.0,432006.0,437960.0,33.23,14.78,4243992320.0,No,,24.41,,25.64,25.08
1641,HCC,87.18,627889.0,Basic Materials,Coking Coal,82.0,20.0,18.0,54.0,917930.0,1001180.0,105.34,40.8,4603275264.0,No,,87.88,77.78,88.83,85.69
1693,BEP,34.43,323748.0,Utilities,Utilities - Renewable,82.0,22.0,81.0,63.0,870830.0,1385860.0,35.97,22.64,22148278272.0,No,,32.63,29.02,33.16,30.55
1694,PSMT,156.98,149957.0,Consumer Defensive,Discount Stores,82.0,30.0,50.0,87.0,232575.0,266160.0,165.46,99.58,4850035200.0,No,,152.95,131.9,154.28,140.32
1729,MNST,86.41,7353687.0,Consumer Defensive,Beverages - Non-Alcoholic,81.0,84.0,73.0,85.0,5662648.0,5480280.0,88.77,58.09,84501725184.0,No,,76.02,72.53,77.55,76.82
1752,CHRW,169.98,1259758.0,Industrials,Integrated Freight & Logistics,81.0,59.0,11.0,70.0,2212361.0,2316780.0,203.34,92.36,20036059136.0,No,,174.41,155.44,171.51,168.89
1755,FCAP,56.59,1646.0,Financial Services,Banks - Regional,81.0,61.0,76.0,84.0,4845.0,3850.0,71.0,33.73,189323600.0,No,,51.7,48.59,52.6,52.39
1764,SXI,260.0,128478.0,Industrials,Specialty Industrial Machinery,81.0,15.0,48.0,61.0,195158.0,240810.0,284.71,144.62,3149879808.0,No,,262.24,234.75,260.41,247.86
1811,CRC,59.68,1493611.0,Energy,Oil & Gas E&P,80.0,6.0,73.0,85.0,994951.0,922640.0,71.98,41.13,5299279872.0,No,,64.87,53.55,64.26,54.92
1826,EZJ,64.0,4170.0,ETF,ETF,80.0,77.0,28.0,81.0,11723.0,4460.0,70.5,39.5,,No,,57.65,53.79,57.58,56.53
1846,DFSE,49.89,20566.0,ETF,ETF,80.0,79.0,79.0,78.0,23645.0,22700.0,50.11,35.27,,No,,44.89,42.52,45.46,43.72
1861,CAR,151.19,786084.0,Industrials,Rental & Leasing Services,80.0,1.0,91.0,59.0,2881926.0,2691970.0,847.7,85.96,5340784640.0,No,,205.27,156.57,201.98,151.32
