Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
13,AGL,96.86,96.9,169551.0,Healthcare,Medical Care Facilities,98.0,1.0,89.0,98.0,10.1274,8.9641,341579.0,502760.0,133.04,7.48,1626396672,NO,99.47,106.61,45.99,106.76,60.99,,1340,0.0,169551,NO,NO,2025-08-05,7008856
34,ATEX,91.57,91.53,303530.0,Communication Services,Telecom Services,98.0,4.0,96.0,98.0,7.4201,7.0484,458898.0,390740.0,113.0,17.58,1795668096,NO,95.71,92.13,48.68,94.0,61.88,,2901,0.0,303530,NO,NO,2020-12-21,3077900
42,LINT,127.65,125.057,89817.0,ETF,ETF,98.0,86.0,1.0,98.0,14.3176,12.3776,166896.0,111860.0,266.71,23.87,0,NO,115.07,156.74,,149.66,113.78,,185,0.0,89817,NO,NO,2026-01-23,456000
51,DNTH,114.86,115.96,528564.0,Healthcare,Biotechnology,98.0,93.0,93.0,97.0,5.9262,5.8705,1061503.0,741680.0,116.47,20.31,6424622592,NO,108.01,97.35,70.47,102.59,84.76,,2048,0.0,567646,NO,NO,2025-09-08,5974200
55,SNOU,67.01,66.0,33263.0,ETF,ETF,98.0,97.0,98.0,98.0,5.3355,5.0459,205279.0,64920.0,76.31,10.51,0,NO,56.49,46.33,37.38,50.24,32.2,,329,0.0,33263,NO,NO,2026-05-28,1302300
57,BAND,52.79,53.97,559872.0,Technology,Software - Infrastructure,98.0,0.0,42.0,98.0,4.8114,3.8351,1329116.0,917680.0,79.08,12.5,1698823808,NO,52.1,58.88,31.13,57.28,40.04,,2201,0.0,559872,NO,NO,2022-11-02,11116300
70,UMAC,30.15,34.06,8216590.0,Technology,Computer Hardware,98.0,98.0,98.0,97.0,3.0751,2.7996,6084045.0,5451220.0,34.93,7.25,1506188544,NO,23.85,22.43,16.37,23.27,18.71,,628,0.0,8216590,NO,NO,2024-11-29,62631500
78,TRAX,43.6,44.04,479852.0,Healthcare,Biotechnology,97.0,93.0,98.0,,3.4504,3.3996,742180.0,585320.0,49.91,14.72,1557864704,NO,42.93,30.29,,33.8,,,92,0.0,480395,NO,NO,2026-07-09,4512600
105,SEPN,44.2,44.5,433673.0,Healthcare,Biotechnology,97.0,97.0,96.0,95.0,3.0294,2.3487,436495.0,574490.0,51.1,10.74,2063121152,NO,37.47,35.61,28.19,37.19,30.19,,451,0.0,433673,NO,NO,2025-05-14,37815800
106,SILC,48.65,49.5,407740.0,Technology,Communication Equipment,97.0,84.0,36.0,97.0,4.6236,4.2964,178948.0,193910.0,52.95,13.34,279621280,NO,42.83,43.14,27.74,43.87,34.07,,8176,0.0,407881,NO,NO,1999-12-08,2163100
109,CLMT,48.35,47.72,905030.0,Basic Materials,Specialty Chemicals,97.0,87.0,96.0,95.0,2.3221,2.2386,1049641.0,1511000.0,49.17,12.94,4249879296,NO,43.75,39.33,29.52,40.79,34.21,,5171,0.0,905030,NO,NO,2016-04-18,11492600
114,UCTT,87.88,84.93,1186177.0,Technology,Semiconductor Equipment & Materials,97.0,8.0,41.0,94.0,8.6243,7.6514,1412391.0,1409060.0,144.22,21.49,3978945024,NO,87.48,99.01,63.93,98.14,79.35,,5634,1.88,1186177,NO,NO,2018-01-02,7165600
