Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,62,87,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,93,80,83,95,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Copper,Basic Materials,92,54,36,89,"SCCO,FCX,HBM,ERO,TGB,IE"
4,Semiconductor Equipment & Materials,Technology,92,75,83,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,AXTI,CAMT,KLIC,ACLS,IPGP,ACMR,UCTT,VECO,AMBA,AEHR,PLAB,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
5,Semiconductors,Technology,91,94,92,88,"MCHPP,NVDA,TSM,AVGO,MU,AMD,INTC,TXN,ARM,QCOM,ADI,MRVL,MPWR,ASX,NXPI,STM,MCHP,ON,GFS,UMC,ALAB,CRDO,TSEM,MTSI,SITM,LSCC,RMBS,SMTC,SWKS,SIMO,ALGM,CRUS,QRVO,MXL,SLAB,VSH,SYNA,NVTS,DIOD,LASR,PI,POWI,HIMX,WOLF,POET,IMOS,SKYT,AIP,AMBQ,AOSL,CEVA,MRAM,ALMU,NVEC,GSIT,QUIK,WKEY,IPWR,PXLW"
6,Other Precious Metals & Mining,Basic Materials,90,59,33,88,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,MTA,GMTL,VOXR"
7,Gold,Basic Materials,87,35,30,83,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,HMY,IAG,EGO,OGC,OR,SSRM,BTG,AUGO,ORLA,ARIS,HYMC,NG,CGAU,AAUC,SA,FSM,DRD,CNL,DC,CTGO,IDR,MAKO,CMCL,USAU"
8,Silver,Basic Materials,84,80,69,96,"AG,SVM,EXK,AYA,HSLV,NEWP"
9,Other Industrial Metals & Mining,Basic Materials,82,73,66,79,"BHP,RIO,VALE,TECK,MP,EMAT,ALM,USAR,MTRN,SKE,TMC,USAS,SGML,NEXA,LAC,LAR,CRML,ELVR,UAMY,IPX,CMP,SCZM,NB,BMM,TMCR,REA,ALOY,LZM,SBMT,NVA,USGO,ATLX,NICM"
10,Publishing,Communication Services,81,36,85,81,"NYT,PSO,WLY,TDAY,SCHL,LEE"
11,Oil & Gas Equipment & Services,Energy,81,65,71,82,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,SEI,KGS,AROC,LBRT,LB,USAC,TDW,WHD,OII,EFXT,FLOC,NESR,WTTR,AESI,NEXT,PUMP,INVX,XPRO,RES,HLX,WBI,NPKI,ACDC,VTOL,HMH,FTK,FET,CLB,OIS,NGS,NINE,NOA,RNGR,NCSM,GEOS"
12,Marine Shipping,Industrials,80,66,71,79,"KEX,MATX,HAFN,ZIM,SBLK,DAC,ECO,NMM,CMRE,SFL,GSL,CCEC,GNK,ASC,HSHP,SB,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD,SVRN"
13,Communication Equipment,Technology,79,62,74,75,"CSCO,NOK,CIEN,LITE,MSI,HPE,ERIC,UI,ASTS,AAOI,VIAV,ZBRA,VSAT,ONDS,BDC,EXTR,TSAT,VISN,DGII,HLIT,ADTN,GILT,NTGR,FEIM,CLFD,BKTI,SILC,INSG,LTRX,AUDC,AVNW,WATT,OCC,AIRG,FIEE"
14,Oil & Gas Midstream,Energy,79,71,77,82,"ENB,WMB,EPD,KMI,TRP,ET,TRGP,OKE,MPLX,LNG,VG,CQP,PBA,WES,VNOM,PAA,DTM,AM,FRO,HESM,SOBO,GLNG,PAGP,CMBT,INSW,STNG,EE,KNTK,SUNC,TRMD,BWLP,DHT,TNK,NGL,LPG,FLNG,GLP,NVGS,PBT,TEN,NAT,TK,SBR,SMC,KNOP,TORO,MARPS,IMPPP,GEL"
15,Healthcare Plans,Healthcare,78,86,81,80,"UNH,CVS,ELV,CI,HUM,CNC,MOH,OSCR,ALHC,PGNY"
16,Electronic Components,Technology,78,66,71,76,"GLW,APH,TEL,FLEX,CLS,JBL,FN,TTMI,VICR,SANM,LFUS,PLXS,RAL,OLED,OSIS,BELFB,KN,BHE,BELFA,ROG,OUST,CTS,ALNT,DAKT,KOPN,LYTS,LPTH,MEI,MPTI,OPTX,RELL,ELTK,MSAI"
17,Real Estate - Diversified,Real Estate,78,14,34,78,"JOE,STRS"
18,Oil & Gas Integrated,Energy,76,39,71,79,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
19,Uranium,Energy,76,58,33,62,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL,AEC"
20,Oil & Gas Refining & Marketing,Energy,75,72,70,67,"MPC,VLO,PSX,SUN,DINO,UGP,IEP,PBF,CVI,PARR,DKL,DK,APC,WKC,CAPL,SGU"
21,Chemicals,Basic Materials,73,52,69,82,"DOW,CE,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,WLKP,ASPI,RYAM,ASIX,VHI,ACNT"
22,Trucking,Industrials,72,59,53,82,"ODFL,XPO,SAIA,TFII,KNX,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
23,Steel,Basic Materials,71,76,47,72,"NUE,MT,STLD,PKX,RS,TX,CLF,WS,NWPX,MTUS,ASTL,MSB,FRD,LUD"
24,Banks - Diversified,Financial Services,71,42,46,67,"JPM,BAC,HSBC,RY,WFC,C,MUFG,TD,SAN,UBS,SMFG,BBVA,BMO,CM,BNS,BK,ING,BCS,NTB"
25,Solar,Technology,70,84,42,38,"FSLR,NXT,ENPH,RUN,SEDG,SHLS,JKS,CSIQ,ARRY,TOYO"
26,Utilities - Renewable,Utilities,70,59,57,54,"AXIA,BEP,ENLT,MWH,CWEN,ORA,BEPC,FLNC,RNW,XIFR,NRGV,ELLO,STEM,WAVE"
27,Financial Conglomerates,Financial Services,69,59,68,71,"RILYL,RILYP,IX,FRHC,VOYA,HTH,TREE,RILY"
28,REIT - Hotel & Motel,Real Estate,68,64,70,67,"HST,RHP,APLE,PK,DRH,SHO,PEB,XHR,RLJ,INN,CLDT"
29,Computer Hardware,Technology,67,79,75,50,"SNDK,STX,ANET,WDC,DELL,P,IONQ,HPQ,SMCI,LOGI,QBTS,RGTI,QUBT,BRAI,CRSR,SSYS,UMAC,VELO,OSS,DPRO,QMCO,AMCI,ALOT"
30,Oil & Gas E&P,Energy,67,50,63,71,"WDS,COP,CNQ,EOG,FANG,OXY,DVN,EQT,TPL,EXE,PR,OVV,APA,AR,RRC,CHRD,SM,VIST,MTDR,MUR,MGY,CRC,CNX,CRK,CRGY,GPOR,BKV,BSM,TALO,NOG,MNR,VET,KRP,DMLP,TBN,OBE,HPK,REPX,VTS,GFR,TXO,GRNT,EGY,GPRK,SD,FTW,PNRG,GTE,INR,AMPY,KGEI,EPSN,PED,NRT,CRT,CKX,MXC"
