Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,74,88,96,"AA,CENX,CSTM,KALU"
2,Semiconductors,Technology,91,62,90,89,"MCHPP,NVDA,TSM,AVGO,MU,AMD,INTC,ARM,TXN,MRVL,QCOM,ADI,ASX,MPWR,NXPI,STM,ALAB,UMC,CBRS,MCHP,ON,CRDO,GFS,MTSI,TSEM,LSCC,SITM,RMBS,SMTC,SWKS,SIMO,ALGM,QRVO,CRUS,VSH,SLAB,MXL,NVTS,SYNA,DIOD,POWI,PI,LASR,HIMX,WOLF,IMOS,POET,SKYT,AMBQ,AIP,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,MX,IPWR,WKEY,PXLW"
3,Semiconductor Equipment & Materials,Technology,91,44,84,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,ACMR,KLIC,AXTI,ACLS,IPGP,UCTT,VECO,AEHR,AMBA,COHU,ICHR,PLAB,DQ,ASYS,ATOM,INTT,TRT"
4,Trucking,Industrials,90,96,94,94,"ODFL,XPO,TFII,KNX,SAIA,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
5,REIT - Hotel & Motel,Real Estate,89,94,92,91,"HST,RHP,APLE,PK,DRH,SHO,PEB,XHR,RLJ,INN,CLDT"
6,Textile Manufacturing,Consumer Cyclical,86,96,93,91,"AIN,SMJF"
7,Electronic Components,Technology,85,68,82,83,"APH,GLW,TEL,FLEX,CLS,JBL,FN,TTMI,SANM,VICR,LFUS,PLXS,RAL,OLED,BELFB,OSIS,KN,BELFA,BHE,ROG,OUST,CTS,ALNT,DAKT,LYTS,LPTH,OPTX,MPTI,MEI,RELL,CPSH,ELTK"
8,Healthcare Plans,Healthcare,84,91,90,80,"UNH,CVS,ELV,CI,HUM,CNC,MOH,OSCR,ALHC,PGNY"
9,Oil & Gas Drilling,Energy,84,37,48,92,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,NBR,PDS"
10,Publishing,Communication Services,83,77,77,87,"NYT,PSO,WLY,WLYB,TDAY,SCHL,LEE"
11,Banks - Diversified,Financial Services,80,78,76,71,"JPM,BAC,HSBC,RY,WFC,C,MUFG,TD,SAN,UBS,SMFG,BBVA,BMO,CM,BNS,BNY,ING,BCS,NTB"
12,Oil & Gas Equipment & Services,Energy,80,55,59,83,"SLB,BKR,HAL,TS,FTI,NOV,WFRD,KGS,SEI,AROC,LB,LBRT,WHD,USAC,OII,TDW,EFXT,WTTR,FLOC,NESR,NEXT,AESI,INVX,XPRO,PUMP,RES,HLX,WBI,VTOL,ACDC,HMH,FTK,CLB,FET,EROK,NGS,OIS,NINE,NOA,RNGR,SND,NCSM,STAK,GEOS"
13,Marine Shipping,Industrials,80,34,54,75,"KEX,MATX,HAFN,ZIM,SBLK,DAC,NMM,CMRE,ECO,SFL,GSL,CCEC,GNK,HSHP,SB,ASC,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,EHLD,SVRN"
14,Copper,Basic Materials,78,35,30,70,"SCCO,FCX,HBM,ERO,TGB,IE"
15,Integrated Freight & Logistics,Industrials,78,84,74,71,"UPS,FDX,FDXF,JBHT,CHRW,EXPD,ZTO,LSTR,GXO,HUBG,PBI,CYRX,RLGT,FWRD,PAL,PSIG,NCEW"
16,Silver,Basic Materials,78,5,7,65,"AG,AYA,EXK,SVM"
17,Computer Hardware,Technology,77,80,84,64,"DELL,SNDK,ANET,STX,WDC,SMCI,P,HPQ,IONQ,LOGI,QBTS,RGTI,QUBT,BRAI,UMAC,CRSR,SSYS,VELO,OSS,DPRO,QMCO,ALOT"
18,Steel,Basic Materials,77,77,81,72,"NUE,MT,STLD,RS,PKX,TX,CLF,WS,NWPX,MTUS,MSB,FRD,INHD"
19,Electronics & Computer Distribution,Technology,77,93,92,80,"SNX,ARW,AVT,NSIT,CNXN,SCSC,CLMB"
20,Oil & Gas Integrated,Energy,76,51,56,76,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
21,Real Estate - Diversified,Real Estate,76,35,15,78,"JOE,STRS"
22,Communication Equipment,Technology,76,54,68,76,"CSCO,NOK,MSI,LITE,HPE,CIEN,ERIC,ASTS,UI,AAOI,VIAV,ZBRA,VSAT,ONDS,BDC,EXTR,VISN,DGII,TSAT,HLIT,ADTN,GILT,FEIM,NTGR,CLFD,BKTI,LTRX,SILC,AVNW,AUDC,OCC,AMPG,INSG,WATT,AIRG"
23,Oil & Gas Refining & Marketing,Energy,74,53,63,73,"MPC,VLO,PSX,DINO,SUN,IEP,PBF,CVI,DK,DKL,PARR,APC,WKC,CAPL,SGU"
24,Oil & Gas Midstream,Energy,73,47,52,78,"ENB,WMB,EPD,TRP,KMI,ET,MPLX,TRGP,OKE,LNG,CQP,VG,PBA,WES,VNOM,PAA,DTM,AM,FRO,HESM,KNTK,SOBO,PAGP,GLNG,CMBT,INSW,STNG,EE,SUNC,BWLP,TRMD,DHT,TNK,NGL,LPG,FLNG,NVGS,PBT,NAT,SBR,TEN,TK,KNOP,IMPPP,GEL,GLP,SMC,IMPP,TORO"
25,Financial Conglomerates,Financial Services,72,72,72,76,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
26,Solar,Technology,71,57,67,59,"ASTI,FSLR,NXT,ENPH,SEDG,RUN,SHLS,ARRY,CSIQ,JKS,TOYO"
27,Rental & Leasing Services,Industrials,71,57,74,78,"URI,SUNB,AER,UHAL,R,CAR,GATX,EQPT,HRI,WSC,MGRC,CTOS,VSTS,HTZ,PRG,WLFC,ALTG"
28,Coking Coal,Basic Materials,70,84,67,54,"HCC,AMR,METC,METCB,SXC"
29,Electrical Equipment & Parts,Industrials,70,53,69,62,"VRT,BE,NVT,HUBB,FPS,AEIS,POWL,AYI,ENS,HAYW,ATKR,AMPX,TE,EOSE,PLPC,ENVX,ENR,FCEL,ADSE,KE,ELVA,LTBR,EAF,RFIL,STI,TGEN,ESP,ULBI,OESX"
30,Engineering & Construction,Industrials,70,37,63,62,"PWR,FIX,FER,EME,MTZ,STRL,APG,J,IESC,LGN,DY,BLD,ACM,AGX,STN,ECG,TTEK,FLR,MYRG,ACA,ROAD,GVA,PRIM,KBR,TPC,EXPO,CDLR,WLDN,AMRC,CDNL,BWMN,ORN,BBCP,MTRX,PHOE,ESOA,VATE,MAGH,SKK"
31,Chemicals,Basic Materials,70,29,53,80,"DOW,CE,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,WLKP,ASPI,ASIX,RYAM,VHI,ACNT"
32,Railroads,Industrials,68,62,61,73,"UNP,CSX,CP,CNI,NSC,WAB,TRN,GBX,FSTR,RAIL"
33,Lodging,Consumer Cyclical,68,60,62,69,"MAR,HLT,IHG,H,HTHT,WH,CHH,ATAT,CVEO,INTG"
34,Scientific & Technical Instruments,Technology,66,62,61,72,"COHR,KEYS,MKSI,NOVTU,GRMN,TDY,FTV,TRMB,CGNX,ESE,ST,NOVT,VNT,BMI,ITRI,VPG,ITRN,MLAB,SOTK,MIND,ASTC,LGL,ACFN,ELSE"
35,Specialty Chemicals,Basic Materials,66,48,63,74,"LIN,SHW,ECL,APD,PPG,SQM,LYB,IFF,DD,ALB,RPM,SOLS,WLK,ESI,SSL,EMN,NEU,AXTA,PRM,BCPC,SXT,CBT,FUL,AVNT,HWKN,CC,CLMT,WDFC,ASH,KWR,NGVT,MTX,IOSP,LWLG,ODC,ECVT,SCL,KOP,KRO,MATV,OEC,ALTO,HDSN,CMT,FSI,NTIC"
36,Banks - Regional,Financial Services,66,68,66,65,"MFG,PNC,USB,LYG,TFC,FITB,KB,SHG,BAP,CFG,RF,FCNCA,KEY,BCH,CIB,EWBC,BSAC,WBS,FHN,WTFC,BPOP,UMBF,ZION,ONB,CFR,COLB,VLY,CBC,FNB,GBCI,AVAL,IFS,ABCB,BMA,OZK,AUB,ASB,TFSL,IBOC,FULT,UCB,CATY,INDB,RNST,FBP,WSFS,BBAR,CVBF,FIBK,WSBC,CBU,FHB,MCHB,FFBC,PRK,SFNC,NIC,BOH,PFS,WAFD,TRMK,FRME,FBNC,BBT,NBTB,EFSC,MBIN,CLBK,BLX,LC,OFG,STEL,NBHC,SRCE,LOB,TFIN,DCOM,RBCAA,GABC,STBA,TCBK,HOPE,BFC,CNOB,QCRH,BY,OBK,AMAL,TMP,CTBI,PFBC,MCB,UVSP,HBT,NBN,SBSI,CFFN,HBNC,MCBS,EQBK,ESQ,TRST,CCNE,FSBC,BFST,MBWM,CPF,SUPV,HAFC,CAC,THFF,FMNB,MPB,EGBN,GSBC,PGC,CCBG,SMBC,ORRF,SMBK,FISI,ALRS,SHBI,CWBC,TCBX,WASH,CARE,VBNK,BCAL,AROW,PFIS,NFBK,BHB,MSBI,RRBI,ACNB,SFST,UNTY,NRIM,CIVB,CBNK,KRNY,HBCP,BSRR,GCBC,COFS,OBT,PDLB,BWFG,BSVN,CBK,WTBA,RBB,ISTR,PBFS,FMAO,PLBC,PKBK,FRST,PCB,AVBC,BCML,NECB,AVBH,USCB,CHMG,WSBF,NWFL,FNLC,TSBK,CZFS,COSO,JMSB,ISBA,FVCB,OVLY,FNRN,MYFW,FRAF,ATLO,FXNC,HWBK,CFFI,BPRN,LCNB,VABK,PEBK,MRBK,OVBC,NKSH,EFSI,CMTV,INBK,FCAP,OPBK,CZWI,BCBP,EBMT,RBKB,LARK,HNVR,BVFL,ECBK,FGBI,RMBI,SBFG,SRBK,RVSB,WSBK,BSBK,BOTJ,PROV,FNWB,UBCP,FUSB,BYFC,FDSB,FSEA,OPHC,NSTS,CLST,HFBL,FGBIP,MTB,GGAL,BOKF,UBSI,FLG,HWC,EBC,TCBI,BKU,BANC,CUBI,BUSE,NWBI,FCF,WABC,PEBO,FMBH,HFWA,OSBC,AMTB,FCBC,HTB,BWB,FBIZ,CBAN,NEWT,MVBF,FCCO,FDBC,WNEB,FUNC,CBNA,FBLA,CFBK,MNSB,AFBI,LSBK,HYNE,SSBI,CPBI,MBBC,CNOBP,MBINL,NEWTP,MSBIP,MBNKO,MBINN,ITUB,NWG,HBAN,WF,MNSBP,PNFP,SSB,WAL,CBSH,PB,AX,FFIN,SFBS,TOWN,SBCF,FBK,BANR,SYBT,CHCO,LKFN,BHRB,NBBK,SPFI,IBCP,HIFS,NPB,BMRC,FRBA,CZNC,FSBW,CBFV,MGYR,PBHC,AUBN,TCBS,MBINM,VLYPN,FSUN,FITBM,BUSEP,ONBPO,CASH,OCFC,UMBFO,BWBBP,FITBI,WSBCO,VLYPO,VLYPP,WTFCN,HBANL,EFSCP,ONBPP,CCNEP,WAFDP,OZKAP,FRMEP,FITBP,FULTP,TCBIO,HBANZ,FCNCP,FITBO,HBANM,FCNCO,HBANP,ZIONP,HDB,IBN,DB,NU,BSBR,HOMB,BANF,INTR,TBBK,CCB,AGBK,GBFH,FINW,FNWD,UNB,SFBC,BAFN"
37,Other Industrial Metals & Mining,Basic Materials,65,19,42,70,"BHP,RIO,VALE,TECK,MP,USAR,MTRN,ALM,EMAT,SKE,TMC,NEXA,SGML,LAR,CRML,ELVR,CMP,IPX,UAMY,ALOY,BMM,SCZM,TMCR,REA,SBMT,NICM,USGO"
38,REIT - Retail,Real Estate,64,72,57,72,"WHLRP,SPG,WHLRD,O,KIM,REG,FRT,BRX,NNN,MAC,KRG,PECO,SKT,AKR,CURB,UE,IVT,GTY,NTST,REGCP,REGCO,ADC,EPRT,FCPT,CBL,ALX,BFS,WSR,PINE,SITC"
39,REIT - Industrial,Real Estate,63,68,66,70,"PLD,PSA,EXR,LINE,EGP,CUBE,FR,REXR,STAG,TRNO,NSA,COLD,LXP,SMA,IIPR,ILPT,MDV"
40,Pollution & Treatment Controls,Industrials,62,65,66,48,"PCTTU,VLTO,ZWS,CECO,PCT,ADUR,ERII"
41,Utilities - Renewable,Utilities,62,54,61,52,"BEP,AXIA,ENLT,FRVO,CWEN,ORA,BEPC,MWH,FLNC,RNW,XIFR,ELLO,STEM,WAVE"
42,Diagnostics & Research,Healthcare,62,82,60,38,"TMO,DHR,IDXX,A,WAT,NTRA,IQV,ILMN,MTD,DGX,LH,GH,MEDP,ICLR,RVTY,CRL,QGEN,SHC,BLLN,RDNT,TWST,VCYT,ADPT,GRAL,WGS,NEO,CDNA,PSNL,CSTL,FLGT,PRE,IMDX,BDSX,BNR,PRPO"
43,Leisure,Consumer Cyclical,62,50,59,61,"AS,HAS,LTH,GOLF,MAT,PLNT,YETI,CALY,OSW,PTON,FUN,PRKS,LUCK,JOUT,FNKO,XPOF,ESCA,JAKK,AOUT,PUSA"
44,Conglomerates,Industrials,61,56,54,55,"MMM,VMI,SEB,PAM,OTTR,STRRP,HON,BBUC,TTI,DLX,AIAI,CRESY,CODI,MATW,FBYD,TRC,BOC,MAMK,RCMT,BOOM,AIRT,STRR,AIRTP"
45,Tools & Accessories,Industrials,61,39,45,67,"SNA,RBC,LECO,SWK,TKR,TTC,KMT,HLMN,EML,CVR"
46,Oil & Gas E&P,Energy,60,46,43,65,"COP,CNQ,EOG,OXY,FANG,DVN,WDS,EQT,TPL,EXE,PR,OVV,APA,AR,RRC,VIST,CHRD,SM,MTDR,MUR,MGY,CRC,CNX,CRGY,CRK,GPOR,BSM,BKV,TALO,NOG,MNR,VET,KRP,DMLP,TBN,HPK,REPX,VTS,TXO,OBE,GFR,GPRK,EGY,SD,FTW,PNRG,GTE,INR,KGEI,EPSN,PED,NRT,CRT,CKX,MXC"
47,Apparel Manufacturing,Consumer Cyclical,60,54,60,59,"RL,GIL,LEVI,VFC,KTB,ZGN,PVH,COLM,UAA,UA,FIGS,GIII,GOOS,OXM,SGC,NCI,JXG,LAKE,JL"
48,Staffing & Employment Services,Industrials,60,81,80,68,"KFY,RHI,TNET,MAN,NSP,KFRC,BBSI,KELYB,KELYA,TBI,HQI,MHH,BGSF"
49,Metal Fabrication,Industrials,60,63,58,62,"CRS,ATI,MLI,CMC,ESAB,GPGI,WOR,PRLB,RYZ,MEC,IIIN,TG,AP,OLOX"
