Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,92,91,96,"AA,CENX,CSTM,KALU"
2,Other Precious Metals & Mining,Basic Materials,91,17,71,84,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,ELE,ASM,VMET,GMTL,MTA,VOXR"
3,Copper,Basic Materials,91,24,65,85,"SCCO,FCX,HBM,ERO,TGB,IE"
4,Oil & Gas Integrated,Energy,90,94,93,90,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC,SKYQ"
5,Gold,Basic Materials,89,25,70,75,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,AGI,CDE,EQX,IAG,HMY,OR,AUGO,EGO,SSRM,ORLA,ARIS,NG,AAUC,CGAU,SA,HYMC,FSM,DRD,CNL,DC,CTGO,MAKO,IDR,CMCL,USAU"
6,Real Estate - Diversified,Real Estate,88,46,86,92,"JOE,STRS"
7,Semiconductor Equipment & Materials,Technology,88,69,79,83,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,KLIC,ACLS,UCTT,ACMR,PLAB,AXTI,AMBA,VECO,ICHR,AEHR,COHU,DQ,INTT,ASYS,TRT"
8,Oil & Gas Drilling,Energy,86,89,94,86,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
9,Business Equipment & Supplies,Industrials,86,90,92,89,"EBF,ACTG"
10,Other Industrial Metals & Mining,Basic Materials,86,35,69,74,"BHP,RIO,VALE,TECK,MP,EMAT,ALM,SKE,USAR,MTRN,USAS,SGML,NEXA,LAR,UAMY,ELVR,CRML,CMP,IPX,SCZM,BMM,ALOY,NVA,USGO"
11,Marine Shipping,Industrials,82,56,82,82,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,DAC,CMRE,NMM,ECO,SFL,GSL,CCEC,GNK,HSHP,SB,ASC,ESEA,PANL,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD,SVRN"
12,Oil & Gas Equipment & Services,Energy,82,67,85,85,"SLB,BKR,HAL,TS,FTI,NOV,WFRD,VAL,AROC,LB,KGS,SEI,LBRT,TDW,USAC,OII,WHD,EFXT,NEXT,FLOC,NESR,WTTR,XPRO,INVX,PUMP,RES,HLX,VTOL,AESI,NPKI,WBI,ACDC,HMH,CLB,OIS,FET,FTK,NGS,NOA,RNGR,SND,NCSM,GEOS,NINE,LSE"
13,Oil & Gas Midstream,Energy,82,65,88,83,"ENB,WMB,EPD,KMI,TRP,ET,LNG,MPLX,OKE,TRGP,VG,CQP,PBA,VNOM,PAA,DTM,AM,FRO,HESM,SOBO,GLNG,PAGP,STNG,CMBT,EE,INSW,SUNC,TRMD,KNTK,DHT,TNK,GEL,FLNG,NGL,LPG,NAT,NVGS,TEN,TK,SBR,PBT,SMC,KNOP,IMPPP,WES,GLP,MARPS"
14,Chemicals,Basic Materials,81,82,89,81,"DOW,CE,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,WLKP,ASIX,RYAM,VHI,ACNT,GURE"
15,Oil & Gas E&P,Energy,79,74,86,81,"COP,CNQ,EOG,OXY,FANG,WDS,EQT,TPL,DVN,CTRA,EXE,PR,OVV,APA,AR,RRC,CHRD,MTDR,VIST,SM,CRC,MUR,MGY,CRK,CNX,CRGY,GPOR,BSM,BKV,NOG,TALO,MNR,VET,KRP,DMLP,TBN,HPK,REPX,GFR,GRNT,VTS,TXO,EGY,OBE,SD,FTW,GPRK,PNRG,INR,ANNA,GTE,AMPY,PED,GLND,EPSN,KGEI,NRT,CRT,CKX,MXC"
16,Electronic Components,Technology,78,55,64,71,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,VICR,SANM,PLXS,RAL,OSIS,OLED,BELFB,BELFA,KN,BHE,ROG,CTS,OUST,ALNT,DAKT,LYTS,LPTH,OPTX,MPTI,MEI,RELL"
17,Communication Equipment,Technology,76,71,72,66,"CSCO,MSI,CIEN,LITE,UI,NOK,ERIC,ASTS,HPE,ZBRA,AAOI,VIAV,VSAT,ONDS,BDC,VISN,TSAT,EXTR,DGII,GILT,ADTN,HLIT,NTGR,FEIM,CLFD,BKTI,AVNW,AUDC,LTRX,INSG,SILC,WATT,OCC,AIRG,FIEE"
18,Silver,Basic Materials,76,9,87,93,"AG,EXK,SVM,HSLV"
19,Uranium,Energy,76,34,59,52,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL,AEC"
20,Thermal Coal,Energy,75,68,72,70,"CNR,BTU,ARLP,NRP,HNRG,NC"
21,Publishing,Communication Services,74,80,85,66,"NYT,PSO,WLYB,WLY,TDAY,SCHL,LEE"
22,Oil & Gas Refining & Marketing,Energy,74,65,84,72,"VLO,MPC,PSX,SUN,DINO,UGP,PBF,IEP,CVI,PARR,DK,DKL,APC,WKC,CAPL,SGU"
23,Medical Distribution,Healthcare,74,20,61,81,"MCK,COR,CAH,HSIC,YI"
