SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
2,Healthcare,1,VREX,98.06,Extended Near High,Very Tight,18.5,0.7,0.25,96.0,98.0,98.0,94.0,NO,0.0,NO,13.99,12.32,14.07,12.14,Medical Devices
2,Healthcare,2,FTH,97.78,Extended Near High,Loose,40.33,2.02,7.45,98.0,98.0,98.0,88.0,NO,0.0,NO,29.85,21.7,30.31,26.63,Biotechnology
2,Healthcare,3,DRTS,97.54,Breakout Zone,Loose,15.05,0.79,4.03,98.0,93.0,97.0,97.0,NO,0.85,NO,13.3,8.78,13.58,10.13,Biotechnology
2,Healthcare,4,HALO,96.87,Extended Near High,Tight,110.18,0.87,2.32,95.0,96.0,96.0,95.0,NO,0.0,NO,90.67,74.21,92.34,76.03,Biotechnology
2,Healthcare,5,OMER,96.76,Near Breakout,Loose,19.04,3.1,4.66,98.0,97.0,98.0,95.0,NO,0.0,NO,13.5,12.14,13.82,12.28,Biotechnology
3,Energy,1,LPG,97.19,Extended Near High,Normal,54.88,0.04,3.25,96.0,95.0,93.0,94.0,NO,0.62,NO,44.72,36.21,45.91,40.23,Oil & Gas Midstream
3,Energy,2,VLO,96.49,Extended Near High,Normal,369.94,1.38,2.68,96.0,95.0,95.0,95.0,NO,0.0,NO,315.0,239.67,318.53,264.11,Oil & Gas Refining & Marketing
3,Energy,3,CMBT,96.21,Extended Near High,Normal,19.53,0.41,2.9,95.0,94.0,92.0,93.0,NO,3.21,NO,16.34,13.68,16.64,14.79,Oil & Gas Midstream
3,Energy,4,MPC,96.09,Extended Near High,Normal,389.03,2.38,2.69,96.0,96.0,96.0,96.0,NO,0.0,NO,321.98,241.67,326.04,265.49,Oil & Gas Refining & Marketing
3,Energy,5,CVI,95.93,Extended Near High,Loose,44.35,0.38,4.81,92.0,97.0,93.0,95.0,NO,0.0,NO,34.75,30.65,35.58,31.86,Oil & Gas Refining & Marketing
4,Basic Materials,1,CLMT,96.16,Extended Near High,Loose,53.19,2.76,4.53,97.0,96.0,96.0,96.0,NO,0.0,NO,43.73,31.64,44.17,36.0,Specialty Chemicals
4,Basic Materials,2,AYA,94.2,Near Breakout,Loose,28.88,4.5,6.27,97.0,92.0,97.0,95.0,NO,0.0,NO,23.18,18.3,23.47,19.65,Silver
4,Basic Materials,3,MT,93.72,Breakout Zone,Normal,78.66,0.15,2.84,95.0,86.0,85.0,91.0,NO,2.98,NO,69.52,59.36,70.54,63.73,Steel
4,Basic Materials,4,TX,93.54,Extended Near High,Normal,57.95,0.94,3.08,92.0,91.0,88.0,93.0,NO,0.0,NO,49.8,44.03,50.33,45.7,Steel
4,Basic Materials,5,FRD,93.15,Stage 2 Watch,Loose,45.53,6.64,5.09,97.0,94.0,98.0,98.0,NO,0.26,NO,38.49,25.24,39.16,27.72,Steel
5,Technology,1,DELL,96.26,Extended Near High,Loose,524.48,1.96,5.71,98.0,94.0,93.0,98.0,NO,0.0,NO,439.45,253.45,443.53,308.11,Computer Hardware
5,Technology,2,NSIT,95.56,Extended Near High,Normal,161.76,0.0,3.0,95.0,87.0,95.0,96.0,NO,0.0,NO,134.61,97.61,136.26,103.48,Electronics & Computer Distribution
5,Technology,3,OKTA,95.44,Extended Near High,Loose,170.45,2.52,5.76,96.0,94.0,95.0,97.0,NO,0.0,NO,145.94,101.85,147.76,108.32,Software - Infrastructure
5,Technology,4,TEAM,94.9,Near Breakout,Loose,188.84,4.91,5.07,96.0,98.0,98.0,97.0,NO,0.0,NO,125.91,109.27,131.7,97.48,Software - Application
5,Technology,5,RDVT,94.72,Near Breakout,Normal,76.03,1.72,3.73,94.0,91.0,95.0,95.0,NO,0.0,NO,68.08,52.4,68.44,52.82,Software - Application
