Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Health technology,95,76,96,95,SI
2,Healthcare,73,62,76,64,"QTTB,CLYM,MRNA,AGL,ERAS,FBRX,TWST,ANRO,TXG,ORKA,NVCT,SYRE,DFTX,ETON,AMLX,CDNA,DMRA,RLAY,MBX,RVMD,FTH,BDSX,REPL,PLSE,PRAX,XNCR,TRAX,VOGX,DNTH,RLYB,SPRB,OMER,PSNL,ALMS,LBRX,CRNX,QURE,APLM,CORT,TVTX,ELVN,APGE,TNGX,INBX,ANAB,MNPR,ARWR,CGEM,NBTX,MANE,RAPP,URGN,ARCT,OSCR,LQDA,NEO,KOD,ANIK,KYMR,CRL,NGNE,HTFL,SEPN,DSGN,NRIX,KNSA,HNGE,PTGX,EWTX,ILMN,VOR,SLGL,ADPT,AXGN,IMVT,FDMT,GH,CGON,ELOX,PACS,GHRS,RCUS,ROIV,CUE,FTRE,IMNM,FBIOP,GKOS,NTRA,IMUX,DCTH,VREX,HAE,TGTX,NUTX,YARW,SCTX,MCTA,TRVI,PVLA,JBIO,DYN,AMN,ALMR,COAG,GENB,CNC,HUM,ZBIO,HALO,CLDX,TECX,KRYS,ODTX,BLFS,ATRC,ACHC,STRO,BTSGU,SMTI,CTEV,NKTR,NHC,ALKS,CBLL,OMDA,CON,AMRX,GRAL,CSTL,BTSG,BCAX,IQV,MRK,JAZZ,PARK,PRPO,ELMD,GPCR,COGT,THC,ITGR,IDYA,ANGO,RGEN,BLTE,PDEX,LGND,CAI,SDGR,LNTH,RPRX,ASTH,PHVS,TEVA,KIDS,CLPT,NRC,DNLI,AVTX,TECH,INCY,RIGL,BRKR,AVLN,UFPT,AVBP,TNDM,ICUI,SRRK,CTNM,BIO,BRKRP,XENE,ACAD,MD,MEDP,ICLR,AMGN,PCVX,AZTA,PMN,BAX,BBNX,CARL,SPTX,RVTY,MMED,PNTG,BBIO,LLY,BEAM,ARGX,NVCR,SRZN,WST,VRTX,CYTK,TMO,HIMS,DGX,SLP,EXEL,JNJ,BMY,IART,BIIB,AKTS,VTRS,DXCM,ZYME,LH,VEEV,A,GMAB,REGN,MOH,ZLAB,PBLS,WAT,LTGO,SIBN,CAH,SNDA,HRMY,LIVN,AXSM,CNMD,UNH,HCSG,CHE,VTVT,BDX,MAZE,ABBV,STVN,HSIC,SOLV,RDNT,SHC,TEM,HQY,MMSI,KMTS,STOK,NVST,WGS,BMRN,IRON,DRUG,TYRA,ASMB,VCEL,GLSI,RYTM,HSTM,GRDN,ADUS,AUPH,CVS,ELV,DVA,TFX,CRSP,ONC,TAK,AGIO,BLSM,BLLN,IMCR,VRDN,ARQT,ELAN,VCYT,MCK,UTMD,GILD,VERA,BNTX,WRBY,ASND,MIRM,PTCT,UTHR,ESTA,MESO,MTD,NVS,INDV,VKTX,PFE,DHR,ABT,SGP,EHC,APMD,TCMD,TARS,BLCO,CBIO,PGNY,USPH,ZBH,OBX,JANX,NBIX,EW,SNDX,INMD,SRPT,HROW,COR,NVO,ATR,INSP,GSK,PTHS,PEN,MDGL,PCRX,ABVX,COO,MDT,QGEN,GMED,RARE,FMS,GEHC,TBPH,ALGN,MLYS,STE,ENOV,IRMD,RMD,CELC,HCA,ENSG,CI,LFMDP,LKFT,ALC,PHG,SNY,LYEL,TMDX,INVA,PAHC,WW,PRVA,WAY,IONS,SUPN,KARD,SYK,UHS,FLGT,AMPH,ANIP,AZN,BRVE,INSM,OPCH,PBH,IRTC,IDXX,DOCS,QDEL,SNN,MDLN,ATTO,OMCL,STAA,AORT,LMAT,NAMS,MLTX,ISRG,LEGN,QNCX,KLRA,ZTS,PRCT,COLL,ALNY,BSX,PODD,AAPG"
3,Energy,67,60,50,56,"NESR,PBF,DK,FET,VLO,NGL,MPC,PARR,DINO,PBT,OII,INSW,PSX,FTK,WTTR,CMBT,FRO,LPG,APA,BWLP,NBR,HP,EC,CVE,FTI,PR,SM,EQNR,TEN,TNK,TBN,OVV,TRGP,TDW,TALO,WKC,LB,CVI,WHD,KNTK,SUNC,CNQ,SMC,COP,DHT,PAGP,YPF,CHRD,SU,EE,REPX,SUN,E,KGS,LNG,NCSM,PAA,WBI,TRMD,VIST,XOM,IMO,VAL,SDRL,NE,XPRO,FANG,WDS,EOG,PDS,EFXT,CNR,CQP,TTE,SLB,INVX,OXY,CVX,STNG,DVN,SHEL,SOBO,PBR,NOV,GLNG,WES,ET,MTDR,OKE,DMLP,BTU,NOG,TS,NVGS,AR,CCJ,PBA,EROK,MUR,PNRG,FLNG,BP,DKL,VTOL,SEI,BKR,AM,EPD,HAL,RRC,KRP,CAPL,ARLP,RNGR,MPLX,WMB,VNOM,CNX,GLP,WFRD,UUUU,KMI,HESM,WHK,MGY,AROC,TRP,NRP,USAC,TPL,APC,GEL,SBR,IMPPP,FLOC,NFG,DTM,NGS,LEU,TGS,EQT,ENB,GPOR,EXE,CRC,HMH,BKV,LBRT,NC,VTS"
4,Basic Materials,62,61,51,38,"FRD,HYMC,ALM,AYA,CLMT,AUGO,CGAU,NEXA,ERO,ARIS,HBM,SSRM,EGO,IAG,SCCO,MTRN,NWPX,FCX,SKE,HL,SIND,PHOS,TECK,ELVR,AU,MT,JHX,BHP,AG,NEM,ODC,WPM,CLW,ELE,NUE,RMIX,KOP,TX,SA,VHI,HCC,CDE,CF,ASH,B,KALU,HMY,BVN,AEM,SXT,AVNT,NEU,AMR,RIO,MEOH,STLD,KGC,RGLD,FNV,CSTM,SCL,CMT,DRD,GFI,MUX,PRM,CNL,SQM,OGC,UAN,IFF,RS,PAAS,IOSP,IPI,AXTA,CENX,KWR,TFPM,AAUC,NTR,PPTA,NGVT,REX,CTVA,VALE,ESI,CBT,MTUS,BCPC,OR,SSMR,LYB,APD,BCC,USAU,DD,ECL,DOW,ACNT,WFG,AGI,CMP,AA,MTX,USLM,SHW,SMG,EMN,PPG,USAR,WLKP,LIN,SSD,ALB,WDFC,IDR,SIM,CMCL,RPM,UFPI,CC,VMC,TTAM,MP,MOS,CE,FUL,PKX,CTGO,EXP,WS,WLK,SOLS,MLM,CRH,SLVM,ASIX,AMRZ,KNF,TGLS,SMID,HWKN,MSB,OLN,IPX"
5,Technology,62,53,48,66,"SNDK,WETO,MGRT,AXTI,MU,CHRN,QMCO,LITE,AEHR,SAIH,MXL,DELL,AAOI,ALOT,BLZE,STX,WDC,MRVL,BAND,HPE,UMAC,SILC,ASX,ICHR,NAVN,SIMO,RNG,PUBM,INTC,DOCN,TSEM,AMD,UMC,PENG,HQ,UCTT,MEI,FSLY,CIEN,IMOS,PANW,LRCX,FORM,DAVE,TER,COHU,AMAT,VIAV,SNOW,ONTO,CHYM,TEAM,VICR,ACMR,TWLO,FROG,VSAT,FTNT,U,NTAP,QLYS,INTA,DGII,COHR,ALNT,SITM,PAYC,NSIT,SHAZ,MRAM,OKTA,RELY,FIVN,ZETA,CRDO,ALAB,CRWD,GCT,APPN,AMBQ,OOMA,SMTC,VSH,PATH,IBTA,ASML,ADEA,MITK,FLEX,CCSI,MLAB,PTRN,DDOG,MKSI,NVEC,PAY,FEIM,PDFS,RDVT,KLIC,SNX,NET,PGY,ZBRA,FLYW,MDB,STM,ARM,RBRK,P,VIA,ANET,DIOD,MANH,AIP,VPG,VECO,KARO,AVT,KLAC,SCSC,NTNX,DJCO,GTLB,MPTI,TENB,KEYS,OUST,ARW,RELL,TTMI,BELFB,WEX,TSAT,GLW,ENTG,TOST,KSPI,SAIC,PLXS,BRUN,VRNS,BRZE,INGM,DBX,AGYS,PLTS,SLAB,CSCO,HPQ,WDAY,TSM,SHOP,XYZ,ESTC,CNXN,LSCC,DCBO,GRMN,TTAN,CPAY,ACLS,BHE,S,IOT,NTCT,FFIV,BELFA,DLO,SPSC,BOX,MTSI,RAMP,RAL,PCTY,KN,ROG,SMCIP,DT,PAYX,WK,LFUS,PLTR,CIFR,ACIW,ADP,OSPN,PRGS,BILL,APH,GWRE,ALRM,GRND,ATEN,IBEX,ADI,AMKR,WIX,IDCC,CAMT,QTWO,APPF,JBL,CGNX,LYFT,ACFN,CACI,TXN,MSI,BLKB,EXTR,GEN,CVLT,JKHY,MPWR,EXLS,NATL,ZM,AAPL,NCNO,SANM,Q,CDW,MSFT,CLMB,DOCU,SSNC,VRSN,EVTC,ITRN,ESE,CTS,ROP,ST,SWMR,PCOR,SAIL,PI,RDWR,IT,NVDA,ALKT,EFOR,SYNA,SMCI,CLS,DUOL,FTV,POWI,APLD,DFIN,TDY,SAP,ADIG,NOW,NOVT,YOU,PLUS,CEVA,BSP,ALGM,NOVTU,ARQQ,UBER,CTSH,ON,ITRI,AVNW,DSGX,CRM,AEVA,QRVO,BR,INOD,BKTI,AKAM,G,MCHP,SONO,AVGO,NVMI,STRC,SONY,BSY,UPBD,ADSK,STRF,ADBE,STRD,CDNS,BDC,GIB,CSQR,UI,CORZ,EEFT,LASR,TDC,MCHPP,MNDY,VNT,MBGL,WYFI,GDDY,DAKT,CRWV,DBD,SKHY,GFS,NYAX,IONQ,LOGI,TYL,GDS,NICE,LYTS,AOSL,NN,TEL,KVYO,IBM,PTC,STRK,MQ,FIG,PLAB,QBTS,SWKS,PAR,OTEX,HUBS,FN,ACN,OCTV,WOLF,BMI,TRMB,NXPI,DOX,QNT,INTU,FORTY,QCOM,EPAM,NTGR,BL,AMBA,LDOS,FOUR,PAYP,RMBS,ASTS,OSIS,GLOB,CNXC,ENPH,RGTI,FSLR,LIF,NXT,BLSH,CHKP,FICO,OLED,SNPS,ZS,CALX,CLFD,PEGA,FIS,CRUS,ORCL,IIIV,MSTR,PSN,IPGP,SEDG,CBRS,JKS"
6,Financial Services,58,40,62,59,"TOP,RFAIU,RFAI,MAAS,LIFE,RACC,PMTS,HUT,ENVA,ECPG,PRCH,MRX,AAMI,FVNNU,HFBL,WT,CIB,SEZL,MSBI,PS,EZPW,VCTR,VIRT,CCXIU,GCBC,TWN,AII,BFH,STT,TWFG,CARE,KF,DGICB,BWIN,OPY,ATLC,HRTG,CHMG,CBNA,BWFG,BOTJ,NP,SAFT,CMTV,GSHD,AMAL,PBAM,MBIN,IBKR,SLDE,VBNK,PRAA,BNY,UFCS,AMTB,PGC,SII,GOLD,ALRS,UVE,ASST,VOYA,BBVA,HBT,AMG,HQL,HOOD,CZFS,ARX,ASIC,IVZ,BNS,SMBK,HSBC,BEN,SHG,CBK,KINS,SNEX,CFBK,INBK,PKBK,ATLO,SEIC,FNWD,JXN,FCAP,FBIZ,NTRS,PLBC,TD,FISI,AVBC,ACNB,TRST,WASH,PFIS,MUFG,FMAO,UBS,OSBC,FCBC,RBCAA,WRLD,FRST,CBC,SBFG,FVCB,STK,RRBI,OBK,FDSB,FCFS,HQH,BPOP,TMP,SRCE,CNO,SMFG,ING,KB,BMO,BAP,WTBA,FNLC,CAC,RY,SHBI,FSEA,CM,THFF,DCOM,WSBF,MS,BSTZ,TRV,FBP,AGM,ITIC,CTBI,TSBK,PBFS,BY,OBT,DBRG,EGBN,RIOT,FIGR,CZNC,THG,HG,NKSH,WSFS,CFFI,IX,FRHC,FNRN,MBBC,PEBO,NIC,SLF,BOW,SCHW,FBLA,MFC,ALL,RBB,BAC,FHI,MYFW,CPBI,PYPL,AFRM,BPRN,ASA,CFR,USCB,GS,RCBC,PDLB,GSBC,FMBH,AIZ,TFIN,ACT,C,SKWD,CFG,CACC,TFSL,FXNC,MET,BHB,PFG,CNS,FRAF,USB,CCNE,WSBC,PEBK,OFG,WTW,MBWM,PLGO,AMP,IFS,RGA,PRK,HNVR,FSBC,BSAC,UVSP,PCB,LCNB,LARK,NWG,BCS,NWFL,STBA,CNOB,TRIN,GL,NWBI,MCBS,SMBC,NMIH,GABC,BUSE,MPB,JPM,BWB,EBC,CBNK,SRBK,CATY,BSVN,WHG,FDBC,FCCO,RNR,TCBX,FDS,BST,UMBF,V,CCBG,NBN,LSBK,ECBK,PBHC,PNC,BCH,PEO,SFST,BMEZ,FULT,QCRH,FCF,MTB,CIVB,FITB,ORRF,FUNC,AJG,ZION,PFX,FFBC,EMF,UNM,BME,MVBF,JCAP,UBSI,CHCO,MTG,MRBK,MCY,QNBC,CPF,EIG,NBTB,HBCP,BFST,BCAL,NECB,EBMT,LPLA,PRU,HWC,BSRR,BGR,AROW,MA,NTB,COSO,AVBH,HAPN,ISTR,HCI,BVFL,WF,HIPO,RGT,CLST,VABK,BFC,TRUP,BOKF,NFJ,ASB,XZO,CBAN,EWBC,CZWI,FBNC,HBNC,EVT,CWBC,AX,MCHB,SPNT,NODK,FSUN,HWBK,MNSB,SYBT,BHRB,FUSB,PROV,LNC,EFSI,FRBA,RF,UBCP,GAIN,RMBI,EQBK,PFS,CSWC,BBT,MKTW,DB,JMSB,ESNT,FMNB,OMF,NBBK,RJF,TBBK,HFWA,HAFC,SYF,AUB,SFNC,MGYR,HASI,TPG,TCBK,CVBF,UNTY,ONB,MORN,WABC,CCD,HYNE,SSB,TRU,HMN,PFBC,OPBK,TROW,NDAQ,LOB,IOND,EG,PRI,BTO,SLM,CRBG,BX,EQH,INDB,GAM,EMO,SIGI,PLMR,FGNXP,SBCF,FCNCA,GGZ,CBFV,CB,BANR,FAF,CUBI,RLI,TRMK,IBCP,BLX,OVLY,THQ,ADX,PJT,MCO,BLK,ETG,SFBS,COFS,CEE,KEY,IOR,MRSH,CBSH,COF,MCB,FIBK,TOWN,ABCB,IGIC,GDV,ETO,WAFD,RVT,SPFI,CSQ,CRVL,FNB,WULF,EFSC,KNSL,APAM,UCB,OVBC,ESQ,HOMB,CET,VRTS,NCZ,HTB,SFBC,SPXX,JCE,DGICA,ASGI,RYAN,BCV,GLRE,SATA,CNA,COLB,TCBS,QQQX,CAF,AIO,HIFS,HTGC,MXF,HTH,AFG,SF,NU,CRCL,FBK,WTFC,PNFP,AUBN,TFC,VALU,BCAT,AON,BRO,RNST,ACGL,WFC,MIAX,NRIM,ETV,IREN,BKU,BMNR,ARES,TCBI,CINF,WTM,APO,CBOE,MAIN,DXYZ,FSBW,L,BMRC,FHN,FFA,AXP,NXG,BOH,PB,TY,MKTX,FRME,ALLY,RDN,MBINL,NCV,ECCC,IBN,UTF,TBLD,FGBIP,MC,MNSBP,STEW,CASH,HBAN,LCLN,PGR,NBHC,LGI,ETB,CII,GBLI,NEWTP,ICE,CNOBP,BANC,AFL,FDUS,EOT,CBU,ACV,RMI,NBXG,ORI,SCD,MSBIP,OZK,BAM,SOR,FFIN,FRBT,OCFC,SBSI,MEGI,BUSEP,OXLCO,RLTY,GBCI,KKR,HIG,MBINM,OCCIN,NIE,HTD,ARCC,SPGI,BANX,ATLCP,IBOC,OXLCN,EICA,BCML,UMBFO,CCNEP,SRV,GLU,BMA,SLMBP,OCCIM,WSBCO,NNI,VLYPN,SPMA,TIPT,MBINN,SPME,BTT,UNB,VLYPO,FHB,WAFDP,MMD,ONBPO,CCID,HBANL,PDPA,VEL,MBNKO,XP,STC,HLNE,ECAT,ONBPP,VLYPP,PDX,FFC,EOI,WTFCN,AXS,BWBBP,TSLX,NPB,SDHY,DFP,RVII,BMN,LDP,MSCI,TCBIO,HPI,SOFI,LKFN,BXSL,FRMEP,EFSCP,GLAD,ERIE,HPF,OZKAP,BBN,JEF,PUK,CME,NPFD,WAL,IGI,AIG,NTRSO,RNP,BANF,BUI,PSF,TW,FLC,PSUS,IIF,NBB,GUG,GLXY,WRB,CG,RVI,ISBA,MSDL,HBANP,ETX,TYG,FPF,UTG,AB,EOS,XFLT,PTA,FCNCO,GGAL,BNT,ACGLN,LMND,BN,FUTU,FULTP,PIPR,FCNCP,SIGIP,ACGLO,STEP,MKL,RM,AGO,COIN,JLS,MCI,HBANZ,HBANM,FOA,FNF,ONIT,EVR,ZIONP,ROOT,LAZ,UPST,BHF,PDI,PWP,BOT,MPV,KMPR,ETOR,FG,SAR,HERZ,HDB,HLI,PFSI,TREE,AMSF,WD,GBFH,GSIW,CCB,AIFU,VCX"
7,Communication Services,54,56,59,56,"CCG,BBGI,ATEX,MF,STRZ,NBIS,SPHR,MCS,IRDM,MGNI,LILAP,QNST,ZD,GSAT,ROKU,IMAX,TIGO,MSGS,MSGE,WLY,WLYB,SKM,CNK,EVER,ATNI,WBD,WPP,MANU,IDT,OPRA,ECHO,ADV,SCHL,JOYY,MTCH,LYV,SIRI,NWSA,BATRA,NWS,BATRK,VOD,PSO,GRVY,LLYVK,LLYVA,GOOGL,OMC,GOOG,FOXA,FWONA,FWONK,VEON,FOX,GRPN,PINS,VZ,ATHM,PPLI,TTWO,DIS,NTES,TKO,RDDT,SPOT,AMX,CHT,NYT,BZ,VSNT,CMCSA,KT,RCI,T,YELP,BCE,NXST,PHI,CRTO,META,GLIBA,WMG,NFLX,GLIBK,TMUS,TDS,CHTR,BIDU,TLK,TIMB,NIPG,ZG,BILI,Z,GIBO,AD,APP,LFTO,RBLX,CABO"
8,Industrials,51,36,47,41,"EDRY,BUUU,OESX,NCEW,FCEL,MAN,RCMT,SIF,BE,ATI,PKOH,TH,GEO,KFRC,CXW,MTW,CYRX,KELYA,NSP,RHI,KELYB,LIME,PLPC,PESI,MATX,HQI,ATRO,PHOE,DCO,SHIP,TWIN,ECO,FA,TNET,HSHP,IA,ARCB,TISI,NMM,DXPE,AIRT,CBZ,XMTR,AIR,CMDB,PBI,BXC,MG,DAC,CRS,NVRI,PL,UNF,ZIM,ATKR,ARXS,ARMK,SBLK,FIX,GRC,UHAL,GNK,GENC,EXPD,NPK,HURC,CDNL,CIX,GHM,AXON,JBHT,RXO,PRLB,GIC,CASS,RHLD,FDX,HURN,SWK,CSX,GSL,POWL,WAB,ACA,CVLG,PKE,NDSN,KFY,GFF,SXI,SNDR,TPC,ADUR,BWMN,NVT,TKR,WTS,EML,VRT,UNP,CAT,KNX,FSTR,DAL,MSM,EFTY,ASC,ESEA,DSGR,ESP,EMBJ,GPN,VSEC,ENS,IEX,OC,CNI,TRNS,PRG,ULH,DNOW,AIT,TFII,TEX,RTX,GEV,DE,CLH,HXL,LXFR,PCAR,PH,GWW,R,J,HWM,CSW,WERN,TTC,VVX,URI,WCC,HRI,CP,TTEK,FLS,ICFI,NSC,NPO,ESLT,LSTR,VOYG,GE,LUNR,NX,TREX,FWRD,ECG,UAL,AME,XPO,PWR,AEIS,CDLR,OSK,ODFL,HLIO,FAST,AGX,FLR,KRNT,CMPR,EMR,LGN,KEX,MMM,CECO,LOAR,STRL,CMCO,JCI,BRC,AZZ,HEI,ETN,GD,EBF,VSECU,SNA,CR,CTAS,LECO,BKSY,AER,ABM,AYI,TAYD,EXPO,WWD,ITW,MSA,GHC,ITT,DCI,APOG,MRCY,ENR,ALLE,MYRG,RGR,ALGT,CAR,LMT,DLX,BETA,LTM,SKYW,ROK,CMI,CRAI,OTTR,VMI,UPS,CMRE,CCEC,LUV,MEC,MAS,MLI,VLTO,DLB,GATX,ELMT,GTES,FELE,AWI,FSS,MGRC,TT,CXT,CSL,EME,TITN,CPA,ROCK,ZWS,HY,FTAIM,RKLB,RSG,CWST,CAAP,MIDD,APG,WM,TRI,IR,EFX,WOR,WCN,HUBB,CMC,GVA,SUNB,PAM,DOV,ZTO,RYZ,RELX,FBIN,RBC,BBSI,DY,HUBG,FERG,GFL,BCO,BA,AIRTP,EPAC,CW,POWWP,FTAI,KBR,NSSC,OMAB,TRN,BLBD,CAE,KAI,IIIN,WMS,AGCO,KMT,FER,MTZ,GNRC,GGG,FCN,SAIA,AOS,GBX,MWA,CARR,LNN,WSC,VRSK,SPXC,DPC,ROAD,HON,ALK,ALG,GXO,SEB,TXT,DRS,TDG,TATT,TNC,RRX,RYAAY,SARO,CDRE,NOC,REZI,CHRW,FOIL,TRC,XYL,LPX,HII,ASTE,KE,FPS,PPIH,CPRT,BAH,OTIS,ULS,RJET,OFLX,PAC,WLDN,POOL,LHX,SPCX,CNM,FDXF,AERO,BBUC,STN,MDA,RTO,JBTM,ASR,MATW,RBA,MMS,AMTM,HONA,KTOS,KRMN,WSO,BWXT,MAIR,ONT,SYM,ESAB,LII,SITE,BLDR,FLY,AMSC,AAON,AMRC,PNR,ACM,EQPT,IESC,NNE,AVAV,ATS,INIO,XE,HAWK,PSIX,AVEX,PRIM,LMB,MFP,SMX,WLFC"
9,Consumer Cyclical,48,40,55,42,"NDLS,VSXY,KRT,CAKE,ANDG,LIND,HBB,HZO,VAC,EAT,CBRL,CTRN,FLXS,SN,BJRI,MYE,BDL,EXPE,MOV,KMX,LTH,ABNB,FTDR,ETSY,WEYS,FIVE,LQDT,VGNT,RCKY,BZH,JILL,TILE,ANF,HRB,LOCO,W,MLKN,ESCA,JAKK,DASH,MLR,HNI,RUSHB,PAG,GTX,ALSN,DIN,CART,GEF,ROST,BSET,BH,CASY,PRSU,CROX,LAD,INTG,LEGH,BBY,VIK,MUSA,CALY,RUSHA,SW,CZR,RSI,SHOO,CVEO,BWA,KSS,GLBE,GPC,RICK,MGM,BKNG,CARG,M,SON,WSM,JACK,SBH,HOG,FOXF,CCK,GM,MHK,MGA,IHG,SKY,THRM,MCRI,LGIH,PRKS,OSW,RIVN,QSR,HVT,OPLN,PKG,BALL,TXRH,MHO,MCFT,HTHT,RACE,PENN,XPEL,SBUX,BOBS,GIII,DAN,KTB,WWW,HAS,COOK,CVNA,AMCR,TNL,AMZN,DRI,DDS,MAR,SE,HLT,HMC,IP,EBAY,H,BC,CMG,CVCO,STRT,TOL,PLOW,SAH,URBN,RVLV,LOVE,HOV,CNNE,SCI,MTN,GCO,GRBK,CAVA,MMYT,MELI,PHIN,REYN,TRS,RGS,JOUT,PHM,ETD,TPR,AVY,MTH,RL,BURL,BWMX,YETI,YUMC,SLGN,JMKE,RRR,CHH,ABG,RCL,AIN,YUM,KBH,ATAT,ALV,DORM,LEA,PII,CRI,DOO,CPHC,JD,GOLF,DHI,COLM,IBP,ULTA,BYD,ALH,AN,ATMU,HGV,AEO,GNTX,HD,NATH,LEVI,SMP,SHAK,TM,MBUU,SIG,ORLY,CHDN,MOD,DPZ,DKNG,WGO,BROS,WH,VC,VVV,NVR,CHWY,BFAM,CCL,WYNN,PVH,BOOT,TJX,FND,CYD,FUN,LCII,LOW,GIL,MAT,EYE,OXM,MCD,KEQU,BBWI,NCLH,BBW,HSAI,TSLA,LZB,RH,BABA,LVS,THO,LKQ,TSCO,AZO,GAP,CPNG,ZUMZ,WINA,DFH,DECK,AS,ADNT,BKE,TCOM,CPS,ASO,LEN,GME,PDD,PATK,SGI,BIRK,AAP,KRUS,QVCG,CSV,FLUT,LULU,GPI,PLNT,NKE,WHR,APTV,ONON,PZZA,BGSI,ROL,WING,DKS,NEGG"
10,Real Estate,46,29,50,46,"REAX,PEB,CBL,PK,CHCI,SLG,JLL,NHPBP,RHP,NHP,APLE,XHR,FVR,JAN,NHPAP,LXP,PSTL,MAC,VNO,HIW,WELL,CDP,OUT,CCS,SEG,EQIX,DOC,HST,NREF,CUZ,CTO,COLD,AHR,CURB,ALX,VTR,JOE,MMI,IRM,BXP,SPG,AAT,RMR,BNL,ADAMN,SKT,PINE,PSA,DEA,IIPR,LAMR,ESS,FRT,FOR,DLR,TRNO,PLD,OLP,GTY,LTC,FR,EGP,VTMX,ADAML,AMH,EPR,LINE,XRN,IVT,NNN,UMH,NLY,NTST,CBRE,KRG,KIM,INVH,PECO,LANDO,BEKE,SMA,SAFE,BPYPP,LANDP,GOODN,NMRK,KRC,SBRA,MRP,ELS,HR,UE,CUBE,MAYS,CTRE,BRT,O,BPYPO,EXR,OHI,REG,UDR,BFS,WY,AGNCM,UHT,AKR,BRX,ADAMM,AGNCP,WPC,AGNCL,AGNCN,FCPT,ADAMZ,AGNCO,CPT,AGNCZ,BXDC,SUI,REGCP,IRS,IRT,MAA,REXR,ADC,ARR,MLP,ARE,EPRT,STAG,REGCO,FRPH,RYN,ARL,FSV,WHLRD,AXR,HHH,AMT,CHCT,NHI,SBAC,GLPI,TCI,OZ,CIGI,STWD,VICI,NEN,CSR,CCI,NXRT,CSGP,OPI"
