20251011T,0,1000,0,289.28,0
20251012T,0,1000,0,289.28,0
20251013T,0,1000,0,289.28,0
20251014T,0,1000,0,289.28,0
20251015T,0,1000,0,289.28,0
20251011T,0,1000,0,126.65,0
20251012T,0,1000,0,126.65,0
20251013T,0,1000,0,126.65,0
20251014T,0,1000,0,126.65,0
20251015T,0,1000,0,126.65,0
20251011T,0,1000,0,100.48,0
20251012T,0,1000,0,100.48,0
20251013T,0,1000,0,100.48,0
20251014T,0,1000,0,100.48,0
20251015T,0,1000,0,100.48,0
20251011T,0,1000,0,93.78,0
20251012T,0,1000,0,93.78,0
20251013T,0,1000,0,93.78,0
20251014T,0,1000,0,93.78,0
20251015T,0,1000,0,93.78,0
20251011T,0,1000,0,89.58,0
20251012T,0,1000,0,89.58,0
20251013T,0,1000,0,89.58,0
20251014T,0,1000,0,89.58,0
20251015T,0,1000,0,89.58,0
20251011T,0,1000,0,78.62,0
20251012T,0,1000,0,78.62,0
20251013T,0,1000,0,78.62,0
20251014T,0,1000,0,78.62,0
20251015T,0,1000,0,78.62,0
20251011T,0,1000,0,58.86,0
20251012T,0,1000,0,58.86,0
20251013T,0,1000,0,58.86,0
20251014T,0,1000,0,58.86,0
20251015T,0,1000,0,58.86,0
