Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,98,69,98,98,"RFAIU,RFAI,RACC"
2,Packaged software,Technology services,95,98,98,92,NIQ
3,Copper,Basic Materials,93,92,62,59,"ERO,HBM,SCCO,FCX,TECK"
4,Medical specialties,Health technology,93,6,97,94,SI
5,Silver,Basic Materials,93,96,64,45,"AYA,AG"
6,Coking Coal,Basic Materials,90,97,67,92,"AMR,HCC"
7,Electronics & Computer Distribution,Technology,89,44,64,92,"NSIT,AVT,SNX,ARW,SCSC,CNXN,CLMB"
8,Oil & Gas Drilling,Energy,88,87,43,55,"NBR,HP,SDRL,PDS,VAL,NE"
9,Staffing & Employment Services,Industrials,87,74,89,94,"MAN,KELYB,KFRC,KELYA,NSP,RHI,HQI,TNET,KFY,BBSI"
10,Oil & Gas Refining & Marketing,Energy,85,54,85,82,"PBF,DK,VLO,DINO,MPC,PARR,PSX,WKC,CVI,SUN,DKL,CAPL,APC"
11,Marine Shipping,Industrials,84,66,76,63,"EDRY,ECO,MATX,HSHP,SHIP,NMM,DAC,CMDB,ZIM,SBLK,GSL,GNK,ASC,ESEA,KEX,CCEC,CMRE"
12,REIT - Hotel & Motel,Real Estate,83,16,70,85,"PEB,PK,RHP,XHR,APLE,HST"
13,Banks - Diversified,Financial Services,81,36,81,81,"BBVA,MUFG,BNY,TD,UBS,SMFG,HSBC,ING,BNS,RY,CM,BMO,BAC,JPM,C,NTB,BCS,WFC,FRBT"
14,Insurance - Reinsurance,Financial Services,78,42,81,65,"HG,RGA,RNR,SPNT,EG,GLRE"
15,Biotechnology,Healthcare,78,60,74,68,"ERAS,MRNA,ANRO,ORKA,NVCT,DMRA,APLM,VOGX,SYRE,DFTX,QURE,PRAX,RVMD,FTH,MBX,SPRB,XNCR,RLAY,CRNX,OMER,TRAX,LBRX,DNTH,APGE,TVTX,ELVN,RLYB,ALMS,INBX,ANAB,MNPR,REPL,NBTX,TNGX,CORT,MANE,KOD,URGN,KYMR,RAPP,CGEM,PTGX,NRIX,DSGN,ARWR,IMVT,PVLA,CGON,SEPN,TGTX,FBIOP,ROIV,JBIO,IMNM,SCTX,NGNE,EWTX,VOR,KRYS,IMUX,GHRS,ELOX,ZBIO,HALO,SLGL,CUE,FTRE,RCUS,COAG,ODTX,DYN,TRVI,CLDX,LGND,STRO,JAZZ,GPCR,NKTR,RPRX,YARW,SRRK,ZYME,BCAX,IDYA,COGT,CTNM,PCVX,AVTX,BLTE,XENE,BHVN,TECH,RIGL,INCY,ZLAB,ARGX,PHVS,SPTX,AKTS,VRTX,ACAD,DNLI,EXEL,PBLS,AVLN,AVBP,ASND,GMAB,REGN,BBIO,LTGO,GENB,CYTK,CAI,HRMY,ONC,TECX,VTVT,AXSM,ASMB,BEAM,SRPT,SGP,SRZN,BMRN,MIRM,BLSM,TARS,VCEL,IMCR,MDGL,AGIO,TYRA,AUPH,RYTM,IRON,ARQT,VRDN,STOK,CBIO,MESO,DRUG,VERA,APMD,MAZE,JANX,CRSP,VKTX,BNTX,PTCT,TBPH,SNDX,OBX,ABVX,ATTO,RARE,INVA,MLYS,CELC,QNCX,PTHS,LKFT,INSM,KARD,IONS,BRVE,LEGN,NAMS,MLTX,AAPG,ALNY,KLRA"
16,Diagnostics & Research,Healthcare,78,74,86,80,"TWST,CDNA,BDSX,PSNL,NEO,CRL,GH,ILMN,ADPT,NTRA,GRAL,IQV,RVTY,CSTL,PRPO,DGX,LH,MEDP,TMO,WAT,SHC,RDNT,A,ICLR,WGS,MTD,DHR,VCYT,QGEN,FLGT,BLLN,IDXX"
17,Oil & Gas Integrated,Energy,76,40,60,66,"CVE,EQNR,EC,YPF,SU,PBR,E,IMO,XOM,CVX,TTE,SHEL,BP,NFG,TGS"
18,Healthcare Plans,Healthcare,75,36,60,82,"OSCR,CNC,HUM,MOH,UNH,ELV,CVS,PGNY,CI"
19,Oil & Gas Equipment & Services,Energy,75,63,56,53,"NESR,FET,OII,WTTR,FTK,FTI,WHD,TDW,LB,SLB,INVX,NCSM,NOV,XPRO,WBI,KGS,EFXT,HAL,EROK,TS,WFRD,BKR,VTOL,RNGR,FLOC,AROC,SEI,NGS,USAC,LBRT,HMH"
20,Semiconductor Equipment & Materials,Technology,75,21,14,60,"AXTI,AEHR,ICHR,UCTT,LRCX,FORM,TER,AMAT,ACMR,ONTO,COHU,ASML,KLIC,KLAC,ENTG,VECO,ACLS,AMKR,Q,CAMT,PLAB,AMBA,NVMI,IPGP"
21,Oil & Gas Midstream,Energy,75,64,72,59,"BANL,NGL,PBT,INSW,FRO,CMBT,LPG,BWLP,TEN,TNK,TRGP,SUNC,SMC,DHT,PAGP,KNTK,TRMD,EE,LNG,PAA,STNG,CQP,SOBO,OKE,ET,WES,PBA,GLNG,NVGS,WMB,AM,FLNG,EPD,KMI,MPLX,GLP,HESM,WHK,VNOM,TRP,DTM,GEL,SBR,IMPPP,ENB"
22,Medical Distribution,Healthcare,72,68,90,32,"CAH,HSIC,MCK,COR"
23,Publishing,Communication Services,71,25,56,72,"WLYB,WLY,PSO,SCHL,NYT"
24,Trucking,Industrials,71,39,17,59,"ARCB,CVLG,SNDR,KNX,WERN,RXO,TFII,ODFL,XPO,ULH,SAIA"
25,Other Precious Metals & Mining,Basic Materials,71,93,52,5,"HL,SIND,ELE,BVN,MUX,TFPM,PPTA"
26,Medical Care Facilities,Healthcare,69,37,73,56,"AGL,PACS,NUTX,MCTA,AMN,PARK,NHC,CON,THC,MD,ACHC,ASTH,PNTG,CHE,SNDA,HCSG,DVA,GRDN,ADUS,EHC,USPH,FMS,HCA,UHS,ENSG,OPCH,WW"
27,Gold,Basic Materials,68,95,63,12,"HYMC,CGAU,AUGO,SSRM,ARIS,EGO,IAG,AU,NEM,WPM,RGLD,FNV,CDE,SA,B,GFI,AEM,HMY,OGC,KGC,AAUC,DRD,PAAS,CNL,OR,USAU,CMCL,AGI,IDR,CTGO"
28,Aluminum,Basic Materials,67,45,3,34,"KALU,CENX,CSTM,AA"
29,Entertainment,Communication Services,67,60,58,69,"STRZ,MCS,SPHR,ROKU,IMAX,MSGE,MSGS,RDIB,WBD,CNK,MANU,NWSA,SIRI,NWS,LYV,BATRA,BATRK,LLYVK,LLYVA,FOXA,FWONA,FWONK,FOX,DIS,VSNT,WMG,TKO,NFLX"
30,Health Information Services,Healthcare,67,67,71,77,"TXG,HNGE,HTFL,BTSG,BTSGU,CTEV,OMDA,VEEV,CARL,NRC,SDGR,SLP,HSTM,HQY,TEM,LFMDP,WAY,PRVA,OMCL,DOCS"
