Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,97,62,96,97,"AG,EXK,SVM"
2,Copper,Basic Materials,96,70,94,95,"SCCO,FCX,HBM,ERO,TGB,IE"
3,Aluminum,Basic Materials,96,68,97,95,"AA,CENX,CSTM,KALU"
4,Gold,Basic Materials,95,54,88,92,"NEM,AEM,B,WPM,AU,GFI,FNV,KGC,PAAS,RGLD,AGI,CDE,HMY,IAG,EQX,EGO,NGD,OR,BTG,AUGO,ORLA,SSRM,NG,AAUC,ARMN,CGAU,SA,FSM,DRD,HYMC,CNL,DC,IDR,CMCL,CTGO,USAU"
5,Other Precious Metals & Mining,Basic Materials,95,50,89,94,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,ASM,ELE,MTA,VOXR"
6,Real Estate - Diversified,Real Estate,90,82,88,90,"JOE,STRS"
7,Semiconductor Equipment & Materials,Technology,89,73,86,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,ACMR,KLIC,AMBA,ACLS,UCTT,PLAB,VECO,DQ,COHU,ICHR,AXTI,AEHR,ASYS,INTT,TRT"
8,Other Industrial Metals & Mining,Basic Materials,89,50,75,85,"RIO,BHP,VALE,TECK,MP,EMAT,USAR,SKE,TMC,MTRN,ALM,USAS,NEXA,SGML,IPX,CRML,LAR,UAMY,GSM,CMP,ELVR,SCZM,NB,NVA,USGO"
9,Uranium,Energy,89,49,67,81,"CCJ,NXE,UEC,UUUU,LEU,ISOU,AEC"
10,Solar,Technology,88,53,54,91,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,SHLS,JKS,CSIQ,TOYO,FTCI,ASTI"
11,Steel,Basic Materials,85,68,80,80,"MT,NUE,STLD,PKX,RS,CMC,TX,CLF,SIM,WS,MTUS,NWPX,ZEUS,MSB,LUD,FRD"
12,Oil & Gas Drilling,Energy,82,79,90,83,"NE,RIG,HP,PTEN,SDRL,BORR,SOC,PDS,NBR"
13,Metal Fabrication,Industrials,82,80,84,75,"ATI,CRS,MLI,ESAB,GPGI,WOR,PRLB,RYI,IIIN,MEC,TG,AP"
14,Banks - Diversified,Financial Services,81,48,70,78,"JPM,BAC,HSBC,WFC,RY,MUFG,C,SAN,TD,SMFG,BBVA,UBS,BMO,BNS,CM,BCS,ING,BK,NTB"
15,Medical Distribution,Healthcare,80,77,62,83,"MCK,COR,CAH,HSIC,YI"
16,Electronic Components,Technology,80,64,68,77,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,SANM,VICR,OLED,PLXS,RAL,OSIS,BELFA,BELFB,KN,BHE,ROG,CTS,DAKT,ALNT,OUST,LYTS,LPTH,MEI,OPTX,RELL,MPTI,ELTK"
17,Farm & Heavy Construction Machinery,Industrials,79,84,90,63,"CAT,DE,PCAR,CNH,OSK,AGCO,TEX,ALG,BLBD,LNN,ASTE,AEBI,TWI,HY,CMCO,MTW,WNC,GENC"
18,Marine Shipping,Industrials,77,72,70,77,"KEX,MATX,HAFN,SBLK,ZIM,BWLP,CMRE,DAC,NMM,ECO,SFL,GSL,CCEC,GNK,SB,PANL,HSHP,ASC,CMDB,ESEA,GASS,SHIP,SMHI,HTCO,EDRY,EHLD"
19,Oil & Gas Equipment & Services,Energy,75,75,75,81,"SLB,BKR,HAL,FTI,TS,WFRD,NOV,VAL,AROC,LB,KGS,LBRT,WHD,SEI,TDW,USAC,OII,EFXT,NESR,FLOC,XPRO,AESI,INVX,WTTR,PUMP,NEXT,VTOL,HLX,RES,NPKI,WBI,ACDC,CLB,FET,OIS,FTK,NOA,NGS,RNGR,GEOS,NCSM"
20,Tools & Accessories,Industrials,75,78,83,68,"SNA,RBC,LECO,SWK,TTC,TKR,KMT,HLMN,EML,CVR"
21,Department Stores,Consumer Cyclical,73,20,68,72,"DDS,M,PLBL,KSS"
22,Luxury Goods,Consumer Cyclical,72,49,54,74,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA"
23,Communication Equipment,Technology,72,57,68,71,"CSCO,MSI,UI,LITE,CIEN,NOK,ERIC,ASTS,HPE,ZBRA,VSAT,VIAV,BDC,VISN,ONDS,AAOI,EXTR,DGII,TSAT,HLIT,GILT,ADTN,NTGR,CLFD,FEIM,AVNW,BKTI,LTRX,AUDC,CMTL,INSG,SILC,AIRG,OCC,FIEE,WATT,CLRO"
24,Integrated Freight & Logistics,Industrials,70,52,77,63,"UPS,FDX,JBHT,CHRW,ZTO,EXPD,GXO,LSTR,HUBG,PBI,FWRD,CYRX,RLGT,PAL,PSIG,NCEW"
25,Thermal Coal,Energy,70,60,61,73,"CNR,BTU,ARLP,NRP,HNRG,NC"
26,Railroads,Industrials,70,82,77,70,"UNP,CSX,CP,NSC,CNI,WAB,TRN,GBX,FSTR,RAIL,RVSN"
27,Chemicals,Basic Materials,69,76,78,65,"DOW,CE,MEOH,OLN,HUN,TROX,REX,GPRE,WLKP,LXU,ASPI,RYAM,ASIX,VHI,ACNT,GURE"
28,Specialty Chemicals,Basic Materials,69,74,80,60,"LIN,SHW,ECL,APD,PPG,IFF,DD,SQM,ALB,LYB,RPM,WLK,SOLS,EMN,ESI,AXTA,BCPC,NEU,SSL,SXT,CBT,PRM,AVNT,FUL,WDFC,KWR,CC,HWKN,ASH,NGVT,MTX,CLMT,IOSP,SCL,ECVT,ODC,MATV,KRO,KOP,OEC,HDSN,CMT,NTIC,FSI"
29,REIT - Healthcare Facilities,Real Estate,69,73,65,69,"WELL,VTR,AHR,CTRE,NHPBP,NHPAP,OHI,DOC,HR,SBRA,NHI,MPT,LTC,DHC,SILA,GMRE,STRW,UHT,CHCT"
30,Confectioners,Consumer Defensive,69,89,73,53,"MDLZ,HSY,TR"
31,Engineering & Construction,Industrials,69,63,63,64,"PWR,FER,FIX,EME,MTZ,APG,J,BLD,STRL,DY,ACM,STN,IESC,TTEK,PRIM,ROAD,FLR,ACA,AGX,GVA,LGN,KBR,ECG,TPC,MYRG,EXPO,CDLR,AMRC,WLDN,GLDD,CDNL,BWMN,ORN,BBCP,MTRX,PHOE,ESOA,VATE,FGL"
32,Beverages - Brewers,Consumer Defensive,68,83,84,64,"BUD,FMX,STZ,TAP,CCU,SAM"
33,Airlines,Industrials,68,64,77,68,"DAL,UAL,RYAAY,LUV,LTM,AAL,ALK,CPA,SKYW,AERO,JBLU,ALGT,ULCC,VLRS,SNCY,RJET"
34,Lodging,Consumer Cyclical,68,63,66,69,"MAR,HLT,IHG,HTHT,H,WH,ATAT,CHH,CVEO,INTG"
35,Semiconductors,Technology,68,56,62,66,"MCHPP,NVDA,TSM,AVGO,MU,AMD,INTC,TXN,ADI,QCOM,ARM,MRVL,NXPI,MPWR,ASX,MCHP,STM,ON,GFS,UMC,CRDO,ALAB,MTSI,TSEM,LSCC,SITM,RMBS,SWKS,SMTC,ALGM,QRVO,CRUS,SLAB,SIMO,SYNA,DIOD,PI,LASR,VSH,POWI,NVTS,MXL,SKYT,HIMX,IMOS,POET,WOLF,AIP,AOSL,AMBQ,CEVA,NVEC,ALMU,MRAM,GSIT,QUIK,WKEY,PXLW"
36,Discount Stores,Consumer Defensive,67,64,77,61,"WMT,COST,TGT,DG,DLTR,BJ,OLLI,PSMT,TBBB"
37,Recreational Vehicles,Consumer Cyclical,67,48,71,60,"THO,BC,DOO,PATK,LCII,PII,HOG,WGO,MBUU,MCFT,MPX"
38,Oil & Gas Integrated,Energy,67,83,66,69,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,SU,E,IMO,CVE,EC,YPF,NFG,TGS,DEC,SLNG"
39,Utilities - Renewable,Utilities,67,57,47,67,"AXIA,BEP,ENLT,CWEN,BEPC,ORA,FLNC,RNW,XIFR,ELLO,STEM,WAVE"
40,Specialty Industrial Machinery,Industrials,67,70,70,60,"GEV,ETN,PH,ITW,EMR,CMI,AME,ROK,IR,OTIS,SYM,DOV,XYL,ITT,NDSN,PNR,GGG,IEX,RRX,DCI,GNRC,CR,WTS,FLS,AOS,GTLS,JBTM,MIDD,GTES,NPO,MIR,CSW,FELE,MWA,SMR,KAI,SXI,CXT,ATS,HLIO,EPAC,PSIX,GRC,THR,AMSC,TNC,NNE,BW,GHM,KRNT,SERV,SHMD,LXFR,PKOH,OFLX,TWIN,TAYD,HUHU,HURC"
41,Biotechnology,Healthcare,67,46,56,65,"VRTX,REGN,ARGX,ONC,RPRX,INCY,GMAB,BMRN,EXEL,MDGL,TECH,HALO,NUVL,RYTM,PTCT,CRSP,CRNX,ACAD,LGND,XENE,DNLI,CPRX,APLS,TVTX,BEAM,IRON,TARS,DYN,MESO,GLPG,HRMY,MNKD,INVA,NRIX,CLDX,MANE,QURE,NVAX,NTLA,XERS,ORIC,FTRE,GHRS,AVBP,BBOT,VALN,ARVN,XNCR,MPLT,BCAX,AGMB,KURA,UPB,RIGL,MGTX,KROS,TECX,MNPR,ALDX,FHTX,FENC,AARD,NTHI,ELTX,UNCY,VRCA,PTHS,ICCC,KZR,RADX,PMN,PASG,SNSE,XOMAP,XOMAO,ALNY,INSM,BNTX,ROIV,RVMD,MRNA,BBIO,ASND,IONS,RNA,SMMT,JAZZ,ABVX,PRAX,AXSM,ARWR,CYTK,PCVX,KRYS,KYMR,BLTE,IBRX,MIRM,CAI,COGT,IMVT,PTGX,GPCR,CELC,SRRK,APGE,TGTX,FOLD,CGON,TERN,CORT,ACLX,NAMS,ERAS,ADMA,CNTA,VKTX,LQDA,ALMS,LEGN,ARQT,EWTX,VERA,IDYA,VRDN,SYRE,IMNM,RCUS,ADPT,WVE,RARE,MAZE,MLYS,AAPG,TLX,ZLAB,SLNO,DNTH,NUVB,OCUL,OLMA,AUPH,SNDX,SRPT,STOK,ZYME,PHVS,VCEL,TNGX,MBX,ARDX,SION,RAPT,OCS,AGIO,ELVN,IMCR,ORKA,DFTX,CRVS,TYRA,ANAB,RLAY,BHVN,NKTR,GLUE,TRVI,ZBIO,KOD,RAPP,IMTX,IVA,CAPR,INBX,DBVT,SVRA,NBTX,SEPN,DAWN,CMPX,MLTX,EYPT,VIR,PHAR,VTYX,AKTS,TBPH,PVLA,URGN,PHAT,CTMX,EVMN,SPRY,OMER,EIKN,DRUG,JANX,ANNX,KALV,MDXG,GYRE,JBIO,FULC,YDES,CGEM,ENGN,REPL,DRTS,LBRX,CRMD,DSGN,CTNM,VOR,LYEL,FDMT,DNA,ANRO,LXEO,PRTA,SLDB,ZVRA,PEPG,DMAC,VSTM,KYTX,RGNX,EPRX,TRDA,ASMB,NAGE,LENZ,ZURA,ENTA,IMMX,BNTC,FBRX,BCYC,VNDA,CLYM,GLSI,ANL,TARA,AURA,PBYI,CADL,ARMP,HELP,XOMA,CBIO,NERV,AVTX,NGNE,STRO,MSLE,NVCT,MDWD,SRZN,SLGL,ARCT,TNXP,KLRS,SGMT,RNAC,KPTI,VTVT,CRBP,ACOG,KRRO,SPRB,EXOZ,CSBR,TENX,IMA,MCRB,COEP,ACET,FBIOP,KZIA,TIL,INKT,LPCN,GLTO,NXTC,CING,ALGS,APLM,KYNB,PTN,PLRZ,QNRX,CVKD,APVO,PHGE,ADXN,RNAZ,MLEC"
42,Airports & Air Services,Industrials,67,61,72,54,"PAC,ASR,JOBY,OMAB,CAAP,ASLE"
43,Aerospace & Defense,Industrials,67,36,62,63,"GE,RTX,BA,LMT,NOC,HWM,GD,LHX,HEI,RKLB,ESLT,CW,WWD,BWXT,TXT,HII,EMBJ,VSECU,POWWP,TDG,AXON,KTOS,AVAV,KRMN,CAE,DRS,SARO,PL,HXL,LOAR,VSEC,ACHR,MRCY,AIR,BETA,YSS,FLY,ATRO,LUNR,VVX,DCO,CDRE,VOYG,RCAT,RDW,NPK,EH,TATT,RGR,SWBI,PKE,ISSC,BYRN,AIRO,CODA,VWAV,OPXS,MOB,SIF,MNTS"
44,Auto Parts,Consumer Cyclical,66,66,70,56,"ORLY,AZO,GPC,APTV,MGA,BWA,MOD,ALSN,ALV,LKQ,MBLY,LEA,GNTX,ATMU,QS,GTX,HSAI,DORM,DAN,AAP,PHIN,VC,GT,ADNT,DCH,XPEL,SMP,THRM,PLOW,FOXF,MNRO,CPS,MLR,STRT,SRI,MPAA"
45,Packaging & Containers,Consumer Cyclical,66,70,77,56,"SW,IP,AMCR,PKG,BALL,AVY,CCK,SEE,SLGN,SON,REYN,GEF,GPK,OI,TRS,MYE,KRT,PACK"
46,Trucking,Industrials,66,62,88,64,"ODFL,XPO,SAIA,KNX,TFII,SNDR,ARCB,RXO,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
47,Insurance - Reinsurance,Financial Services,66,81,70,65,"RGA,EG,RNR,HG,SPNT,GLRE"
48,Business Equipment & Supplies,Industrials,66,86,86,64,EBF
