Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
26,BUUU,34.99,31.67,122569.0,Industrials,Specialty Business Services,98.0,97.0,98.0,98.0,3.7939,3.7264,65326.0,90980.0,38.9,5.25,584158080,NO,29.7,24.94,16.13,25.5,19.38,,267,5.75,124113.0,NO,NO,2025-08-14,1682200.0
29,AGL,88.07,86.48,67983.0,Healthcare,Medical Care Facilities,98.0,69.0,8.0,98.0,5.1626,5.1237,323769.0,203440.0,133.04,7.48,1478801920,NO,92.02,101.99,51.53,101.52,65.78,,1355,0.12,99775.0,NO,NO,2025-08-05,7008856.0
33,TXG,62.92,63.22,1134431.0,Healthcare,Medical Devices,98.0,97.0,98.0,98.0,3.7826,3.5637,3172915.0,2728210.0,66.94,11.16,8205737472,NO,61.15,50.87,28.94,51.65,33.21,,1755,0.0,1443410.0,NO,NO,2025-06-27,17909500.0
55,RVMD,209.68,210.87,658857.0,Healthcare,Biotechnology,98.0,84.0,95.0,97.0,8.3215,8.1449,2329036.0,2053530.0,224.31,39.17,44985999360,NO,210.02,196.79,134.06,197.53,150.69,,1649,0.0,842997.0,NO,NO,2025-06-27,26439100.0
56,ATEX,85.93,87.1,116879.0,Communication Services,Telecom Services,98.0,2.0,92.0,97.0,5.1264,4.9856,441744.0,292770.0,113.0,17.58,1685068928,NO,90.57,96.22,53.63,95.61,66.07,,2915,0.0,161268.0,NO,NO,2020-12-21,3077900.0
59,DFTX,38.21,38.0,778199.0,Healthcare,Biotechnology,98.0,1.0,97.0,97.0,2.0703,1.9656,2940142.0,1639090.0,49.7,8.77,5133489152,NO,42.64,43.71,24.93,43.5,29.13,,2464,0.0,1101894.0,NO,NO,2024-03-07,38010300.0
70,MSTC,56.13,61.11,1055.0,ETF,ETF,98.0,98.0,,,6.1057,2.7557,2051.0,4320.0,61.11,23.4,0,NO,41.6,34.61,,35.65,,,50,0.0,1055.0,NO,NO,2026-08-21,17900.0
76,TXXH,69.76,71.46,13526.0,ETF,ETF,98.0,98.0,96.0,,7.0156,5.6834,18571.0,33950.0,74.74,23.05,0,NO,53.17,46.76,,46.26,,,89,0.0,14226.0,NO,NO,2026-06-05,72200.0
81,ELVN,59.38,59.65,203614.0,Healthcare,Biotechnology,97.0,24.0,97.0,97.0,1.9918,1.9918,1420760.0,822070.0,62.32,14.79,4353015808,NO,59.29,55.67,37.63,55.81,44.1,,1630,0.0,243024.0,NO,NO,2022-09-07,25749275.0
91,CLMT,53.19,53.5,359294.0,Basic Materials,Specialty Chemicals,97.0,96.0,96.0,96.0,2.4117,2.326,1116946.0,1152160.0,54.7,16.75,4684097024,NO,48.87,43.73,31.64,44.17,36.0,,5185,0.0,539022.0,NO,NO,2016-04-18,11492600.0
